Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards
43.0,Brandon Doughty,Western Kentucky,Sun Belt,12.0,246.0,374.0,65.8,2857.0,14.0,3.7,14.0,3.7,7.6,6.7,11.6,238.1,134.8,
44.0,Tyler Tettleton,Ohio,MAC,13.0,230.0,371.0,62.0,2851.0,21.0,5.7,12.0,3.2,7.7,7.36,12.4,219.3,138.8,
45.0,Joe Licata,Buffalo,MAC,13.0,233.0,402.0,58.0,2824.0,24.0,6.0,8.0,2.0,7.0,7.32,12.1,217.2,132.7,
46.0,Connor Cook,Michigan State,Big Ten,14.0,223.0,380.0,58.7,2755.0,22.0,5.8,6.0,1.6,7.3,7.7,12.4,196.8,135.5,
47.0,Eric Soza,UTSA,CUSA,12.0,236.0,377.0,62.6,2719.0,12.0,3.2,11.0,2.9,7.2,6.54,11.5,226.6,127.9,
48.0,Caleb Herring,Nevada-Las Vegas,MWC,13.0,256.0,405.0,63.2,2718.0,24.0,5.9,5.0,1.2,6.7,7.34,10.6,209.1,136.7,
49.0,Davis Webb,Texas Tech,Big 12,10.0,226.0,361.0,62.6,2718.0,20.0,5.5,9.0,2.5,7.5,7.52,12.0,271.8,139.1,
50.0,Cody Fajardo,Nevada,MWC,10.0,243.0,358.0,67.9,2668.0,13.0,3.6,3.0,0.8,7.5,7.8,11.0,266.8,140.8,
51.0,Kevin Hogan,Stanford,Pac-12,14.0,180.0,295.0,61.0,2630.0,20.0,6.8,10.0,3.4,8.9,8.75,14.6,187.9,151.5,
52.0,Ross Metheny,South Alabama,Sun Belt,12.0,201.0,324.0,62.0,2622.0,15.0,4.6,7.0,2.2,8.1,8.05,13.0,218.5,141.0,
53.0,Ronnie Bell,Georgia State,Sun Belt,12.0,188.0,375.0,50.1,2573.0,15.0,4.0,11.0,2.9,6.9,6.34,13.7,214.4,115.1,
54.0,Nate Sudfeld,Indiana,Big Ten,12.0,194.0,322.0,60.2,2523.0,21.0,6.5,9.0,2.8,7.8,7.88,13.0,210.3,142.0,
55.0,B.J. Denker,Arizona,Pac-12,13.0,233.0,381.0,61.2,2516.0,16.0,4.2,7.0,1.8,6.6,6.62,10.8,193.5,126.8,
56.0,Logan Kilgore,Middle Tennessee State,CUSA,13.0,216.0,355.0,60.8,2507.0,16.0,4.5,13.0,3.7,7.1,6.32,11.6,192.8,127.7,
57.0,Andrew McDonald,New Mexico State,Ind,12.0,233.0,350.0,66.6,2497.0,15.0,4.3,11.0,3.1,7.1,6.58,10.7,208.1,134.4,
58.0,Joel Stave,Wisconsin,Big Ten,13.0,208.0,336.0,61.9,2494.0,22.0,6.5,13.0,3.9,7.4,6.99,12.0,191.8,138.1,
59.0,Jake Waters,Kansas State,Big 12,13.0,159.0,260.0,61.2,2469.0,18.0,6.9,9.0,3.5,9.5,9.32,15.5,189.9,156.8,
60.0,Connor Shaw,South Carolina,SEC,13.0,180.0,284.0,63.4,2447.0,24.0,8.5,1.0,0.4,8.6,10.15,13.6,188.2,162.9,
61.0,Kyle Pohl,Akron,MAC,12.0,225.0,402.0,56.0,2438.0,14.0,3.5,10.0,2.5,6.1,5.64,10.8,203.2,113.4,
62.0,James Franklin,Missouri,SEC,10.0,198.0,319.0,62.1,2429.0,19.0,6.0,6.0,1.9,7.6,7.96,12.3,242.9,141.9,
63.0,Terrance Broadway,Louisiana,Sun Belt,12.0,166.0,266.0,62.4,2419.0,19.0,7.1,12.0,4.5,9.1,8.49,14.6,201.6,153.3,
64.0,Jake Rudock,Iowa,Big Ten,13.0,204.0,346.0,59.0,2383.0,18.0,5.2,13.0,3.8,6.9,6.24,11.7,183.3,126.5,
65.0,Adam Kennedy,Arkansas State,Sun Belt,13.0,218.0,315.0,69.2,2363.0,11.0,3.5,6.0,1.9,7.5,7.34,10.8,181.8,139.9,
66.0,Cooper Rush,Central Michigan,MAC,11.0,177.0,312.0,56.7,2349.0,15.0,4.8,15.0,4.8,7.5,6.33,13.3,213.5,126.2,
67.0,Taylor McHargue,Rice,CUSA,14.0,169.0,324.0,52.2,2345.0,17.0,5.2,8.0,2.5,7.2,7.18,13.9,167.5,125.3,
68.0,Baker Mayfield,Texas Tech,Big 12,8.0,218.0,340.0,64.1,2315.0,12.0,3.5,9.0,2.6,6.8,6.32,10.6,289.4,127.7,
69.0,Austyn Carta-Samuels,Vanderbilt,SEC,10.0,193.0,281.0,68.7,2268.0,11.0,3.9,9.0,3.2,8.1,7.41,11.8,226.8,143.0,
70.0,Anthony Boone,Duke,ACC,11.0,206.0,322.0,64.0,2260.0,13.0,4.0,13.0,4.0,7.0,6.01,11.0,205.5,128.2,
71.0,C.J. Brown,Maryland,ACC,11.0,166.0,282.0,58.9,2242.0,13.0,4.6,7.0,2.5,8.0,7.76,13.5,203.8,135.9,
72.0,Tanner Price,Wake Forest,ACC,12.0,206.0,378.0,54.5,2233.0,13.0,3.4,10.0,2.6,5.9,5.4,10.8,186.1,110.2,
73.0,Terrance Owens,Toledo,MAC,12.0,191.0,318.0,60.1,2230.0,18.0,5.7,9.0,2.8,7.0,6.87,11.7,185.8,132.0,
74.0,David Watford,Virginia,ACC,12.0,244.0,427.0,57.1,2202.0,8.0,1.9,15.0,3.5,5.2,3.95,9.0,183.5,99.6,
75.0,Kolton Browning,Louisiana-Monroe,Sun Belt,10.0,200.0,352.0,56.8,2179.0,21.0,6.0,8.0,2.3,6.2,6.36,10.9,217.9,124.0,
76.0,Clint Chelf,Oklahoma State,Big 12,12.0,164.0,291.0,56.4,2169.0,17.0,5.8,8.0,2.7,7.5,7.38,13.2,180.8,132.7,
77.0,Gary Nova,Rutgers,American,10.0,165.0,303.0,54.5,2159.0,18.0,5.9,14.0,4.6,7.1,6.23,13.1,215.9,124.7,
78.0,Trevor Siemian,Northwestern,Big Ten,12.0,178.0,298.0,59.7,2149.0,11.0,3.7,9.0,3.0,7.2,6.59,12.1,179.1,126.4,
79.0,Braxton Miller,Ohio State,Big Ten,12.0,162.0,255.0,63.5,2094.0,24.0,9.4,7.0,2.7,8.2,8.86,12.9,174.5,158.1,H-9
80.0,P.J. Walker,Temple,American,9.0,152.0,250.0,60.8,2084.0,20.0,8.0,8.0,3.2,8.3,8.5,13.7,231.6,150.8,
81.0,Paxton Lynch,Memphis,American,12.0,203.0,349.0,58.2,2056.0,9.0,2.6,10.0,2.9,5.9,5.12,10.1,171.3,110.4,
82.0,Chase Rettig,Boston College,ACC,13.0,162.0,263.0,61.6,1995.0,17.0,6.5,8.0,3.0,7.6,7.51,12.3,153.5,140.6,
83.0,Nick Marshall,Auburn,SEC,13.0,142.0,239.0,59.4,1976.0,14.0,5.9,6.0,2.5,8.3,8.31,13.9,152.0,143.2,
84.0,Colin Reardon,Kent State,MAC,11.0,186.0,316.0,58.9,1957.0,12.0,3.8,9.0,2.8,6.2,5.67,10.5,177.9,117.7,
85.0,Dak Prescott,Mississippi State,SEC,11.0,156.0,267.0,58.4,1940.0,10.0,3.7,7.0,2.6,7.3,6.84,12.4,176.4,126.6,
86.0,Case McCoy,Texas,Big 12,13.0,187.0,329.0,56.8,1933.0,11.0,3.3,13.0,4.0,5.9,4.77,10.3,148.7,109.3,
87.0,Jaquez Johnson,Florida Atlantic,CUSA,11.0,149.0,256.0,58.2,1876.0,12.0,4.7,8.0,3.1,7.3,6.86,12.6,170.5,129.0,
88.0,Travis Wilson,Utah,Pac-12,9.0,133.0,237.0,56.1,1827.0,16.0,6.8,16.0,6.8,7.7,6.02,13.7,203.0,129.6,
89.0,Grant Hedrick,Boise State,MWC,13.0,167.0,242.0,69.0,1825.0,16.0,6.6,5.0,2.1,7.5,7.93,10.9,140.4,150.0,
90.0,Sefo Liufau,Colorado,Pac-12,8.0,149.0,251.0,59.4,1779.0,12.0,4.8,8.0,3.2,7.1,6.61,11.9,222.4,128.3,
91.0,Nick Mullens,Southern Mississippi,CUSA,9.0,136.0,276.0,49.3,1776.0,13.0,4.7,14.0,5.1,6.4,5.09,13.1,197.3,108.7,
92.0,Bryn Renner,North Carolina,ACC,7.0,152.0,231.0,65.8,1765.0,10.0,4.3,5.0,2.2,7.6,7.53,11.6,252.1,139.9,
93.0,Nick Montana,Tulane,CUSA,11.0,158.0,296.0,53.4,1717.0,14.0,4.7,10.0,3.4,5.8,5.23,10.9,156.1,111.0,
94.0,Ryan Higgins,Louisiana Tech,CUSA,9.0,166.0,281.0,59.1,1715.0,6.0,2.1,13.0,4.6,6.1,4.45,10.3,190.6,108.1,
95.0,Marquise Williams,North Carolina,ACC,11.0,126.0,217.0,58.1,1698.0,15.0,6.9,6.0,2.8,7.8,7.96,13.5,154.4,141.1,
96.0,Danny Etling,Purdue,Big Ten,8.0,149.0,267.0,55.8,1690.0,10.0,3.7,7.0,2.6,6.3,5.9,11.3,211.3,116.1,
97.0,Pete Thomas,North Carolina State,ACC,9.0,149.0,247.0,60.3,1667.0,4.0,1.6,9.0,3.6,6.7,5.43,11.2,185.2,115.1,
98.0,Joe Southwick,Boise State,MWC,8.0,151.0,208.0,72.6,1654.0,12.0,5.8,5.0,2.4,8.0,8.02,11.0,206.8,153.6,
99.0,Blake Bell,Oklahoma,Big 12,11.0,140.0,233.0,60.1,1648.0,12.0,5.2,5.0,2.1,7.1,7.14,11.8,149.8,132.2,
100.0,Terrel Hunt,Syracuse,ACC,12.0,167.0,273.0,61.2,1632.0,10.0,3.7,8.0,2.9,6.0,5.39,9.8,136.0,117.6,
101.0,Clint Trickett,West Virginia,Big 12,8.0,123.0,233.0,52.8,1605.0,7.0,3.0,7.0,3.0,6.9,6.14,13.0,200.6,114.6,
102.0,Zach Terrell,Western Michigan,MAC,9.0,133.0,251.0,53.0,1602.0,8.0,3.2,8.0,3.2,6.4,5.59,12.0,178.0,110.7,
103.0,Vad Lee,Georgia Tech,ACC,13.0,82.0,180.0,45.6,1561.0,11.0,6.1,10.0,5.6,8.7,7.39,19.0,120.1,127.5,
104.0,Brandon Allen,Arkansas,SEC,11.0,128.0,258.0,49.6,1552.0,13.0,5.0,10.0,3.9,6.0,5.28,12.1,141.1,109.0,
105.0,Tyler Benz,Eastern Michigan,MAC,11.0,129.0,217.0,59.4,1497.0,10.0,4.6,9.0,4.1,6.9,5.95,11.6,136.1,124.3,
106.0,Casey Pachall,Texas Christian,Big 12,7.0,133.0,236.0,56.4,1468.0,6.0,2.5,10.0,4.2,6.2,4.82,11.0,209.7,108.5,
107.0,Darell Garretson,Utah State,MWC,8.0,126.0,209.0,60.3,1446.0,10.0,4.8,7.0,3.3,6.9,6.37,11.5,180.8,127.5,
108.0,Jake Heaps,Kansas,Big 12,11.0,128.0,261.0,49.0,1414.0,8.0,3.1,10.0,3.8,5.4,4.31,11.0,128.5,97.0,
109.0,Sam B. Richardson,Iowa State,Big 12,11.0,121.0,220.0,55.0,1397.0,11.0,5.0,7.0,3.2,6.4,5.92,11.5,127.0,118.5,
110.0,Chuckie Keeton,Utah State,MWC,7.0,136.0,196.0,69.4,1388.0,18.0,9.2,2.0,1.0,7.1,8.46,10.2,198.3,157.1,
111.0,Jonathan Perry,UAB,CUSA,10.0,92.0,174.0,52.9,1379.0,10.0,5.7,6.0,3.4,7.9,7.52,15.0,137.9,131.5,
112.0,Cody Green,Tulsa,CUSA,8.0,117.0,211.0,55.5,1339.0,7.0,3.3,8.0,3.8,6.3,5.3,11.4,167.4,112.1,
113.0,J.W. Walsh,Oklahoma State,Big 12,8.0,113.0,190.0,59.5,1333.0,9.0,4.7,5.0,2.6,7.0,6.78,11.8,166.6,128.8,
114.0,Taylor Davis,Idaho,Ind,6.0,98.0,212.0,46.2,1324.0,8.0,3.8,7.0,3.3,6.2,5.51,13.5,220.7,104.5,
115.0,Philip Nelson,Minnesota,Big Ten,12.0,94.0,186.0,50.5,1306.0,9.0,4.8,6.0,3.2,7.0,6.54,13.9,108.8,119.0,
116.0,Casey Cochran,Connecticut,American,8.0,111.0,175.0,63.4,1293.0,11.0,6.3,4.0,2.3,7.4,7.62,11.6,161.6,141.7,
117.0,Maxwell Smith,Kentucky,SEC,9.0,105.0,183.0,57.4,1276.0,9.0,4.9,1.0,0.5,7.0,7.71,12.2,141.8,131.1,
118.0,A.J. Doyle,Massachusetts,MAC,11.0,128.0,235.0,54.5,1274.0,6.0,2.6,11.0,4.7,5.4,3.83,10.0,115.8,99.1,
119.0,Jameill Showers,UTEP,CUSA,7.0,107.0,188.0,56.9,1263.0,11.0,5.9,4.0,2.1,6.7,6.93,11.8,180.4,128.4,
120.0,Justin Worley,Tennessee,SEC,8.0,109.0,196.0,55.6,1239.0,10.0,5.1,8.0,4.1,6.3,5.51,11.4,154.9,117.4,
121.0,Chad Chalich,Idaho,Ind,7.0,113.0,184.0,61.4,1224.0,5.0,2.7,3.0,1.6,6.7,6.46,10.8,174.9,123.0,
122.0,Tyler Murphy,Florida,SEC,7.0,112.0,185.0,60.5,1216.0,6.0,3.2,5.0,2.7,6.6,6.01,10.9,173.7,121.1,
123.0,Brandon Connette,Duke,ACC,13.0,90.0,145.0,62.1,1212.0,13.0,9.0,6.0,4.1,8.4,8.29,13.5,93.2,153.6,
124.0,Grant Rohach,Iowa State,Big 12,7.0,110.0,191.0,57.6,1208.0,8.0,4.2,7.0,3.7,6.3,5.51,11.0,172.6,117.2,
125.0,Austin Brown,UAB,CUSA,8.0,93.0,178.0,52.2,1199.0,9.0,5.1,3.0,1.7,6.7,6.99,12.9,149.9,122.1,
126.0,Trevone Boykin,Texas Christian,Big 12,12.0,105.0,176.0,59.7,1198.0,7.0,4.0,7.0,4.0,6.8,5.81,11.4,99.8,122.0,
127.0,Allan Bridgford,Southern Mississippi,CUSA,6.0,112.0,207.0,54.1,1133.0,6.0,2.9,11.0,5.3,5.5,3.66,10.1,188.8,99.0,
128.0,Tyler Jones,Texas State,Sun Belt,8.0,100.0,160.0,62.5,1130.0,8.0,5.0,5.0,3.1,7.1,6.66,11.3,141.3,132.1,
129.0,Tre Roberson,Indiana,Big Ten,12.0,83.0,138.0,60.1,1128.0,15.0,10.9,4.0,2.9,8.2,9.04,13.6,94.0,158.9,
130.0,Paul Millard,West Virginia,Big 12,7.0,93.0,169.0,55.0,1122.0,6.0,3.6,6.0,3.6,6.6,5.75,12.1,160.3,115.4,
131.0,Connor Wood,Colorado,Pac-12,7.0,84.0,157.0,53.5,1103.0,8.0,5.1,7.0,4.5,7.0,6.04,13.1,157.6,120.4,
132.0,Mike White,South Florida,American,6.0,93.0,175.0,53.1,1083.0,3.0,1.7,9.0,5.1,6.2,4.22,11.6,180.5,100.5,
133.0,Maty Mauk,Missouri,SEC,10.0,68.0,133.0,51.1,1071.0,11.0,8.3,2.0,1.5,8.1,9.03,15.8,107.1,143.1,
134.0,Keenan Reynolds,Navy,Ind,13.0,68.0,128.0,53.1,1057.0,8.0,6.3,2.0,1.6,8.3,8.8,15.5,81.3,140.0,
135.0,Austin Boucher,Miami (OH),MAC,8.0,89.0,184.0,48.4,1036.0,7.0,3.8,8.0,4.3,5.6,4.43,11.6,129.5,99.5,
136.0,Jalen Whitlow,Kentucky,SEC,12.0,98.0,159.0,61.6,1035.0,5.0,3.1,5.0,3.1,6.5,5.72,10.6,86.3,120.4,
137.0,Brandon Mitchell,North Carolina State,ACC,6.0,86.0,151.0,57.0,1011.0,7.0,4.6,6.0,4.0,6.7,5.83,11.8,168.5,120.5,
138.0,Adam Schulz,Utah,Pac-12,6.0,75.0,154.0,48.7,1008.0,6.0,3.9,5.0,3.2,6.5,5.86,13.4,168.0,110.0,
139.0,Caleb Rowe,Maryland,ACC,7.0,64.0,131.0,48.9,989.0,5.0,3.8,3.0,2.3,7.5,7.28,15.5,141.3,120.3,
140.0,Hutson Mason,Georgia,SEC,4.0,67.0,110.0,60.9,968.0,5.0,4.5,3.0,2.7,8.8,8.48,14.4,242.0,144.4,
141.0,Tommy Armstrong Jr.,Nebraska,Big Ten,9.0,68.0,131.0,51.9,966.0,9.0,6.9,8.0,6.1,7.4,6.0,14.2,107.3,124.3,
142.0,Tyler Van Tubbergen,Western Michigan,MAC,7.0,82.0,183.0,44.8,930.0,4.0,2.2,10.0,5.5,5.1,3.06,11.3,132.9,83.8,
143.0,Jake Medlock,Florida International,CUSA,11.0,75.0,159.0,47.2,922.0,4.0,2.5,6.0,3.8,5.8,4.6,12.3,83.8,96.6,
144.0,Ron Kellogg III,Nebraska,Big Ten,10.0,80.0,134.0,59.7,919.0,6.0,4.5,3.0,2.2,6.9,6.75,11.5,91.9,127.6,
145.0,Dane Evans,Tulsa,CUSA,8.0,84.0,195.0,43.1,898.0,4.0,2.1,10.0,5.1,4.6,2.71,10.7,112.3,78.3,
146.0,Chandler Whitmer,Connecticut,American,4.0,71.0,129.0,55.0,896.0,5.0,3.9,6.0,4.7,6.9,5.63,12.6,224.0,116.9,
147.0,Tyler Russell,Mississippi State,SEC,7.0,71.0,109.0,65.1,875.0,5.0,4.6,3.0,2.8,8.0,7.71,12.3,125.0,142.2,
148.0,Chas Dodd,Rutgers,American,8.0,73.0,133.0,54.9,868.0,3.0,2.3,6.0,4.5,6.5,4.95,11.9,108.5,108.1,
149.0,Rob Henry,Purdue,Big Ten,10.0,81.0,152.0,53.3,832.0,4.0,2.6,6.0,3.9,5.5,4.22,10.3,83.2,100.1,
150.0,Trevor Knight,Oklahoma,Big 12,8.0,79.0,134.0,59.0,819.0,9.0,6.7,5.0,3.7,6.1,5.78,10.4,102.4,125.0,
151.0,Dylan Thompson,South Carolina,SEC,8.0,52.0,89.0,58.4,783.0,4.0,4.5,3.0,3.4,8.8,8.18,15.1,97.9,140.4,
152.0,E.J. Hilliard,Florida International,CUSA,10.0,77.0,132.0,58.3,775.0,3.0,2.3,4.0,3.0,5.9,4.96,10.1,77.5,109.1,
153.0,Connor Reilly,Temple,American,6.0,76.0,148.0,51.4,771.0,2.0,1.4,2.0,1.4,5.2,4.87,10.1,128.5,96.9,
154.0,David Ash,Texas,Big 12,3.0,53.0,87.0,60.9,760.0,7.0,8.0,2.0,2.3,8.7,9.31,14.3,253.3,156.3,
155.0,Kenny Guiton,Ohio State,Big Ten,8.0,75.0,109.0,68.8,749.0,14.0,12.8,2.0,1.8,6.9,8.61,10.0,93.6,165.2,
156.0,Scotty Young,Louisiana Tech,CUSA,7.0,87.0,165.0,52.7,733.0,4.0,2.4,2.0,1.2,4.4,4.38,8.4,104.7,95.6,
157.0,Joshua Dobbs,Tennessee,SEC,5.0,72.0,121.0,59.5,695.0,2.0,1.7,6.0,5.0,5.7,3.84,9.7,139.0,103.3,
158.0,Devin Powell,Tulane,CUSA,8.0,60.0,110.0,54.5,681.0,5.0,4.5,5.0,4.5,6.2,5.05,11.4,85.1,112.5,
159.0,Taylor Martinez,Nebraska,Big Ten,4.0,69.0,110.0,62.7,667.0,10.0,9.1,2.0,1.8,6.1,7.06,9.7,166.8,140.0,
160.0,Drew Allen,Syracuse,ACC,7.0,68.0,122.0,55.7,666.0,2.0,1.6,9.0,7.4,5.5,2.47,9.8,95.1,92.2,
161.0,Clayton Mitchem,New Mexico,MWC,11.0,48.0,81.0,59.3,661.0,1.0,1.2,1.0,1.2,8.2,7.85,13.8,60.1,129.4,
162.0,Brayle Brown,Louisiana-Monroe,Sun Belt,10.0,61.0,117.0,52.1,645.0,1.0,0.9,6.0,5.1,5.5,3.38,10.6,64.5,91.0,
163.0,Patton Robinette,Vanderbilt,SEC,10.0,46.0,88.0,52.3,642.0,4.0,4.5,5.0,5.7,7.3,5.65,14.0,64.2,117.2,
164.0,Brogan Roback,Eastern Michigan,MAC,8.0,49.0,116.0,42.2,640.0,4.0,3.4,5.0,4.3,5.5,4.27,13.1,80.0,91.3,
165.0,Cole Gautsche,New Mexico,MWC,9.0,35.0,78.0,44.9,639.0,7.0,9.0,4.0,5.1,8.2,7.68,18.3,71.0,133.0,
166.0,Tim Boyle,Connecticut,American,5.0,59.0,133.0,44.4,621.0,0.0,0.0,8.0,6.0,4.7,1.96,10.5,124.2,71.6,
167.0,Mitch Leidner,Minnesota,Big Ten,10.0,43.0,78.0,55.1,619.0,3.0,3.8,1.0,1.3,7.9,8.13,14.4,61.9,131.9,
168.0,Mike Wegzyn,Massachusetts,MAC,10.0,49.0,101.0,48.5,603.0,3.0,3.0,7.0,6.9,6.0,3.45,12.3,60.3,94.6,
169.0,Nate Romine,Air Force,MWC,9.0,44.0,81.0,54.3,603.0,5.0,6.2,1.0,1.2,7.4,8.12,13.7,67.0,134.8,
170.0,Angel Santiago,Army,Ind,12.0,46.0,93.0,49.5,597.0,2.0,2.2,2.0,2.2,6.4,5.88,13.0,49.8,106.2,
171.0,Kain Colter,Northwestern,Big Ten,10.0,63.0,80.0,78.8,577.0,4.0,5.0,3.0,3.8,7.2,6.53,9.2,57.7,148.3,
