position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,789,55,7,GB,0.889291838643682,0.9407469238699787,0.639941260361217,0.8005523210161071,16,Comp%|Draft Age|YCO/A|DAA|ADJ%|Draft Capital|YPA|Height|TWP%|Weight|40 Time|DOM+|BTT%|Breakout Age|YPC|Conference Rank,,12.196404152629539
QB,789,55,39,GB,0.8843948256749756,0.93993125608747,0.6332101465121062,0.8060436211758226,17,DOM+|YCO/A|TWP%|YPC|DAA|ADJ%|Height|Breakout Age|Weight|Draft Capital|Comp%|YPA|40 Time|BTT%|Conference Rank|MTF/A|Draft Age,,12.49474584537222
QB,789,55,42,GB,0.8853775912442465,0.9396508904215383,0.6353928934707547,0.8079225007883309,17,BTT%|YCO/A|40 Time|Conference Rank|MTF/A|ADJ%|YPC|TWP%|Height|YPA|DAA|Weight|Draft Age|DOM+|Comp%|Breakout Age|Draft Capital,,12.63992078420796
QB,789,55,3,GB,0.8862745964568614,0.938426963389473,0.6442112460765678,0.8160740277732919,17,Comp%|YCO/A|DAA|Conference Rank|TWP%|Draft Age|40 Time|BTT%|DOM+|Draft Capital|Breakout Age|YPA|ADJ%|Weight|Height|MTF/A|YPC,,12.649873083710904
QB,789,55,2,GB,0.8900353611299954,0.9380758108618376,0.6428906581636097,0.8183977644313153,15,ADJ%|Draft Capital|Conference Rank|DOM+|TWP%|DAA|YPC|YCO/A|Weight|BTT%|Height|MTF/A|Draft Age|YPA|Comp%,,11.528207038904997
QB,789,55,29,GB,0.895215727846634,0.9373583930397008,0.6174981430632681,0.8231248539883841,15,Breakout Age|TWP%|Conference Rank|BTT%|Draft Capital|Draft Age|Weight|YPC|YCO/A|Height|DOM+|YPA|MTF/A|ADJ%|DAA,,11.571773875487617
QB,789,55,13,GB,0.8733174001822068,0.9362286842659597,0.6936068008117047,0.8305140021269949,12,TWP%|Draft Capital|MTF/A|ADJ%|YPC|Height|YCO/A|YPA|40 Time|Comp%|DAA|Breakout Age,,12.725399497515454
QB,789,55,47,GB,0.881042474870428,0.9355612723953179,0.6541438513399521,0.834848648238909,15,Conference Rank|TWP%|DAA|DOM+|Comp%|ADJ%|YCO/A|Draft Capital|YPC|Breakout Age|BTT%|40 Time|Weight|YPA|Height,,12.44916342456634
QB,789,55,40,GB,0.8859097228636508,0.9353324403001938,0.6568156152767501,0.8363296742415454,16,Comp%|BTT%|YPA|TWP%|YCO/A|Draft Age|YPC|Breakout Age|ADJ%|40 Time|Draft Capital|DAA|Weight|Conference Rank|DOM+|MTF/A,,12.295399859159563
QB,789,55,31,GB,0.8865512384297887,0.9346897130829382,0.680639584222991,0.8404755150501277,16,YPC|Comp%|MTF/A|BTT%|40 Time|YPA|Height|DAA|Draft Age|Conference Rank|ADJ%|TWP%|YCO/A|Weight|Breakout Age|Draft Capital,,12.716928906713564
QB,789,55,33,GB,0.8969639243322636,0.9238643343130581,0.6954134013924661,0.9074617843695818,15,Weight|ADJ%|YCO/A|Breakout Age|Height|Draft Capital|Conference Rank|Comp%|BTT%|MTF/A|DAA|TWP%|Draft Age|DOM+|YPC,,11.912045456778584
QB,789,55,4,GB,0.8865069735108128,0.9237281553229031,0.7447820423001814,0.9082729811915936,16,TWP%|Weight|Breakout Age|Draft Age|BTT%|YCO/A|Height|DOM+|DAA|Comp%|Draft Capital|MTF/A|40 Time|Conference Rank|YPC|ADJ%,,12.379880474384281
QB,789,55,50,GB,0.892647558917196,0.9228741205322871,0.7347267558458059,0.9133439047013951,13,MTF/A|Height|DAA|Breakout Age|YCO/A|TWP%|Weight|ADJ%|YPA|BTT%|DOM+|Draft Age|Draft Capital,,11.813824114607028
QB,789,55,1,GB,0.8702317210557293,0.9091220622206817,0.8051226312937151,0.9914333001095409,11,YPC|Comp%|Draft Capital|DAA|Height|TWP%|Breakout Age|Conference Rank|YCO/A|DOM+|40 Time,,13.096784634296762
QB,789,55,10,GB,0.8797241661720598,0.9039748799093524,0.8240056522361463,1.0191232266482502,13,YPC|BTT%|Draft Age|DOM+|Weight|Draft Capital|Conference Rank|ADJ%|Height|MTF/A|40 Time|DAA|Breakout Age,,13.11359153742186
