position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,123,60,40,GB,0.8901181830722452,0.918696717476852,0.6897436507811241,1.016792250883343,17,Draft Age|40 Time|Conference Rank|YCO/A|Comp%|DOM+|TWP%|Draft Capital|Weight|DAA|YPA|Height|BTT%|YPC|MTF/A|ADJ%|Breakout Age,,12.360844201993102
QB,123,60,58,GB,0.890141665606194,0.9172154224204895,0.6411439193674421,1.0260131009823763,17,Draft Age|BTT%|YPA|DAA|Draft Capital|40 Time|YCO/A|Weight|ADJ%|Comp%|YPC|MTF/A|Conference Rank|DOM+|Breakout Age|Height|TWP%,,12.292065950526748
QB,123,60,23,GB,0.894235247354746,0.9164415704999171,0.8388902273910014,1.0307974180701698,16,YCO/A|MTF/A|Comp%|TWP%|Draft Age|Height|DAA|YPC|BTT%|ADJ%|Draft Capital|DOM+|Breakout Age|40 Time|Conference Rank|Weight,,13.370291523880047
QB,123,60,3,GB,0.8709334124223815,0.9146525464002443,0.757664619708241,1.041773897883572,15,TWP%|DAA|YCO/A|Conference Rank|YPA|Height|Breakout Age|DOM+|Draft Age|Draft Capital|MTF/A|Comp%|ADJ%|40 Time|BTT%,,12.724628448996201
QB,123,60,43,GB,0.8982055812713412,0.9143337735276454,0.7002880819300317,1.0437175982126439,12,YPA|Comp%|Breakout Age|Weight|Draft Age|MTF/A|DAA|YPC|Conference Rank|ADJ%|DOM+|Draft Capital,,12.430639416345498
QB,123,60,7,GB,0.8382168515180611,0.9131865637540303,0.8388541417467157,1.0506828926986271,11,DOM+|40 Time|Weight|YCO/A|MTF/A|DAA|BTT%|Conference Rank|ADJ%|YPC|Draft Capital,,14.150282014901668
QB,123,60,26,GB,0.8944700918993703,0.9127987181735446,0.6616245664579279,1.0530272797577582,16,DAA|ADJ%|Draft Capital|Conference Rank|TWP%|BTT%|MTF/A|Comp%|Draft Age|Weight|YPC|YCO/A|Breakout Age|40 Time|YPA|DOM+,,12.359534827041676
QB,123,60,32,GB,0.893983089741089,0.9127588751211504,0.7119984721097657,1.05326782111677,13,YCO/A|Weight|Draft Age|Draft Capital|YPC|Conference Rank|DAA|DOM+|TWP%|Breakout Age|ADJ%|40 Time|YPA,,12.483786452585495
QB,123,60,18,GB,0.8982451689997424,0.9126947162842268,0.6877439251581339,1.053655046859057,13,BTT%|Draft Age|DAA|Draft Capital|DOM+|YPC|Conference Rank|Breakout Age|TWP%|Weight|YPA|YCO/A|ADJ%,,12.38768194908597
QB,123,60,19,GB,0.8682154999531294,0.9119837779236385,0.7250632734287312,1.0579363742058467,15,MTF/A|Breakout Age|Draft Age|YPA|40 Time|BTT%|Comp%|Conference Rank|YCO/A|Height|Draft Capital|TWP%|DAA|Weight|ADJ%,,12.216109616698667
QB,123,60,24,GB,0.8890051389711854,0.9105352825827612,0.6757286155538259,1.0666061536446652,17,YCO/A|DAA|YPC|TWP%|Draft Capital|DOM+|ADJ%|Draft Age|40 Time|Comp%|Breakout Age|Height|Conference Rank|MTF/A|BTT%|YPA|Weight,,12.276505394164708
QB,123,60,44,GB,0.8900553100071138,0.9103960135494155,0.6660094636718852,1.0674360195818957,17,Weight|BTT%|MTF/A|ADJ%|YPA|DOM+|Draft Age|YPC|Height|Breakout Age|Conference Rank|Draft Capital|40 Time|TWP%|YCO/A|Comp%|DAA,,12.285265819186643
QB,123,60,52,GB,0.8916918609986819,0.9094677034823926,0.7327853557017703,1.0729511665907052,14,ADJ%|Weight|Conference Rank|YCO/A|YPA|DAA|TWP%|Draft Age|DOM+|YPC|Height|40 Time|MTF/A|Draft Capital,,12.430489578333871
QB,123,60,37,GB,0.8900902648373619,0.9087469812037164,0.7781035458799584,1.0772135507709875,14,Height|YCO/A|DAA|DOM+|Breakout Age|40 Time|Draft Capital|TWP%|BTT%|Draft Age|ADJ%|YPC|Weight|Conference Rank,,12.104867002266248
QB,123,60,6,GB,0.888437645343169,0.9084214721607845,0.6784185376766493,1.0791331070673666,17,MTF/A|Breakout Age|Weight|ADJ%|TWP%|Draft Capital|Draft Age|Height|40 Time|DAA|BTT%|Conference Rank|YCO/A|YPC|YPA|Comp%|DOM+,,12.304646473395753
