feature,shap_mean_abs,kind
Comp%,7.50180510327014,base
BTT%,5.346545441565994,base
YCO/A,3.8841097898421477,base
TWP%,3.2183461777576485,base
MTF,2.865286422589173,base
RDOM+,2.543448047763133,base
aDOT,2.3141656719750654,base
BMI,2.069390707506502,base
PDOM+,1.4842925552096222,base
Speed,0.9164478082968216,base
Y/RR,0.1389490733308385,base
Draft Capital,0.1,base
Breakout Age,0.1,base
