feature,tree_feature_importance,kind
Draft Capital,0.1,base
Comp%,0.09386970351916016,base
RDOM+,0.07809238820265454,base
Breakout Age,0.06664079876822666,base
BTT%,0.06270303015847135,base
ADJ%,0.033396617323890675,base
PDOM+,0.023660826142006274,base
