position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,56,40,15,100,25,GB,0.7891144305350436,0.8337379185824645,14.128769722251548,19.33733843863572,10,PDOM+|RDOM+|Draft Capital|Comp%|Y/RR|TWP%|Breakout Age|BTT%|ADJ%|YCO/A,,1.7962747437213937
QB,56,40,15,100,23,GB,0.7931284837694483,0.829521275224931,15.161577809410906,19.58101435215744,9,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|Breakout Age|YCO/A|BTT%|BMI,,2.1184297395317286
QB,56,40,15,100,11,GB,0.7839043513918476,0.817976547259387,14.483963778224153,20.233162323959146,12,PDOM+|RDOM+|Draft Capital|Comp%|MTF|ATT|YCO/A|Y/RR|TWP%|BTT%|Breakout Age|ADJ%,,0.7541791804788831
QB,56,40,15,100,15,GB,0.8003983837113455,0.8149153069305131,15.060806670895277,20.402591923484245,11,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|ADJ%|BTT%|Speed|ATT|YCO/A|MTF,,-3.8948998670500874
QB,56,40,15,100,13,GB,0.7747803487467453,0.808815942078781,15.243199017507706,20.73604512922781,15,PDOM+|RDOM+|Draft Capital|Comp%|Y/RR|BTT%|Breakout Age|TWP%|ADJ%|Speed|ATT|MTF|BMI|YCO/A,SpeedxBMI,-0.054424637363492824
QB,56,40,15,100,14,GB,0.6304806788242766,0.8022635220381837,15.251846455856878,21.088393117921804,9,PDOM+|RDOM+|Draft Capital|Comp%|Y/RR|BMI|aDOT|BTT%,SpeedxBMI,-7.972835305455224
QB,56,40,15,100,27,GB,0.7683890007958329,0.7977346407698839,15.5918580705831,21.328526200207385,16,PDOM+|RDOM+|Draft Capital|Comp%|MTF|Speed|aDOT|YCO/A|BMI|Breakout Age|Y/RR|ADJ%|TWP%|BTT%|ATT,SpeedxBMI,0.5079460371085666
QB,56,40,15,100,18,GB,0.6512656792668,0.7948587288428028,16.137163909206592,21.47962093636252,5,PDOM+|RDOM+|Draft Capital|Comp%|BTT%,,-8.98808613211017
QB,56,40,15,100,4,GB,0.7803980490588807,0.7924767722889153,15.646823907361147,21.603964177678954,15,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|YCO/A|BMI|aDOT|TWP%|BTT%|Y/RR|ATT|MTF|Breakout Age,SpeedxBMI,-7.186756653077886
QB,56,40,15,100,7,GB,0.7734073271969891,0.784170519784491,17.165858952195578,22.032078692927687,12,PDOM+|RDOM+|Draft Capital|Comp%|BMI|ATT|TWP%|Speed|Breakout Age|Y/RR|BTT%|ADJ%,,-0.1966208743064518
QB,56,40,15,100,12,GB,0.769285119823777,0.7804214172532105,16.181015526291645,22.22261081438638,16,PDOM+|RDOM+|Draft Capital|Comp%|Speed|ADJ%|aDOT|MTF|ATT|TWP%|BTT%|YCO/A|Breakout Age|BMI|Y/RR,SpeedxBMI,-5.29865811615013
QB,56,40,15,100,20,GB,0.7330200372815151,0.7748535224438471,18.122640902133067,22.502598431324103,12,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|Y/RR|BMI|ADJ%|aDOT|YCO/A|Speed|ATT,,-3.256674129564213
QB,56,40,15,100,33,GB,0.7560846542613203,0.7737997287507747,18.378641615184822,22.555198441185212,8,PDOM+|RDOM+|Draft Capital|Comp%|Y/RR|MTF|Breakout Age,SpeedxBMI,-8.956408084097369
QB,56,40,15,100,24,GB,0.7739912303207415,0.772910676415772,17.386296795746286,22.59948018903225,13,PDOM+|RDOM+|Draft Capital|Comp%|aDOT|ATT|BTT%|Breakout Age|TWP%|YCO/A|MTF|BMI|Speed,,0.7817975800789245
QB,56,40,15,100,38,GB,0.7548901812674387,0.7674892395115482,18.175288706725922,22.867654396614437,11,PDOM+|RDOM+|Draft Capital|Comp%|Y/RR|TWP%|YCO/A|Speed|aDOT|BMI|Breakout Age,,-6.142379834247959
