feature,tree_feature_importance,kind
Draft Capital,0.1,base
Comp%,0.08226479358049865,base
BTT%,0.05619646734515961,base
RDOM+,0.04486644217214795,base
TWP%,0.04434554998477462,base
YCO/A,0.04315987189255276,base
MTF,0.039757937598039354,base
BMI,0.02239096742817193,base
Breakout Age,0.020878443860724672,base
aDOT,0.015039955952482633,base
Speed,0.010802306409710959,base
PDOM+,0.007512972499436567,base
Y/RR,0.0007469152426535885,base
