feature,tree_feature_importance,kind
Draft Capital,0.1,base
Comp%,0.07940305412226982,base
RDOM+,0.05879430539600236,base
BTT%,0.05191776359463329,base
YCO/A,0.05143221150688656,base
TWP%,0.039237906127287836,base
BMI,0.02795892779331199,base
Breakout Age,0.025953081057716855,base
MTF,0.024278282019005955,base
Speed,0.013370326331525828,base
aDOT,0.010076503763445762,base
PDOM+,0.0056105552523564835,base
