feature,tree_feature_importance,kind
Draft Capital,0.1,base
BTT%,0.08440246981440462,base
Breakout Age,0.07351854301935268,base
Comp%,0.06334454967695816,base
YCO/A,0.060109950131509,base
RDOM+,0.04993896862364647,base
ADJ%,0.02353633297698647,base
PDOM+,0.010558986651041791,base
TWP%,0.0091267053989048,base
Y/RR,0.00022529866786974288,base
