Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
20.0,Xavier Restrepo,Miami (FL),ACC,13.0,85.0,1092.0,12.8,6.0,84.0,0.0,0.0,,0.0,0.0,85.0,1092.0,12.8,6.0,
21.0,Roc Taylor,Memphis,American,13.0,69.0,1083.0,15.7,4.0,83.3,2.0,2.0,1.0,0.0,0.2,71.0,1085.0,15.3,4.0,
22.0,Jalen Royals,Utah State,MWC,13.0,71.0,1080.0,15.2,15.0,83.1,0.0,0.0,,0.0,0.0,71.0,1080.0,15.2,15.0,
23.0,CJ Daniels,Liberty,CUSA,14.0,55.0,1067.0,19.4,10.0,76.2,0.0,0.0,,0.0,0.0,55.0,1067.0,19.4,10.0,
24.0,Tahj Washington,USC,Pac-12,13.0,59.0,1062.0,18.0,8.0,81.7,1.0,10.0,10.0,0.0,0.8,60.0,1072.0,17.9,8.0,
25.0,Isaiah Williams,Illinois,Big Ten,12.0,82.0,1055.0,12.9,5.0,87.9,12.0,38.0,3.2,0.0,3.2,94.0,1093.0,11.6,5.0,
26.0,Reggie Brown,James Madison,Sun Belt,13.0,53.0,1054.0,19.9,9.0,81.1,0.0,0.0,,0.0,0.0,53.0,1054.0,19.9,9.0,
27.0,Sean Atkins,South Florida,American,13.0,92.0,1054.0,11.5,7.0,81.1,6.0,52.0,8.7,0.0,4.0,98.0,1106.0,11.3,7.0,
28.0,Kelly Akharaiyi,UTEP,CUSA,12.0,48.0,1033.0,21.5,7.0,86.1,1.0,7.0,7.0,0.0,0.6,49.0,1040.0,21.2,7.0,
29.0,Sam Pinckney,Coastal Carolina,Sun Belt,13.0,72.0,1027.0,14.3,8.0,79.0,1.0,7.0,7.0,0.0,0.5,73.0,1034.0,14.2,8.0,
30.0,Steven McBride,Hawaii,MWC,13.0,63.0,1024.0,16.3,9.0,78.8,0.0,0.0,,0.0,0.0,63.0,1024.0,16.3,9.0,
31.0,Xavier Worthy,Texas,Big 12,14.0,75.0,1014.0,13.5,5.0,72.4,4.0,35.0,8.8,0.0,2.5,79.0,1049.0,13.3,5.0,
32.0,Elic Ayomanor,Stanford,Pac-12,12.0,62.0,1013.0,16.3,6.0,84.4,0.0,0.0,,0.0,0.0,62.0,1013.0,16.3,6.0,
33.0,Jay Maclin,North Texas,American,12.0,57.0,1004.0,17.6,11.0,83.7,0.0,0.0,,0.0,0.0,57.0,1004.0,17.6,11.0,
34.0,Jabre Barber,Troy,Sun Belt,14.0,75.0,999.0,13.3,5.0,71.4,3.0,16.0,5.3,0.0,1.1,78.0,1015.0,13.0,5.0,
35.0,Luke McCaffrey,Rice,American,13.0,71.0,992.0,14.0,13.0,76.3,15.0,117.0,7.8,0.0,9.0,86.0,1109.0,12.9,13.0,
36.0,Brennan Presley,Oklahoma State,Big 12,14.0,101.0,991.0,9.8,6.0,70.8,11.0,41.0,3.7,2.0,2.9,112.0,1032.0,9.2,8.0,
37.0,Tre Harris,Ole Miss,SEC,12.0,54.0,985.0,18.2,8.0,82.1,0.0,0.0,,0.0,0.0,54.0,985.0,18.2,8.0,
38.0,Malachi Corley,Western Kentucky,CUSA,12.0,79.0,984.0,12.5,11.0,82.0,4.0,11.0,2.8,0.0,0.9,83.0,995.0,12.0,11.0,
39.0,Jayden Higgins,Iowa State,Big 12,13.0,53.0,983.0,18.5,6.0,75.6,0.0,0.0,,0.0,0.0,53.0,983.0,18.5,6.0,
40.0,Ricky Pearsall,Florida,SEC,12.0,65.0,965.0,14.8,4.0,80.4,3.0,62.0,20.7,2.0,5.2,68.0,1027.0,15.1,6.0,
41.0,Drake Stoops,Oklahoma,Big 12,13.0,84.0,962.0,11.5,10.0,74.0,4.0,8.0,2.0,0.0,0.6,88.0,970.0,11.0,10.0,
42.0,Khaleb Hood,Georgia Southern,Sun Belt,13.0,101.0,948.0,9.4,5.0,72.9,3.0,23.0,7.7,0.0,1.8,104.0,971.0,9.3,5.0,
43.0,Terrell Vaughn,Utah State,MWC,13.0,89.0,933.0,10.5,11.0,71.8,4.0,3.0,0.8,0.0,0.2,93.0,936.0,10.1,11.0,
44.0,Josh Kelly,Washington State,Pac-12,12.0,61.0,923.0,15.1,8.0,76.9,1.0,3.0,3.0,0.0,0.3,62.0,926.0,14.9,8.0,
45.0,Xavier Weaver,Colorado,Pac-12,11.0,68.0,908.0,13.4,4.0,82.5,2.0,15.0,7.5,2.0,1.4,70.0,923.0,13.2,6.0,
46.0,Kaedin Robinson,Appalachian State,Sun Belt,14.0,67.0,905.0,13.5,10.0,64.6,1.0,1.0,1.0,0.0,0.1,68.0,906.0,13.3,10.0,
47.0,Demeer Blankumsee,Memphis,American,13.0,53.0,901.0,17.0,7.0,69.3,2.0,15.0,7.5,0.0,1.2,55.0,916.0,16.7,7.0,
48.0,Kobe Hudson,UCF,Big 12,13.0,44.0,900.0,20.5,8.0,69.2,1.0,-8.0,-8.0,0.0,-0.6,45.0,892.0,19.8,8.0,
49.0,Joey Hobert,Texas State,Sun Belt,11.0,76.0,895.0,11.8,8.0,81.4,1.0,-1.0,-1.0,0.0,-0.1,77.0,894.0,11.6,8.0,
50.0,Rashod Owens,Oklahoma State,Big 12,14.0,63.0,895.0,14.2,5.0,63.9,0.0,0.0,,0.0,0.0,63.0,895.0,14.2,5.0,
51.0,Jamaal Pritchett,South Alabama,Sun Belt,13.0,57.0,883.0,15.5,8.0,67.9,0.0,0.0,,0.0,0.0,57.0,883.0,15.5,8.0,
52.0,Robert Lewis,Georgia State,Sun Belt,12.0,70.0,877.0,12.5,7.0,73.1,0.0,0.0,,0.0,0.0,70.0,877.0,12.5,7.0,
53.0,Ashtyn Hawkins,Texas State,Sun Belt,13.0,55.0,874.0,15.9,3.0,67.2,1.0,-2.0,-2.0,0.0,-0.2,56.0,872.0,15.6,3.0,
54.0,Eric McAlister,Boise State,MWC,9.0,47.0,873.0,18.6,5.0,97.0,0.0,0.0,,0.0,0.0,47.0,873.0,18.6,5.0,
55.0,Jacolby George,Miami (FL),ACC,13.0,57.0,864.0,15.2,8.0,66.5,1.0,14.0,14.0,1.0,1.1,58.0,878.0,15.1,9.0,
56.0,Lincoln Victor,Washington State,Pac-12,11.0,89.0,860.0,9.7,5.0,78.2,3.0,21.0,7.0,1.0,1.9,92.0,881.0,9.6,6.0,
57.0,Jamari Thrash,Louisville,ACC,12.0,63.0,858.0,13.6,6.0,71.5,1.0,12.0,12.0,1.0,1.0,64.0,870.0,13.6,7.0,
58.0,Tejhaun Palmer,UAB,American,12.0,47.0,858.0,18.3,7.0,71.5,0.0,0.0,,0.0,0.0,47.0,858.0,18.3,7.0,
59.0,Jacob Cowing,Arizona,Pac-12,13.0,90.0,848.0,9.4,13.0,65.2,5.0,26.0,5.2,0.0,2.0,95.0,874.0,9.2,13.0,
60.0,Adonai Mitchell,Texas,Big 12,14.0,55.0,845.0,15.4,11.0,60.4,2.0,1.0,0.5,0.0,0.1,57.0,846.0,14.8,11.0,
61.0,Kyle Williams,Washington State,Pac-12,12.0,61.0,843.0,13.8,6.0,70.3,3.0,-10.0,-3.3,0.0,-0.8,64.0,833.0,13.0,6.0,
62.0,Kevin Concepcion,North Carolina State,ACC,13.0,71.0,839.0,11.8,10.0,64.5,41.0,320.0,7.8,0.0,24.6,112.0,1159.0,10.3,10.0,
63.0,Will Pauling,Wisconsin,Big Ten,13.0,74.0,837.0,11.3,6.0,64.4,1.0,11.0,11.0,0.0,0.8,75.0,848.0,11.3,6.0,
64.0,Jordan Moore,Duke,ACC,13.0,62.0,835.0,13.5,8.0,64.2,4.0,2.0,0.5,0.0,0.2,66.0,837.0,12.7,8.0,
65.0,Pofele Ashlock,Hawaii,MWC,13.0,83.0,832.0,10.0,9.0,64.0,0.0,0.0,,0.0,0.0,83.0,832.0,10.0,9.0,
66.0,Daniel Jackson,Minnesota,Big Ten,13.0,59.0,831.0,14.1,8.0,63.9,1.0,-5.0,-5.0,0.0,-0.4,60.0,826.0,13.8,8.0,
67.0,Dayton Wade,Ole Miss,SEC,13.0,55.0,830.0,15.1,4.0,63.8,7.0,25.0,3.6,0.0,1.9,62.0,855.0,13.8,4.0,
68.0,Jaylin Noel,Iowa State,Big 12,12.0,66.0,820.0,12.4,7.0,68.3,1.0,-1.0,-1.0,0.0,-0.1,67.0,819.0,12.2,7.0,
69.0,Sam Brown,Houston,Big 12,12.0,62.0,815.0,13.1,3.0,67.9,0.0,0.0,,0.0,0.0,62.0,815.0,13.1,3.0,
70.0,Derwin Burgess Jr.,Georgia Southern,Sun Belt,13.0,74.0,813.0,11.0,6.0,62.5,0.0,0.0,,0.0,0.0,74.0,813.0,11.0,6.0,
71.0,Malachi Fields,Virginia,ACC,12.0,58.0,811.0,14.0,5.0,67.6,1.0,-6.0,-6.0,0.0,-0.5,59.0,805.0,13.6,5.0,
72.0,Squirrel White,Tennessee,SEC,13.0,67.0,803.0,12.0,2.0,61.8,2.0,13.0,6.5,0.0,1.0,69.0,816.0,11.8,2.0,
73.0,Jermaine Burton,Alabama,SEC,13.0,39.0,798.0,20.5,8.0,61.4,0.0,0.0,,0.0,0.0,39.0,798.0,20.5,8.0,
74.0,Nic Anderson,Oklahoma,Big 12,13.0,38.0,798.0,21.0,10.0,61.4,0.0,0.0,,0.0,0.0,38.0,798.0,21.0,10.0,
75.0,Smoke Harris,Louisiana Tech,CUSA,12.0,83.0,796.0,9.6,4.0,66.3,9.0,1.0,0.1,0.0,0.1,92.0,797.0,8.7,4.0,
76.0,Ainias Smith,Texas A&M,SEC,12.0,53.0,795.0,15.0,2.0,66.3,5.0,21.0,4.2,0.0,1.8,58.0,816.0,14.1,2.0,
77.0,Anthony Simpson,Massachusetts,Ind,12.0,57.0,792.0,13.9,3.0,66.0,11.0,93.0,8.5,1.0,7.8,68.0,885.0,13.0,4.0,
78.0,Brenden Rice,USC,Pac-12,12.0,45.0,791.0,17.6,12.0,65.9,0.0,0.0,,0.0,0.0,45.0,791.0,17.6,12.0,
79.0,Jeshaun Jones,Maryland,Big Ten,13.0,56.0,790.0,14.1,4.0,60.8,1.0,-1.0,-1.0,0.0,-0.1,57.0,789.0,13.8,4.0,
80.0,Roman Wilson,Michigan,Big Ten,15.0,48.0,789.0,16.4,12.0,52.6,1.0,10.0,10.0,0.0,0.7,49.0,799.0,16.3,12.0,
81.0,Erik Brooks,Fresno State,MWC,13.0,60.0,788.0,13.1,5.0,60.6,0.0,0.0,,0.0,0.0,60.0,788.0,13.1,5.0,
82.0,Lawrence Arnold,Kansas,Big 12,13.0,44.0,782.0,17.8,6.0,60.2,1.0,10.0,10.0,0.0,0.8,45.0,792.0,17.6,6.0,
83.0,Noah Smith,Sam Houston,CUSA,12.0,79.0,782.0,9.9,6.0,65.2,27.0,102.0,3.8,2.0,8.5,106.0,884.0,8.3,8.0,
84.0,Xzavier Henderson,Cincinnati,Big 12,12.0,58.0,782.0,13.5,3.0,65.2,0.0,0.0,,0.0,0.0,58.0,782.0,13.5,3.0,
85.0,Cyrus Allen,Louisiana Tech,CUSA,11.0,46.0,778.0,16.9,4.0,70.7,2.0,-8.0,-4.0,0.0,-0.7,48.0,770.0,16.0,4.0,
86.0,Dallin Holker,Colorado State,MWC,12.0,64.0,767.0,12.0,6.0,63.9,1.0,1.0,1.0,1.0,0.1,65.0,768.0,11.8,7.0,
87.0,Andrew Armstrong,Arkansas,SEC,12.0,56.0,764.0,13.6,5.0,63.7,1.0,3.0,3.0,0.0,0.3,57.0,767.0,13.5,5.0,
88.0,Kole Wilson,Texas State,Sun Belt,13.0,66.0,747.0,11.3,8.0,57.5,2.0,-7.0,-3.5,0.0,-0.5,68.0,740.0,10.9,8.0,
89.0,Silas Bolden,Oregon State,Pac-12,13.0,54.0,746.0,13.8,5.0,57.4,9.0,84.0,9.3,2.0,6.5,63.0,830.0,13.2,7.0,
90.0,Jordan Watkins,Ole Miss,SEC,13.0,53.0,741.0,14.0,3.0,57.0,1.0,-9.0,-9.0,0.0,-0.7,54.0,732.0,13.6,3.0,
91.0,Jared Brown,Coastal Carolina,Sun Belt,12.0,58.0,740.0,12.8,4.0,61.7,15.0,252.0,16.8,1.0,21.0,73.0,992.0,13.6,5.0,
92.0,Chris Lewis,Troy,Sun Belt,14.0,32.0,735.0,23.0,10.0,52.5,1.0,1.0,1.0,0.0,0.1,33.0,736.0,22.3,10.0,
93.0,Jeremiah Hunter,California,Pac-12,13.0,63.0,731.0,11.6,7.0,56.2,0.0,0.0,,0.0,0.0,63.0,731.0,11.6,7.0,
94.0,Nick Nash,San Jose State,MWC,13.0,48.0,728.0,15.2,8.0,56.0,1.0,0.0,0.0,0.0,0.0,49.0,728.0,14.9,8.0,
95.0,Kamdyn Benjamin,Tulsa,American,12.0,47.0,727.0,15.5,6.0,60.6,1.0,8.0,8.0,0.0,0.7,48.0,735.0,15.3,6.0,
96.0,Justus Ross-Simmons,Colorado State,MWC,12.0,45.0,724.0,16.1,3.0,60.3,0.0,0.0,,0.0,0.0,45.0,724.0,16.1,3.0,
97.0,Tai Felton,Maryland,Big Ten,13.0,48.0,723.0,15.1,6.0,55.6,1.0,16.0,16.0,0.0,1.2,49.0,739.0,15.1,6.0,
98.0,Bub Means,Pitt,ACC,12.0,41.0,721.0,17.6,6.0,60.1,0.0,0.0,,0.0,0.0,41.0,721.0,17.6,6.0,
99.0,Travis Hunter,Colorado,Pac-12,9.0,57.0,721.0,12.6,5.0,80.1,0.0,0.0,,0.0,0.0,57.0,721.0,12.6,5.0,AA
100.0,Anthony Gould,Oregon State,Pac-12,11.0,44.0,718.0,16.3,2.0,65.3,4.0,22.0,5.5,0.0,2.0,48.0,740.0,15.4,2.0,
101.0,Cam Johnson,Northwestern,Big Ten,13.0,54.0,715.0,13.2,6.0,55.0,1.0,8.0,8.0,0.0,0.6,55.0,723.0,13.1,6.0,
102.0,Brock Bowers,Georgia,SEC,10.0,56.0,714.0,12.8,6.0,71.4,6.0,28.0,4.7,1.0,2.8,62.0,742.0,12.0,7.0,AA
103.0,Eric Singleton Jr.,Georgia Tech,ACC,12.0,48.0,714.0,14.9,6.0,59.5,1.0,9.0,9.0,0.0,0.8,49.0,723.0,14.8,6.0,
104.0,Elijhah Badger,Arizona State,Pac-12,11.0,65.0,713.0,11.0,3.0,64.8,11.0,51.0,4.6,1.0,4.6,76.0,764.0,10.1,4.0,
105.0,Chris Brazzell II,Tulane,American,13.0,44.0,711.0,16.2,5.0,54.7,0.0,0.0,,0.0,0.0,44.0,711.0,16.2,5.0,
106.0,J.J. Jones,North Carolina,ACC,13.0,46.0,711.0,15.5,3.0,54.7,0.0,0.0,,0.0,0.0,46.0,711.0,15.5,3.0,
107.0,Jalen Moss,Fresno State,MWC,13.0,55.0,706.0,12.8,6.0,54.3,0.0,0.0,,0.0,0.0,55.0,706.0,12.8,6.0,
108.0,Corey Rucker,Arkansas State,Sun Belt,13.0,36.0,705.0,19.6,2.0,54.2,1.0,6.0,6.0,0.0,0.5,37.0,711.0,19.2,2.0,
109.0,Bryce Kirtz,Northwestern,Big Ten,12.0,49.0,701.0,14.3,5.0,58.4,0.0,0.0,,0.0,0.0,49.0,701.0,14.3,5.0,
110.0,Devontez Walker,North Carolina,ACC,8.0,41.0,699.0,17.0,7.0,87.4,3.0,23.0,7.7,0.0,2.9,44.0,722.0,16.4,7.0,
111.0,Holden Willis,Middle Tennessee State,CUSA,11.0,46.0,697.0,15.2,5.0,63.4,0.0,0.0,,0.0,0.0,46.0,697.0,15.2,5.0,
112.0,Jerjuan Newton,Toledo,MAC,14.0,52.0,696.0,13.4,9.0,49.7,1.0,2.0,2.0,0.0,0.1,53.0,698.0,13.2,9.0,
113.0,Jalil Farooq,Oklahoma,Big 12,13.0,45.0,694.0,15.4,2.0,53.4,17.0,95.0,5.6,0.0,7.3,62.0,789.0,12.7,2.0,
114.0,Kenneth Womack,Western Michigan,MAC,12.0,76.0,691.0,9.1,1.0,57.6,0.0,3.0,,0.0,0.3,76.0,694.0,9.1,1.0,
115.0,Courtney Jackson,Arkansas State,Sun Belt,13.0,39.0,689.0,17.7,7.0,53.0,1.0,5.0,5.0,0.0,0.4,40.0,694.0,17.4,7.0,
116.0,Will Sheppard,Vanderbilt,SEC,12.0,47.0,684.0,14.6,8.0,57.0,0.0,0.0,,0.0,0.0,47.0,684.0,14.6,8.0,
117.0,Ja'Tavion Sanders,Texas,Big 12,14.0,45.0,682.0,15.2,2.0,48.7,1.0,12.0,12.0,0.0,0.9,46.0,694.0,15.1,2.0,
118.0,Theo Wease,Missouri,SEC,13.0,49.0,682.0,13.9,6.0,52.5,0.0,0.0,,0.0,0.0,49.0,682.0,13.9,6.0,
119.0,Gage Larvadain,Miami (OH),MAC,10.0,42.0,679.0,16.2,6.0,67.9,5.0,59.0,11.8,0.0,5.9,47.0,738.0,15.7,6.0,
120.0,Ben Sinnott,Kansas State,Big 12,12.0,49.0,676.0,13.8,6.0,56.3,0.0,0.0,,0.0,0.0,49.0,676.0,13.8,6.0,
121.0,Keandre Lambert-Smith,Penn State,Big Ten,13.0,53.0,673.0,12.7,4.0,51.8,2.0,0.0,0.0,0.0,0.0,55.0,673.0,12.2,4.0,
122.0,Perry Carter,Jacksonville State,CUSA,13.0,38.0,672.0,17.7,4.0,51.7,6.0,40.0,6.7,0.0,3.1,44.0,712.0,16.2,4.0,
123.0,Casey Washington,Illinois,Big Ten,12.0,49.0,670.0,13.7,4.0,55.8,0.0,0.0,,0.0,0.0,49.0,670.0,13.7,4.0,
124.0,Isaiah Bond,Alabama,SEC,14.0,48.0,668.0,13.9,4.0,47.7,1.0,3.0,3.0,0.0,0.2,49.0,671.0,13.7,4.0,
125.0,Da'Quan Felton,Virginia Tech,ACC,13.0,38.0,667.0,17.6,8.0,51.3,0.0,0.0,,0.0,0.0,38.0,667.0,17.6,8.0,
126.0,Jalon Calhoun,Duke,ACC,13.0,50.0,666.0,13.3,4.0,51.2,1.0,3.0,3.0,0.0,0.2,51.0,669.0,13.1,4.0,
127.0,Kaden Prather,Maryland,Big Ten,13.0,42.0,666.0,15.9,5.0,51.2,1.0,36.0,36.0,0.0,2.8,43.0,702.0,16.3,5.0,
128.0,Junior Vandeross III,Toledo,MAC,14.0,47.0,664.0,14.1,4.0,47.4,3.0,38.0,12.7,0.0,2.7,50.0,702.0,14.0,4.0,
129.0,Sam Wiglusz,Ohio,MAC,12.0,56.0,660.0,11.8,3.0,55.0,1.0,1.0,1.0,0.0,0.1,57.0,661.0,11.6,3.0,
130.0,Keon Coleman,Florida State,ACC,12.0,50.0,658.0,13.2,11.0,54.8,1.0,2.0,2.0,0.0,0.2,51.0,660.0,12.9,11.0,
131.0,Lideatrick Griffin,Mississippi State,SEC,12.0,50.0,658.0,13.2,4.0,54.8,17.0,74.0,4.4,1.0,6.2,67.0,732.0,10.9,5.0,
132.0,Logan Loya,UCLA,Pac-12,13.0,59.0,655.0,11.1,5.0,50.4,0.0,0.0,,0.0,0.0,59.0,655.0,11.1,5.0,
133.0,Jahmal Banks,Wake Forest,ACC,12.0,59.0,653.0,11.1,4.0,54.4,1.0,7.0,7.0,0.0,0.6,60.0,660.0,11.0,4.0,
134.0,Colston Loveland,Michigan,Big Ten,15.0,45.0,649.0,14.4,4.0,43.3,0.0,0.0,,0.0,0.0,45.0,649.0,14.4,4.0,
135.0,Amad Anderson Jr.,Temple,American,11.0,37.0,647.0,17.5,3.0,58.8,2.0,-6.0,-3.0,0.0,-0.5,39.0,641.0,16.4,3.0,
136.0,Lewis Bond,Boston College,ACC,13.0,52.0,646.0,12.4,7.0,49.7,1.0,2.0,2.0,0.0,0.2,53.0,648.0,12.2,7.0,
137.0,Donaven McCulley,Indiana,Big Ten,12.0,48.0,644.0,13.4,6.0,53.7,3.0,-1.0,-0.3,0.0,-0.1,51.0,643.0,12.6,6.0,
138.0,Ramel Keyton,Tennessee,SEC,13.0,35.0,642.0,18.3,6.0,49.4,0.0,0.0,,0.0,0.0,35.0,642.0,18.3,6.0,
139.0,Naiem Simmons,South Florida,American,13.0,39.0,637.0,16.3,5.0,49.0,0.0,0.0,,0.0,0.0,39.0,637.0,16.3,5.0,
140.0,Dane Key,Kentucky,SEC,13.0,42.0,636.0,15.1,6.0,48.9,0.0,0.0,,0.0,0.0,42.0,636.0,15.1,6.0,
141.0,Elijah Metcalf,Middle Tennessee State,CUSA,12.0,54.0,634.0,11.7,5.0,52.8,1.0,5.0,5.0,0.0,0.4,55.0,639.0,11.6,5.0,
142.0,Deion Burks,Purdue,Big Ten,12.0,47.0,629.0,13.4,7.0,52.4,4.0,12.0,3.0,0.0,1.0,51.0,641.0,12.6,7.0,
143.0,Micah Davis,Utah State,MWC,11.0,36.0,628.0,17.4,6.0,57.1,0.0,0.0,,0.0,0.0,36.0,628.0,17.4,6.0,
144.0,Harold Fannin Jr.,Bowling Green,MAC,11.0,44.0,623.0,14.2,6.0,56.6,14.0,41.0,2.9,0.0,3.7,58.0,664.0,11.4,6.0,
145.0,Monaray Baldwin,Baylor,Big 12,12.0,38.0,623.0,16.4,4.0,51.9,3.0,17.0,5.7,0.0,1.4,41.0,640.0,15.6,4.0,
146.0,Chase Sowell,East Carolina,American,12.0,47.0,622.0,13.2,1.0,51.8,0.0,0.0,,0.0,0.0,47.0,622.0,13.2,1.0,
147.0,Jakarius Caston,Southern Mississippi,Sun Belt,12.0,33.0,621.0,18.8,6.0,51.8,4.0,32.0,8.0,1.0,2.7,37.0,653.0,17.6,7.0,
148.0,Jonathan Brady,New Mexico State,CUSA,15.0,39.0,621.0,15.9,4.0,41.4,9.0,35.0,3.9,1.0,2.3,48.0,656.0,13.7,5.0,
149.0,Johnny Wilson,Florida State,ACC,10.0,41.0,617.0,15.0,2.0,61.7,0.0,0.0,,0.0,0.0,41.0,617.0,15.0,2.0,
150.0,Miles Cross,Ohio,MAC,11.0,47.0,617.0,13.1,5.0,56.1,0.0,0.0,,0.0,0.0,47.0,617.0,13.1,5.0,
151.0,Taylor Morin,Wake Forest,ACC,12.0,41.0,617.0,15.0,2.0,51.4,1.0,2.0,2.0,0.0,0.2,42.0,619.0,14.7,2.0,
152.0,Tailique Williams,Georgia State,Sun Belt,13.0,49.0,615.0,12.6,6.0,47.3,1.0,-1.0,-1.0,0.0,-0.1,50.0,614.0,12.3,6.0,
153.0,Dominic Lovett,Georgia,SEC,14.0,54.0,613.0,11.4,4.0,43.8,0.0,0.0,,0.0,0.0,54.0,613.0,11.4,4.0,
154.0,Chrishon McCray,Kent State,MAC,9.0,41.0,610.0,14.9,4.0,67.8,4.0,22.0,5.5,0.0,2.4,45.0,632.0,14.0,4.0,
155.0,Damien Alford,Syracuse,ACC,13.0,33.0,610.0,18.5,3.0,46.9,0.0,0.0,,0.0,0.0,33.0,610.0,18.5,3.0,
156.0,Jacob De Jesus,Nevada-Las Vegas,MWC,14.0,60.0,606.0,10.1,2.0,43.3,11.0,46.0,4.2,1.0,3.3,71.0,652.0,9.2,3.0,
157.0,Cornelius Johnson,Michigan,Big Ten,15.0,47.0,604.0,12.9,1.0,40.3,3.0,40.0,13.3,0.0,2.7,50.0,644.0,12.9,1.0,
158.0,Dalen Cobb,Georgia Southern,Sun Belt,12.0,40.0,601.0,15.0,2.0,50.1,7.0,51.0,7.3,0.0,4.3,47.0,652.0,13.9,2.0,
159.0,Lawrence Keys III,Tulane,American,10.0,33.0,599.0,18.2,7.0,59.9,4.0,25.0,6.3,0.0,2.5,37.0,624.0,16.9,7.0,
160.0,J. Michael Sturdivant,UCLA,Pac-12,13.0,36.0,597.0,16.6,4.0,45.9,0.0,0.0,,0.0,0.0,36.0,597.0,16.6,4.0,
161.0,Dalevon Campbell,Nevada,MWC,12.0,31.0,594.0,19.2,2.0,49.5,1.0,-1.0,-1.0,0.0,-0.1,32.0,593.0,18.5,2.0,
162.0,Devaughn Vele,Utah,Pac-12,10.0,43.0,593.0,13.8,3.0,59.3,0.0,0.0,,0.0,0.0,43.0,593.0,13.8,3.0,
163.0,Jahdae Walker,Texas A&M,SEC,13.0,35.0,590.0,16.9,2.0,45.4,0.0,0.0,,0.0,0.0,35.0,590.0,16.9,2.0,
164.0,Trond Grizzell,California,Pac-12,13.0,39.0,590.0,15.1,5.0,45.4,0.0,0.0,,0.0,0.0,39.0,590.0,15.1,5.0,
