Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
12.0,Jaret Patterson*,Buffalo,MAC,6.0,141.0,1072.0,7.6,19.0,178.7,0.0,0.0,,0.0,0.0,141.0,1072.0,7.6,19.0,
13.0,Isaiah Spiller*,Texas A&M,SEC,10.0,188.0,1036.0,5.5,9.0,103.6,20.0,193.0,9.7,0.0,19.3,208.0,1229.0,5.9,9.0,
14.0,Leddie Brown*,West Virginia,Big 12,10.0,199.0,1010.0,5.1,9.0,101.0,31.0,202.0,6.5,2.0,20.2,230.0,1212.0,5.3,11.0,
15.0,Larry Rountree III,Missouri,SEC,10.0,209.0,972.0,4.7,14.0,97.2,15.0,100.0,6.7,0.0,10.0,224.0,1072.0,4.8,14.0,
16.0,Malik Willis*,Liberty,Ind,10.0,141.0,944.0,6.7,14.0,94.4,0.0,0.0,,0.0,0.0,141.0,944.0,6.7,14.0,
17.0,Travis Etienne*,Clemson,ACC,12.0,168.0,914.0,5.4,14.0,76.2,48.0,588.0,12.3,2.0,49.0,216.0,1502.0,7.0,16.0,AA
18.0,Ulysses Bentley IV,SMU,American,10.0,170.0,913.0,5.4,11.0,91.3,21.0,174.0,8.3,1.0,17.4,191.0,1087.0,5.7,12.0,
19.0,Jarek Broussard*,Colorado,Pac-12,6.0,156.0,895.0,5.7,5.0,149.2,9.0,65.0,7.2,0.0,10.8,165.0,960.0,5.8,5.0,
20.0,Spencer Brown,UAB,CUSA,8.0,186.0,889.0,4.8,10.0,111.1,5.0,35.0,7.0,0.0,4.4,191.0,924.0,4.8,10.0,
21.0,Brenden Knox*,Marshall,CUSA,10.0,185.0,887.0,4.8,9.0,88.7,7.0,86.0,12.3,1.0,8.6,192.0,973.0,5.1,10.0,
22.0,C.J. Marable*,Coastal Carolina,Sun Belt,12.0,169.0,887.0,5.2,12.0,73.9,31.0,228.0,7.4,7.0,19.0,200.0,1115.0,5.6,19.0,
23.0,Elijah Mitchell*,Louisiana,Sun Belt,10.0,141.0,878.0,6.2,8.0,87.8,16.0,153.0,9.6,0.0,15.3,157.0,1031.0,6.6,8.0,
24.0,Trey Sermon*,Ohio State,Big Ten,8.0,116.0,870.0,7.5,4.0,108.8,12.0,95.0,7.9,0.0,11.9,128.0,965.0,7.5,4.0,
25.0,Jermar Jefferson,Oregon State,Pac-12,6.0,133.0,858.0,6.5,7.0,143.0,9.0,67.0,7.4,0.0,11.2,142.0,925.0,6.5,7.0,
26.0,Tank Bigsby*,Auburn,SEC,10.0,138.0,834.0,6.0,5.0,83.4,11.0,84.0,7.6,0.0,8.4,149.0,918.0,6.2,5.0,
27.0,Javian Hawkins,Louisville,ACC,8.0,133.0,822.0,6.2,7.0,102.8,16.0,127.0,7.9,1.0,15.9,149.0,949.0,6.4,8.0,
28.0,Mataeo Durant,Duke,ACC,11.0,120.0,817.0,6.8,8.0,74.3,12.0,107.0,8.9,1.0,9.7,132.0,924.0,7.0,9.0,
29.0,Joshua Mack*,Liberty,Ind,10.0,139.0,797.0,5.7,4.0,79.7,6.0,18.0,3.0,0.0,1.8,145.0,815.0,5.6,4.0,
30.0,Zonovan Knight*,North Carolina State,ACC,12.0,143.0,788.0,5.5,10.0,65.7,20.0,136.0,6.8,0.0,11.3,163.0,924.0,5.7,10.0,
31.0,Christopher Rodriguez Jr.*,Kentucky,SEC,9.0,119.0,785.0,6.6,11.0,87.2,1.0,12.0,12.0,0.0,1.3,120.0,797.0,6.6,11.0,
32.0,Zamir White*,Georgia,SEC,10.0,144.0,779.0,5.4,11.0,77.9,6.0,37.0,6.2,0.0,3.7,150.0,816.0,5.4,11.0,
33.0,Stephon Huderson*,Tulane,American,12.0,128.0,773.0,6.0,4.0,64.4,7.0,87.0,12.4,0.0,7.3,135.0,860.0,6.4,4.0,
34.0,Eric Gray,Tennessee,SEC,9.0,157.0,772.0,4.9,4.0,85.8,30.0,254.0,8.5,2.0,28.2,187.0,1026.0,5.5,6.0,
35.0,Destin Coates*,Georgia State,Sun Belt,9.0,166.0,769.0,4.6,7.0,85.4,12.0,65.0,5.4,0.0,7.2,178.0,834.0,4.7,7.0,
36.0,Tyler Goodson,Iowa,Big Ten,8.0,143.0,762.0,5.3,7.0,95.3,15.0,152.0,10.1,0.0,19.0,158.0,914.0,5.8,7.0,
37.0,Greg McCrae*,UCF,American,10.0,149.0,758.0,5.1,10.0,75.8,14.0,98.0,7.0,0.0,9.8,163.0,856.0,5.3,10.0,
38.0,Trey Ragas*,Louisiana,Sun Belt,11.0,131.0,758.0,5.8,10.0,68.9,9.0,106.0,11.8,2.0,9.6,140.0,864.0,6.2,12.0,
39.0,Jerrion Ealy*,Ole Miss,SEC,9.0,147.0,745.0,5.1,9.0,82.8,15.0,155.0,10.3,1.0,17.2,162.0,900.0,5.6,10.0,
40.0,Cameron Carroll*,Tulane,American,12.0,122.0,741.0,6.1,12.0,61.8,4.0,49.0,12.3,1.0,4.1,126.0,790.0,6.3,13.0,
41.0,Kevin Marks*,Buffalo,MAC,7.0,112.0,741.0,6.6,7.0,105.9,4.0,3.0,0.8,0.0,0.4,116.0,744.0,6.4,7.0,
42.0,Christian Beal*,Wake Forest,ACC,9.0,142.0,732.0,5.2,5.0,81.3,5.0,42.0,8.4,0.0,4.7,147.0,774.0,5.3,5.0,
43.0,Christian Beal-Smith*,Wake Forest,ACC,9.0,142.0,732.0,5.2,5.0,81.3,5.0,42.0,8.4,0.0,4.7,147.0,774.0,5.3,5.0,
44.0,Shai Werts*,Georgia Southern,Sun Belt,11.0,146.0,720.0,4.9,11.0,65.5,0.0,0.0,,0.0,0.0,146.0,720.0,4.9,11.0,
45.0,Trelon Smith,Arkansas,SEC,10.0,134.0,710.0,5.3,5.0,71.0,22.0,159.0,7.2,1.0,15.9,156.0,869.0,5.6,6.0,
46.0,Frank Gore Jr.,Southern Mississippi,CUSA,10.0,121.0,708.0,5.9,2.0,70.8,9.0,97.0,10.8,1.0,9.7,130.0,805.0,6.2,3.0,
47.0,Bijan Robinson*,Texas,Big 12,9.0,86.0,703.0,8.2,4.0,78.1,15.0,196.0,13.1,2.0,21.8,101.0,899.0,8.9,6.0,
48.0,Otis Anderson*,UCF,American,9.0,125.0,687.0,5.5,4.0,76.3,14.0,79.0,5.6,0.0,8.8,139.0,766.0,5.5,4.0,
49.0,Deon Jackson,Duke,ACC,11.0,161.0,682.0,4.2,5.0,62.0,10.0,85.0,8.5,0.0,7.7,171.0,767.0,4.5,5.0,
50.0,Toa Taua*,Nevada,MWC,8.0,114.0,675.0,5.9,4.0,84.4,31.0,214.0,6.9,1.0,26.8,145.0,889.0,6.1,5.0,
51.0,Carlos Davis,South Alabama,Sun Belt,11.0,164.0,674.0,4.1,3.0,61.3,11.0,104.0,9.5,0.0,9.5,175.0,778.0,4.4,3.0,
52.0,Gerrid Doaks*,Cincinnati,American,9.0,144.0,673.0,4.7,7.0,74.8,14.0,202.0,14.4,2.0,22.4,158.0,875.0,5.5,9.0,
53.0,Demetric Felton,UCLA,Pac-12,6.0,132.0,668.0,5.1,5.0,111.3,22.0,159.0,7.2,3.0,26.5,154.0,827.0,5.4,8.0,
54.0,Asim Rose*,Kentucky,SEC,11.0,106.0,666.0,6.3,2.0,60.5,10.0,83.0,8.3,0.0,7.5,116.0,749.0,6.5,2.0,
55.0,Teon Dollard,Akron,MAC,6.0,112.0,666.0,5.9,6.0,111.0,10.0,29.0,2.9,0.0,4.8,122.0,695.0,5.7,6.0,
56.0,Rhamondre Stevenson*,Oklahoma,Big 12,6.0,101.0,665.0,6.6,7.0,110.8,18.0,211.0,11.7,0.0,35.2,119.0,876.0,7.4,7.0,
57.0,Deandre Torrey*,North Texas,CUSA,9.0,113.0,656.0,5.8,6.0,72.9,4.0,20.0,5.0,0.0,2.2,117.0,676.0,5.8,6.0,
58.0,Israel Tucker*,Louisiana Tech,CUSA,10.0,149.0,648.0,4.3,4.0,64.8,10.0,59.0,5.9,0.0,5.9,159.0,707.0,4.4,4.0,
59.0,Gaej Walker*,Western Kentucky,CUSA,12.0,143.0,645.0,4.5,3.0,53.8,9.0,87.0,9.7,0.0,7.3,152.0,732.0,4.8,3.0,
60.0,Nelson Smith,Navy,American,10.0,128.0,645.0,5.0,8.0,64.5,0.0,0.0,,0.0,0.0,128.0,645.0,5.0,8.0,
61.0,Cam'ron Harris*,Miami (FL),ACC,11.0,126.0,643.0,5.1,10.0,58.5,18.0,131.0,7.3,1.0,11.9,144.0,774.0,5.4,11.0,
62.0,Ricky Person Jr.*,North Carolina State,ACC,12.0,147.0,643.0,4.4,4.0,53.6,18.0,136.0,7.6,0.0,11.3,165.0,779.0,4.7,4.0,
63.0,Deuce Vaughn,Kansas State,Big 12,10.0,123.0,642.0,5.2,7.0,64.2,25.0,434.0,17.4,2.0,43.4,148.0,1076.0,7.3,9.0,
64.0,Greg Bell,San Diego State,MWC,7.0,113.0,637.0,5.6,6.0,91.0,11.0,114.0,10.4,1.0,16.3,124.0,751.0,6.1,7.0,
65.0,Vincent Davis,Pitt,ACC,11.0,143.0,632.0,4.4,6.0,57.5,24.0,154.0,6.4,1.0,14.0,167.0,786.0,4.7,7.0,
66.0,Sean Tucker,Syracuse,ACC,9.0,137.0,626.0,4.6,4.0,69.6,8.0,113.0,14.1,0.0,12.6,145.0,739.0,5.1,4.0,
67.0,Chuba Hubbard*,Oklahoma State,Big 12,7.0,133.0,625.0,4.7,5.0,89.3,8.0,52.0,6.5,1.0,7.4,141.0,677.0,4.8,6.0,
68.0,J.D. King*,Georgia Southern,Sun Belt,7.0,116.0,625.0,5.4,5.0,89.3,3.0,14.0,4.7,0.0,2.0,119.0,639.0,5.4,5.0,
69.0,La'darius Jefferson,Western Michigan,MAC,6.0,112.0,624.0,5.6,5.0,104.0,4.0,17.0,4.3,0.0,2.8,116.0,641.0,5.5,5.0,
70.0,Rahjai Harris,East Carolina,American,8.0,128.0,624.0,4.9,4.0,78.0,6.0,31.0,5.2,1.0,3.9,134.0,655.0,4.9,5.0,
71.0,Hendon Hooker,Virginia Tech,ACC,8.0,120.0,620.0,5.2,9.0,77.5,1.0,16.0,16.0,0.0,2.0,121.0,636.0,5.3,9.0,
72.0,SaRodorick Thompson,Texas Tech,Big 12,10.0,109.0,610.0,5.6,8.0,61.0,21.0,124.0,5.9,0.0,12.4,130.0,734.0,5.6,8.0,
73.0,Malik Cunningham,Louisville,ACC,11.0,131.0,609.0,4.6,7.0,55.4,0.0,0.0,,0.0,0.0,131.0,609.0,4.6,7.0,
74.0,Logan Wright*,Georgia Southern,Sun Belt,13.0,99.0,602.0,6.1,4.0,46.3,8.0,121.0,15.1,1.0,9.3,107.0,723.0,6.8,5.0,
75.0,Asher O'Hara,Middle Tennessee State,CUSA,9.0,175.0,601.0,3.4,7.0,66.8,1.0,6.0,6.0,0.0,0.7,176.0,607.0,3.4,7.0,
76.0,Ty Jordan,Utah,Pac-12,5.0,83.0,597.0,7.2,6.0,119.4,11.0,126.0,11.5,0.0,25.2,94.0,723.0,7.7,6.0,
77.0,Daetrich Harrington*,Appalachian State,Sun Belt,6.0,106.0,595.0,5.6,7.0,99.2,2.0,15.0,7.5,0.0,2.5,108.0,610.0,5.6,7.0,
78.0,Deion Hankins,UTEP,CUSA,7.0,121.0,592.0,4.9,9.0,84.6,1.0,3.0,3.0,0.0,0.4,122.0,595.0,4.9,9.0,
79.0,Desmond Ridder*,Cincinnati,American,10.0,98.0,592.0,6.0,12.0,59.2,0.0,0.0,,0.0,0.0,98.0,592.0,6.0,12.0,
80.0,D'Vonte Price,Florida International,CUSA,5.0,85.0,581.0,6.8,4.0,116.2,5.0,14.0,2.8,1.0,2.8,90.0,595.0,6.6,5.0,
81.0,Kenneth Walker III*,Wake Forest,ACC,8.0,119.0,579.0,4.9,13.0,72.4,3.0,30.0,10.0,0.0,3.8,122.0,609.0,5.0,13.0,
82.0,Jamal Jones,Arkansas State,Sun Belt,11.0,132.0,578.0,4.4,3.0,52.5,16.0,89.0,5.6,0.0,8.1,148.0,667.0,4.5,3.0,
83.0,Tyhier Tyler*,Army,Ind,7.0,139.0,578.0,4.2,5.0,82.6,0.0,0.0,,0.0,0.0,139.0,578.0,4.2,5.0,
84.0,Oscar Adaway III*,North Texas,CUSA,7.0,99.0,572.0,5.8,3.0,81.7,2.0,8.0,4.0,0.0,1.1,101.0,580.0,5.7,3.0,
85.0,Grayson McCall*,Coastal Carolina,Sun Belt,11.0,111.0,569.0,5.1,7.0,51.7,0.0,0.0,,0.0,0.0,111.0,569.0,5.1,7.0,
86.0,Rodrigues Clark*,Memphis,American,10.0,136.0,561.0,4.1,2.0,56.1,10.0,50.0,5.0,0.0,5.0,146.0,611.0,4.2,2.0,
87.0,Stevie Scott*,Indiana,Big Ten,8.0,156.0,561.0,3.6,10.0,70.1,13.0,86.0,6.6,0.0,10.8,169.0,647.0,3.8,10.0,
88.0,Jordan Travis,Florida State,ACC,8.0,97.0,559.0,5.8,7.0,69.9,1.0,5.0,5.0,0.0,0.6,98.0,564.0,5.8,7.0,
89.0,Brennan Armstrong,Virginia,ACC,9.0,126.0,552.0,4.4,5.0,61.3,0.0,4.0,,0.0,0.4,126.0,556.0,4.4,5.0,
90.0,Austin Jones,Stanford,Pac-12,6.0,126.0,550.0,4.4,9.0,91.7,21.0,156.0,7.4,0.0,26.0,147.0,706.0,4.8,9.0,
91.0,Xazavian Valladay,Wyoming,MWC,5.0,99.0,550.0,5.6,4.0,110.0,13.0,105.0,8.1,0.0,21.0,112.0,655.0,5.8,4.0,
92.0,Bobby Cole,New Mexico,MWC,7.0,97.0,548.0,5.6,6.0,78.3,5.0,75.0,15.0,1.0,10.7,102.0,623.0,6.1,7.0,
93.0,Dezmon Jackson*,Oklahoma State,Big 12,11.0,100.0,547.0,5.5,4.0,49.7,5.0,14.0,2.8,0.0,1.3,105.0,561.0,5.3,4.0,
94.0,Brittain Brown,UCLA,Pac-12,7.0,82.0,543.0,6.6,4.0,77.6,6.0,84.0,14.0,1.0,12.0,88.0,627.0,7.1,5.0,
95.0,Chase Brown,Illinois,Big Ten,8.0,104.0,540.0,5.2,3.0,67.5,7.0,64.0,9.1,0.0,8.0,111.0,604.0,5.4,3.0,
96.0,D'Eriq King*,Miami (FL),ACC,11.0,130.0,538.0,4.1,4.0,48.9,2.0,16.0,8.0,0.0,1.5,132.0,554.0,4.2,4.0,
97.0,Brock Sturges,Texas State,Sun Belt,12.0,111.0,532.0,4.8,5.0,44.3,11.0,116.0,10.5,1.0,9.7,122.0,648.0,5.3,6.0,
98.0,Calvin Hill,Texas State,Sun Belt,12.0,101.0,528.0,5.2,5.0,44.0,24.0,173.0,7.2,0.0,14.4,125.0,701.0,5.6,5.0,
99.0,Frank Harris*,UTSA,CUSA,12.0,95.0,528.0,5.6,9.0,44.0,1.0,8.0,8.0,0.0,0.7,96.0,536.0,5.6,9.0,
100.0,Max Duggan,Texas Christian,Big 12,10.0,116.0,526.0,4.5,10.0,52.6,1.0,0.0,0.0,0.0,0.0,117.0,526.0,4.5,10.0,
101.0,Bryant Koback,Toledo,MAC,6.0,123.0,522.0,4.2,4.0,87.0,24.0,228.0,9.5,2.0,38.0,147.0,750.0,5.1,6.0,
102.0,Adrian Martinez,Nebraska,Big Ten,7.0,91.0,521.0,5.7,7.0,74.4,0.0,0.0,,0.0,0.0,91.0,521.0,5.7,7.0,
103.0,Peytton Pickett*,Liberty,Ind,11.0,91.0,520.0,5.7,6.0,47.3,3.0,10.0,3.3,0.0,0.9,94.0,530.0,5.6,6.0,
104.0,Corey Taylor II*,Tulsa,American,8.0,105.0,516.0,4.9,4.0,64.5,1.0,5.0,5.0,0.0,0.6,106.0,521.0,4.9,4.0,
105.0,Jake Funk,Maryland,Big Ten,5.0,60.0,516.0,8.6,3.0,103.2,10.0,68.0,6.8,1.0,13.6,70.0,584.0,8.3,4.0,
106.0,Kimani Vidal,Troy,Sun Belt,9.0,101.0,516.0,5.1,4.0,57.3,26.0,225.0,8.7,0.0,25.0,127.0,741.0,5.8,4.0,
107.0,Isiah Pacheco,Rutgers,Big Ten,9.0,116.0,515.0,4.4,3.0,57.2,19.0,130.0,6.8,1.0,14.4,135.0,645.0,4.8,4.0,
108.0,Tyler Nevens*,San Jose State,MWC,8.0,66.0,515.0,7.8,5.0,64.4,4.0,7.0,1.8,0.0,0.9,70.0,522.0,7.5,5.0,
109.0,Master Teague*,Ohio State,Big Ten,7.0,104.0,514.0,4.9,8.0,73.4,5.0,46.0,9.2,0.0,6.6,109.0,560.0,5.1,8.0,
110.0,Nate Noel*,Appalachian State,Sun Belt,10.0,82.0,510.0,6.2,3.0,51.0,2.0,25.0,12.5,0.0,2.5,84.0,535.0,6.4,3.0,
111.0,Lew Nichols,Central Michigan,MAC,6.0,78.0,507.0,6.5,4.0,84.5,10.0,109.0,10.9,1.0,18.2,88.0,616.0,7.0,5.0,
112.0,Ronnie Rivers,Fresno State,MWC,6.0,100.0,507.0,5.1,7.0,84.5,27.0,265.0,9.8,2.0,44.2,127.0,772.0,6.1,9.0,
113.0,Matt Corral*,Ole Miss,SEC,10.0,112.0,506.0,4.5,4.0,50.6,0.0,0.0,,0.0,0.0,112.0,506.0,4.5,4.0,
114.0,Dameon Pierce*,Florida,SEC,12.0,106.0,503.0,4.7,4.0,41.9,17.0,156.0,9.2,1.0,13.0,123.0,659.0,5.4,5.0,
115.0,David Bailey,Boston College,ACC,10.0,127.0,503.0,4.0,7.0,50.3,8.0,64.0,8.0,1.0,6.4,135.0,567.0,4.2,8.0,
116.0,Marcus Williams Jr.*,Appalachian State,Sun Belt,8.0,68.0,503.0,7.4,3.0,62.9,3.0,5.0,1.7,0.0,0.6,71.0,508.0,7.2,3.0,
117.0,Chris Tyree*,Notre Dame,ACC,12.0,73.0,496.0,6.8,4.0,41.3,8.0,65.0,8.1,0.0,5.4,81.0,561.0,6.9,4.0,
118.0,Charles Williams,Nevada-Las Vegas,MWC,6.0,116.0,495.0,4.3,4.0,82.5,13.0,44.0,3.4,0.0,7.3,129.0,539.0,4.2,4.0,
119.0,Keyon Brooks,Vanderbilt,SEC,6.0,120.0,494.0,4.1,2.0,82.3,28.0,258.0,9.2,0.0,43.0,148.0,752.0,5.1,2.0,
120.0,Jeff Sims,Georgia Tech,ACC,10.0,120.0,492.0,4.1,6.0,49.2,0.0,0.0,,0.0,0.0,120.0,492.0,4.1,6.0,
121.0,Trey Smith,Wyoming,MWC,6.0,88.0,488.0,5.5,5.0,81.3,3.0,18.0,6.0,0.0,3.0,91.0,506.0,5.6,5.0,
122.0,Ian Book*,Notre Dame,ACC,12.0,116.0,485.0,4.2,9.0,40.4,0.0,0.0,,0.0,0.0,116.0,485.0,4.2,9.0,H-9
123.0,Brian Robinson Jr.*,Alabama,SEC,13.0,91.0,483.0,5.3,6.0,37.2,6.0,26.0,4.3,0.0,2.0,97.0,509.0,5.2,6.0,
124.0,Chevan Cordeiro*,Hawaii,MWC,9.0,116.0,483.0,4.2,7.0,53.7,0.0,0.0,,0.0,0.0,116.0,483.0,4.2,7.0,
125.0,Jerome Ford*,Cincinnati,American,10.0,73.0,483.0,6.6,8.0,48.3,8.0,51.0,6.4,0.0,5.1,81.0,534.0,6.6,8.0,
126.0,Reese White*,Coastal Carolina,Sun Belt,12.0,88.0,478.0,5.4,6.0,39.8,3.0,53.0,17.7,0.0,4.4,91.0,531.0,5.8,6.0,
127.0,Jakobi Buchanan*,Army,Ind,11.0,111.0,474.0,4.3,6.0,43.1,0.0,0.0,,0.0,0.0,111.0,474.0,4.3,6.0,
128.0,Deneric Prince*,Tulsa,American,8.0,88.0,470.0,5.3,4.0,58.8,1.0,11.0,11.0,0.0,1.4,89.0,481.0,5.4,4.0,
129.0,Kobe Lewis,Central Michigan,MAC,6.0,105.0,468.0,4.5,6.0,78.0,17.0,106.0,6.2,1.0,17.7,122.0,574.0,4.7,7.0,
130.0,Tucker Gregg*,Georgia State,Sun Belt,10.0,90.0,468.0,5.2,6.0,46.8,2.0,10.0,5.0,0.0,1.0,92.0,478.0,5.2,6.0,
131.0,Brad Roberts,Air Force,MWC,4.0,64.0,461.0,7.2,5.0,115.3,0.0,0.0,,0.0,0.0,64.0,461.0,7.2,5.0,
132.0,Jahmyr Gibbs,Georgia Tech,ACC,7.0,89.0,460.0,5.2,4.0,65.7,24.0,303.0,12.6,3.0,43.3,113.0,763.0,6.8,7.0,
133.0,Tre Siggers*,North Texas,CUSA,8.0,85.0,458.0,5.4,1.0,57.3,1.0,1.0,1.0,0.0,0.1,86.0,459.0,5.3,1.0,
134.0,Harrison Waylee,Northern Illinois,MAC,6.0,107.0,456.0,4.3,1.0,76.0,8.0,61.0,7.6,1.0,10.2,115.0,517.0,4.5,2.0,
135.0,Ty Chandler,Tennessee,SEC,10.0,100.0,456.0,4.6,4.0,45.6,16.0,111.0,6.9,0.0,11.1,116.0,567.0,4.9,4.0,
136.0,T.J. Pledger*,Oklahoma,Big 12,9.0,95.0,451.0,4.7,5.0,50.1,9.0,77.0,8.6,0.0,8.6,104.0,528.0,5.1,5.0,
137.0,Lincoln Pare,Arkansas State,Sun Belt,9.0,72.0,450.0,6.3,1.0,50.0,12.0,85.0,7.1,2.0,9.4,84.0,535.0,6.4,3.0,
138.0,Wesley Kennedy III*,Georgia Southern,Sun Belt,8.0,66.0,447.0,6.8,6.0,55.9,8.0,163.0,20.4,0.0,20.4,74.0,610.0,8.2,6.0,
139.0,Tyrion Davis-Price,LSU,SEC,9.0,104.0,446.0,4.3,3.0,49.6,8.0,47.0,5.9,0.0,5.2,112.0,493.0,4.4,3.0,
140.0,Gerald Green*,Georgia Southern,Sun Belt,8.0,71.0,444.0,6.3,2.0,55.5,0.0,0.0,,0.0,0.0,71.0,444.0,6.3,2.0,
141.0,Lopini Katoa*,BYU,Ind,11.0,84.0,444.0,5.3,5.0,40.4,23.0,293.0,12.7,3.0,26.6,107.0,737.0,6.9,8.0,
142.0,Keaton Mitchell,East Carolina,American,9.0,88.0,443.0,5.0,2.0,49.2,11.0,75.0,6.8,1.0,8.3,99.0,518.0,5.2,3.0,
143.0,Travis Dye*,Oregon,Pac-12,7.0,64.0,443.0,6.9,1.0,63.3,9.0,239.0,26.6,4.0,34.1,73.0,682.0,9.3,5.0,
144.0,Alexander Horvath,Purdue,Big Ten,6.0,89.0,442.0,5.0,2.0,73.7,30.0,304.0,10.1,0.0,50.7,119.0,746.0,6.3,2.0,
145.0,DeWayne McBride,UAB,CUSA,6.0,47.0,439.0,9.3,4.0,73.2,0.0,0.0,,0.0,0.0,47.0,439.0,9.3,4.0,
146.0,Keyvone Lee,Penn State,Big Ten,9.0,89.0,438.0,4.9,4.0,48.7,12.0,66.0,5.5,0.0,7.3,101.0,504.0,5.0,4.0,
147.0,Caleb Huntley*,Ball State,MAC,3.0,80.0,437.0,5.5,6.0,145.7,1.0,13.0,13.0,0.0,4.3,81.0,450.0,5.6,6.0,
148.0,LD Brown*,Oklahoma State,Big 12,9.0,82.0,437.0,5.3,2.0,48.6,6.0,64.0,10.7,0.0,7.1,88.0,501.0,5.7,2.0,
149.0,Xavier White,Texas Tech,Big 12,8.0,62.0,436.0,7.0,2.0,54.5,21.0,104.0,5.0,0.0,13.0,83.0,540.0,6.5,2.0,
150.0,Kylan Watkins*,Memphis,American,11.0,81.0,433.0,5.3,1.0,39.4,23.0,154.0,6.7,1.0,14.0,104.0,587.0,5.6,2.0,
151.0,Mekhi Sargent,Iowa,Big Ten,8.0,76.0,432.0,5.7,7.0,54.0,1.0,6.0,6.0,0.0,0.8,77.0,438.0,5.7,7.0,
152.0,James Charles*,Florida Atlantic,CUSA,9.0,92.0,429.0,4.7,4.0,47.7,9.0,55.0,6.1,0.0,6.1,101.0,484.0,4.8,4.0,
153.0,Shedro Louis*,Liberty,Ind,10.0,61.0,429.0,7.0,3.0,42.9,5.0,48.0,9.6,0.0,4.8,66.0,477.0,7.2,3.0,
154.0,Darwin Barlow,Texas Christian,Big 12,10.0,73.0,428.0,5.9,4.0,42.8,9.0,44.0,4.9,0.0,4.4,82.0,472.0,5.8,4.0,
155.0,Devonte Lee*,Nevada,MWC,9.0,82.0,427.0,5.2,2.0,47.4,17.0,96.0,5.6,0.0,10.7,99.0,523.0,5.3,2.0,
156.0,Kyle Porter*,Houston,American,7.0,105.0,424.0,4.0,4.0,60.6,16.0,95.0,5.9,1.0,13.6,121.0,519.0,4.3,5.0,
157.0,Terry Wilson*,Kentucky,SEC,10.0,104.0,424.0,4.1,5.0,42.4,0.0,0.0,,0.0,0.0,104.0,424.0,4.1,5.0,
158.0,Tyrell Robinson*,Army,Ind,12.0,60.0,424.0,7.1,0.0,35.3,6.0,117.0,19.5,2.0,9.8,66.0,541.0,8.2,2.0,
159.0,Snoop Conner*,Ole Miss,SEC,10.0,93.0,421.0,4.5,8.0,42.1,12.0,83.0,6.9,0.0,8.3,105.0,504.0,4.8,8.0,
160.0,Rachaad White,Arizona State,Pac-12,4.0,42.0,420.0,10.0,5.0,105.0,8.0,151.0,18.9,1.0,37.8,50.0,571.0,11.4,6.0,
161.0,Christian Anderson*,Army,Ind,7.0,94.0,419.0,4.5,4.0,59.9,0.0,0.0,,0.0,0.0,94.0,419.0,4.5,4.0,
162.0,Roschon Johnson*,Texas,Big 12,10.0,80.0,418.0,5.2,6.0,41.8,8.0,51.0,6.4,1.0,5.1,88.0,469.0,5.3,7.0,
163.0,Zach Evans,Texas Christian,Big 12,9.0,54.0,415.0,7.7,4.0,46.1,8.0,76.0,9.5,0.0,8.4,62.0,491.0,7.9,4.0,
