Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
345.0,Desmond Phillips,Toledo,MAC,12.0,36.0,376.0,10.4,2.0,31.3,0.0,0.0,,0.0,0.0,36.0,376.0,10.4,2.0,
346.0,Jordan Mitchell*,Southern Mississippi,CUSA,8.0,23.0,376.0,16.3,3.0,47.0,0.0,0.0,,0.0,0.0,23.0,376.0,16.3,3.0,
347.0,Donavan Hale*,Indiana,Big Ten,11.0,22.0,373.0,17.0,3.0,33.9,2.0,-8.0,-4.0,0.0,-0.7,24.0,365.0,15.2,3.0,
348.0,Line Latu*,Eastern Michigan,MAC,13.0,30.0,373.0,12.4,3.0,28.7,6.0,19.0,3.2,0.0,1.5,36.0,392.0,10.9,3.0,
349.0,CJ O'Grady,Arkansas,SEC,7.0,33.0,372.0,11.3,3.0,53.1,1.0,3.0,3.0,0.0,0.4,34.0,375.0,11.0,3.0,
350.0,Taye Barber,Texas Christian,Big 12,9.0,29.0,372.0,12.8,0.0,41.3,5.0,87.0,17.4,0.0,9.7,34.0,459.0,13.5,0.0,
351.0,Chris Autman-Bell*,Minnesota,Big Ten,13.0,28.0,371.0,13.3,5.0,28.5,0.0,0.0,,0.0,0.0,28.0,371.0,13.3,5.0,
352.0,Spencer Tears,Northern Illinois,MAC,12.0,23.0,370.0,16.1,2.0,30.8,1.0,6.0,6.0,0.0,0.5,24.0,376.0,15.7,2.0,
353.0,Ardell Brown,Connecticut,American,11.0,27.0,368.0,13.6,2.0,33.5,0.0,0.0,,0.0,0.0,27.0,368.0,13.6,2.0,
354.0,Terrell Bynum*,Washington,Pac-12,13.0,31.0,368.0,11.9,2.0,28.3,1.0,9.0,9.0,0.0,0.7,32.0,377.0,11.8,2.0,
355.0,Aaron Young,Duke,ACC,12.0,29.0,367.0,12.7,3.0,30.6,0.0,0.0,,0.0,0.0,29.0,367.0,12.7,3.0,
356.0,Amare Jones*,Tulane,American,13.0,34.0,367.0,10.8,2.0,28.2,61.0,371.0,6.1,4.0,28.5,95.0,738.0,7.8,6.0,
357.0,Javen Banks,Texas State,Sun Belt,9.0,20.0,367.0,18.4,4.0,40.8,0.0,0.0,,0.0,0.0,20.0,367.0,18.4,4.0,
358.0,Otis Anderson*,UCF,American,13.0,31.0,365.0,11.8,3.0,28.1,113.0,726.0,6.4,5.0,55.8,144.0,1091.0,7.6,8.0,
359.0,Jordan Duncan*,California,Pac-12,11.0,25.0,364.0,14.6,2.0,33.1,0.0,0.0,,0.0,0.0,25.0,364.0,14.6,2.0,
360.0,Austin Mack*,Ohio State,Big Ten,11.0,27.0,361.0,13.4,3.0,32.8,0.0,0.0,,0.0,0.0,27.0,361.0,13.4,3.0,
361.0,James Mitchell*,Virginia Tech,ACC,13.0,21.0,361.0,17.2,2.0,27.8,5.0,7.0,1.4,4.0,0.5,26.0,368.0,14.2,6.0,
362.0,Ryan Luehrman*,Ohio,MAC,13.0,28.0,360.0,12.9,5.0,27.7,0.0,0.0,,0.0,0.0,28.0,360.0,12.9,5.0,
363.0,Tyler Badie,Missouri,SEC,12.0,32.0,356.0,11.1,5.0,29.7,108.0,457.0,4.2,3.0,38.1,140.0,813.0,5.8,8.0,
364.0,D.J. Matthews*,Florida State,ACC,12.0,36.0,355.0,9.9,3.0,29.6,4.0,18.0,4.5,0.0,1.5,40.0,373.0,9.3,3.0,
365.0,Raghib Ismail Jr.*,Wyoming,MWC,12.0,23.0,355.0,15.4,2.0,29.6,6.0,38.0,6.3,1.0,3.2,29.0,393.0,13.6,3.0,
366.0,Zak Simon,Massachusetts,Ind,11.0,32.0,355.0,11.1,2.0,32.3,0.0,0.0,,0.0,0.0,32.0,355.0,11.1,2.0,
367.0,Rashad Medaris*,Cincinnati,American,14.0,25.0,354.0,14.2,2.0,25.3,2.0,25.0,12.5,0.0,1.8,27.0,379.0,14.0,2.0,
368.0,Chris Platt*,Baylor,Big 12,14.0,24.0,353.0,14.7,1.0,25.2,4.0,19.0,4.8,1.0,1.4,28.0,372.0,13.3,2.0,
369.0,T.J. Graham,Texas State,Sun Belt,12.0,28.0,353.0,12.6,4.0,29.4,0.0,0.0,,0.0,0.0,28.0,353.0,12.6,4.0,
370.0,Demari Simpkins*,Utah,Pac-12,14.0,32.0,352.0,11.0,2.0,25.1,8.0,43.0,5.4,1.0,3.1,40.0,395.0,9.9,3.0,
371.0,Diondre Overton*,Clemson,ACC,15.0,22.0,352.0,16.0,3.0,23.5,0.0,0.0,,0.0,0.0,22.0,352.0,16.0,3.0,
372.0,Kwamie Lassiter II,Kansas,Big 12,11.0,34.0,352.0,10.4,1.0,32.0,0.0,0.0,,0.0,0.0,34.0,352.0,10.4,1.0,
373.0,Kendrick Rogers*,Texas A&M,SEC,13.0,30.0,351.0,11.7,2.0,27.0,0.0,0.0,,0.0,0.0,30.0,351.0,11.7,2.0,
374.0,Tyrie Cleveland*,Florida,SEC,13.0,25.0,351.0,14.0,1.0,27.0,0.0,0.0,,0.0,0.0,25.0,351.0,14.0,1.0,
375.0,Chase Cota,UCLA,Pac-12,12.0,25.0,350.0,14.0,3.0,29.2,0.0,0.0,,0.0,0.0,25.0,350.0,14.0,3.0,
376.0,Mitchell Wilcox,South Florida,American,12.0,28.0,350.0,12.5,5.0,29.2,0.0,0.0,,0.0,0.0,28.0,350.0,12.5,5.0,
377.0,Hassan Beydoun*,Eastern Michigan,MAC,13.0,30.0,349.0,11.6,1.0,26.8,2.0,-1.0,-0.5,0.0,-0.1,32.0,348.0,10.9,1.0,
378.0,Kyle Markway,South Carolina,SEC,12.0,31.0,349.0,11.3,2.0,29.1,0.0,0.0,,0.0,0.0,31.0,349.0,11.3,2.0,
379.0,Willie Johnson*,Marshall,CUSA,13.0,13.0,349.0,26.8,4.0,26.8,8.0,141.0,17.6,2.0,10.8,21.0,490.0,23.3,6.0,
380.0,Lynn Bowden Jr.*,Kentucky,SEC,13.0,30.0,348.0,11.6,1.0,26.8,185.0,1468.0,7.9,13.0,112.9,215.0,1816.0,8.4,14.0,AA
381.0,Ronnie Rivers,Fresno State,MWC,12.0,43.0,348.0,8.1,3.0,29.0,177.0,899.0,5.1,13.0,74.9,220.0,1247.0,5.7,16.0,
382.0,Seth Dawkins*,Louisville,ACC,13.0,16.0,348.0,21.8,3.0,26.8,0.0,0.0,,0.0,0.0,16.0,348.0,21.8,3.0,
383.0,Shocky Jacques-Louis*,Pitt,ACC,12.0,23.0,348.0,15.1,2.0,29.0,13.0,83.0,6.4,0.0,6.9,36.0,431.0,12.0,2.0,
384.0,Smoke Harris*,Louisiana Tech,CUSA,13.0,47.0,348.0,7.4,2.0,26.8,11.0,61.0,5.5,1.0,4.7,58.0,409.0,7.1,3.0,
385.0,Eno Benjamin*,Arizona State,Pac-12,12.0,42.0,347.0,8.3,2.0,28.9,253.0,1083.0,4.3,10.0,90.3,295.0,1430.0,4.8,12.0,
386.0,De'Michael Harris*,Southern Mississippi,CUSA,12.0,34.0,346.0,10.2,3.0,28.8,113.0,541.0,4.8,5.0,45.1,147.0,887.0,6.0,8.0,
387.0,Josh Hammond*,Florida,SEC,13.0,27.0,346.0,12.8,2.0,26.6,6.0,101.0,16.8,1.0,7.8,33.0,447.0,13.5,3.0,
388.0,Kevin Shaa*,Liberty,Ind,11.0,26.0,346.0,13.3,2.0,31.5,0.0,0.0,,0.0,0.0,26.0,346.0,13.3,2.0,
389.0,Donny Navarro*,Illinois,Big Ten,11.0,27.0,345.0,12.8,2.0,31.4,1.0,6.0,6.0,0.0,0.5,28.0,351.0,12.5,2.0,
390.0,Donny Navarro III*,Illinois,Big Ten,13.0,27.0,345.0,12.8,2.0,26.5,1.0,6.0,6.0,0.0,0.5,28.0,351.0,12.5,2.0,
391.0,Cade Otton*,Washington,Pac-12,13.0,32.0,344.0,10.8,2.0,26.5,0.0,0.0,,0.0,0.0,32.0,344.0,10.8,2.0,
392.0,Peter LeBlanc*,Louisiana,Sun Belt,14.0,28.0,344.0,12.3,4.0,24.6,0.0,0.0,,0.0,0.0,28.0,344.0,12.3,4.0,
393.0,Amad Anderson Jr.,Purdue,Big Ten,12.0,31.0,343.0,11.1,3.0,28.6,0.0,0.0,,0.0,0.0,31.0,343.0,11.1,3.0,
394.0,Jaylen Dixon*,Utah,Pac-12,14.0,24.0,343.0,14.3,1.0,24.5,18.0,111.0,6.2,2.0,7.9,42.0,454.0,10.8,3.0,
395.0,John Raine*,Florida Atlantic,CUSA,14.0,38.0,343.0,9.0,6.0,24.5,0.0,0.0,,0.0,0.0,38.0,343.0,9.0,6.0,
396.0,Quin Jernighan*,Western Kentucky,CUSA,13.0,32.0,341.0,10.7,2.0,26.2,0.0,0.0,,0.0,0.0,32.0,341.0,10.7,2.0,
397.0,Zay Flowers*,Boston College,ACC,13.0,22.0,341.0,15.5,3.0,26.2,27.0,195.0,7.2,1.0,15.0,49.0,536.0,10.9,4.0,
398.0,Jackson Anthrop,Purdue,Big Ten,12.0,37.0,340.0,9.2,1.0,28.3,12.0,48.0,4.0,0.0,4.0,49.0,388.0,7.9,1.0,
399.0,Jaylen Erwin,UCLA,Pac-12,12.0,32.0,339.0,10.6,2.0,28.3,0.0,0.0,,0.0,0.0,32.0,339.0,10.6,2.0,
400.0,Noah Bean,Nevada-Las Vegas,MWC,11.0,22.0,336.0,15.3,2.0,30.5,1.0,4.0,4.0,0.0,0.4,23.0,340.0,14.8,2.0,
401.0,Artice Hobbs IV,Army,Ind,13.0,13.0,335.0,25.8,1.0,25.8,28.0,158.0,5.6,2.0,12.2,41.0,493.0,12.0,3.0,
402.0,Dee Wiggins*,Miami (FL),ACC,12.0,20.0,335.0,16.8,4.0,27.9,3.0,30.0,10.0,0.0,2.5,23.0,365.0,15.9,4.0,
403.0,Joey Magnifico*,Memphis,American,13.0,20.0,335.0,16.8,2.0,25.8,0.0,0.0,,0.0,0.0,20.0,335.0,16.8,2.0,
