Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2007,Middle Tennessee State,459.0,12.0,5.0,7.0,0.0,0.417,308.0,339.0,-31.0,459.0,1617.0,3.5,17.0
2007,Florida International,430.0,12.0,1.0,11.0,0.0,0.083,181.0,469.0,-288.0,430.0,1429.0,3.3,6.0
2007,North Texas,381.0,12.0,2.0,10.0,0.0,0.167,298.0,541.0,-243.0,381.0,1425.0,3.7,16.0
2007,Kent State,545.0,12.0,3.0,9.0,0.0,0.25,259.0,350.0,-91.0,545.0,2403.0,4.4,15.0
2007,Central Michigan,519.0,14.0,8.0,6.0,0.0,0.571,487.0,517.0,-30.0,519.0,2520.0,4.9,36.0
2007,Toledo,505.0,12.0,5.0,7.0,0.0,0.417,395.0,470.0,-75.0,505.0,2510.0,5.0,31.0
2007,Ohio,472.0,12.0,6.0,6.0,0.0,0.5,366.0,359.0,7.0,472.0,1810.0,3.8,22.0
2007,Ball State,467.0,13.0,7.0,6.0,0.0,0.538,409.0,368.0,41.0,467.0,1936.0,4.1,18.0
2007,Western Michigan,463.0,12.0,5.0,7.0,0.0,0.417,323.0,347.0,-24.0,463.0,1565.0,3.4,15.0
2007,Eastern Michigan,458.0,12.0,4.0,8.0,0.0,0.333,290.0,374.0,-84.0,458.0,1878.0,4.1,20.0
2007,Miami (OH),448.0,13.0,6.0,7.0,0.0,0.462,250.0,333.0,-83.0,448.0,1699.0,3.8,14.0
2007,Akron,439.0,12.0,4.0,8.0,0.0,0.333,254.0,350.0,-96.0,439.0,1534.0,3.5,11.0
2007,Northern Illinois,428.0,12.0,2.0,10.0,0.0,0.167,229.0,370.0,-141.0,428.0,1626.0,3.8,11.0
2007,Buffalo,427.0,12.0,5.0,7.0,0.0,0.417,291.0,331.0,-40.0,427.0,1560.0,3.7,18.0
2007,Temple,422.0,12.0,4.0,8.0,0.0,0.333,197.0,315.0,-118.0,422.0,1119.0,2.7,7.0
2007,Bowling Green,418.0,13.0,8.0,5.0,0.0,0.615,392.0,417.0,-25.0,418.0,1607.0,3.8,16.0
2007,UCF,670.0,14.0,10.0,4.0,0.0,0.714,502.0,372.0,130.0,670.0,3287.0,4.9,41.0
2007,Houston,599.0,12.0,8.0,5.0,0.0,0.615,449.0,379.0,70.0,599.0,2911.0,4.9,32.0
2007,Southern Mississippi,566.0,13.0,7.0,6.0,0.0,0.538,361.0,314.0,47.0,566.0,2621.0,4.6,30.0
2007,Tulsa,562.0,14.0,10.0,4.0,0.0,0.714,576.0,467.0,109.0,562.0,2421.0,4.3,28.0
2007,Tulane,489.0,12.0,4.0,8.0,0.0,0.333,293.0,375.0,-82.0,489.0,2412.0,4.9,26.0
2007,East Carolina,484.0,13.0,8.0,5.0,0.0,0.615,403.0,395.0,8.0,484.0,2378.0,4.9,29.0
2007,SMU,470.0,12.0,1.0,11.0,0.0,0.083,340.0,477.0,-137.0,470.0,2042.0,4.3,15.0
2007,Memphis,466.0,13.0,7.0,6.0,0.0,0.538,380.0,419.0,-39.0,466.0,1792.0,3.8,13.0
2007,UTEP,416.0,12.0,4.0,8.0,0.0,0.333,403.0,445.0,-42.0,416.0,1772.0,4.3,20.0
2007,Marshall,408.0,12.0,3.0,9.0,0.0,0.25,298.0,411.0,-113.0,408.0,1701.0,4.2,19.0
2007,Rice,383.0,12.0,3.0,9.0,0.0,0.25,377.0,515.0,-138.0,383.0,1331.0,3.5,20.0
2007,UAB,358.0,12.0,2.0,10.0,0.0,0.167,235.0,421.0,-186.0,358.0,1323.0,3.7,6.0
