Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2006,Minnesota,467.0,13.0,6.0,7.0,0.0,0.462,376.0,338.0,38.0,467.0,2007.0,4.3,25.0
2006,Penn State,457.0,13.0,9.0,4.0,0.0,0.692,290.0,187.0,103.0,457.0,1950.0,4.3,16.0
2006,Illinois,434.0,12.0,2.0,10.0,0.0,0.167,235.0,321.0,-86.0,434.0,2266.0,5.2,15.0
2006,Iowa,432.0,13.0,6.0,7.0,0.0,0.462,310.0,269.0,41.0,432.0,1865.0,4.3,16.0
2006,Northwestern,422.0,12.0,4.0,8.0,0.0,0.333,198.0,314.0,-116.0,422.0,1705.0,4.0,16.0
2006,Purdue,400.0,14.0,8.0,6.0,0.0,0.571,364.0,374.0,-10.0,400.0,1738.0,4.3,23.0
2006,Indiana,392.0,12.0,5.0,7.0,0.0,0.417,277.0,394.0,-117.0,392.0,1366.0,3.5,13.0
2006,Michigan State,387.0,12.0,4.0,8.0,0.0,0.333,302.0,341.0,-39.0,387.0,1550.0,4.0,15.0
2006,Oklahoma,557.0,14.0,11.0,3.0,0.0,0.786,424.0,242.0,182.0,557.0,2480.0,4.5,25.0
2006,Nebraska,554.0,14.0,9.0,5.0,0.0,0.643,428.0,256.0,172.0,554.0,2387.0,4.3,27.0
2006,Texas A&M,540.0,13.0,9.0,4.0,0.0,0.692,362.0,267.0,95.0,540.0,2689.0,5.0,32.0
2006,Oklahoma State,522.0,13.0,7.0,6.0,0.0,0.538,458.0,333.0,125.0,522.0,2704.0,5.2,28.0
2006,Texas,483.0,13.0,10.0,3.0,0.0,0.769,467.0,238.0,229.0,483.0,2114.0,4.4,24.0
2006,Colorado,461.0,12.0,2.0,10.0,0.0,0.167,196.0,267.0,-71.0,461.0,2075.0,4.5,12.0
2006,Missouri,457.0,13.0,8.0,5.0,0.0,0.615,391.0,254.0,137.0,457.0,1943.0,4.3,16.0
2006,Kansas,438.0,12.0,6.0,6.0,0.0,0.5,348.0,306.0,42.0,438.0,2117.0,4.8,20.0
2006,Iowa State,401.0,12.0,4.0,8.0,0.0,0.333,226.0,369.0,-143.0,401.0,1221.0,3.0,16.0
2006,Kansas State,372.0,13.0,7.0,6.0,0.0,0.538,296.0,309.0,-13.0,372.0,1497.0,4.0,16.0
2006,Baylor,235.0,12.0,4.0,8.0,0.0,0.333,283.0,391.0,-108.0,235.0,482.0,2.1,9.0
2006,Texas Tech,220.0,13.0,8.0,5.0,0.0,0.615,422.0,326.0,96.0,220.0,1019.0,4.6,13.0
2006,Wake Forest,542.0,14.0,11.0,3.0,0.0,0.786,302.0,215.0,87.0,542.0,2099.0,3.9,19.0
2006,Georgia Tech,526.0,14.0,9.0,5.0,0.0,0.643,349.0,257.0,92.0,526.0,2274.0,4.3,17.0
2006,Clemson,495.0,13.0,8.0,5.0,0.0,0.615,425.0,210.0,215.0,495.0,2832.0,5.7,31.0
2006,Virginia Tech,455.0,13.0,10.0,3.0,0.0,0.769,336.0,143.0,193.0,455.0,1474.0,3.2,22.0
2006,Maryland,450.0,13.0,9.0,4.0,0.0,0.692,284.0,284.0,0.0,450.0,1693.0,3.8,14.0
2006,Boston College,437.0,13.0,10.0,3.0,0.0,0.769,338.0,204.0,134.0,437.0,1469.0,3.4,20.0
2006,Miami (FL),431.0,13.0,7.0,6.0,0.0,0.538,255.0,201.0,54.0,431.0,1508.0,3.5,14.0
2006,Duke,412.0,12.0,0.0,12.0,0.0,0.0,179.0,406.0,-227.0,412.0,1179.0,2.9,10.0
2006,North Carolina,382.0,12.0,3.0,9.0,0.0,0.25,216.0,366.0,-150.0,382.0,1360.0,3.6,12.0
2006,North Carolina State,374.0,12.0,3.0,9.0,0.0,0.25,210.0,262.0,-52.0,374.0,1436.0,3.8,11.0
2006,Virginia,364.0,12.0,5.0,7.0,0.0,0.417,181.0,214.0,-33.0,364.0,1199.0,3.3,12.0
2006,Florida State,363.0,13.0,7.0,6.0,0.0,0.538,345.0,258.0,87.0,363.0,1255.0,3.5,17.0
2006,Arizona State,497.0,13.0,7.0,6.0,0.0,0.538,348.0,326.0,22.0,497.0,2206.0,4.4,17.0
2006,Oregon State,474.0,14.0,10.0,4.0,0.0,0.714,389.0,311.0,78.0,474.0,1655.0,3.5,20.0
2006,Oregon,472.0,13.0,7.0,6.0,0.0,0.538,383.0,345.0,38.0,472.0,2364.0,5.0,26.0
2006,UCLA,436.0,13.0,7.0,6.0,0.0,0.538,299.0,259.0,40.0,436.0,1687.0,3.9,11.0
2006,California,427.0,13.0,10.0,3.0,0.0,0.769,427.0,251.0,176.0,427.0,2116.0,5.0,21.0
2006,USC,416.0,13.0,11.0,2.0,0.0,0.846,396.0,197.0,199.0,416.0,1664.0,4.0,18.0
2006,Washington,402.0,12.0,5.0,7.0,0.0,0.417,262.0,311.0,-49.0,402.0,1535.0,3.8,12.0
2006,Washington State,392.0,12.0,6.0,6.0,0.0,0.5,295.0,277.0,18.0,392.0,1540.0,3.9,12.0
2006,Arizona,379.0,12.0,6.0,6.0,0.0,0.5,199.0,235.0,-36.0,379.0,1010.0,2.7,11.0
2006,Stanford,367.0,12.0,1.0,11.0,0.0,0.083,127.0,377.0,-250.0,367.0,781.0,2.1,3.0
2006,Air Force,660.0,12.0,4.0,8.0,0.0,0.333,279.0,302.0,-23.0,660.0,2753.0,4.2,22.0
2006,Texas Christian,557.0,13.0,11.0,2.0,0.0,0.846,380.0,160.0,220.0,557.0,2530.0,4.5,28.0
2006,Utah,451.0,13.0,8.0,5.0,0.0,0.615,363.0,258.0,105.0,451.0,1826.0,4.0,14.0
2006,Wyoming,441.0,12.0,6.0,6.0,0.0,0.5,258.0,264.0,-6.0,441.0,1588.0,3.6,12.0
2006,BYU,437.0,13.0,11.0,2.0,0.0,0.846,478.0,191.0,287.0,437.0,1845.0,4.2,27.0
2006,New Mexico,433.0,13.0,6.0,7.0,0.0,0.462,284.0,312.0,-28.0,433.0,1444.0,3.3,10.0
2006,San Diego State,422.0,12.0,3.0,9.0,0.0,0.25,170.0,325.0,-155.0,422.0,1430.0,3.4,10.0
2006,Colorado State,372.0,12.0,4.0,8.0,0.0,0.333,202.0,263.0,-61.0,372.0,918.0,2.5,10.0
2006,Nevada-Las Vegas,345.0,12.0,2.0,10.0,0.0,0.167,238.0,382.0,-144.0,345.0,1074.0,3.1,11.0
2006,Arkansas State,507.0,12.0,6.0,6.0,0.0,0.5,182.0,289.0,-107.0,507.0,2012.0,4.0,12.0
2006,Louisiana,478.0,12.0,6.0,6.0,0.0,0.5,248.0,296.0,-48.0,478.0,2261.0,4.7,20.0
2006,Middle Tennessee State,474.0,13.0,7.0,6.0,0.0,0.538,296.0,302.0,-6.0,474.0,1705.0,3.6,24.0
2006,Florida Atlantic,452.0,12.0,5.0,7.0,0.0,0.417,181.0,299.0,-118.0,452.0,1314.0,2.9,9.0
2006,Louisiana-Monroe,445.0,12.0,4.0,8.0,0.0,0.333,262.0,267.0,-5.0,445.0,1864.0,4.2,19.0
2006,North Texas,437.0,12.0,3.0,9.0,0.0,0.25,154.0,304.0,-150.0,437.0,1404.0,3.2,5.0
2006,Troy,436.0,13.0,8.0,5.0,0.0,0.615,296.0,289.0,7.0,436.0,1671.0,3.8,15.0
2006,Florida International,299.0,12.0,0.0,12.0,0.0,0.0,115.0,313.0,-198.0,299.0,682.0,2.3,5.0
2006,Ohio,525.0,14.0,9.0,5.0,0.0,0.643,276.0,253.0,23.0,525.0,2067.0,3.9,22.0
2006,Bowling Green,505.0,12.0,4.0,8.0,0.0,0.333,234.0,340.0,-106.0,505.0,2120.0,4.2,19.0
2006,Kent State,486.0,12.0,6.0,6.0,0.0,0.5,214.0,241.0,-27.0,486.0,1901.0,3.9,17.0
2006,Western Michigan,471.0,13.0,8.0,5.0,0.0,0.615,299.0,259.0,40.0,471.0,1751.0,3.7,10.0
2006,Toledo,470.0,12.0,5.0,7.0,0.0,0.417,281.0,332.0,-51.0,470.0,1875.0,4.0,21.0
2006,Northern Illinois,443.0,13.0,7.0,6.0,0.0,0.538,331.0,275.0,56.0,443.0,2142.0,4.8,20.0
2006,Central Michigan,422.0,14.0,10.0,4.0,0.0,0.714,416.0,312.0,104.0,422.0,1811.0,4.3,21.0
2006,Miami (OH),386.0,12.0,2.0,10.0,0.0,0.167,222.0,304.0,-82.0,386.0,1040.0,2.7,11.0
2006,Buffalo,380.0,12.0,2.0,10.0,0.0,0.167,220.0,431.0,-211.0,380.0,1082.0,2.8,15.0
2006,Eastern Michigan,374.0,12.0,1.0,11.0,0.0,0.083,167.0,322.0,-155.0,374.0,1269.0,3.4,10.0
2006,Ball State,366.0,12.0,5.0,7.0,0.0,0.417,326.0,309.0,17.0,366.0,1103.0,3.0,10.0
2006,Akron,365.0,12.0,5.0,7.0,0.0,0.417,236.0,271.0,-35.0,365.0,1005.0,2.8,13.0
2006,Southern Mississippi,535.0,14.0,9.0,5.0,0.0,0.643,356.0,260.0,96.0,535.0,2378.0,4.4,23.0
2006,Houston,490.0,14.0,10.0,4.0,0.0,0.714,462.0,329.0,133.0,490.0,2356.0,4.8,29.0
2006,Tulsa,484.0,13.0,8.0,5.0,0.0,0.615,360.0,262.0,98.0,484.0,2107.0,4.4,30.0
2006,East Carolina,450.0,13.0,7.0,6.0,0.0,0.538,280.0,270.0,10.0,450.0,1502.0,3.3,16.0
2006,UCF,442.0,12.0,4.0,8.0,0.0,0.333,232.0,345.0,-113.0,442.0,1673.0,3.8,11.0
2006,Rice,438.0,12.0,7.0,6.0,0.0,0.538,350.0,432.0,-82.0,438.0,1703.0,3.9,15.0
2006,UAB,432.0,12.0,3.0,9.0,0.0,0.25,225.0,297.0,-72.0,432.0,1507.0,3.5,14.0
2006,Marshall,406.0,12.0,5.0,7.0,0.0,0.417,311.0,351.0,-40.0,406.0,2005.0,4.9,23.0
2006,SMU,404.0,12.0,6.0,6.0,0.0,0.5,325.0,294.0,31.0,404.0,1503.0,3.7,7.0
2006,Memphis,372.0,12.0,2.0,10.0,0.0,0.167,281.0,365.0,-84.0,372.0,1340.0,3.6,12.0
2006,Tulane,353.0,12.0,4.0,8.0,0.0,0.333,224.0,400.0,-176.0,353.0,1106.0,3.1,10.0
2006,UTEP,288.0,12.0,5.0,7.0,0.0,0.417,328.0,375.0,-47.0,288.0,691.0,2.4,8.0
