Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2024,Texas Tech,474.0,13.0,8.0,5.0,0.0,0.615,489.0,453.0,36.0,474.0,2158.0,4.6,26.0
2024,Kansas State,461.0,13.0,9.0,4.0,0.0,0.692,401.0,304.0,97.0,461.0,2801.0,6.1,21.0
2024,Kansas,460.0,12.0,5.0,7.0,0.0,0.417,356.0,312.0,44.0,460.0,2537.0,5.5,29.0
2024,BYU,457.0,13.0,11.0,2.0,0.0,0.846,405.0,255.0,150.0,457.0,2093.0,4.6,20.0
2024,Houston,430.0,12.0,4.0,8.0,0.0,0.333,168.0,275.0,-107.0,430.0,1625.0,3.8,9.0
2024,Cincinnati,427.0,12.0,5.0,7.0,0.0,0.417,302.0,295.0,7.0,427.0,2209.0,5.2,19.0
2024,Utah,403.0,12.0,5.0,7.0,0.0,0.417,283.0,248.0,35.0,403.0,1565.0,3.9,7.0
2024,Texas Christian,400.0,13.0,9.0,4.0,0.0,0.692,435.0,320.0,115.0,400.0,1481.0,3.7,26.0
2024,Oklahoma State,358.0,12.0,3.0,9.0,0.0,0.25,326.0,427.0,-101.0,358.0,1341.0,3.7,19.0
2024,Colorado,341.0,13.0,9.0,4.0,0.0,0.692,428.0,300.0,128.0,341.0,847.0,2.5,15.0
2024,Arizona,335.0,12.0,4.0,8.0,0.0,0.333,261.0,381.0,-120.0,335.0,1279.0,3.8,11.0
2024,SMU,542.0,14.0,11.0,3.0,0.0,0.786,511.0,309.0,202.0,542.0,2347.0,4.3,29.0
2024,Boston College,529.0,13.0,7.0,6.0,0.0,0.538,366.0,309.0,57.0,529.0,2159.0,4.1,24.0
2024,North Carolina,496.0,13.0,6.0,7.0,0.0,0.462,402.0,365.0,37.0,496.0,2370.0,4.8,26.0
2024,Virginia Tech,492.0,13.0,6.0,7.0,0.0,0.462,366.0,297.0,69.0,492.0,2319.0,4.7,28.0
2024,Georgia Tech,491.0,13.0,7.0,6.0,0.0,0.538,376.0,333.0,43.0,491.0,2431.0,5.0,29.0
2024,Clemson,473.0,14.0,10.0,4.0,0.0,0.714,486.0,328.0,158.0,473.0,2427.0,5.1,23.0
2024,California,444.0,13.0,6.0,7.0,0.0,0.462,326.0,290.0,36.0,444.0,1580.0,3.6,17.0
2024,Wake Forest,444.0,12.0,4.0,8.0,0.0,0.333,308.0,390.0,-82.0,444.0,1567.0,3.5,18.0
2024,Stanford,437.0,12.0,3.0,9.0,0.0,0.25,274.0,404.0,-130.0,437.0,1592.0,3.6,11.0
2024,Miami (FL),433.0,13.0,10.0,3.0,0.0,0.769,571.0,329.0,242.0,433.0,2456.0,5.7,30.0
2024,Virginia,432.0,12.0,5.0,7.0,0.0,0.417,272.0,345.0,-73.0,432.0,1583.0,3.7,14.0
2024,Louisville,426.0,13.0,9.0,4.0,0.0,0.692,474.0,313.0,161.0,426.0,2407.0,5.7,28.0
2024,North Carolina State,421.0,13.0,6.0,7.0,0.0,0.462,371.0,392.0,-21.0,421.0,1887.0,4.5,21.0
2024,Pitt,421.0,13.0,7.0,6.0,0.0,0.538,428.0,369.0,59.0,421.0,1843.0,4.4,16.0
2024,Syracuse,402.0,13.0,10.0,3.0,0.0,0.769,443.0,379.0,64.0,402.0,1269.0,3.2,22.0
2024,Duke,381.0,13.0,9.0,4.0,0.0,0.692,342.0,318.0,24.0,381.0,1202.0,3.2,13.0
2024,Florida State,378.0,12.0,2.0,10.0,0.0,0.167,185.0,336.0,-151.0,378.0,1079.0,2.9,8.0
2024,Army,764.0,14.0,12.0,2.0,0.0,0.857,435.0,217.0,218.0,764.0,4207.0,5.5,48.0
2024,Navy,592.0,13.0,10.0,3.0,0.0,0.769,407.0,288.0,119.0,592.0,3218.0,5.4,38.0
2024,Tulane,567.0,14.0,9.0,5.0,0.0,0.643,491.0,289.0,202.0,567.0,2739.0,4.8,32.0
2024,South Florida,492.0,13.0,7.0,6.0,0.0,0.538,418.0,387.0,31.0,492.0,2343.0,4.8,34.0
2024,UTSA,490.0,13.0,7.0,6.0,0.0,0.538,431.0,391.0,40.0,490.0,2180.0,4.4,21.0
2024,East Carolina,471.0,13.0,8.0,5.0,0.0,0.615,416.0,355.0,61.0,471.0,2241.0,4.8,23.0
2024,Florida Atlantic,458.0,12.0,3.0,9.0,0.0,0.25,311.0,363.0,-52.0,458.0,2268.0,5.0,24.0
2024,Tulsa,451.0,12.0,3.0,9.0,0.0,0.25,300.0,510.0,-210.0,451.0,1813.0,4.0,11.0
2024,Memphis,448.0,13.0,11.0,2.0,0.0,0.846,464.0,310.0,154.0,448.0,2263.0,5.1,33.0
2024,UAB,391.0,12.0,3.0,9.0,0.0,0.25,314.0,411.0,-97.0,391.0,1571.0,4.0,9.0
2024,Charlotte,390.0,12.0,5.0,7.0,0.0,0.417,284.0,421.0,-137.0,390.0,1405.0,3.6,16.0
2024,Temple,386.0,12.0,3.0,9.0,0.0,0.25,235.0,425.0,-190.0,386.0,1113.0,2.9,10.0
2024,North Texas,384.0,13.0,6.0,7.0,0.0,0.462,436.0,444.0,-8.0,384.0,2088.0,5.4,24.0
2024,Rice,301.0,12.0,4.0,8.0,0.0,0.333,266.0,305.0,-39.0,301.0,1367.0,4.5,14.0
2024,Air Force,673.0,12.0,5.0,7.0,0.0,0.417,227.0,279.0,-52.0,673.0,2688.0,4.0,24.0
2024,Nevada-Las Vegas,623.0,14.0,11.0,3.0,0.0,0.786,495.0,298.0,197.0,623.0,3409.0,5.5,29.0
2024,Boise State,555.0,14.0,12.0,2.0,0.0,0.857,522.0,316.0,206.0,555.0,3365.0,6.1,43.0
2024,Colorado State,463.0,13.0,8.0,5.0,0.0,0.615,317.0,335.0,-18.0,463.0,2186.0,4.7,20.0
2024,Nevada,462.0,13.0,3.0,10.0,0.0,0.231,300.0,374.0,-74.0,462.0,2125.0,4.6,21.0
2024,Wyoming,460.0,12.0,3.0,9.0,0.0,0.25,232.0,340.0,-108.0,460.0,1654.0,3.6,14.0
2024,New Mexico,456.0,12.0,5.0,7.0,0.0,0.417,402.0,456.0,-54.0,456.0,3043.0,6.7,37.0
2024,San Diego State,424.0,12.0,3.0,9.0,0.0,0.25,256.0,355.0,-99.0,424.0,1547.0,3.6,13.0
2024,Utah State,422.0,12.0,4.0,8.0,0.0,0.333,383.0,453.0,-70.0,422.0,2383.0,5.6,21.0
2024,Fresno State,383.0,13.0,6.0,7.0,0.0,0.462,339.0,323.0,16.0,383.0,1276.0,3.3,21.0
2024,Hawaii,340.0,12.0,5.0,7.0,0.0,0.417,268.0,312.0,-44.0,340.0,1172.0,3.4,7.0
2024,San Jose State,324.0,13.0,7.0,6.0,0.0,0.538,369.0,358.0,11.0,324.0,1145.0,3.5,13.0
2024,Texas State,529.0,13.0,8.0,5.0,0.0,0.615,475.0,319.0,156.0,529.0,2707.0,5.1,27.0
2024,James Madison,520.0,13.0,9.0,4.0,0.0,0.692,433.0,266.0,167.0,520.0,2490.0,4.8,20.0
2024,Marshall,509.0,13.0,10.0,3.0,0.0,0.769,414.0,300.0,114.0,509.0,2622.0,5.2,21.0
2024,Arkansas State,488.0,13.0,8.0,5.0,0.0,0.615,336.0,418.0,-82.0,488.0,2040.0,4.2,18.0
2024,Coastal Carolina,484.0,13.0,6.0,7.0,0.0,0.462,373.0,411.0,-38.0,484.0,2242.0,4.6,21.0
2024,Louisiana,484.0,14.0,10.0,4.0,0.0,0.714,433.0,338.0,95.0,484.0,2330.0,4.8,26.0
2024,Old Dominion,481.0,12.0,5.0,7.0,0.0,0.417,336.0,336.0,0.0,481.0,2517.0,5.2,27.0
2024,Louisiana-Monroe,456.0,12.0,5.0,7.0,0.0,0.417,252.0,345.0,-93.0,456.0,2036.0,4.5,17.0
2024,South Alabama,449.0,13.0,7.0,6.0,0.0,0.538,447.0,327.0,120.0,449.0,2583.0,5.8,32.0
2024,Georgia Southern,447.0,13.0,8.0,5.0,0.0,0.615,364.0,359.0,5.0,447.0,1669.0,3.7,24.0
2024,Troy,436.0,12.0,4.0,8.0,0.0,0.333,312.0,341.0,-29.0,436.0,1874.0,4.3,17.0
2024,Southern Mississippi,412.0,12.0,1.0,11.0,0.0,0.083,183.0,453.0,-270.0,412.0,1303.0,3.2,13.0
2024,Appalachian State,387.0,11.0,5.0,6.0,0.0,0.455,293.0,362.0,-69.0,387.0,1692.0,4.4,13.0
2024,Georgia State,365.0,12.0,3.0,9.0,0.0,0.25,286.0,406.0,-120.0,365.0,1599.0,4.4,13.0
2024,Ohio,574.0,14.0,11.0,3.0,0.0,0.786,410.0,254.0,156.0,574.0,2984.0,5.2,35.0
2024,Northern Illinois,562.0,13.0,8.0,5.0,0.0,0.615,319.0,241.0,78.0,562.0,2649.0,4.7,22.0
2024,Buffalo,533.0,13.0,9.0,4.0,0.0,0.692,375.0,343.0,32.0,533.0,2198.0,4.1,24.0
2024,Western Michigan,484.0,13.0,6.0,7.0,0.0,0.462,376.0,407.0,-31.0,484.0,2379.0,4.9,28.0
2024,Eastern Michigan,477.0,12.0,5.0,7.0,0.0,0.417,311.0,335.0,-24.0,477.0,1702.0,3.6,17.0
2024,Central Michigan,447.0,12.0,4.0,8.0,0.0,0.333,271.0,356.0,-85.0,447.0,1993.0,4.5,17.0
2024,Toledo,436.0,13.0,8.0,5.0,0.0,0.615,368.0,302.0,66.0,436.0,1504.0,3.4,13.0
2024,Bowling Green,425.0,13.0,7.0,6.0,0.0,0.538,352.0,281.0,71.0,425.0,1778.0,4.2,20.0
2024,Miami (OH),413.0,14.0,9.0,5.0,0.0,0.643,337.0,263.0,74.0,413.0,1894.0,4.6,14.0
2024,Kent State,391.0,12.0,0.0,12.0,0.0,0.0,167.0,529.0,-362.0,391.0,923.0,2.4,3.0
2024,Ball State,373.0,12.0,3.0,9.0,0.0,0.25,304.0,481.0,-177.0,373.0,1234.0,3.3,10.0
2024,Akron,346.0,12.0,4.0,8.0,0.0,0.333,245.0,384.0,-139.0,346.0,1204.0,3.5,11.0
2024,Jacksonville State,646.0,14.0,9.0,5.0,0.0,0.643,504.0,366.0,138.0,646.0,3517.0,5.4,51.0
2024,Sam Houston,557.0,13.0,10.0,3.0,0.0,0.769,309.0,266.0,43.0,557.0,2337.0,4.2,21.0
2024,Liberty,542.0,12.0,8.0,4.0,0.0,0.667,345.0,282.0,63.0,542.0,3008.0,5.5,28.0
2024,New Mexico State,495.0,12.0,3.0,9.0,0.0,0.25,259.0,435.0,-176.0,495.0,2160.0,4.4,16.0
2024,Louisiana Tech,484.0,13.0,5.0,8.0,0.0,0.385,272.0,273.0,-1.0,484.0,1420.0,2.9,14.0
2024,Kennesaw State,452.0,12.0,2.0,10.0,0.0,0.167,198.0,374.0,-176.0,452.0,1375.0,3.0,13.0
2024,Western Kentucky,440.0,14.0,8.0,6.0,0.0,0.571,349.0,345.0,4.0,440.0,1524.0,3.5,14.0
2024,UTEP,438.0,12.0,3.0,9.0,0.0,0.25,234.0,388.0,-154.0,438.0,1449.0,3.3,9.0
2024,Florida International,401.0,12.0,4.0,8.0,0.0,0.333,316.0,309.0,7.0,401.0,1447.0,3.6,16.0
2024,Middle Tennessee State,335.0,12.0,3.0,9.0,0.0,0.25,217.0,411.0,-194.0,335.0,1068.0,3.2,10.0
