Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2021,Purdue,386.0,13.0,9.0,4.0,0.0,0.692,378.0,291.0,87.0,386.0,1103.0,2.9,7.0
2021,Oklahoma State,619.0,14.0,12.0,2.0,0.0,0.857,435.0,253.0,182.0,619.0,2602.0,4.2,27.0
2021,Baylor,562.0,14.0,12.0,2.0,0.0,0.857,443.0,256.0,187.0,562.0,3086.0,5.5,29.0
2021,Texas Christian,469.0,12.0,5.0,7.0,0.0,0.417,344.0,419.0,-75.0,469.0,2364.0,5.0,21.0
2021,Texas,454.0,12.0,5.0,7.0,0.0,0.417,423.0,373.0,50.0,454.0,2393.0,5.3,25.0
2021,West Virginia,451.0,13.0,6.0,7.0,0.0,0.462,328.0,310.0,18.0,451.0,1601.0,3.5,19.0
2021,Oklahoma,445.0,13.0,11.0,2.0,0.0,0.846,508.0,335.0,173.0,445.0,2444.0,5.5,29.0
2021,Kansas State,435.0,13.0,8.0,5.0,0.0,0.615,358.0,273.0,85.0,435.0,2113.0,4.9,28.0
2021,Texas Tech,435.0,13.0,7.0,6.0,0.0,0.538,394.0,392.0,2.0,435.0,2070.0,4.8,30.0
2021,Kansas,433.0,12.0,2.0,10.0,0.0,0.167,249.0,506.0,-257.0,433.0,1697.0,3.9,15.0
2021,Iowa State,409.0,13.0,7.0,6.0,0.0,0.538,407.0,267.0,140.0,409.0,2091.0,5.1,25.0
2021,Wake Forest,565.0,14.0,11.0,3.0,0.0,0.786,574.0,404.0,170.0,565.0,2248.0,4.0,31.0
2021,Virginia Tech,532.0,13.0,6.0,7.0,0.0,0.462,308.0,329.0,-21.0,532.0,2409.0,4.5,16.0
2021,Pitt,522.0,14.0,11.0,3.0,0.0,0.786,580.0,331.0,249.0,522.0,2128.0,4.1,26.0
2021,Duke,521.0,12.0,3.0,9.0,0.0,0.25,274.0,477.0,-203.0,521.0,2174.0,4.2,22.0
2021,North Carolina,513.0,13.0,6.0,7.0,0.0,0.462,458.0,417.0,41.0,513.0,2765.0,5.4,30.0
2021,Louisville,504.0,13.0,6.0,7.0,0.0,0.462,411.0,355.0,56.0,504.0,2733.0,5.4,29.0
2021,Syracuse,489.0,12.0,5.0,7.0,0.0,0.417,299.0,316.0,-17.0,489.0,2572.0,5.3,28.0
2021,Clemson,484.0,13.0,10.0,3.0,0.0,0.769,342.0,193.0,149.0,484.0,2205.0,4.6,26.0
2021,Boston College,470.0,12.0,6.0,6.0,0.0,0.5,296.0,266.0,30.0,470.0,2003.0,4.3,21.0
2021,Florida State,446.0,12.0,5.0,7.0,0.0,0.417,331.0,318.0,13.0,446.0,2134.0,4.8,21.0
2021,Georgia Tech,443.0,12.0,3.0,9.0,0.0,0.25,288.0,402.0,-114.0,443.0,2031.0,4.6,15.0
2021,Miami (FL),411.0,12.0,7.0,5.0,0.0,0.583,409.0,341.0,68.0,411.0,1545.0,3.8,20.0
2021,North Carolina State,371.0,12.0,9.0,3.0,0.0,0.75,397.0,236.0,161.0,371.0,1519.0,4.1,11.0
2021,Virginia,338.0,12.0,6.0,6.0,0.0,0.5,415.0,382.0,33.0,338.0,1480.0,4.4,21.0
2021,Utah,542.0,14.0,10.0,4.0,0.0,0.714,506.0,316.0,190.0,542.0,3039.0,5.6,37.0
2021,Oregon,535.0,14.0,10.0,4.0,0.0,0.714,440.0,378.0,62.0,535.0,2833.0,5.3,35.0
2021,Oregon State,521.0,13.0,7.0,6.0,0.0,0.538,406.0,335.0,71.0,521.0,2786.0,5.3,33.0
2021,UCLA,506.0,12.0,8.0,4.0,0.0,0.667,438.0,321.0,117.0,506.0,2641.0,5.2,31.0
2021,Arizona State,485.0,13.0,8.0,5.0,0.0,0.615,369.0,271.0,98.0,485.0,2534.0,5.2,34.0
2021,Colorado,438.0,12.0,4.0,8.0,0.0,0.333,225.0,320.0,-95.0,438.0,1514.0,3.5,12.0
2021,Arizona,422.0,12.0,1.0,11.0,0.0,0.083,206.0,377.0,-171.0,422.0,1572.0,3.7,6.0
2021,Washington State,401.0,13.0,7.0,6.0,0.0,0.538,362.0,315.0,47.0,401.0,1584.0,4.0,19.0
2021,California,400.0,12.0,5.0,7.0,0.0,0.417,285.0,267.0,18.0,400.0,1973.0,4.9,17.0
2021,USC,399.0,12.0,4.0,8.0,0.0,0.333,344.0,381.0,-37.0,399.0,1751.0,4.4,16.0
2021,Washington,368.0,12.0,4.0,8.0,0.0,0.333,258.0,272.0,-14.0,368.0,1207.0,3.3,16.0
2021,Stanford,325.0,12.0,3.0,9.0,0.0,0.25,245.0,389.0,-144.0,325.0,1047.0,3.2,13.0
2021,Navy,687.0,12.0,4.0,8.0,0.0,0.333,241.0,339.0,-98.0,687.0,2711.0,3.9,19.0
2021,Tulsa,547.0,13.0,7.0,6.0,0.0,0.538,343.0,346.0,-3.0,547.0,2497.0,4.6,20.0
2021,Houston,511.0,14.0,12.0,2.0,0.0,0.857,502.0,286.0,216.0,511.0,2008.0,3.9,27.0
2021,South Florida,486.0,12.0,2.0,10.0,0.0,0.167,278.0,416.0,-138.0,486.0,1933.0,4.0,25.0
2021,East Carolina,475.0,12.0,7.0,5.0,0.0,0.583,356.0,315.0,41.0,475.0,1949.0,4.1,20.0
2021,UCF,473.0,13.0,9.0,4.0,0.0,0.692,415.0,319.0,96.0,473.0,2558.0,5.4,27.0
2021,Cincinnati,460.0,14.0,13.0,1.0,0.0,0.929,516.0,236.0,280.0,460.0,2420.0,5.3,34.0
2021,Tulane,445.0,12.0,2.0,10.0,0.0,0.167,331.0,408.0,-77.0,445.0,1981.0,4.5,19.0
2021,SMU,421.0,12.0,8.0,4.0,0.0,0.667,461.0,341.0,120.0,421.0,1948.0,4.6,20.0
2021,Memphis,410.0,12.0,6.0,6.0,0.0,0.5,361.0,351.0,10.0,410.0,1675.0,4.1,18.0
2021,Temple,359.0,12.0,3.0,9.0,0.0,0.25,196.0,450.0,-254.0,359.0,1308.0,3.6,12.0
2021,Air Force,832.0,13.0,10.0,3.0,0.0,0.769,403.0,257.0,146.0,832.0,4269.0,5.1,44.0
2021,San Diego State,568.0,14.0,12.0,2.0,0.0,0.857,383.0,277.0,106.0,568.0,2451.0,4.3,26.0
2021,Utah State,561.0,14.0,11.0,3.0,0.0,0.786,456.0,342.0,114.0,561.0,2038.0,3.6,13.0
2021,Wyoming,541.0,13.0,7.0,6.0,0.0,0.538,330.0,308.0,22.0,541.0,2746.0,5.1,24.0
2021,Colorado State,514.0,12.0,3.0,9.0,0.0,0.25,284.0,339.0,-55.0,514.0,1971.0,3.8,14.0
2021,New Mexico,461.0,12.0,3.0,9.0,0.0,0.25,146.0,341.0,-195.0,461.0,1454.0,3.2,5.0
2021,Boise State,454.0,12.0,7.0,5.0,0.0,0.583,350.0,228.0,122.0,454.0,1491.0,3.3,15.0
2021,Fresno State,436.0,13.0,10.0,3.0,0.0,0.769,434.0,267.0,167.0,436.0,1786.0,4.1,17.0
2021,Hawaii,430.0,13.0,6.0,7.0,0.0,0.462,374.0,408.0,-34.0,430.0,1871.0,4.4,22.0
2021,Nevada-Las Vegas,395.0,12.0,2.0,10.0,0.0,0.167,249.0,394.0,-145.0,395.0,1317.0,3.3,18.0
2021,San Jose State,349.0,12.0,5.0,7.0,0.0,0.417,240.0,318.0,-78.0,349.0,1452.0,4.2,12.0
2021,Nevada,336.0,13.0,8.0,5.0,0.0,0.615,464.0,345.0,119.0,336.0,1007.0,3.0,13.0
2021,Georgia State,583.0,13.0,8.0,5.0,0.0,0.615,366.0,352.0,14.0,583.0,2950.0,5.1,25.0
2021,Appalachian State,563.0,14.0,10.0,4.0,0.0,0.714,483.0,310.0,173.0,563.0,2696.0,4.8,26.0
2021,Louisiana,562.0,14.0,13.0,1.0,0.0,0.929,435.0,259.0,176.0,562.0,2719.0,4.8,34.0
2021,Georgia Southern,531.0,12.0,3.0,9.0,0.0,0.25,243.0,377.0,-134.0,531.0,2339.0,4.4,22.0
2021,Coastal Carolina,504.0,13.0,11.0,2.0,0.0,0.846,532.0,281.0,251.0,504.0,2989.0,5.9,36.0
2021,Louisiana-Monroe,499.0,12.0,4.0,8.0,0.0,0.333,251.0,402.0,-151.0,499.0,1614.0,3.2,13.0
2021,Texas State,442.0,12.0,4.0,8.0,0.0,0.333,277.0,396.0,-119.0,442.0,1790.0,4.0,17.0
2021,South Alabama,437.0,12.0,5.0,7.0,0.0,0.417,299.0,317.0,-18.0,437.0,1340.0,3.1,15.0
2021,Troy,360.0,12.0,5.0,7.0,0.0,0.417,274.0,313.0,-39.0,360.0,1215.0,3.4,18.0
2021,Arkansas State,347.0,12.0,2.0,10.0,0.0,0.167,303.0,463.0,-160.0,347.0,999.0,2.9,4.0
2021,Kent State,647.0,14.0,7.0,7.0,0.0,0.5,462.0,508.0,-46.0,647.0,3481.0,5.4,36.0
2021,Northern Illinois,646.0,14.0,9.0,5.0,0.0,0.643,451.0,472.0,-21.0,646.0,3386.0,5.2,36.0
2021,Western Michigan,590.0,13.0,8.0,5.0,0.0,0.615,422.0,367.0,55.0,590.0,2776.0,4.7,31.0
2021,Buffalo,537.0,12.0,4.0,8.0,0.0,0.333,351.0,359.0,-8.0,537.0,2348.0,4.4,30.0
2021,Central Michigan,516.0,13.0,9.0,4.0,0.0,0.692,420.0,335.0,85.0,516.0,2340.0,4.5,18.0
2021,Toledo,472.0,13.0,7.0,6.0,0.0,0.538,434.0,283.0,151.0,472.0,2554.0,5.4,29.0
2021,Eastern Michigan,452.0,13.0,7.0,6.0,0.0,0.538,392.0,390.0,2.0,452.0,1544.0,3.4,26.0
2021,Ball State,443.0,13.0,6.0,7.0,0.0,0.462,313.0,369.0,-56.0,443.0,1690.0,3.8,17.0
2021,Miami (OH),442.0,13.0,7.0,6.0,0.0,0.538,376.0,300.0,76.0,442.0,1936.0,4.4,15.0
2021,Ohio,431.0,12.0,3.0,9.0,0.0,0.25,271.0,364.0,-93.0,431.0,2252.0,5.2,20.0
2021,Akron,429.0,12.0,2.0,10.0,0.0,0.167,238.0,474.0,-236.0,429.0,1490.0,3.5,8.0
2021,Bowling Green,366.0,12.0,4.0,8.0,0.0,0.333,257.0,368.0,-111.0,366.0,1242.0,3.4,15.0
2021,North Texas,635.0,13.0,6.0,7.0,0.0,0.462,357.0,357.0,0.0,635.0,3060.0,4.8,32.0
2021,UTSA,549.0,14.0,12.0,2.0,0.0,0.857,516.0,345.0,171.0,549.0,2596.0,4.7,26.0
2021,UAB,507.0,13.0,9.0,4.0,0.0,0.692,384.0,302.0,82.0,507.0,2344.0,4.6,27.0
2021,Old Dominion,493.0,13.0,6.0,7.0,0.0,0.462,359.0,361.0,-2.0,493.0,2056.0,4.2,22.0
2021,Rice,473.0,12.0,4.0,8.0,0.0,0.333,258.0,434.0,-176.0,473.0,1805.0,3.8,19.0
2021,UTEP,472.0,13.0,7.0,6.0,0.0,0.538,326.0,328.0,-2.0,472.0,1842.0,3.9,18.0
2021,Southern Mississippi,461.0,12.0,3.0,9.0,0.0,0.25,212.0,335.0,-123.0,461.0,1453.0,3.2,8.0
2021,Middle Tennessee State,455.0,13.0,7.0,6.0,0.0,0.538,388.0,334.0,54.0,455.0,1608.0,3.5,15.0
2021,Marshall,448.0,13.0,7.0,6.0,0.0,0.538,429.0,309.0,120.0,448.0,2110.0,4.7,38.0
2021,Florida Atlantic,447.0,12.0,5.0,7.0,0.0,0.417,305.0,309.0,-4.0,447.0,1831.0,4.1,18.0
2021,Charlotte,427.0,12.0,5.0,7.0,0.0,0.417,326.0,408.0,-82.0,427.0,1808.0,4.2,13.0
2021,Louisiana Tech,414.0,12.0,3.0,9.0,0.0,0.25,336.0,408.0,-72.0,414.0,1463.0,3.5,16.0
2021,Florida International,368.0,12.0,1.0,11.0,0.0,0.083,244.0,476.0,-232.0,368.0,1240.0,3.4,11.0
2021,Western Kentucky,347.0,14.0,9.0,5.0,0.0,0.643,619.0,411.0,208.0,347.0,1439.0,4.1,13.0
