Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2020,Duke,438.0,11.0,2.0,9.0,0.0,0.182,273.0,419.0,-146.0,438.0,1728.0,3.9,19.0
2020,North Carolina State,431.0,12.0,8.0,4.0,0.0,0.667,363.0,350.0,13.0,431.0,1480.0,3.4,20.0
2020,Louisville,420.0,11.0,4.0,7.0,0.0,0.364,325.0,293.0,32.0,420.0,2200.0,5.2,21.0
2020,Miami (FL),419.0,11.0,8.0,3.0,0.0,0.727,374.0,297.0,77.0,419.0,1793.0,4.3,18.0
2020,Clemson,411.0,12.0,10.0,2.0,0.0,0.833,522.0,242.0,280.0,411.0,1846.0,4.5,33.0
2020,Georgia Tech,408.0,10.0,3.0,7.0,0.0,0.3,239.0,368.0,-129.0,408.0,1908.0,4.7,18.0
2020,Pitt,388.0,11.0,6.0,5.0,0.0,0.545,319.0,270.0,49.0,388.0,1321.0,3.4,20.0
2020,Wake Forest,380.0,9.0,4.0,5.0,0.0,0.444,324.0,295.0,29.0,380.0,1468.0,3.9,22.0
2020,Virginia,366.0,10.0,5.0,5.0,0.0,0.5,307.0,296.0,11.0,366.0,1627.0,4.4,16.0
2020,Boston College,361.0,11.0,6.0,5.0,0.0,0.545,306.0,312.0,-6.0,361.0,1119.0,3.1,11.0
2020,Florida State,349.0,9.0,3.0,6.0,0.0,0.333,232.0,324.0,-92.0,349.0,1818.0,5.2,19.0
2020,Syracuse,320.0,11.0,1.0,10.0,0.0,0.091,196.0,360.0,-164.0,320.0,1012.0,3.2,5.0
2020,UCLA,318.0,7.0,3.0,4.0,0.0,0.429,248.0,215.0,33.0,318.0,1619.0,5.1,13.0
2020,Colorado,276.0,6.0,4.0,2.0,0.0,0.667,171.0,190.0,-19.0,276.0,1274.0,4.6,15.0
2020,Oregon State,258.0,7.0,2.0,5.0,0.0,0.286,202.0,233.0,-31.0,258.0,1383.0,5.4,15.0
2020,Oregon,237.0,7.0,4.0,3.0,0.0,0.571,219.0,198.0,21.0,237.0,1167.0,4.9,13.0
2020,Stanford,197.0,6.0,4.0,2.0,0.0,0.667,176.0,190.0,-14.0,197.0,799.0,4.1,15.0
2020,Utah,191.0,5.0,3.0,2.0,0.0,0.6,151.0,130.0,21.0,191.0,970.0,5.1,9.0
2020,Arizona,184.0,5.0,0.0,5.0,0.0,0.0,87.0,199.0,-112.0,184.0,782.0,4.3,4.0
2020,USC,184.0,6.0,5.0,1.0,0.0,0.833,200.0,156.0,44.0,184.0,584.0,3.2,8.0
2020,Arizona State,165.0,4.0,2.0,2.0,0.0,0.5,161.0,93.0,68.0,165.0,1057.0,6.4,16.0
2020,Washington,156.0,4.0,3.0,1.0,0.0,0.75,121.0,100.0,21.0,156.0,705.0,4.5,11.0
2020,California,148.0,4.0,1.0,3.0,0.0,0.25,81.0,106.0,-25.0,148.0,501.0,3.4,4.0
2020,Washington State,110.0,4.0,1.0,3.0,0.0,0.25,108.0,154.0,-46.0,110.0,517.0,4.7,8.0
2020,Tulane,513.0,12.0,6.0,6.0,0.0,0.5,416.0,337.0,79.0,513.0,2608.0,5.1,32.0
2020,Navy,482.0,10.0,3.0,7.0,0.0,0.3,166.0,303.0,-137.0,482.0,1777.0,3.7,15.0
2020,UCF,444.0,10.0,6.0,4.0,0.0,0.6,422.0,332.0,90.0,444.0,2107.0,4.7,23.0
2020,Memphis,392.0,11.0,8.0,3.0,0.0,0.727,341.0,307.0,34.0,392.0,1605.0,4.1,9.0
2020,Cincinnati,381.0,10.0,9.0,1.0,0.0,0.9,375.0,168.0,207.0,381.0,2124.0,5.6,29.0
2020,SMU,377.0,10.0,7.0,3.0,0.0,0.7,386.0,309.0,77.0,377.0,1765.0,4.7,24.0
2020,East Carolina,362.0,9.0,3.0,6.0,0.0,0.333,272.0,319.0,-47.0,362.0,1564.0,4.3,11.0
2020,Tulsa,356.0,9.0,6.0,3.0,0.0,0.667,244.0,194.0,50.0,356.0,1452.0,4.1,13.0
2020,South Florida,337.0,9.0,1.0,8.0,0.0,0.111,208.0,359.0,-151.0,337.0,1339.0,4.0,11.0
2020,Houston,293.0,8.0,3.0,5.0,0.0,0.375,240.0,256.0,-16.0,293.0,1145.0,3.9,12.0
2020,Temple,284.0,7.0,1.0,6.0,0.0,0.143,139.0,260.0,-121.0,284.0,1002.0,3.5,5.0
2020,San Diego State,352.0,8.0,4.0,4.0,0.0,0.5,197.0,142.0,55.0,352.0,1613.0,4.6,14.0
2020,Hawaii,324.0,9.0,5.0,4.0,0.0,0.556,236.0,248.0,-12.0,324.0,1373.0,4.2,15.0
2020,Air Force,312.0,6.0,3.0,3.0,0.0,0.5,146.0,90.0,56.0,312.0,1834.0,5.9,16.0
2020,New Mexico,289.0,7.0,2.0,5.0,0.0,0.286,167.0,228.0,-61.0,289.0,1370.0,4.7,12.0
2020,Wyoming,275.0,6.0,2.0,4.0,0.0,0.333,159.0,126.0,33.0,275.0,1317.0,4.8,16.0
2020,Nevada,256.0,9.0,7.0,2.0,0.0,0.778,277.0,210.0,67.0,256.0,1101.0,4.3,7.0
2020,San Jose State,229.0,8.0,7.0,1.0,0.0,0.875,229.0,159.0,70.0,229.0,1073.0,4.7,8.0
2020,Boise State,228.0,7.0,5.0,2.0,0.0,0.714,237.0,190.0,47.0,228.0,775.0,3.4,13.0
2020,Nevada-Las Vegas,224.0,6.0,0.0,6.0,0.0,0.0,104.0,228.0,-124.0,224.0,868.0,3.9,7.0
2020,Fresno State,216.0,6.0,3.0,3.0,0.0,0.5,197.0,180.0,17.0,216.0,738.0,3.4,12.0
2020,Utah State,192.0,6.0,1.0,5.0,0.0,0.167,93.0,211.0,-118.0,192.0,840.0,4.4,4.0
2020,Colorado State,156.0,4.0,1.0,3.0,0.0,0.25,89.0,143.0,-54.0,156.0,496.0,3.2,6.0
2020,Georgia Southern,636.0,13.0,8.0,5.0,0.0,0.615,354.0,270.0,84.0,636.0,3474.0,5.5,29.0
2020,Appalachian State,543.0,12.0,9.0,3.0,0.0,0.75,406.0,240.0,166.0,543.0,3187.0,5.9,28.0
2020,Coastal Carolina,518.0,12.0,11.0,1.0,0.0,0.917,446.0,243.0,203.0,518.0,2620.0,5.1,30.0
2020,Georgia State,443.0,10.0,6.0,4.0,0.0,0.6,333.0,317.0,16.0,443.0,1940.0,4.4,22.0
2020,Louisiana,426.0,11.0,10.0,1.0,0.0,0.909,370.0,242.0,128.0,426.0,2346.0,5.5,25.0
2020,South Alabama,418.0,11.0,4.0,7.0,0.0,0.364,219.0,300.0,-81.0,418.0,1232.0,2.9,7.0
2020,Arkansas State,386.0,11.0,4.0,7.0,0.0,0.364,362.0,409.0,-47.0,386.0,1379.0,3.6,7.0
2020,Texas State,372.0,12.0,2.0,10.0,0.0,0.167,332.0,458.0,-126.0,372.0,1575.0,4.2,15.0
2020,Troy,326.0,11.0,5.0,6.0,0.0,0.455,301.0,283.0,18.0,326.0,1133.0,3.5,11.0
2020,Louisiana-Monroe,248.0,10.0,0.0,10.0,0.0,0.0,163.0,420.0,-257.0,248.0,767.0,3.1,8.0
2020,Ball State,366.0,8.0,7.0,1.0,0.0,0.875,274.0,206.0,68.0,366.0,1424.0,3.9,15.0
2020,Buffalo,302.0,7.0,6.0,1.0,0.0,0.857,304.0,153.0,151.0,302.0,2010.0,6.7,32.0
2020,Central Michigan,260.0,6.0,3.0,3.0,0.0,0.5,188.0,181.0,7.0,260.0,1309.0,5.0,16.0
2020,Toledo,243.0,6.0,4.0,2.0,0.0,0.667,210.0,146.0,64.0,243.0,1009.0,4.2,8.0
2020,Western Michigan,236.0,6.0,4.0,2.0,0.0,0.667,250.0,205.0,45.0,236.0,1175.0,5.0,14.0
2020,Northern Illinois,221.0,6.0,0.0,6.0,0.0,0.0,149.0,232.0,-83.0,221.0,762.0,3.4,7.0
2020,Eastern Michigan,219.0,6.0,2.0,4.0,0.0,0.333,199.0,216.0,-17.0,219.0,776.0,3.5,11.0
2020,Akron,212.0,6.0,1.0,5.0,0.0,0.167,103.0,248.0,-145.0,212.0,849.0,4.0,7.0
2020,Kent State,196.0,4.0,3.0,1.0,0.0,0.75,199.0,152.0,47.0,196.0,1156.0,5.9,13.0
2020,Bowling Green,189.0,5.0,0.0,5.0,0.0,0.0,57.0,225.0,-168.0,189.0,920.0,4.9,5.0
2020,Ohio,117.0,3.0,2.0,1.0,0.0,0.667,103.0,50.0,53.0,117.0,650.0,5.6,8.0
2020,Miami (OH),100.0,3.0,2.0,1.0,0.0,0.667,86.0,80.0,6.0,100.0,381.0,3.8,2.0
2020,UTSA,496.0,12.0,7.0,5.0,0.0,0.583,339.0,308.0,31.0,496.0,2585.0,5.2,24.0
2020,North Texas,443.0,10.0,4.0,6.0,0.0,0.4,344.0,428.0,-84.0,443.0,2302.0,5.2,18.0
2020,Marshall,387.0,10.0,7.0,3.0,0.0,0.7,285.0,130.0,155.0,387.0,1784.0,4.6,18.0
2020,Western Kentucky,386.0,12.0,5.0,7.0,0.0,0.417,228.0,304.0,-76.0,386.0,1508.0,3.9,11.0
2020,Southern Mississippi,369.0,10.0,3.0,7.0,0.0,0.3,253.0,323.0,-70.0,369.0,1590.0,4.3,18.0
2020,UAB,366.0,9.0,6.0,3.0,0.0,0.667,256.0,193.0,63.0,366.0,1800.0,4.9,17.0
2020,Florida Atlantic,363.0,9.0,5.0,4.0,0.0,0.556,170.0,157.0,13.0,363.0,1621.0,4.5,12.0
2020,Louisiana Tech,344.0,10.0,5.0,5.0,0.0,0.5,267.0,347.0,-80.0,344.0,992.0,2.9,10.0
2020,Middle Tennessee State,325.0,9.0,3.0,6.0,0.0,0.333,206.0,319.0,-113.0,325.0,1219.0,3.8,12.0
2020,UTEP,300.0,8.0,3.0,5.0,0.0,0.375,184.0,248.0,-64.0,300.0,1111.0,3.7,16.0
2020,Charlotte,237.0,6.0,2.0,4.0,0.0,0.333,162.0,195.0,-33.0,237.0,929.0,3.9,11.0
2020,Rice,216.0,5.0,2.0,3.0,0.0,0.4,117.0,94.0,23.0,216.0,604.0,2.8,1.0
2020,Florida International,176.0,5.0,0.0,5.0,0.0,0.0,112.0,162.0,-50.0,176.0,802.0,4.6,8.0
2020,Old Dominion,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
