Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2010,Auburn,652.0,14.0,14.0,0.0,0.0,1.0,577.0,337.0,240.0,652.0,3987.0,6.1,41.0
2010,Mississippi State,619.0,13.0,9.0,4.0,0.0,0.692,377.0,258.0,119.0,619.0,2793.0,4.5,28.0
2010,LSU,538.0,13.0,11.0,2.0,0.0,0.846,386.0,237.0,149.0,538.0,2414.0,4.5,29.0
2010,South Carolina,522.0,14.0,9.0,5.0,0.0,0.643,433.0,324.0,109.0,522.0,2161.0,4.1,26.0
2010,Florida,504.0,13.0,8.0,5.0,0.0,0.615,388.0,277.0,111.0,504.0,2165.0,4.3,31.0
2010,Ole Miss,496.0,12.0,4.0,8.0,0.0,0.333,367.0,422.0,-55.0,496.0,2491.0,5.0,28.0
2010,Alabama,467.0,13.0,10.0,3.0,0.0,0.769,464.0,176.0,288.0,467.0,2378.0,5.1,30.0
2010,Georgia,455.0,13.0,6.0,7.0,0.0,0.462,417.0,287.0,130.0,455.0,1854.0,4.1,21.0
2010,Kentucky,452.0,13.0,6.0,7.0,0.0,0.462,406.0,369.0,37.0,452.0,2061.0,4.6,26.0
2010,Arkansas,421.0,13.0,10.0,3.0,0.0,0.769,474.0,304.0,170.0,421.0,1935.0,4.6,22.0
2010,Vanderbilt,421.0,12.0,2.0,10.0,0.0,0.167,203.0,374.0,-171.0,421.0,1666.0,4.0,13.0
2010,Tennessee,408.0,13.0,6.0,7.0,0.0,0.462,351.0,326.0,25.0,408.0,1420.0,3.5,14.0
2010,Illinois,619.0,13.0,7.0,6.0,0.0,0.538,423.0,305.0,118.0,619.0,3199.0,5.2,29.0
2010,Wisconsin,584.0,13.0,11.0,2.0,0.0,0.846,539.0,267.0,272.0,584.0,3194.0,5.5,48.0
2010,Northwestern,557.0,13.0,7.0,6.0,0.0,0.538,343.0,377.0,-34.0,557.0,2027.0,3.6,22.0
2010,Michigan,556.0,13.0,7.0,6.0,0.0,0.538,426.0,458.0,-32.0,556.0,3101.0,5.6,35.0
2010,Ohio State,547.0,13.0,12.0,1.0,0.0,0.923,504.0,186.0,318.0,547.0,2861.0,5.2,27.0
2010,Iowa,449.0,13.0,8.0,5.0,0.0,0.615,376.0,221.0,155.0,449.0,1929.0,4.3,16.0
2010,Penn State,448.0,13.0,7.0,6.0,0.0,0.538,319.0,308.0,11.0,448.0,1853.0,4.1,16.0
2010,Minnesota,447.0,12.0,3.0,9.0,0.0,0.25,278.0,396.0,-118.0,447.0,1623.0,3.6,14.0
2010,Michigan State,444.0,13.0,11.0,2.0,0.0,0.846,383.0,290.0,93.0,444.0,1978.0,4.5,25.0
2010,Purdue,442.0,12.0,4.0,8.0,0.0,0.333,236.0,345.0,-109.0,442.0,1930.0,4.4,12.0
2010,Indiana,348.0,12.0,5.0,7.0,0.0,0.417,326.0,408.0,-82.0,348.0,1204.0,3.5,13.0
2010,Nebraska,634.0,14.0,10.0,4.0,0.0,0.714,432.0,243.0,189.0,634.0,3466.0,5.5,32.0
2010,Oklahoma,578.0,14.0,12.0,2.0,0.0,0.857,521.0,305.0,216.0,578.0,1932.0,3.3,23.0
2010,Kansas State,554.0,13.0,7.0,6.0,0.0,0.538,437.0,378.0,59.0,554.0,2593.0,4.7,40.0
2010,Texas A&M,519.0,13.0,9.0,4.0,0.0,0.692,406.0,285.0,121.0,519.0,2145.0,4.1,19.0
2010,Kansas,470.0,12.0,3.0,9.0,0.0,0.25,205.0,413.0,-208.0,470.0,1615.0,3.4,13.0
