Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2014,Maryland,428.0,13.0,7.0,6.0,0.0,0.538,370.0,392.0,-22.0,428.0,1584.0,3.7,21.0
2014,Michigan,425.0,12.0,5.0,7.0,0.0,0.417,251.0,269.0,-18.0,425.0,1954.0,4.6,17.0
2014,Illinois,413.0,13.0,6.0,7.0,0.0,0.462,337.0,442.0,-105.0,413.0,1527.0,3.7,16.0
2014,Purdue,402.0,12.0,3.0,9.0,0.0,0.25,286.0,380.0,-94.0,402.0,1886.0,4.7,17.0
2014,Baylor,619.0,13.0,11.0,2.0,0.0,0.846,627.0,332.0,295.0,619.0,2802.0,4.5,43.0
2014,West Virginia,563.0,13.0,7.0,6.0,0.0,0.538,435.0,359.0,76.0,563.0,2376.0,4.2,18.0
2014,Oklahoma,557.0,13.0,8.0,5.0,0.0,0.615,473.0,337.0,136.0,557.0,3395.0,6.1,40.0
2014,Texas Christian,509.0,13.0,12.0,1.0,0.0,0.923,604.0,247.0,357.0,509.0,2689.0,5.3,32.0
2014,Oklahoma State,506.0,13.0,7.0,6.0,0.0,0.538,359.0,406.0,-47.0,506.0,1776.0,3.5,18.0
2014,Kansas State,476.0,13.0,9.0,4.0,0.0,0.692,465.0,301.0,164.0,476.0,1745.0,3.7,30.0
2014,Texas,474.0,13.0,6.0,7.0,0.0,0.462,278.0,310.0,-32.0,474.0,1786.0,3.8,18.0
2014,Kansas,466.0,12.0,3.0,9.0,0.0,0.25,214.0,399.0,-185.0,466.0,1454.0,3.1,11.0
2014,Iowa State,402.0,12.0,2.0,10.0,0.0,0.167,278.0,466.0,-188.0,402.0,1489.0,3.7,12.0
2014,Texas Tech,355.0,12.0,4.0,8.0,0.0,0.333,366.0,495.0,-129.0,355.0,1836.0,5.2,8.0
2014,Georgia Tech,790.0,14.0,11.0,3.0,0.0,0.786,530.0,360.0,170.0,790.0,4789.0,6.1,47.0
2014,Boston College,635.0,13.0,7.0,6.0,0.0,0.538,341.0,277.0,64.0,635.0,3311.0,5.2,31.0
2014,Pitt,609.0,13.0,6.0,7.0,0.0,0.462,414.0,342.0,72.0,609.0,3242.0,5.3,35.0
2014,Clemson,539.0,13.0,10.0,3.0,0.0,0.769,401.0,217.0,184.0,539.0,1904.0,3.5,20.0
2014,Louisville,511.0,13.0,9.0,4.0,0.0,0.692,405.0,283.0,122.0,511.0,1855.0,3.6,28.0
2014,North Carolina State,508.0,13.0,8.0,5.0,0.0,0.615,392.0,351.0,41.0,508.0,2659.0,5.2,26.0
2014,Virginia Tech,507.0,13.0,7.0,6.0,0.0,0.538,313.0,262.0,51.0,507.0,1923.0,3.8,12.0
2014,North Carolina,496.0,13.0,6.0,7.0,0.0,0.462,432.0,507.0,-75.0,496.0,1973.0,4.0,26.0
2014,Duke,492.0,13.0,9.0,4.0,0.0,0.692,421.0,283.0,138.0,492.0,2364.0,4.8,24.0
2014,Florida State,451.0,14.0,13.0,1.0,0.0,0.929,472.0,358.0,114.0,451.0,1933.0,4.3,27.0
2014,Virginia,451.0,12.0,5.0,7.0,0.0,0.417,310.0,289.0,21.0,451.0,1653.0,3.7,13.0
2014,Miami (FL),446.0,13.0,6.0,7.0,0.0,0.462,380.0,316.0,64.0,446.0,2345.0,5.3,19.0
2014,Syracuse,424.0,12.0,3.0,9.0,0.0,0.25,205.0,292.0,-87.0,424.0,1742.0,4.1,12.0
2014,Wake Forest,383.0,12.0,3.0,9.0,0.0,0.25,178.0,317.0,-139.0,383.0,479.0,1.3,4.0
2014,Oregon,644.0,15.0,13.0,2.0,0.0,0.867,681.0,354.0,327.0,644.0,3518.0,5.5,42.0
2014,Washington,607.0,14.0,8.0,6.0,0.0,0.571,423.0,347.0,76.0,607.0,2640.0,4.3,23.0
2014,Arizona,576.0,14.0,10.0,4.0,0.0,0.714,483.0,395.0,88.0,576.0,2547.0,4.4,26.0
2014,Utah,565.0,13.0,9.0,4.0,0.0,0.692,407.0,324.0,83.0,565.0,2475.0,4.4,21.0
2014,UCLA,557.0,13.0,10.0,3.0,0.0,0.769,435.0,365.0,70.0,557.0,2724.0,4.9,26.0
2014,USC,523.0,13.0,9.0,4.0,0.0,0.692,466.0,327.0,139.0,523.0,2093.0,4.0,18.0
2014,Arizona State,508.0,13.0,10.0,3.0,0.0,0.769,480.0,363.0,117.0,508.0,2194.0,4.3,20.0
2014,Stanford,477.0,13.0,8.0,5.0,0.0,0.615,353.0,213.0,140.0,477.0,2064.0,4.3,22.0
2014,Colorado,451.0,12.0,2.0,10.0,0.0,0.167,342.0,468.0,-126.0,451.0,1860.0,4.1,13.0
2014,California,439.0,12.0,5.0,7.0,0.0,0.417,459.0,477.0,-18.0,439.0,1788.0,4.1,22.0
2014,Oregon State,376.0,12.0,5.0,7.0,0.0,0.417,308.0,379.0,-71.0,376.0,1418.0,3.8,19.0
2014,Washington State,243.0,12.0,3.0,9.0,0.0,0.25,382.0,463.0,-81.0,243.0,478.0,2.0,5.0
2014,Memphis,594.0,13.0,10.0,3.0,0.0,0.769,471.0,253.0,218.0,594.0,2476.0,4.2,31.0
2014,UCF,526.0,13.0,9.0,4.0,0.0,0.692,365.0,249.0,116.0,526.0,1668.0,3.2,19.0
2014,Houston,495.0,13.0,8.0,5.0,0.0,0.615,387.0,268.0,119.0,495.0,2391.0,4.8,28.0
2014,Tulsa,477.0,12.0,2.0,10.0,0.0,0.167,296.0,471.0,-175.0,477.0,1774.0,3.7,11.0
2014,Cincinnati,454.0,13.0,9.0,4.0,0.0,0.692,442.0,354.0,88.0,454.0,2035.0,4.5,18.0
2014,East Carolina,433.0,13.0,8.0,5.0,0.0,0.615,466.0,336.0,130.0,433.0,2094.0,4.8,28.0
2014,Tulane,419.0,12.0,3.0,9.0,0.0,0.25,192.0,341.0,-149.0,419.0,1746.0,4.2,11.0
2014,Connecticut,395.0,12.0,2.0,10.0,0.0,0.167,186.0,358.0,-172.0,395.0,1302.0,3.3,8.0
2014,South Florida,376.0,12.0,4.0,8.0,0.0,0.333,206.0,324.0,-118.0,376.0,1295.0,3.4,11.0
2014,Temple,369.0,12.0,6.0,6.0,0.0,0.5,277.0,210.0,67.0,369.0,1293.0,3.5,11.0
2014,SMU,362.0,12.0,1.0,11.0,0.0,0.083,133.0,496.0,-363.0,362.0,1202.0,3.3,9.0
2014,Air Force,796.0,13.0,10.0,3.0,0.0,0.769,409.0,314.0,95.0,796.0,3550.0,4.5,34.0
2014,Boise State,609.0,14.0,12.0,2.0,0.0,0.857,556.0,375.0,181.0,609.0,2994.0,4.9,39.0
2014,New Mexico,583.0,12.0,4.0,8.0,0.0,0.333,332.0,431.0,-99.0,583.0,3725.0,6.4,34.0
2014,Fresno State,566.0,14.0,6.0,8.0,0.0,0.429,371.0,454.0,-83.0,566.0,2553.0,4.5,22.0
2014,Nevada,560.0,13.0,7.0,6.0,0.0,0.538,379.0,354.0,25.0,560.0,2671.0,4.8,27.0
2014,Hawaii,527.0,13.0,4.0,9.0,0.0,0.308,272.0,349.0,-77.0,527.0,1947.0,3.7,15.0
2014,San Diego State,517.0,13.0,7.0,6.0,0.0,0.538,325.0,258.0,67.0,517.0,2809.0,5.4,26.0
2014,Utah State,512.0,14.0,10.0,4.0,0.0,0.714,377.0,276.0,101.0,512.0,2521.0,4.9,22.0
2014,Nevada-Las Vegas,466.0,13.0,2.0,11.0,0.0,0.154,285.0,500.0,-215.0,466.0,1679.0,3.6,18.0
2014,San Jose State,454.0,12.0,3.0,9.0,0.0,0.25,232.0,353.0,-121.0,454.0,1696.0,3.7,11.0
2014,Wyoming,449.0,12.0,4.0,8.0,0.0,0.333,253.0,394.0,-141.0,449.0,1844.0,4.1,17.0
2014,Colorado State,435.0,13.0,10.0,3.0,0.0,0.769,441.0,326.0,115.0,435.0,2071.0,4.8,24.0
2014,Georgia Southern,641.0,12.0,9.0,3.0,0.0,0.75,469.0,281.0,188.0,641.0,4559.0,7.1,55.0
2014,Arkansas State,576.0,13.0,7.0,6.0,0.0,0.538,477.0,396.0,81.0,576.0,2813.0,4.9,35.0
2014,Louisiana,548.0,13.0,9.0,4.0,0.0,0.692,383.0,338.0,45.0,548.0,2937.0,5.4,31.0
2014,Texas State,539.0,12.0,7.0,5.0,0.0,0.583,406.0,332.0,74.0,539.0,2862.0,5.3,29.0
2014,South Alabama,537.0,13.0,6.0,7.0,0.0,0.462,293.0,343.0,-50.0,537.0,2327.0,4.3,16.0
2014,Appalachian State,536.0,12.0,7.0,5.0,0.0,0.583,428.0,328.0,100.0,536.0,2892.0,5.4,33.0
2014,New Mexico State,471.0,12.0,2.0,10.0,0.0,0.167,294.0,469.0,-175.0,471.0,2139.0,4.5,19.0
2014,Troy,461.0,12.0,3.0,9.0,0.0,0.25,262.0,434.0,-172.0,461.0,1971.0,4.3,18.0
2014,Idaho,437.0,12.0,1.0,10.0,0.0,0.091,275.0,410.0,-135.0,437.0,1547.0,3.5,22.0
2014,Georgia State,389.0,12.0,1.0,11.0,0.0,0.083,272.0,520.0,-248.0,389.0,1173.0,3.0,13.0
2014,Louisiana-Monroe,363.0,12.0,4.0,8.0,0.0,0.333,241.0,315.0,-74.0,363.0,834.0,2.3,9.0
2014,Northern Illinois,688.0,14.0,11.0,3.0,0.0,0.786,441.0,359.0,82.0,688.0,3488.0,5.1,36.0
2014,Toledo,576.0,13.0,9.0,4.0,0.0,0.692,476.0,396.0,80.0,576.0,3333.0,5.8,35.0
2014,Bowling Green,556.0,14.0,8.0,6.0,0.0,0.571,420.0,469.0,-49.0,556.0,2422.0,4.4,30.0
2014,Central Michigan,504.0,13.0,7.0,6.0,0.0,0.538,350.0,327.0,23.0,504.0,2018.0,4.0,19.0
2014,Western Michigan,503.0,13.0,8.0,5.0,0.0,0.615,439.0,324.0,115.0,503.0,2221.0,4.4,29.0
2014,Ohio,470.0,12.0,6.0,6.0,0.0,0.5,246.0,298.0,-52.0,470.0,1969.0,4.2,16.0
2014,Eastern Michigan,459.0,12.0,2.0,10.0,0.0,0.167,182.0,491.0,-309.0,459.0,1654.0,3.6,9.0
2014,Ball State,448.0,12.0,5.0,7.0,0.0,0.417,332.0,326.0,6.0,448.0,1841.0,4.1,16.0
2014,Buffalo,443.0,12.0,5.0,6.0,0.0,0.455,355.0,347.0,8.0,443.0,1965.0,4.4,16.0
2014,Massachusetts,387.0,12.0,3.0,9.0,0.0,0.25,328.0,396.0,-68.0,387.0,1311.0,3.4,16.0
2014,Akron,364.0,12.0,5.0,7.0,0.0,0.417,271.0,277.0,-6.0,364.0,1488.0,4.1,18.0
2014,Miami (OH),358.0,12.0,2.0,10.0,0.0,0.167,268.0,382.0,-114.0,358.0,1231.0,3.4,11.0
2014,Kent State,277.0,12.0,2.0,9.0,0.0,0.182,180.0,319.0,-139.0,277.0,900.0,3.2,6.0
2014,UAB,614.0,12.0,6.0,6.0,0.0,0.5,398.0,359.0,39.0,614.0,2550.0,4.2,28.0
2014,UTEP,572.0,13.0,7.0,6.0,0.0,0.538,346.0,365.0,-19.0,572.0,2710.0,4.7,27.0
2014,Rice,571.0,13.0,8.0,5.0,0.0,0.615,374.0,370.0,4.0,571.0,2181.0,3.8,22.0
2014,Marshall,559.0,14.0,13.0,1.0,0.0,0.929,638.0,294.0,344.0,559.0,3807.0,6.8,40.0
2014,Middle Tennessee State,530.0,12.0,6.0,6.0,0.0,0.5,379.0,378.0,1.0,530.0,2566.0,4.8,31.0
2014,Louisiana Tech,490.0,14.0,9.0,5.0,0.0,0.643,523.0,346.0,177.0,490.0,2080.0,4.2,32.0
2014,Florida International,488.0,12.0,4.0,8.0,0.0,0.333,276.0,298.0,-22.0,488.0,1502.0,3.1,11.0
2014,North Texas,472.0,12.0,4.0,8.0,0.0,0.333,326.0,358.0,-32.0,472.0,1835.0,3.9,21.0
2014,Florida Atlantic,443.0,12.0,3.0,9.0,0.0,0.25,288.0,413.0,-125.0,443.0,1963.0,4.4,14.0
2014,UTSA,440.0,12.0,4.0,8.0,0.0,0.333,205.0,311.0,-106.0,440.0,1465.0,3.3,15.0
2014,Western Kentucky,429.0,13.0,8.0,5.0,0.0,0.615,577.0,519.0,58.0,429.0,2084.0,4.9,21.0
2014,Southern Mississippi,376.0,12.0,3.0,9.0,0.0,0.25,228.0,425.0,-197.0,376.0,1149.0,3.1,9.0
2014,Old Dominion,365.0,12.0,6.0,6.0,0.0,0.5,392.0,456.0,-64.0,365.0,1793.0,4.9,22.0
