Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2022,Duke,484.0,13.0,9.0,4.0,0.0,0.692,427.0,287.0,140.0,484.0,2394.0,4.9,31.0
2022,Syracuse,444.0,13.0,7.0,6.0,0.0,0.538,360.0,300.0,60.0,444.0,1852.0,4.2,21.0
2022,North Carolina State,442.0,13.0,8.0,5.0,0.0,0.615,316.0,249.0,67.0,442.0,1479.0,3.3,8.0
2022,Georgia Tech,426.0,12.0,5.0,7.0,0.0,0.417,206.0,341.0,-135.0,426.0,1592.0,3.7,13.0
2022,Miami (FL),413.0,12.0,5.0,7.0,0.0,0.417,283.0,321.0,-38.0,413.0,1535.0,3.7,12.0
2022,Virginia Tech,388.0,11.0,3.0,8.0,0.0,0.273,212.0,272.0,-60.0,388.0,1212.0,3.1,15.0
2022,Boston College,362.0,12.0,3.0,9.0,0.0,0.25,213.0,364.0,-151.0,362.0,753.0,2.1,6.0
2022,Virginia,329.0,10.0,3.0,7.0,0.0,0.3,170.0,240.0,-70.0,329.0,1231.0,3.7,13.0
2022,Utah,560.0,14.0,10.0,4.0,0.0,0.714,541.0,300.0,241.0,560.0,3047.0,5.4,38.0
2022,Oregon State,524.0,13.0,10.0,3.0,0.0,0.769,419.0,260.0,159.0,524.0,2554.0,4.9,36.0
2022,UCLA,514.0,13.0,9.0,4.0,0.0,0.692,510.0,377.0,133.0,514.0,3084.0,6.0,36.0
2022,Oregon,508.0,13.0,10.0,3.0,0.0,0.769,504.0,356.0,148.0,508.0,2805.0,5.5,34.0
2022,USC,473.0,14.0,11.0,3.0,0.0,0.786,579.0,409.0,170.0,473.0,2396.0,5.1,30.0
2022,Washington,400.0,13.0,11.0,2.0,0.0,0.846,516.0,336.0,180.0,400.0,1898.0,4.7,33.0
2022,Colorado,387.0,12.0,1.0,11.0,0.0,0.083,185.0,534.0,-349.0,387.0,1300.0,3.4,11.0
2022,Arizona State,385.0,12.0,3.0,9.0,0.0,0.25,313.0,377.0,-64.0,385.0,1623.0,4.2,21.0
2022,Stanford,376.0,12.0,3.0,9.0,0.0,0.25,256.0,386.0,-130.0,376.0,1288.0,3.4,14.0
2022,Washington State,367.0,13.0,7.0,6.0,0.0,0.538,339.0,298.0,41.0,367.0,1389.0,3.8,17.0
2022,Arizona,352.0,12.0,5.0,7.0,0.0,0.417,370.0,438.0,-68.0,352.0,1722.0,4.9,19.0
2022,California,319.0,12.0,4.0,8.0,0.0,0.333,287.0,334.0,-47.0,319.0,1159.0,3.6,10.0
2022,Navy,708.0,12.0,4.0,8.0,0.0,0.333,263.0,292.0,-29.0,708.0,2894.0,4.1,22.0
2022,UCF,615.0,14.0,9.0,5.0,0.0,0.643,460.0,331.0,129.0,615.0,3197.0,5.2,35.0
2022,Tulane,557.0,14.0,12.0,2.0,0.0,0.857,504.0,311.0,193.0,557.0,2867.0,5.1,34.0
2022,Memphis,493.0,13.0,7.0,6.0,0.0,0.538,459.0,338.0,121.0,493.0,1849.0,3.8,30.0
2022,SMU,492.0,13.0,7.0,6.0,0.0,0.538,484.0,440.0,44.0,492.0,2030.0,4.1,26.0
2022,South Florida,440.0,12.0,1.0,11.0,0.0,0.083,336.0,494.0,-158.0,440.0,2374.0,5.4,25.0
2022,Tulsa,429.0,12.0,5.0,7.0,0.0,0.417,367.0,397.0,-30.0,429.0,1664.0,3.9,18.0
2022,Cincinnati,426.0,13.0,9.0,4.0,0.0,0.692,380.0,268.0,112.0,426.0,1686.0,4.0,19.0
2022,East Carolina,422.0,13.0,8.0,5.0,0.0,0.615,423.0,353.0,70.0,422.0,2218.0,5.3,25.0
2022,Houston,402.0,13.0,8.0,5.0,0.0,0.615,469.0,418.0,51.0,402.0,1844.0,4.6,17.0
2022,Temple,318.0,12.0,3.0,9.0,0.0,0.25,263.0,351.0,-88.0,318.0,989.0,3.1,11.0
2022,Air Force,802.0,13.0,10.0,3.0,0.0,0.769,362.0,174.0,188.0,802.0,4247.0,5.3,37.0
2022,Boise State,551.0,14.0,10.0,4.0,0.0,0.714,413.0,273.0,140.0,551.0,2751.0,5.0,27.0
2022,Utah State,550.0,13.0,6.0,7.0,0.0,0.462,289.0,405.0,-116.0,550.0,2069.0,3.8,14.0
2022,Wyoming,479.0,13.0,7.0,6.0,0.0,0.538,276.0,311.0,-35.0,479.0,2358.0,4.9,16.0
2022,San Diego State,471.0,13.0,7.0,6.0,0.0,0.538,279.0,267.0,12.0,471.0,1864.0,4.0,11.0
2022,Fresno State,466.0,14.0,10.0,4.0,0.0,0.714,428.0,272.0,156.0,466.0,1851.0,4.0,28.0
2022,New Mexico,439.0,12.0,2.0,10.0,0.0,0.167,157.0,312.0,-155.0,439.0,1478.0,3.4,12.0
2022,Nevada,427.0,12.0,2.0,10.0,0.0,0.167,226.0,371.0,-145.0,427.0,1421.0,3.3,19.0
2022,Hawaii,406.0,13.0,3.0,10.0,0.0,0.231,257.0,451.0,-194.0,406.0,1784.0,4.4,16.0
2022,Nevada-Las Vegas,402.0,12.0,5.0,7.0,0.0,0.417,316.0,342.0,-26.0,402.0,1645.0,4.1,18.0
2022,Colorado State,385.0,12.0,3.0,9.0,0.0,0.25,158.0,323.0,-165.0,385.0,1068.0,2.8,4.0
2022,San Jose State,343.0,12.0,7.0,5.0,0.0,0.583,329.0,264.0,65.0,343.0,1149.0,3.3,19.0
2022,Marshall,597.0,13.0,9.0,4.0,0.0,0.692,318.0,208.0,110.0,597.0,2677.0,4.5,20.0
2022,Georgia State,577.0,12.0,4.0,8.0,0.0,0.333,360.0,374.0,-14.0,577.0,2561.0,4.4,26.0
2022,Coastal Carolina,513.0,13.0,9.0,4.0,0.0,0.692,378.0,414.0,-36.0,513.0,2071.0,4.0,22.0
2022,South Alabama,505.0,13.0,10.0,3.0,0.0,0.769,406.0,277.0,129.0,505.0,2038.0,4.0,19.0
2022,Troy,496.0,14.0,12.0,2.0,0.0,0.857,358.0,240.0,118.0,496.0,1638.0,3.3,21.0
2022,James Madison,479.0,11.0,8.0,3.0,0.0,0.727,407.0,230.0,177.0,479.0,2054.0,4.3,24.0
2022,Southern Mississippi,478.0,13.0,7.0,6.0,0.0,0.538,329.0,306.0,23.0,478.0,1843.0,3.9,15.0
2022,Appalachian State,474.0,12.0,6.0,6.0,0.0,0.5,419.0,321.0,98.0,474.0,2453.0,5.2,27.0
2022,Louisiana,456.0,13.0,6.0,7.0,0.0,0.462,340.0,297.0,43.0,456.0,1843.0,4.0,10.0
2022,Louisiana-Monroe,418.0,12.0,4.0,8.0,0.0,0.333,268.0,413.0,-145.0,418.0,1448.0,3.5,16.0
2022,Texas State,383.0,12.0,4.0,8.0,0.0,0.333,253.0,316.0,-63.0,383.0,1249.0,3.3,9.0
2022,Arkansas State,381.0,12.0,3.0,9.0,0.0,0.25,300.0,377.0,-77.0,381.0,1058.0,2.8,16.0
2022,Georgia Southern,370.0,13.0,6.0,7.0,0.0,0.462,425.0,411.0,14.0,370.0,1779.0,4.8,23.0
2022,Old Dominion,311.0,12.0,3.0,9.0,0.0,0.25,234.0,319.0,-85.0,311.0,1107.0,3.6,8.0
2022,Toledo,581.0,14.0,9.0,5.0,0.0,0.643,438.0,351.0,87.0,581.0,2484.0,4.3,23.0
2022,Buffalo,539.0,13.0,7.0,6.0,0.0,0.538,371.0,347.0,24.0,539.0,1845.0,3.4,22.0
2022,Kent State,517.0,12.0,5.0,7.0,0.0,0.417,341.0,348.0,-7.0,517.0,2425.0,4.7,23.0
2022,Eastern Michigan,503.0,13.0,9.0,4.0,0.0,0.692,387.0,370.0,17.0,503.0,1830.0,3.6,25.0
2022,Ohio,493.0,14.0,10.0,4.0,0.0,0.714,445.0,396.0,49.0,493.0,2003.0,4.1,23.0
2022,Miami (OH),483.0,13.0,6.0,7.0,0.0,0.462,263.0,294.0,-31.0,483.0,1821.0,3.8,14.0
2022,Northern Illinois,478.0,12.0,3.0,9.0,0.0,0.25,327.0,393.0,-66.0,478.0,2285.0,4.8,19.0
2022,Western Michigan,465.0,12.0,5.0,7.0,0.0,0.417,228.0,289.0,-61.0,465.0,1635.0,3.5,14.0
2022,Central Michigan,443.0,12.0,4.0,8.0,0.0,0.333,297.0,338.0,-41.0,443.0,1925.0,4.3,22.0
2022,Ball State,417.0,12.0,5.0,7.0,0.0,0.417,279.0,323.0,-44.0,417.0,1868.0,4.5,14.0
2022,Bowling Green,415.0,13.0,6.0,7.0,0.0,0.462,305.0,423.0,-118.0,415.0,1302.0,3.1,8.0
2022,Akron,373.0,12.0,2.0,10.0,0.0,0.167,261.0,402.0,-141.0,373.0,1075.0,2.9,16.0
2022,UTSA,543.0,14.0,11.0,3.0,0.0,0.786,515.0,363.0,152.0,543.0,2454.0,4.5,28.0
2022,North Texas,536.0,14.0,7.0,7.0,0.0,0.5,473.0,444.0,29.0,536.0,2798.0,5.2,24.0
2022,UAB,528.0,13.0,7.0,6.0,0.0,0.538,391.0,301.0,90.0,528.0,3055.0,5.8,32.0
2022,Florida Atlantic,491.0,12.0,5.0,7.0,0.0,0.417,357.0,319.0,38.0,491.0,2212.0,4.5,19.0
2022,UTEP,464.0,12.0,5.0,7.0,0.0,0.417,293.0,324.0,-31.0,464.0,2006.0,4.3,14.0
2022,Rice,459.0,13.0,5.0,8.0,0.0,0.385,328.0,444.0,-116.0,459.0,1839.0,4.0,17.0
2022,Middle Tennessee State,453.0,13.0,8.0,5.0,0.0,0.615,375.0,360.0,15.0,453.0,1411.0,3.1,20.0
2022,Western Kentucky,414.0,14.0,9.0,5.0,0.0,0.643,510.0,328.0,182.0,414.0,2031.0,4.9,15.0
2022,Louisiana Tech,399.0,12.0,3.0,9.0,0.0,0.25,348.0,455.0,-107.0,399.0,1497.0,3.8,14.0
2022,Charlotte,371.0,12.0,3.0,9.0,0.0,0.25,293.0,473.0,-180.0,371.0,1393.0,3.8,13.0
2022,Florida International,356.0,12.0,4.0,8.0,0.0,0.333,224.0,447.0,-223.0,356.0,1260.0,3.5,11.0
