position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,34,20,15,15,8,GB,0.6137324774284211,0.509392625617882,39.94717452960032,52.716706810312225,12,DOM+|RDOM+|Draft Capital|ELU|10+|Break%|FUM|MTF|Y/RR|YCO/A|Breakout Age,SpeedxBMI,-15.146223383049042
RB,34,20,15,15,19,GB,0.6135179313375724,0.509392625617882,39.94717452960032,52.716706810312225,12,DOM+|RDOM+|Draft Capital|ELU|10+|Y/RR|MTF|FUM|Breakout Age|YCO/A|Break%,SpeedxBMI,-15.146223383049033
RB,34,20,15,15,6,GB,0.6125336175026159,0.509392625617882,39.94717452960032,52.716706810312225,12,DOM+|RDOM+|Draft Capital|ELU|10+|FUM|Y/RR|Breakout Age|Break%|MTF|YCO/A,SpeedxBMI,-15.146223383049042
RB,34,20,15,15,5,GB,0.6124400928493844,0.509392625617882,39.947174529600325,52.716706810312225,12,DOM+|RDOM+|Draft Capital|ELU|10+|Breakout Age|YCO/A|Y/RR|Break%|MTF|FUM,SpeedxBMI,-15.146223383049046
RB,34,20,15,15,17,GB,0.6218642711763028,0.5060106057599654,39.950175112384834,52.89809701431045,11,DOM+|RDOM+|Draft Capital|ELU|MTF|YCO/A|Break%|FUM|Breakout Age|10+,SpeedxBMI,-10.040264483321401
RB,34,20,15,15,4,GB,0.6168224803008625,0.5025053903717638,40.37246439796618,53.08544057517265,11,DOM+|RDOM+|Draft Capital|ELU|10+|FUM|Y/RR|YCO/A|MTF|Breakout Age,SpeedxBMI,-9.299257254890119
RB,34,20,15,15,9,GB,0.6110588641376765,0.4951772375782275,40.59065735387676,53.47498861870147,11,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Y/RR|FUM|Break%|Breakout Age|MTF,SpeedxBMI,-16.42848032076874
RB,34,20,15,15,18,GB,0.5842396058806031,0.4867665286233185,42.53172944251882,53.91861428527513,7,DOM+|RDOM+|Draft Capital|ELU|YCO/A|MTF,SpeedxBMI,-15.879664665620385
RB,34,20,15,15,15,GB,0.5897619968611297,0.48056990399857624,41.67788888212967,54.24313614352421,8,DOM+|RDOM+|Draft Capital|ELU|MTF|Breakout Age|Y/RR,SpeedxBMI,-2.050378484597083
RB,34,20,15,15,10,GB,0.5489590807221848,0.46784107661708363,43.061342172653625,54.903737663268316,8,DOM+|RDOM+|Draft Capital|ELU|YCO/A|10+|Break%,SpeedxBMI,-25.049576106530754
RB,34,20,15,15,16,GB,0.57585391982876,0.41750560888539834,45.07261229845357,57.44167695723424,10,DOM+|RDOM+|Draft Capital|ELU|10+|FUM|Break%|MTF|Y/RR,SpeedxBMI,-12.420100757885828
RB,34,20,15,15,13,GB,0.5697173373167138,0.37667791121440697,45.87222155997094,59.42066323979611,8,DOM+|RDOM+|Draft Capital|ELU|MTF|10+|Y/RR,SpeedxBMI,-1.571648726818298
RB,34,20,15,15,0,GB,0.5963038749287958,0.37070442652182034,47.558863130972576,59.70470746396416,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-19.61866488614464
RB,34,20,15,15,1,GB,0.5963038749287958,0.37070442652182034,47.558863130972576,59.70470746396416,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-19.61866488614464
RB,34,20,15,15,2,GB,0.5963038749287958,0.37070442652182034,47.558863130972576,59.70470746396416,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-19.61866488614464
