position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,56,40,15,15,29,GB,0.47273717135572163,0.6283113772217785,35.605378489064634,44.46685343482406,10,DOM+|RDOM+|Draft Capital|ELU|Y/RR|10+|YCO/A|Breakout Age|FUM,SpeedxBMI,-10.966725078460653
RB,56,40,15,15,25,GB,0.4273078554880994,0.6055085711412933,34.45258194003102,45.81055474903458,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM,SpeedxBMI,-17.7880375289234
RB,56,40,15,15,10,GB,0.44256644479776935,0.5930986723845642,34.28039169018775,46.52552886331067,8,DOM+|RDOM+|Draft Capital|ELU|FUM|Breakout Age|MTF,SpeedxBMI,-15.817187211966052
RB,56,40,15,15,15,GB,0.43542098549631875,0.5668871799564801,35.725564540290954,48.00066836569036,8,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM|10+,SpeedxBMI,-11.924400971056471
RB,56,40,15,15,36,GB,0.4756081790996452,0.554217295515824,38.02711990487949,48.69769131425356,12,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|Break%|10+|YCO/A|Breakout Age|Y/RR,SpeedxBMI,10.12486221722485
RB,56,40,15,15,32,GB,0.4796336635487893,0.5522523455575066,38.741075529768146,48.804899727441914,9,DOM+|RDOM+|Draft Capital|ELU|YCO/A|MTF|Break%|10+,SpeedxBMI,-16.00861696802332
RB,56,40,15,15,31,GB,0.4131051736765848,0.5436240405814681,38.37429994429203,49.272902356417504,6,DOM+|RDOM+|Draft Capital|ELU|Breakout Age,SpeedxBMI,-12.010870539447582
RB,56,40,15,15,2,GB,0.49424442417914205,0.5375653748229243,39.49737385601555,49.59888773957519,12,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|10+|YCO/A|Y/RR|Breakout Age|Break%,SpeedxBMI,-17.15168379164026
RB,56,40,15,15,7,GB,0.438834065977025,0.5361850885372041,37.16289128293436,49.67285457849476,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Y/RR,SpeedxBMI,-7.776687720442874
RB,56,40,15,15,18,GB,0.44328831657103923,0.5327460635181389,37.04388778863349,49.85666788407756,8,DOM+|RDOM+|Draft Capital|ELU|FUM|Breakout Age|Break%,SpeedxBMI,-13.526241696308961
RB,56,40,15,15,12,GB,0.43848794286174125,0.5295022317285242,39.05113443208448,50.029429322468715,8,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Break%|YCO/A,SpeedxBMI,-10.903730872593561
RB,56,40,15,15,39,GB,0.48910590597638615,0.5227299361191198,39.81868625167511,50.388202084169066,12,DOM+|RDOM+|Draft Capital|ELU|Y/RR|Breakout Age|YCO/A|MTF|10+|FUM|Break%,SpeedxBMI,-12.494208522296192
RB,56,40,15,15,14,GB,0.4910426812283421,0.5103702799032545,39.87117264188808,51.0364726415823,12,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Break%|10+|MTF|Y/RR|Breakout Age|FUM,SpeedxBMI,-13.123741552219476
RB,56,40,15,15,27,GB,0.4391085957471873,0.508154891131942,40.96066803882023,51.15180267316854,7,DOM+|RDOM+|Draft Capital|ELU|10+|FUM,SpeedxBMI,-15.177089419575783
RB,56,40,15,15,11,GB,0.4840632352514482,0.5075291996728191,40.682710044408964,51.18432823175034,12,DOM+|RDOM+|Draft Capital|ELU|FUM|Y/RR|10+|Break%|YCO/A|MTF|Breakout Age,SpeedxBMI,-11.633232125843932
