position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,789,60,59,GB,0.8886050823664713,0.9466199909941565,0.5609530335740252,0.7598425181345784,13,ADJ%|YPA|Breakout Age|Conference Rank|Draft Capital|MTF/A|TWP%|YPC|40 Time|BMI|DOM+|Comp%|DAA,,12.722285439273621
QB,789,60,37,GB,0.8929424810114501,0.9363455092489757,0.6580679678134621,0.8297529290675149,16,YPC|TWP%|Breakout Age|Comp%|40 Time|YPA|BMI|Draft Capital|DAA|BTT%|DOM+|ADJ%|Conference Rank|MTF/A|Draft Age|YCO/A,,12.744877745842077
QB,789,60,52,GB,0.8888142331641283,0.9350552152115976,0.6862556970101125,0.8381203991245731,15,DAA|ADJ%|BMI|Conference Rank|40 Time|YCO/A|MTF/A|BTT%|YPC|YPA|Draft Age|Breakout Age|TWP%|Comp%|Draft Capital,,12.379034781990537
QB,789,60,45,GB,0.8853239640915851,0.9343967047132483,0.6625988824138181,0.8423587617581022,11,DAA|MTF/A|YCO/A|Draft Capital|BMI|Comp%|ADJ%|TWP%|BTT%|YPC|Draft Age,,11.669303300469883
QB,789,60,35,GB,0.8931111318477459,0.9327142639603202,0.6600113771467988,0.8530918125855402,16,BMI|ADJ%|DOM+|Conference Rank|TWP%|DAA|MTF/A|YPA|YPC|BTT%|40 Time|Comp%|Breakout Age|YCO/A|Draft Age|Draft Capital,,12.61948491905482
QB,789,60,53,GB,0.8937719656066886,0.930285800952175,0.6961376289363304,0.8683501650785739,15,DOM+|TWP%|Comp%|Conference Rank|BMI|ADJ%|YPA|DAA|Draft Age|40 Time|YPC|MTF/A|YCO/A|Breakout Age|Draft Capital,,12.893215358660646
QB,789,60,54,GB,0.8920192616801014,0.9298037987192765,0.7246892906340352,0.8713468699037097,15,YCO/A|Comp%|DOM+|TWP%|Breakout Age|40 Time|Conference Rank|BTT%|ADJ%|Draft Capital|YPC|BMI|MTF/A|DAA|Draft Age,,12.454388004081935
QB,789,60,20,GB,0.8337412147483706,0.9283435406141034,0.7007433746845372,0.8803633267357532,8,DOM+|YPC|Comp%|MTF/A|YCO/A|BMI|Draft Capital|DAA,,11.277300519898517
QB,789,60,50,GB,0.8770746566601335,0.9269014858660364,0.7112849358701181,0.8891776639553174,9,Breakout Age|YPA|40 Time|ADJ%|DAA|DOM+|Draft Capital|Conference Rank|BMI,,12.873363935376512
QB,789,60,11,GB,0.8807630102883142,0.9264322866256817,0.675964928216133,0.8920267926554001,9,BMI|Draft Age|ADJ%|YPC|Comp%|Breakout Age|Conference Rank|YPA|Draft Capital,,11.863161883569711
QB,789,60,40,GB,0.8829250912875415,0.9259788324587991,0.7709751854652844,0.8947716916110117,12,BMI|40 Time|MTF/A|BTT%|TWP%|YPC|Comp%|YCO/A|Draft Capital|Breakout Age|ADJ%|DAA,,12.788005386776797
QB,789,60,18,GB,0.8926212572326302,0.925327834980246,0.72536390734529,0.8986977239427528,14,MTF/A|YPC|BMI|Draft Capital|Conference Rank|DAA|TWP%|ADJ%|Breakout Age|YCO/A|Draft Age|BTT%|DOM+|40 Time,,12.433752975954336
QB,789,60,32,GB,0.837221047761612,0.9180314300311412,0.7278055228825857,0.9415815701501203,9,BMI|Draft Capital|Draft Age|YPA|Conference Rank|BTT%|YPC|MTF/A|DOM+,,11.717843621196383
QB,789,60,7,GB,0.8917436917819664,0.9160252792446846,0.7304434042089937,0.9530343504657263,13,YPC|Draft Age|40 Time|YCO/A|DOM+|MTF/A|DAA|ADJ%|Breakout Age|Draft Capital|BTT%|TWP%|Comp%,,12.850976093418733
QB,789,60,57,GB,0.8726155203773537,0.915018110550494,0.7235235856064269,0.9587325260265519,15,YPC|40 Time|Comp%|TWP%|BTT%|Conference Rank|BMI|MTF/A|Draft Capital|YPA|YCO/A|ADJ%|Breakout Age|Draft Age|DOM+,,12.209768612253617
