position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,456,30,5,HGB,0.8865103736146585,0.9347193869845103,0.7645334527270969,1.0049173151013964,14,DOM+|ADJ%|BTT%|MTF/A|DAA|Comp%|YCO/A|YPC|RDOM+|Draft Capital|YPA|Breakout Age|TWP%,SpeedxBMI,12.14034804887045
QB,456,30,6,HGB,0.8865103736146585,0.9347193869845103,0.7645334527270969,1.0049173151013964,14,DOM+|Draft Capital|YCO/A|BTT%|Breakout Age|YPA|MTF/A|ADJ%|Comp%|YPC|TWP%|DAA|RDOM+,SpeedxBMI,12.14034804887045
QB,456,30,7,HGB,0.8865103736146585,0.9347193869845103,0.7645334527270969,1.0049173151013964,13,DOM+|YPA|RDOM+|Draft Capital|ADJ%|DAA|YPC|Breakout Age|Comp%|TWP%|MTF/A|YCO/A,SpeedxBMI,12.14034804887045
QB,456,30,13,HGB,0.8865103736146585,0.9347193869845103,0.7645334527270969,1.0049173151013964,14,DOM+|TWP%|YPA|Comp%|YCO/A|ADJ%|RDOM+|Breakout Age|Draft Capital|BTT%|DAA|YPC|MTF/A,SpeedxBMI,12.14034804887045
QB,456,30,18,HGB,0.8865103736146585,0.9347193869845103,0.7645334527270969,1.0049173151013964,14,DOM+|BTT%|Draft Capital|ADJ%|TWP%|MTF/A|YCO/A|Breakout Age|YPA|Comp%|DAA|RDOM+|YPC,SpeedxBMI,12.14034804887045
QB,456,30,19,HGB,0.8865103736146585,0.9347193869845103,0.7645334527270969,1.0049173151013964,14,DOM+|MTF/A|ADJ%|BTT%|YPA|TWP%|YCO/A|RDOM+|Breakout Age|YPC|Comp%|Draft Capital|DAA,SpeedxBMI,12.14034804887045
QB,456,30,8,HGB,0.8810271682081536,0.9171337003170967,0.8537139309809271,1.1322105320992928,12,DOM+|Draft Capital|DAA|TWP%|Comp%|MTF/A|ADJ%|YPC|RDOM+|YCO/A|YPA,SpeedxBMI,12.1218997913431
QB,456,30,14,HGB,0.8733017055022405,0.9161525379426319,0.9008438002745457,1.1388936674977808,12,DOM+|Draft Capital|YPA|YPC|Comp%|DAA|MTF/A|TWP%|Breakout Age|RDOM+|BTT%,SpeedxBMI,12.00135024812089
QB,456,30,3,HGB,0.8738252027422725,0.9118889449274071,0.8684977617724781,1.1674906689111562,8,DOM+|YCO/A|YPA|YPC|ADJ%|DAA|Draft Capital,SpeedxBMI,12.24257458289838
QB,456,30,2,GB,0.8713760667870083,0.9075749689636445,0.931173109979217,1.1957297091853416,10,DOM+|DAA|Comp%|BTT%|Draft Capital|RDOM+|TWP%|YPA|YPC,SpeedxBMI,12.0644449771273
QB,456,30,24,GB,0.8515058895160406,0.9025069305778941,1.0020014879416363,1.228075561901709,11,DOM+|YPC|Draft Capital|TWP%|BTT%|YCO/A|Comp%|DAA|ADJ%|MTF/A,SpeedxBMI,12.282506960951054
QB,456,30,26,HGB,0.8504355671893917,0.8983198449028225,1.0133114353613897,1.254169737770564,7,DOM+|DAA|YPA|Draft Capital|BTT%|Breakout Age,SpeedxBMI,11.976802413828572
QB,456,30,12,GB,0.8521891668929463,0.8922644013379064,1.047121628399008,1.290974999534706,11,DOM+|YPC|MTF/A|TWP%|DAA|Breakout Age|Draft Capital|BTT%|Comp%|YCO/A,SpeedxBMI,11.600175104575907
QB,456,30,21,HGB,0.8428948204979138,0.8907679817364343,1.01663995219895,1.2999097356603968,9,DOM+|BTT%|TWP%|Breakout Age|ADJ%|Draft Capital|DAA|MTF/A,SpeedxBMI,11.954079710955899
QB,456,30,27,HGB,0.8643590919667229,0.8707840550941535,1.1446774856606199,1.4138270001842166,10,DOM+|Comp%|DAA|MTF/A|YCO/A|Draft Capital|BTT%|YPC|YPA,SpeedxBMI,12.212956765868178
