Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
72.0,Kalif Phillips,Charlotte,CUSA,12.0,190.0,961.0,5.1,5.0,80.1,9.0,79.0,8.8,0.0,6.6,199.0,1040.0,5.2,5.0,
73.0,Lamar Jackson,Louisville,ACC,12.0,163.0,960.0,5.9,11.0,80.0,0.0,0.0,,0.0,0.0,163.0,960.0,5.9,11.0,
74.0,Marquis Young,Massachusetts,MAC,12.0,152.0,960.0,6.3,7.0,80.0,14.0,66.0,4.7,0.0,5.5,166.0,1026.0,6.2,7.0,
75.0,Brandon Ross,Maryland,Big Ten,12.0,150.0,958.0,6.4,10.0,79.8,5.0,17.0,3.4,0.0,1.4,155.0,975.0,6.3,10.0,
76.0,Kenneth Farrow,Houston,American,12.0,185.0,958.0,5.2,12.0,79.8,10.0,119.0,11.9,0.0,9.9,195.0,1077.0,5.5,12.0,
77.0,Xavier Johnson,South Alabama,Sun Belt,12.0,145.0,956.0,6.6,7.0,79.7,9.0,82.0,9.1,1.0,6.8,154.0,1038.0,6.7,8.0,
78.0,Marquise Williams,North Carolina,ACC,14.0,158.0,948.0,6.0,13.0,67.7,1.0,37.0,37.0,1.0,2.6,159.0,985.0,6.2,14.0,
79.0,Terry Swanson,Toledo,MAC,11.0,143.0,923.0,6.5,7.0,83.9,13.0,71.0,5.5,0.0,6.5,156.0,994.0,6.4,7.0,
80.0,Marteze Waller,Fresno State,MWC,12.0,228.0,920.0,4.0,5.0,76.7,20.0,151.0,7.6,2.0,12.6,248.0,1071.0,4.3,7.0,
81.0,Robert Lowe,Texas State,Sun Belt,11.0,175.0,915.0,5.2,7.0,83.2,18.0,145.0,8.1,3.0,13.2,193.0,1060.0,5.5,10.0,
82.0,Conor Hundley,Akron,MAC,13.0,202.0,911.0,4.5,10.0,70.1,7.0,70.0,10.0,0.0,5.4,209.0,981.0,4.7,10.0,
83.0,Jhurell Pressley,New Mexico,MWC,13.0,147.0,907.0,6.2,11.0,69.8,1.0,2.0,2.0,0.0,0.2,148.0,909.0,6.1,11.0,
84.0,Justin Davis,USC,Pac-12,13.0,169.0,902.0,5.3,7.0,69.4,18.0,189.0,10.5,0.0,14.5,187.0,1091.0,5.8,7.0,
85.0,Markell Jones,Purdue,Big Ten,12.0,168.0,875.0,5.2,10.0,72.9,34.0,239.0,7.0,1.0,19.9,202.0,1114.0,5.5,11.0,
86.0,Dalyn Dawkins,Colorado State,MWC,12.0,170.0,867.0,5.1,2.0,72.3,24.0,178.0,7.4,1.0,14.8,194.0,1045.0,5.4,3.0,
87.0,Matt Dayes,North Carolina State,ACC,8.0,134.0,865.0,6.5,12.0,108.1,24.0,172.0,7.2,0.0,21.5,158.0,1037.0,6.6,12.0,
88.0,Boom Williams,Kentucky,SEC,10.0,121.0,855.0,7.1,6.0,85.5,13.0,74.0,5.7,0.0,7.4,134.0,929.0,6.9,6.0,
89.0,Teriyon Gipson,New Mexico,MWC,12.0,147.0,850.0,5.8,6.0,70.8,17.0,185.0,10.9,0.0,15.4,164.0,1035.0,6.3,6.0,
90.0,D'Angelo Brewer,Tulsa,American,11.0,162.0,837.0,5.2,6.0,76.1,15.0,107.0,7.1,1.0,9.7,177.0,944.0,5.3,7.0,
91.0,Josh Adams,Notre Dame,Ind,13.0,117.0,835.0,7.1,6.0,64.2,7.0,42.0,6.0,1.0,3.2,124.0,877.0,7.1,7.0,
92.0,Jeffery Wilson,North Texas,CUSA,10.0,155.0,830.0,5.4,1.0,83.0,12.0,71.0,5.9,0.0,7.1,167.0,901.0,5.4,1.0,
93.0,Anthone Taylor,Buffalo,MAC,11.0,186.0,829.0,4.5,3.0,75.4,17.0,101.0,5.9,0.0,9.2,203.0,930.0,4.6,3.0,
94.0,Fred Coppet,Bowling Green,MAC,14.0,145.0,825.0,5.7,5.0,58.9,9.0,75.0,8.3,0.0,5.4,154.0,900.0,5.8,5.0,
95.0,Dare Ogunbowale,Wisconsin,Big Ten,13.0,194.0,819.0,4.2,7.0,63.0,36.0,299.0,8.3,1.0,23.0,230.0,1118.0,4.9,8.0,
96.0,La Ramsby,Georgia Southern,Sun Belt,13.0,165.0,816.0,4.9,13.0,62.8,4.0,14.0,3.5,0.0,1.1,169.0,830.0,4.9,13.0,
97.0,Jordan Johnson,Buffalo,MAC,12.0,172.0,811.0,4.7,12.0,67.6,9.0,69.0,7.7,0.0,5.8,181.0,880.0,4.9,12.0,
98.0,Lamar Jordan,New Mexico,MWC,12.0,147.0,807.0,5.5,9.0,67.3,0.0,0.0,,0.0,0.0,147.0,807.0,5.5,9.0,
99.0,Thomas Sirk,Duke,ACC,12.0,163.0,803.0,4.9,8.0,66.9,0.0,0.0,,0.0,0.0,163.0,803.0,4.9,8.0,
100.0,Jared Baker,Arizona,Pac-12,12.0,131.0,798.0,6.1,9.0,66.5,11.0,101.0,9.2,1.0,8.4,142.0,899.0,6.3,10.0,
101.0,Arkeel Newsome,Connecticut,American,13.0,182.0,788.0,4.3,6.0,60.6,45.0,465.0,10.3,2.0,35.8,227.0,1253.0,5.5,8.0,
102.0,Hosey Williams,Cincinnati,American,13.0,138.0,777.0,5.6,4.0,59.8,6.0,37.0,6.2,0.0,2.8,144.0,814.0,5.7,4.0,
103.0,Zack Langer,Tulsa,American,11.0,201.0,777.0,3.9,18.0,70.6,4.0,61.0,15.3,0.0,5.5,205.0,838.0,4.1,18.0,
104.0,Terrell Newby,Nebraska,Big Ten,13.0,147.0,765.0,5.2,6.0,58.8,24.0,159.0,6.6,1.0,12.2,171.0,924.0,5.4,7.0,
105.0,Robert Martin,Rutgers,Big Ten,12.0,141.0,763.0,5.4,6.0,63.6,5.0,17.0,3.4,0.0,1.4,146.0,780.0,5.3,6.0,
106.0,Matt Davis,SMU,American,12.0,187.0,761.0,4.1,10.0,63.4,0.0,0.0,,0.0,0.0,187.0,761.0,4.1,10.0,
107.0,Alex Gardner,Florida International,CUSA,12.0,186.0,760.0,4.1,9.0,63.3,60.0,442.0,7.4,1.0,36.8,246.0,1202.0,4.9,10.0,
108.0,Chris Hairston,East Carolina,American,12.0,165.0,754.0,4.6,8.0,62.8,29.0,193.0,6.7,1.0,16.1,194.0,947.0,4.9,9.0,
109.0,De'Veon Smith,Michigan,Big Ten,12.0,180.0,753.0,4.2,6.0,62.8,19.0,159.0,8.4,1.0,13.3,199.0,912.0,4.6,7.0,
110.0,Joe Mixon,Oklahoma,Big 12,13.0,113.0,753.0,6.7,7.0,57.9,28.0,356.0,12.7,4.0,27.4,141.0,1109.0,7.9,11.0,
111.0,Mike Boone,Cincinnati,American,11.0,104.0,749.0,7.2,9.0,68.1,15.0,108.0,7.2,0.0,9.8,119.0,857.0,7.2,9.0,
112.0,Nick Chubb,Georgia,SEC,6.0,92.0,747.0,8.1,7.0,124.5,4.0,32.0,8.0,1.0,5.3,96.0,779.0,8.1,8.0,
113.0,Jasen Oden,Colorado State,MWC,12.0,154.0,746.0,4.8,6.0,62.2,8.0,51.0,6.4,1.0,4.3,162.0,797.0,4.9,7.0,
114.0,Karson Roberts,Air Force,MWC,14.0,168.0,743.0,4.4,10.0,53.1,1.0,20.0,20.0,1.0,1.4,169.0,763.0,4.5,11.0,
115.0,Jarvion Franklin,Western Michigan,MAC,13.0,153.0,735.0,4.8,5.0,56.5,17.0,184.0,10.8,0.0,14.2,170.0,919.0,5.4,5.0,
116.0,Jalin Moore,Appalachian State,Sun Belt,12.0,99.0,731.0,7.4,5.0,60.9,0.0,0.0,,0.0,0.0,99.0,731.0,7.4,5.0,
117.0,Darian Green,Ball State,MAC,12.0,145.0,730.0,5.0,5.0,60.8,14.0,84.0,6.0,1.0,7.0,159.0,814.0,5.1,6.0,
118.0,Jaylen Walton,Ole Miss,SEC,12.0,142.0,730.0,5.1,5.0,60.8,23.0,164.0,7.1,0.0,13.7,165.0,894.0,5.4,5.0,
119.0,Nick Wilson,Arizona,Pac-12,9.0,134.0,729.0,5.4,8.0,81.0,4.0,52.0,13.0,0.0,5.8,138.0,781.0,5.7,8.0,
120.0,Tion Green,Cincinnati,American,13.0,151.0,729.0,4.8,8.0,56.1,13.0,101.0,7.8,0.0,7.8,164.0,830.0,5.1,8.0,
121.0,Ke'Shawn Vaughn,Illinois,Big Ten,11.0,157.0,723.0,4.6,6.0,65.7,16.0,119.0,7.4,0.0,10.8,173.0,842.0,4.9,6.0,
122.0,Kevin Ellison,Georgia Southern,Sun Belt,11.0,114.0,712.0,6.2,8.0,64.7,0.0,0.0,,0.0,0.0,114.0,712.0,6.2,8.0,
123.0,Keith Whitely,Nevada-Las Vegas,MWC,12.0,152.0,711.0,4.7,3.0,59.3,17.0,154.0,9.1,1.0,12.8,169.0,865.0,5.1,4.0,
124.0,Algernon Brown,BYU,Ind,11.0,127.0,709.0,5.6,11.0,64.5,13.0,71.0,5.5,2.0,6.5,140.0,780.0,5.6,13.0,
125.0,Shannon Brooks,Minnesota,Big Ten,12.0,119.0,709.0,6.0,7.0,59.1,17.0,167.0,9.8,0.0,13.9,136.0,876.0,6.4,7.0,
126.0,Warren Wand,Arkansas State,Sun Belt,13.0,118.0,709.0,6.0,5.0,54.5,18.0,135.0,7.5,0.0,10.4,136.0,844.0,6.2,5.0,
127.0,Josh Ferguson,Illinois,Big Ten,9.0,129.0,708.0,5.5,3.0,78.7,37.0,280.0,7.6,2.0,31.1,166.0,988.0,6.0,5.0,
128.0,Rushel Shell,West Virginia,Big 12,13.0,161.0,708.0,4.4,8.0,54.5,16.0,101.0,6.3,0.0,7.8,177.0,809.0,4.6,8.0,
129.0,Jerrard Randall,Arizona,Pac-12,11.0,78.0,702.0,9.0,5.0,63.8,0.0,0.0,,0.0,0.0,78.0,702.0,9.0,5.0,
130.0,LJ Scott,Michigan State,Big Ten,14.0,146.0,699.0,4.8,11.0,49.9,3.0,15.0,5.0,0.0,1.1,149.0,714.0,4.8,11.0,
131.0,Alvin Kamara,Tennessee,SEC,13.0,107.0,698.0,6.5,7.0,53.7,34.0,291.0,8.6,3.0,22.4,141.0,989.0,7.0,10.0,
132.0,Darik Dillard,Rice,CUSA,12.0,135.0,698.0,5.2,5.0,58.2,7.0,107.0,15.3,1.0,8.9,142.0,805.0,5.7,6.0,
133.0,Charles Jones,Kansas State,Big 12,13.0,142.0,696.0,4.9,5.0,53.5,12.0,139.0,11.6,0.0,10.7,154.0,835.0,5.4,5.0,
134.0,A.J. Ouellette,Ohio,MAC,13.0,151.0,687.0,4.5,6.0,52.8,12.0,74.0,6.2,0.0,5.7,163.0,761.0,4.7,6.0,
135.0,J.T. Barrett,Ohio State,Big Ten,11.0,115.0,682.0,5.9,11.0,62.0,0.0,0.0,,0.0,0.0,115.0,682.0,5.9,11.0,
136.0,Wesley Fields,Georgia Southern,Sun Belt,13.0,101.0,682.0,6.8,7.0,52.5,4.0,105.0,26.3,1.0,8.1,105.0,787.0,7.5,8.0,
137.0,D'Onta Foreman,Texas,Big 12,10.0,95.0,681.0,7.2,5.0,68.1,5.0,64.0,12.8,0.0,6.4,100.0,745.0,7.5,5.0,
138.0,Josh Hicks,Rutgers,Big Ten,12.0,130.0,674.0,5.2,4.0,56.2,4.0,25.0,6.3,1.0,2.1,134.0,699.0,5.2,5.0,
139.0,Joshua Dobbs,Tennessee,SEC,13.0,146.0,671.0,4.6,11.0,51.6,1.0,58.0,58.0,1.0,4.5,147.0,729.0,5.0,12.0,
140.0,Taquan Mizzell,Virginia,ACC,12.0,163.0,671.0,4.1,4.0,55.9,75.0,721.0,9.6,4.0,60.1,238.0,1392.0,5.8,8.0,
141.0,Rodney Smith,Minnesota,Big Ten,12.0,157.0,670.0,4.3,2.0,55.8,16.0,124.0,7.8,0.0,10.3,173.0,794.0,4.6,2.0,
142.0,Doroland Dorceus,Memphis,American,13.0,155.0,661.0,4.3,8.0,50.8,11.0,217.0,19.7,3.0,16.7,166.0,878.0,5.3,11.0,
143.0,Marcus Marshall,Georgia Tech,ACC,11.0,86.0,654.0,7.6,4.0,59.5,3.0,42.0,14.0,0.0,3.8,89.0,696.0,7.8,4.0,
144.0,Jordan Huff,Northern Illinois,MAC,14.0,86.0,653.0,7.6,8.0,46.6,2.0,12.0,6.0,0.0,0.9,88.0,665.0,7.6,8.0,
145.0,Kalen Ballage,Arizona State,Pac-12,10.0,125.0,653.0,5.2,4.0,65.3,12.0,60.0,5.0,0.0,6.0,137.0,713.0,5.2,4.0,
146.0,Phillip Lindsay,Colorado,Pac-12,13.0,140.0,653.0,4.7,6.0,50.2,26.0,211.0,8.1,1.0,16.2,166.0,864.0,5.2,7.0,
147.0,D'Andre Ferby,Western Kentucky,CUSA,13.0,164.0,650.0,4.0,11.0,50.0,9.0,33.0,3.7,0.0,2.5,173.0,683.0,3.9,11.0,
148.0,Dontrell Hilliard,Tulane,American,12.0,115.0,646.0,5.6,6.0,53.8,23.0,267.0,11.6,1.0,22.3,138.0,913.0,6.6,7.0,
149.0,Leshun Daniels Jr.,Iowa,Big Ten,12.0,145.0,646.0,4.5,8.0,53.8,1.0,9.0,9.0,0.0,0.8,146.0,655.0,4.5,8.0,
150.0,Jovon Robinson,Auburn,SEC,8.0,117.0,639.0,5.5,3.0,79.9,1.0,20.0,20.0,0.0,2.5,118.0,659.0,5.6,3.0,
151.0,Brandon Radcliff,Louisville,ACC,12.0,139.0,634.0,4.6,7.0,52.8,4.0,20.0,5.0,0.0,1.7,143.0,654.0,4.6,7.0,
152.0,Xavier Jones,SMU,American,12.0,152.0,634.0,4.2,10.0,52.8,27.0,214.0,7.9,0.0,17.8,179.0,848.0,4.7,10.0,
153.0,Johnston White,Arkansas State,Sun Belt,13.0,99.0,614.0,6.2,14.0,47.2,3.0,12.0,4.0,0.0,0.9,102.0,626.0,6.1,14.0,
154.0,Joe Hubener,Kansas State,Big 12,13.0,180.0,613.0,3.4,13.0,47.2,0.0,0.0,,0.0,0.0,180.0,613.0,3.4,13.0,
155.0,Trevone Boykin,Texas Christian,Big 12,11.0,123.0,612.0,5.0,9.0,55.6,0.0,0.0,,0.0,0.0,123.0,612.0,5.0,9.0,H-10
156.0,Gerard Wicks,Washington State,Pac-12,13.0,107.0,610.0,5.7,3.0,46.9,38.0,128.0,3.4,0.0,9.8,145.0,738.0,5.1,3.0,
157.0,James Gilbert,Ball State,MAC,12.0,152.0,608.0,4.0,8.0,50.7,3.0,35.0,11.7,0.0,2.9,155.0,643.0,4.1,8.0,
158.0,Jordan Fredericks,Syracuse,ACC,12.0,107.0,607.0,5.7,4.0,50.6,6.0,55.0,9.2,1.0,4.6,113.0,662.0,5.9,5.0,
159.0,Greg Howell,Florida Atlantic,CUSA,12.0,133.0,598.0,4.5,3.0,49.8,5.0,54.0,10.8,0.0,4.5,138.0,652.0,4.7,3.0,
160.0,Devon Johnson,Marshall,CUSA,8.0,94.0,593.0,6.3,5.0,74.1,6.0,63.0,10.5,1.0,7.9,100.0,656.0,6.6,6.0,
161.0,Tommy Woodson,Akron,MAC,13.0,135.0,591.0,4.4,3.0,45.5,1.0,14.0,14.0,1.0,1.1,136.0,605.0,4.4,4.0,
162.0,Izzy Matthews,Colorado State,MWC,11.0,97.0,590.0,6.1,5.0,53.6,4.0,43.0,10.8,0.0,3.9,101.0,633.0,6.3,5.0,
