Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
15.0,Kasey Carrier,New Mexico,MWC,12.0,255.0,1469.0,5.8,15.0,122.4,10.0,75.0,7.5,0.0,6.3,265.0,1544.0,5.8,15.0,
16.0,Adam Muema,San Diego State,MWC,13.0,237.0,1458.0,6.2,16.0,112.2,9.0,147.0,16.3,1.0,11.3,246.0,1605.0,6.5,17.0,
17.0,Bishop Sankey,Washington,Pac-12,13.0,289.0,1439.0,5.0,16.0,110.7,33.0,249.0,7.5,0.0,19.2,322.0,1688.0,5.2,16.0,
18.0,Dri Archer,Kent State,MAC,14.0,159.0,1429.0,9.0,16.0,102.1,39.0,561.0,14.4,4.0,40.1,198.0,1990.0,10.1,20.0,AA
19.0,Joseph Randle,Oklahoma State,Big 12,13.0,274.0,1417.0,5.2,14.0,109.0,28.0,224.0,8.0,0.0,17.2,302.0,1641.0,5.4,14.0,
20.0,Jahwan Edwards,Ball State,MAC,13.0,232.0,1410.0,6.1,14.0,108.5,10.0,51.0,5.1,0.0,3.9,242.0,1461.0,6.0,14.0,
21.0,Johnny Manziel,Texas A&M,SEC,13.0,201.0,1410.0,7.0,21.0,108.5,0.0,0.0,,0.0,0.0,201.0,1410.0,7.0,21.0,"H-1,AA"
22.0,Todd Gurley,Georgia,SEC,14.0,222.0,1385.0,6.2,17.0,98.9,16.0,117.0,7.3,0.0,8.4,238.0,1502.0,6.3,17.0,
23.0,Venric Mark,Northwestern,Big Ten,13.0,226.0,1366.0,6.0,12.0,105.1,20.0,104.0,5.2,1.0,8.0,246.0,1470.0,6.0,13.0,
24.0,George Winn,Cincinnati,Big East,13.0,243.0,1334.0,5.5,13.0,102.6,15.0,128.0,8.5,0.0,9.8,258.0,1462.0,5.7,13.0,
25.0,Eddie Lacy,Alabama,SEC,14.0,204.0,1322.0,6.5,17.0,94.4,22.0,189.0,8.6,2.0,13.5,226.0,1511.0,6.7,19.0,
26.0,Trayion Durham,Kent State,MAC,14.0,276.0,1316.0,4.8,14.0,94.0,17.0,181.0,10.6,0.0,12.9,293.0,1497.0,5.1,14.0,
27.0,Zach Line,SMU,CUSA,13.0,277.0,1278.0,4.6,13.0,98.3,33.0,229.0,6.9,0.0,17.6,310.0,1507.0,4.9,13.0,
28.0,Braxton Miller,Ohio State,Big Ten,12.0,227.0,1271.0,5.6,13.0,105.9,0.0,0.0,,0.0,0.0,227.0,1271.0,5.6,13.0,H-5
29.0,Denard Robinson,Michigan,Big Ten,11.0,177.0,1266.0,7.2,7.0,115.1,3.0,31.0,10.3,0.0,2.8,180.0,1297.0,7.2,7.0,
30.0,Cody Getz,Air Force,MWC,12.0,198.0,1248.0,6.3,9.0,104.0,2.0,1.0,0.5,0.0,0.1,200.0,1249.0,6.2,9.0,
31.0,Trent Steelman,Army,Ind,12.0,241.0,1248.0,5.2,17.0,104.0,0.0,4.0,,0.0,0.3,241.0,1252.0,5.2,17.0,
32.0,Tim Cornett,Nevada-Las Vegas,MWC,13.0,242.0,1232.0,5.1,7.0,94.8,14.0,108.0,7.7,0.0,8.3,256.0,1340.0,5.2,7.0,
33.0,Giovani Bernard,North Carolina,ACC,10.0,184.0,1228.0,6.7,12.0,122.8,47.0,490.0,10.4,5.0,49.0,231.0,1718.0,7.4,17.0,
34.0,Raymond Maples,Army,Ind,12.0,223.0,1215.0,5.4,2.0,101.3,6.0,108.0,18.0,1.0,9.0,229.0,1323.0,5.8,3.0,
35.0,Kenneth Dixon,Louisiana Tech,WAC,12.0,200.0,1194.0,6.0,27.0,99.5,10.0,35.0,3.5,1.0,2.9,210.0,1229.0,5.9,28.0,
36.0,Jerome Smith,Syracuse,Big East,13.0,227.0,1171.0,5.2,3.0,90.1,8.0,83.0,10.4,0.0,6.4,235.0,1254.0,5.3,3.0,
37.0,Mike Gillislee,Florida,SEC,13.0,244.0,1152.0,4.7,10.0,88.6,16.0,159.0,9.9,1.0,12.2,260.0,1311.0,5.0,11.0,
38.0,Zac Stacy,Vanderbilt,SEC,13.0,207.0,1141.0,5.5,10.0,87.8,10.0,205.0,20.5,0.0,15.8,217.0,1346.0,6.2,10.0,
39.0,Ameer Abdullah,Nebraska,Big Ten,14.0,226.0,1137.0,5.0,8.0,81.2,24.0,178.0,7.4,2.0,12.7,250.0,1315.0,5.3,10.0,
40.0,D.J. Harper,Boise State,MWC,13.0,228.0,1137.0,5.0,15.0,87.5,23.0,163.0,7.1,1.0,12.5,251.0,1300.0,5.2,16.0,
41.0,Cody Fajardo,Nevada,MWC,12.0,190.0,1121.0,5.9,12.0,93.4,0.0,0.0,,0.0,0.0,190.0,1121.0,5.9,12.0,
42.0,T.J. Yeldon,Alabama,SEC,14.0,175.0,1108.0,6.3,12.0,79.1,11.0,131.0,11.9,1.0,9.4,186.0,1239.0,6.7,13.0,
43.0,Trey Watts,Tulsa,CUSA,13.0,186.0,1108.0,6.0,3.0,85.2,34.0,343.0,10.1,0.0,26.4,220.0,1451.0,6.6,3.0,
44.0,Latavius Murray,UCF,CUSA,11.0,198.0,1106.0,5.6,15.0,100.5,27.0,231.0,8.6,4.0,21.0,225.0,1337.0,5.9,19.0,
45.0,Andre Ellington,Clemson,ACC,13.0,212.0,1081.0,5.1,8.0,83.2,14.0,232.0,16.6,1.0,17.8,226.0,1313.0,5.8,9.0,
46.0,Jawan Jamison,Rutgers,Big East,13.0,255.0,1075.0,4.2,4.0,82.7,28.0,323.0,11.5,2.0,24.8,283.0,1398.0,4.9,6.0,
47.0,David Oku,Arkansas State,Sun Belt,13.0,243.0,1061.0,4.4,16.0,81.6,20.0,159.0,8.0,1.0,12.2,263.0,1220.0,4.6,17.0,
48.0,Montel Harris,Temple,Big East,10.0,186.0,1054.0,5.7,12.0,105.4,10.0,90.0,9.0,0.0,9.0,196.0,1144.0,5.8,12.0,
49.0,Vintavious Cooper,East Carolina,CUSA,13.0,200.0,1049.0,5.2,7.0,80.7,26.0,229.0,8.8,1.0,17.6,226.0,1278.0,5.7,8.0,
50.0,Ray Graham,Pitt,Big East,13.0,222.0,1042.0,4.7,11.0,80.2,36.0,340.0,9.4,2.0,26.2,258.0,1382.0,5.4,13.0,
51.0,John White,Utah,Pac-12,11.0,218.0,1041.0,4.8,8.0,94.6,15.0,123.0,8.2,1.0,11.2,233.0,1164.0,5.0,9.0,
52.0,Darrin Reaves,UAB,CUSA,12.0,215.0,1037.0,4.8,13.0,86.4,41.0,302.0,7.4,1.0,25.2,256.0,1339.0,5.2,14.0,
53.0,De'Leon Eskridge,San Jose State,WAC,13.0,207.0,1025.0,5.0,11.0,78.8,28.0,156.0,5.6,0.0,12.0,235.0,1181.0,5.0,11.0,
54.0,Kendial Lawrence,Missouri,SEC,12.0,200.0,1025.0,5.1,12.0,85.4,18.0,114.0,6.3,0.0,9.5,218.0,1139.0,5.2,12.0,
55.0,Ladarius Perkins,Mississippi State,SEC,12.0,205.0,1024.0,5.0,8.0,85.3,19.0,160.0,8.4,2.0,13.3,224.0,1184.0,5.3,10.0,
56.0,Taylor Martinez,Nebraska,Big Ten,14.0,195.0,1019.0,5.2,10.0,72.8,0.0,0.0,,0.0,0.0,195.0,1019.0,5.2,10.0,
57.0,James Sims,Kansas,Big 12,9.0,218.0,1013.0,4.6,9.0,112.6,14.0,168.0,12.0,1.0,18.7,232.0,1181.0,5.1,10.0,
58.0,Lache Seastrunk,Baylor,Big 12,13.0,131.0,1012.0,7.7,7.0,77.8,9.0,107.0,11.9,1.0,8.2,140.0,1119.0,8.0,8.0,
59.0,Shawn Southward,Troy,Sun Belt,12.0,194.0,1012.0,5.2,10.0,84.3,43.0,362.0,8.4,0.0,30.2,237.0,1374.0,5.8,10.0,
60.0,Tre Mason,Auburn,SEC,12.0,171.0,1002.0,5.9,8.0,83.5,7.0,86.0,12.3,0.0,7.2,178.0,1088.0,6.1,8.0,
61.0,Zach Zwinak,Penn State,Big Ten,12.0,203.0,1000.0,4.9,6.0,83.3,20.0,177.0,8.9,1.0,14.8,223.0,1177.0,5.3,7.0,
62.0,Anthon Samuel,Bowling Green,MAC,12.0,202.0,998.0,4.9,11.0,83.2,22.0,198.0,9.0,1.0,16.5,224.0,1196.0,5.3,12.0,
63.0,Carlos Hyde,Ohio State,Big Ten,10.0,185.0,970.0,5.2,16.0,97.0,8.0,51.0,6.4,1.0,5.1,193.0,1021.0,5.3,17.0,
64.0,Jawon Chisholm,Akron,MAC,11.0,180.0,953.0,5.3,5.0,86.6,38.0,310.0,8.2,2.0,28.2,218.0,1263.0,5.8,7.0,
65.0,Dareyon Chance,Western Michigan,MAC,12.0,176.0,947.0,5.4,4.0,78.9,25.0,148.0,5.9,0.0,12.3,201.0,1095.0,5.4,4.0,
66.0,Duke Johnson,Miami (FL),ACC,12.0,139.0,947.0,6.8,10.0,78.9,27.0,221.0,8.2,1.0,18.4,166.0,1168.0,7.0,11.0,
67.0,John Hubert,Kansas State,Big 12,13.0,189.0,947.0,5.0,15.0,72.8,18.0,98.0,5.4,1.0,7.5,207.0,1045.0,5.0,16.0,
68.0,Damien Williams,Oklahoma,Big 12,13.0,176.0,946.0,5.4,11.0,72.8,34.0,320.0,9.4,1.0,24.6,210.0,1266.0,6.0,12.0,
69.0,Storm Woods,Oregon State,Pac-12,12.0,192.0,940.0,4.9,13.0,78.3,38.0,313.0,8.2,0.0,26.1,230.0,1253.0,5.4,13.0,
70.0,Ja'Terian Douglas,Tulsa,CUSA,14.0,137.0,936.0,6.8,7.0,66.9,1.0,7.0,7.0,0.0,0.5,138.0,943.0,6.8,7.0,
71.0,Donnell Kirkwood,Minnesota,Big Ten,13.0,218.0,926.0,4.2,6.0,71.2,7.0,23.0,3.3,0.0,1.8,225.0,949.0,4.2,6.0,
72.0,Collin Klein,Kansas State,Big 12,13.0,207.0,920.0,4.4,23.0,70.8,0.0,0.0,,0.0,0.0,207.0,920.0,4.4,23.0,H-3
73.0,Theo Riddick,Notre Dame,Ind,13.0,190.0,917.0,4.8,5.0,70.5,36.0,370.0,10.3,2.0,28.5,226.0,1287.0,5.7,7.0,
74.0,Bronson Hill,Eastern Michigan,MAC,11.0,140.0,910.0,6.5,6.0,82.7,12.0,208.0,17.3,1.0,18.9,152.0,1118.0,7.4,7.0,
75.0,Silas Redd,USC,Pac-12,12.0,167.0,905.0,5.4,9.0,75.4,9.0,113.0,12.6,1.0,9.4,176.0,1018.0,5.8,10.0,
76.0,Nathan Jeffery,UTEP,CUSA,11.0,184.0,897.0,4.9,7.0,81.5,8.0,43.0,5.4,0.0,3.9,192.0,940.0,4.9,7.0,
77.0,Kain Colter,Northwestern,Big Ten,13.0,170.0,894.0,5.3,12.0,68.8,16.0,169.0,10.6,0.0,13.0,186.0,1063.0,5.7,12.0,
78.0,Glasco Martin,Baylor,Big 12,13.0,179.0,889.0,5.0,15.0,68.4,1.0,2.0,2.0,0.0,0.2,180.0,891.0,5.0,15.0,
79.0,Alonzo Harris,Louisiana,Sun Belt,12.0,170.0,881.0,5.2,10.0,73.4,4.0,27.0,6.8,0.0,2.3,174.0,908.0,5.2,10.0,
80.0,Gee Gee Greene,Navy,Ind,13.0,120.0,877.0,7.3,3.0,67.5,18.0,309.0,17.2,2.0,23.8,138.0,1186.0,8.6,5.0,
81.0,Akeem Shavers,Purdue,Big Ten,13.0,181.0,871.0,4.8,6.0,67.0,18.0,370.0,20.6,3.0,28.5,199.0,1241.0,6.2,9.0,
82.0,Brandin Byrd,North Texas,Sun Belt,12.0,205.0,860.0,4.2,4.0,71.7,18.0,92.0,5.1,0.0,7.7,223.0,952.0,4.3,4.0,
83.0,Lyle McCombs,Connecticut,Big East,11.0,243.0,860.0,3.5,6.0,78.2,24.0,230.0,9.6,0.0,20.9,267.0,1090.0,4.1,6.0,
84.0,Andrew Buie,West Virginia,Big 12,13.0,179.0,851.0,4.8,7.0,65.5,28.0,318.0,11.4,0.0,24.5,207.0,1169.0,5.6,7.0,
85.0,Charles Sims,Houston,CUSA,9.0,142.0,851.0,6.0,11.0,94.6,37.0,373.0,10.1,3.0,41.4,179.0,1224.0,6.8,14.0,
86.0,Jordan Parker,Middle Tennessee State,Sun Belt,12.0,166.0,851.0,5.1,3.0,70.9,10.0,102.0,10.2,0.0,8.5,176.0,953.0,5.4,3.0,
87.0,Jeff Scott,Ole Miss,SEC,12.0,197.0,846.0,4.3,6.0,70.5,23.0,177.0,7.7,1.0,14.8,220.0,1023.0,4.7,7.0,
88.0,Larry Dixon,Army,Ind,11.0,140.0,839.0,6.0,6.0,76.3,2.0,20.0,10.0,0.0,1.8,142.0,859.0,6.0,6.0,
89.0,Prince-Tyson Gulley,Syracuse,Big East,13.0,158.0,830.0,5.3,9.0,63.8,33.0,282.0,8.5,2.0,21.7,191.0,1112.0,5.8,11.0,
90.0,Jeremy Wright,Louisville,Big East,13.0,211.0,824.0,3.9,10.0,63.4,41.0,325.0,7.9,1.0,25.0,252.0,1149.0,4.6,11.0,
91.0,Kenny Williams,Texas Tech,Big 12,13.0,143.0,824.0,5.8,5.0,63.4,16.0,163.0,10.2,1.0,12.5,159.0,987.0,6.2,6.0,
92.0,Walter Kazee,San Diego State,MWC,12.0,161.0,822.0,5.1,8.0,68.5,7.0,46.0,6.6,0.0,3.8,168.0,868.0,5.2,8.0,
93.0,Branden Oliver,Buffalo,MAC,7.0,148.0,821.0,5.5,5.0,117.3,7.0,25.0,3.6,0.0,3.6,155.0,846.0,5.5,5.0,
94.0,Mark Weisman,Iowa,Big Ten,10.0,159.0,815.0,5.1,8.0,81.5,15.0,90.0,6.0,1.0,9.0,174.0,905.0,5.2,9.0,
95.0,Ben Malena,Texas A&M,SEC,13.0,138.0,808.0,5.9,8.0,62.2,18.0,111.0,6.2,1.0,8.5,156.0,919.0,5.9,9.0,
96.0,James White,Wisconsin,Big Ten,14.0,125.0,806.0,6.4,12.0,57.6,8.0,132.0,16.5,1.0,9.4,133.0,938.0,7.1,13.0,
97.0,Alex Singleton,Tulsa,CUSA,14.0,202.0,800.0,4.0,24.0,57.1,3.0,10.0,3.3,1.0,0.7,205.0,810.0,4.0,25.0,
98.0,Charles Ross,Rice,CUSA,13.0,147.0,800.0,5.4,5.0,61.5,10.0,98.0,9.8,1.0,7.5,157.0,898.0,5.7,6.0,
99.0,C.J. Anderson,California,Pac-12,12.0,126.0,790.0,6.3,4.0,65.8,15.0,164.0,10.9,1.0,13.7,141.0,954.0,6.8,5.0,
100.0,Jamaal Williams,BYU,Ind,13.0,166.0,775.0,4.7,12.0,59.6,27.0,315.0,11.7,1.0,24.2,193.0,1090.0,5.6,13.0,
101.0,Terrance Broadway,Louisiana,Sun Belt,13.0,119.0,769.0,6.5,9.0,59.2,0.0,0.0,,0.0,0.0,119.0,769.0,6.5,9.0,
102.0,Germi Morrison,New Mexico State,WAC,12.0,159.0,767.0,4.8,2.0,63.9,13.0,94.0,7.2,0.0,7.8,172.0,861.0,5.0,2.0,
103.0,Cole Gautsche,New Mexico,MWC,11.0,109.0,760.0,7.0,7.0,69.1,0.0,0.0,,0.0,0.0,109.0,760.0,7.0,7.0,
104.0,Tony Pierson,Kansas,Big 12,11.0,117.0,760.0,6.5,4.0,69.1,21.0,291.0,13.9,2.0,26.5,138.0,1051.0,7.6,6.0,
105.0,Keith Marshall,Georgia,SEC,14.0,117.0,759.0,6.5,8.0,54.2,11.0,91.0,8.3,1.0,6.5,128.0,850.0,6.6,9.0,
106.0,Dennis Johnson,Arkansas,SEC,12.0,137.0,757.0,5.5,8.0,63.1,25.0,160.0,6.4,2.0,13.3,162.0,917.0,5.7,10.0,
107.0,Isi Sofele,California,Pac-12,12.0,146.0,757.0,5.2,4.0,63.1,7.0,67.0,9.6,0.0,5.6,153.0,824.0,5.4,4.0,
108.0,Jeremy Hill,LSU,SEC,12.0,142.0,755.0,5.3,12.0,62.9,8.0,73.0,9.1,0.0,6.1,150.0,828.0,5.5,12.0,
109.0,Marcus Mariota,Oregon,Pac-12,13.0,106.0,752.0,7.1,5.0,57.8,1.0,2.0,2.0,1.0,0.2,107.0,754.0,7.0,6.0,
110.0,Stephen Houston,Indiana,Big Ten,12.0,161.0,749.0,4.7,12.0,62.4,37.0,381.0,10.3,4.0,31.8,198.0,1130.0,5.7,16.0,
111.0,Cierre Wood,Notre Dame,Ind,11.0,114.0,742.0,6.5,4.0,67.5,5.0,25.0,5.0,0.0,2.3,119.0,767.0,6.4,4.0,
112.0,Ray Holley,Louisiana Tech,WAC,11.0,142.0,740.0,5.2,7.0,67.3,34.0,324.0,9.5,1.0,29.5,176.0,1064.0,6.0,8.0,
113.0,Noah Copeland,Navy,Ind,13.0,162.0,738.0,4.6,5.0,56.8,12.0,91.0,7.6,0.0,7.0,174.0,829.0,4.8,5.0,
114.0,Kevin Grooms,Marshall,CUSA,11.0,121.0,737.0,6.1,8.0,67.0,8.0,50.0,6.3,1.0,4.5,129.0,787.0,6.1,9.0,
115.0,Kevin Parks,Virginia,ACC,12.0,160.0,734.0,4.6,5.0,61.2,24.0,189.0,7.9,0.0,15.8,184.0,923.0,5.0,5.0,
116.0,Kedrick Rhodes,Florida International,Sun Belt,9.0,167.0,714.0,4.3,4.0,79.3,19.0,237.0,12.5,2.0,26.3,186.0,951.0,5.1,6.0,
117.0,Michael Cox,Massachusetts,MAC,12.0,198.0,710.0,3.6,5.0,59.2,13.0,63.0,4.8,0.0,5.3,211.0,773.0,3.7,5.0,
118.0,Rajion Neal,Tennessee,SEC,10.0,156.0,708.0,4.5,5.0,70.8,19.0,149.0,7.8,4.0,14.9,175.0,857.0,4.9,9.0,
119.0,Senorise Perry,Louisville,Big East,11.0,136.0,705.0,5.2,11.0,64.1,18.0,181.0,10.1,0.0,16.5,154.0,886.0,5.8,11.0,
120.0,Curtis McNeal,USC,Pac-12,12.0,116.0,701.0,6.0,2.0,58.4,7.0,111.0,15.9,1.0,9.3,123.0,812.0,6.6,3.0,
121.0,De'Anthony Thomas,Oregon,Pac-12,13.0,92.0,701.0,7.6,11.0,53.9,45.0,445.0,9.9,5.0,34.2,137.0,1146.0,8.4,16.0,
122.0,Johnathan Gray,Texas,Big 12,13.0,149.0,701.0,4.7,3.0,53.9,11.0,151.0,13.7,1.0,11.6,160.0,852.0,5.3,4.0,
123.0,Zach Laskey,Georgia Tech,ACC,14.0,133.0,697.0,5.2,1.0,49.8,6.0,122.0,20.3,2.0,8.7,139.0,819.0,5.9,3.0,
124.0,Shadrach Thornton,North Carolina State,ACC,10.0,154.0,694.0,4.5,3.0,69.4,30.0,274.0,9.1,1.0,27.4,184.0,968.0,5.3,4.0,
125.0,Christian Powell,Colorado,Pac-12,10.0,158.0,691.0,4.4,7.0,69.1,7.0,30.0,4.3,0.0,3.0,165.0,721.0,4.4,7.0,
126.0,Will Gregory,Hawaii,MWC,11.0,137.0,691.0,5.0,3.0,62.8,4.0,8.0,2.0,0.0,0.7,141.0,699.0,5.0,3.0,
127.0,Chris Thompson,Florida State,ACC,9.0,91.0,687.0,7.5,5.0,76.3,21.0,248.0,11.8,0.0,27.6,112.0,935.0,8.3,5.0,
128.0,Marcus Curry,Texas State,WAC,11.0,113.0,685.0,6.1,10.0,62.3,19.0,167.0,8.8,2.0,15.2,132.0,852.0,6.5,12.0,
129.0,Tevin Washington,Georgia Tech,ACC,14.0,177.0,684.0,3.9,20.0,48.9,0.0,0.0,,0.0,0.0,177.0,684.0,3.9,20.0,
130.0,Orwin Smith,Georgia Tech,ACC,12.0,79.0,682.0,8.6,5.0,56.8,18.0,288.0,16.0,1.0,24.0,97.0,970.0,10.0,6.0,
131.0,Marion Grice,Arizona State,Pac-12,13.0,103.0,679.0,6.6,11.0,52.2,41.0,425.0,10.4,8.0,32.7,144.0,1104.0,7.7,19.0,
132.0,Rex Burkhead,Nebraska,Big Ten,8.0,98.0,675.0,6.9,5.0,84.4,11.0,92.0,8.4,2.0,11.5,109.0,767.0,7.0,7.0,
133.0,Jonathan Wallace,Florida Atlantic,Sun Belt,11.0,175.0,673.0,3.8,6.0,61.2,21.0,83.0,4.0,0.0,7.5,196.0,756.0,3.9,6.0,
134.0,Connor Dietz,Air Force,MWC,13.0,144.0,669.0,4.6,5.0,51.5,0.0,0.0,,0.0,0.0,144.0,669.0,4.6,5.0,
135.0,Raymond Sanders,Kentucky,SEC,11.0,125.0,669.0,5.4,5.0,60.8,18.0,111.0,6.2,0.0,10.1,143.0,780.0,5.5,5.0,
136.0,Taylor McHargue,Rice,CUSA,12.0,164.0,667.0,4.1,11.0,55.6,1.0,0.0,0.0,0.0,0.0,165.0,667.0,4.0,11.0,
137.0,Demetris Murray,South Florida,Big East,12.0,170.0,665.0,3.9,6.0,55.4,20.0,134.0,6.7,0.0,11.2,190.0,799.0,4.2,6.0,
138.0,Marcus Lattimore,South Carolina,SEC,9.0,143.0,662.0,4.6,11.0,73.6,26.0,173.0,6.7,0.0,19.2,169.0,835.0,4.9,11.0,
139.0,Devonta Freeman,Florida State,ACC,14.0,111.0,660.0,5.9,8.0,47.1,10.0,86.0,8.6,0.0,6.1,121.0,746.0,6.2,8.0,
140.0,Marlin Lane Jr.,Tennessee,SEC,12.0,120.0,658.0,5.5,2.0,54.8,29.0,228.0,7.9,0.0,19.0,149.0,886.0,5.9,2.0,
141.0,Keenan Reynolds,Navy,Ind,13.0,162.0,649.0,4.0,10.0,49.9,0.0,0.0,,0.0,0.0,162.0,649.0,4.0,10.0,
142.0,Tavon Austin,West Virginia,Big 12,13.0,72.0,643.0,8.9,3.0,49.5,114.0,1289.0,11.3,12.0,99.2,186.0,1932.0,10.4,15.0,H-8
143.0,Rushel Shell,Pitt,Big East,12.0,141.0,641.0,4.5,4.0,53.4,9.0,103.0,11.4,0.0,8.6,150.0,744.0,5.0,4.0,
144.0,James Wilder Jr.,Florida State,ACC,14.0,110.0,640.0,5.8,11.0,45.7,19.0,141.0,7.4,2.0,10.1,129.0,781.0,6.1,13.0,
145.0,Bradley Randle,Nevada-Las Vegas,MWC,13.0,138.0,635.0,4.6,8.0,48.8,8.0,80.0,10.0,1.0,6.2,146.0,715.0,4.9,9.0,
146.0,Melvin Gordon,Wisconsin,Big Ten,14.0,62.0,621.0,10.0,3.0,44.4,2.0,65.0,32.5,1.0,4.6,64.0,686.0,10.7,4.0,
147.0,Mike James,Miami (FL),ACC,12.0,147.0,621.0,4.2,6.0,51.8,30.0,344.0,11.5,3.0,28.7,177.0,965.0,5.5,9.0,
148.0,Chuckie Keeton,Utah State,WAC,13.0,129.0,619.0,4.8,8.0,47.6,0.0,0.0,,0.0,0.0,129.0,619.0,4.8,8.0,
149.0,David Sims,Georgia Tech,ACC,12.0,135.0,612.0,4.5,4.0,51.0,2.0,8.0,4.0,1.0,0.7,137.0,620.0,4.5,5.0,
150.0,Josh Harris,Wake Forest,ACC,11.0,137.0,608.0,4.4,5.0,55.3,19.0,96.0,5.1,0.0,8.7,156.0,704.0,4.5,5.0,
151.0,Benny Cunningham,Middle Tennessee State,Sun Belt,5.0,97.0,600.0,6.2,11.0,120.0,9.0,109.0,12.1,0.0,21.8,106.0,709.0,6.7,11.0,
152.0,Shaun Rutherford,Texas State,WAC,12.0,168.0,597.0,3.6,5.0,49.8,0.0,0.0,,0.0,0.0,168.0,597.0,3.6,5.0,
153.0,Demetre Baker,South Alabama,Sun Belt,9.0,118.0,595.0,5.0,3.0,66.1,7.0,58.0,8.3,0.0,6.4,125.0,653.0,5.2,3.0,
154.0,Turner Petersen,Rice,CUSA,11.0,128.0,591.0,4.6,5.0,53.7,14.0,166.0,11.9,1.0,15.1,142.0,757.0,5.3,6.0,
155.0,Donnell Alexander,Colorado State,MWC,9.0,117.0,587.0,5.0,4.0,65.2,17.0,155.0,9.1,0.0,17.2,134.0,742.0,5.5,4.0,
156.0,Horactio Banks,Ball State,MAC,11.0,113.0,586.0,5.2,4.0,53.3,5.0,29.0,5.8,0.0,2.6,118.0,615.0,5.2,4.0,
157.0,Andre Williams,Boston College,ACC,9.0,130.0,584.0,4.5,4.0,64.9,4.0,34.0,8.5,0.0,3.8,134.0,618.0,4.6,4.0,
158.0,Cameron Marshall,Arizona State,Pac-12,13.0,135.0,583.0,4.3,9.0,44.8,13.0,99.0,7.6,1.0,7.6,148.0,682.0,4.6,10.0,
159.0,B.J. Catalon,Texas Christian,Big 12,13.0,123.0,582.0,4.7,0.0,44.8,23.0,152.0,6.6,1.0,11.7,146.0,734.0,5.0,1.0,
160.0,Brandon Hayes,Memphis,CUSA,9.0,118.0,576.0,4.9,6.0,64.0,11.0,37.0,3.4,0.0,4.1,129.0,613.0,4.8,6.0,
161.0,Donovonn Young,Illinois,Big Ten,12.0,131.0,571.0,4.4,3.0,47.6,38.0,172.0,4.5,1.0,14.3,169.0,743.0,4.4,4.0,
162.0,Chris Nwoke,Colorado State,MWC,9.0,116.0,570.0,4.9,2.0,63.3,10.0,85.0,8.5,1.0,9.4,126.0,655.0,5.2,3.0,
163.0,Onterio McCalebb,Auburn,SEC,12.0,94.0,570.0,6.1,6.0,47.5,18.0,132.0,7.3,0.0,11.0,112.0,702.0,6.3,6.0,
