Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards
70.0,Taylor Martinez,Nebraska,Big Ten,13.0,162.0,288.0,56.3,2089.0,13.0,4.5,8.0,2.8,7.3,6.91,12.9,160.7,126.5,
71.0,Rakeem Cato,Marshall,CUSA,13.0,182.0,304.0,59.9,2059.0,15.0,4.9,11.0,3.6,6.8,6.13,11.3,158.4,125.8,
72.0,John Brantley,Florida,SEC,11.0,144.0,240.0,60.0,2044.0,11.0,4.6,7.0,2.9,8.5,8.12,14.2,185.8,140.8,
73.0,Jonathan Perry,UAB,CUSA,12.0,174.0,300.0,58.0,2042.0,10.0,3.3,8.0,2.7,6.8,6.27,11.7,170.2,120.8,
74.0,Terrance Owens,Toledo,MAC,12.0,166.0,230.0,72.2,2022.0,18.0,7.8,3.0,1.3,8.8,9.77,12.2,168.5,169.2,
75.0,Tyler Bray,Tennessee,SEC,7.0,147.0,247.0,59.5,1983.0,17.0,6.9,6.0,2.4,8.0,8.31,13.5,283.3,144.8,
76.0,Brian Reader,Idaho,WAC,11.0,192.0,354.0,54.2,1974.0,10.0,2.8,12.0,3.4,5.6,4.62,10.3,179.5,103.6,
77.0,Chase Rettig,Boston College,ACC,12.0,170.0,317.0,53.6,1960.0,12.0,3.8,9.0,2.8,6.2,5.66,11.5,163.3,112.4,
78.0,Zach Collaros,Cincinnati,Big East,10.0,166.0,272.0,61.0,1940.0,15.0,5.5,10.0,3.7,7.1,6.58,11.7,194.0,131.8,
79.0,Collin Klein,Kansas State,Big 12,13.0,161.0,281.0,57.3,1918.0,13.0,4.6,6.0,2.1,6.8,6.79,11.9,147.5,125.6,
80.0,Caleb Terbush,Purdue,Big Ten,13.0,171.0,277.0,61.7,1905.0,13.0,4.7,6.0,2.2,6.9,6.84,11.1,146.5,130.7,
81.0,Jeff Godfrey,UCF,CUSA,12.0,160.0,232.0,69.0,1898.0,5.0,2.2,5.0,2.2,8.2,7.64,11.9,158.2,140.5,
82.0,Jordan Webb,Kansas,Big 12,12.0,179.0,281.0,63.7,1884.0,13.0,4.6,12.0,4.3,6.7,5.71,10.5,157.0,126.7,
83.0,Kawaun Jakes,Western Kentucky,Sun Belt,12.0,153.0,276.0,55.4,1854.0,10.0,3.6,12.0,4.3,6.7,5.49,12.1,154.5,115.1,
84.0,Kevin Prince,UCLA,Pac-12,11.0,126.0,224.0,56.3,1828.0,12.0,5.4,8.0,3.6,8.2,7.63,14.5,166.2,135.3,
85.0,Derek Thompson,North Texas,Sun Belt,11.0,157.0,272.0,57.7,1759.0,11.0,4.0,6.0,2.2,6.5,6.28,11.2,159.9,121.0,
86.0,Nick Lamaison,UTEP,CUSA,9.0,130.0,224.0,58.0,1718.0,12.0,5.4,10.0,4.5,7.7,6.73,13.2,190.9,131.2,
87.0,Riley Nelson,BYU,Ind,12.0,116.0,202.0,57.4,1717.0,19.0,9.4,7.0,3.5,8.5,8.82,14.8,143.1,152.9,
88.0,Cody Fajardo,Nevada,WAC,10.0,150.0,218.0,68.8,1707.0,6.0,2.8,6.0,2.8,7.8,7.14,11.4,170.7,138.2,
89.0,Taylor Reed,Memphis,CUSA,11.0,169.0,295.0,57.3,1690.0,10.0,3.4,4.0,1.4,5.7,5.8,10.0,153.6,113.9,
90.0,Spencer Keith,Kent State,MAC,12.0,166.0,325.0,51.1,1682.0,11.0,3.4,8.0,2.5,5.2,4.74,10.1,140.2,100.8,
91.0,Colby Cameron,Louisiana Tech,WAC,7.0,118.0,215.0,54.9,1667.0,13.0,6.0,3.0,1.4,7.8,8.33,14.1,238.1,137.2,
92.0,Clayton Moore,Akron,MAC,12.0,147.0,309.0,47.6,1655.0,9.0,2.9,9.0,2.9,5.4,4.63,11.3,137.9,96.3,
93.0,Tevin Washington,Georgia Tech,ACC,13.0,74.0,150.0,49.3,1652.0,11.0,7.3,8.0,5.3,11.0,10.08,22.3,127.1,155.4,
94.0,Danny O'Brien,Maryland,ACC,9.0,150.0,266.0,56.4,1648.0,7.0,2.6,10.0,3.8,6.2,5.03,11.0,183.1,109.6,
95.0,Tim Jefferson,Air Force,MWC,13.0,111.0,183.0,60.7,1637.0,14.0,7.7,7.0,3.8,8.9,8.75,14.7,125.9,153.4,
96.0,Pete Thomas,Colorado State,MWC,9.0,161.0,261.0,61.7,1607.0,7.0,2.7,8.0,3.1,6.2,5.31,10.0,178.6,116.1,
97.0,Chas Dodd,Rutgers,Big East,9.0,139.0,245.0,56.7,1574.0,10.0,4.1,7.0,2.9,6.4,5.96,11.3,174.9,118.5,
98.0,Matt McGloin,Penn State,Big Ten,12.0,125.0,231.0,54.1,1571.0,8.0,3.5,5.0,2.2,6.8,6.52,12.6,130.9,118.3,
99.0,Gary Nova,Rutgers,Big East,10.0,116.0,227.0,51.1,1553.0,11.0,4.8,9.0,4.0,6.8,6.03,13.4,155.3,116.6,
100.0,Tyler Lantrip,Nevada,WAC,11.0,110.0,179.0,61.5,1553.0,10.0,5.6,6.0,3.4,8.7,8.28,14.1,141.2,146.1,
101.0,Jordan Rodgers,Vanderbilt,SEC,13.0,108.0,216.0,50.0,1524.0,9.0,4.2,10.0,4.6,7.1,5.81,14.1,117.2,113.8,
102.0,Steele Jantz,Iowa State,Big 12,9.0,138.0,259.0,53.3,1519.0,10.0,3.9,11.0,4.2,5.9,4.73,11.0,168.8,106.8,
103.0,Alex Gillett,Eastern Michigan,MAC,12.0,109.0,198.0,55.1,1504.0,14.0,7.1,7.0,3.5,7.6,7.42,13.8,125.3,135.1,
104.0,Marqueis Gray,Minnesota,Big Ten,11.0,108.0,213.0,50.7,1495.0,8.0,3.8,8.0,3.8,7.0,6.08,13.8,135.9,114.5,
105.0,B.R. Holbrook,New Mexico,MWC,11.0,141.0,236.0,59.7,1490.0,4.0,1.7,7.0,3.0,6.3,5.32,10.6,135.5,112.4,
106.0,Graham Wilbert,Florida Atlantic,Sun Belt,11.0,154.0,294.0,52.4,1459.0,7.0,2.4,15.0,5.1,5.0,3.14,9.5,132.6,91.7,
107.0,Jon Hays,Utah,Pac-12,11.0,120.0,214.0,56.1,1459.0,12.0,5.6,8.0,3.7,6.8,6.26,12.2,132.6,124.4,
108.0,Nick Isham,Louisiana Tech,WAC,10.0,155.0,257.0,60.3,1457.0,8.0,3.1,7.0,2.7,5.7,5.07,9.4,145.7,112.8,
109.0,Jake Heaps,BYU,Ind,9.0,144.0,252.0,57.1,1452.0,9.0,3.6,8.0,3.2,5.8,5.05,10.1,161.3,111.0,
110.0,Connor Shaw,South Carolina,SEC,10.0,123.0,188.0,65.4,1448.0,14.0,7.4,6.0,3.2,7.7,7.76,11.8,144.8,148.3,
111.0,Austin Dantin,Toledo,MAC,11.0,122.0,188.0,64.9,1404.0,15.0,8.0,4.0,2.1,7.5,8.11,11.5,127.6,149.7,
112.0,Jarrett Lee,LSU,SEC,13.0,104.0,167.0,62.3,1306.0,14.0,8.4,3.0,1.8,7.8,8.69,12.6,100.5,152.0,
113.0,Chris Relf,Mississippi State,SEC,11.0,114.0,190.0,60.0,1212.0,10.0,5.3,9.0,4.7,6.4,5.3,10.6,110.2,121.5,
114.0,Jared Barnett,Iowa State,Big 12,9.0,110.0,220.0,50.0,1201.0,6.0,2.7,6.0,2.7,5.5,4.78,10.9,133.4,99.4,
115.0,Chuckie Keeton,Utah State,WAC,11.0,106.0,174.0,60.9,1200.0,11.0,6.3,2.0,1.1,6.9,7.64,11.3,109.1,137.4,
116.0,Barrett Trotter,Auburn,SEC,8.0,92.0,167.0,55.1,1184.0,11.0,6.6,6.0,3.6,7.1,6.79,12.9,148.0,129.2,
117.0,Braxton Miller,Ohio State,Big Ten,12.0,85.0,157.0,54.1,1159.0,13.0,8.3,4.0,2.5,7.4,7.89,13.6,96.6,138.4,
118.0,Nick Fanuzzi,Rice,CUSA,8.0,112.0,193.0,58.0,1123.0,7.0,3.6,2.0,1.0,5.8,6.08,10.0,140.4,116.8,
119.0,Randall Mackey,Ole Miss,SEC,9.0,77.0,155.0,49.7,1112.0,7.0,4.5,5.0,3.2,7.2,6.63,14.4,123.6,118.4,
120.0,David Ash,Texas,Big 12,13.0,99.0,173.0,57.2,1079.0,4.0,2.3,8.0,4.6,6.2,4.62,10.9,83.0,108.0,
121.0,Taylor McHargue,Rice,CUSA,9.0,100.0,174.0,57.5,1072.0,8.0,4.6,5.0,2.9,6.2,5.79,10.7,119.1,118.6,
122.0,Case McCoy,Texas,Big 12,11.0,88.0,144.0,61.1,1034.0,7.0,4.9,4.0,2.8,7.2,6.9,11.8,94.0,131.9,
123.0,Tyler Russell,Mississippi State,SEC,9.0,69.0,129.0,53.5,1034.0,8.0,6.2,4.0,3.1,8.0,7.86,15.0,114.9,135.1,
124.0,Edward Wright-Baker,Indiana,Big Ten,6.0,91.0,153.0,59.5,1029.0,4.0,2.6,4.0,2.6,6.7,6.07,11.3,171.5,119.4,
125.0,Caleb Herring,Nevada-Las Vegas,MWC,10.0,113.0,206.0,54.9,1004.0,8.0,3.9,6.0,2.9,4.9,4.34,8.9,100.4,102.8,
126.0,Adam Kennedy,Utah State,WAC,8.0,76.0,110.0,69.1,972.0,11.0,10.0,4.0,3.6,8.8,9.2,12.8,121.5,169.0,
127.0,Connor Halliday,Washington State,Pac-12,4.0,59.0,103.0,57.3,960.0,9.0,8.7,4.0,3.9,9.3,9.32,16.3,240.0,156.6,
128.0,Blake Bortles,UCF,CUSA,10.0,75.0,110.0,68.2,958.0,6.0,5.5,3.0,2.7,8.7,8.57,12.8,95.8,153.9,
129.0,Richard Brehaut,UCLA,Pac-12,7.0,67.0,121.0,55.4,948.0,6.0,5.0,1.0,0.8,7.8,8.45,14.1,135.4,135.9,
130.0,Tre Roberson,Indiana,Big Ten,9.0,81.0,142.0,57.0,937.0,3.0,2.1,6.0,4.2,6.6,5.12,11.6,104.1,111.0,
131.0,Andrew Manley,New Mexico State,WAC,3.0,62.0,109.0,56.9,892.0,6.0,5.5,3.0,2.8,8.2,8.05,14.4,297.3,138.3,
132.0,Stephen Garcia,South Carolina,SEC,5.0,61.0,118.0,51.7,844.0,4.0,3.4,9.0,7.6,7.2,4.4,13.8,168.8,107.7,
133.0,C.J. Brown,Maryland,ACC,10.0,82.0,166.0,49.4,842.0,7.0,4.2,6.0,3.6,5.1,4.29,10.3,84.2,98.7,
134.0,Maxwell Smith,Kentucky,SEC,8.0,84.0,153.0,54.9,819.0,4.0,2.6,4.0,2.6,5.4,4.7,9.8,102.4,103.3,
135.0,Clint Moseley,Auburn,SEC,10.0,66.0,108.0,61.1,800.0,5.0,4.6,3.0,2.8,7.4,7.08,12.1,80.0,133.1,
136.0,Jeff Murphy,Middle Tennessee State,Sun Belt,9.0,84.0,140.0,60.0,794.0,3.0,2.1,3.0,2.1,5.7,5.14,9.5,88.2,110.4,
137.0,Morgan Newton,Kentucky,SEC,10.0,83.0,174.0,47.7,793.0,8.0,4.6,7.0,4.0,4.6,3.67,9.6,79.3,93.1,
138.0,Kriss Proctor,Navy,Ind,11.0,52.0,103.0,50.5,787.0,7.0,6.8,6.0,5.8,7.6,6.38,15.1,71.5,125.4,
139.0,David Graves,Hawaii,WAC,6.0,63.0,110.0,57.3,768.0,5.0,4.5,2.0,1.8,7.0,7.07,12.2,128.0,127.3,
140.0,Munchie Legaux,Cincinnati,Big East,11.0,55.0,116.0,47.4,749.0,5.0,4.3,4.0,3.4,6.5,5.77,13.6,68.1,109.0,
141.0,Bryan Ellis,UAB,CUSA,4.0,67.0,127.0,52.8,743.0,2.0,1.6,5.0,3.9,5.9,4.39,11.1,185.8,99.2,
142.0,Chester Stewart,Temple,MAC,10.0,54.0,83.0,65.1,743.0,2.0,2.4,2.0,2.4,9.0,8.35,13.8,74.3,143.4,
143.0,Jordan Jefferson,LSU,SEC,10.0,61.0,100.0,61.0,737.0,6.0,6.0,2.0,2.0,7.4,7.67,12.1,73.7,138.7,
144.0,Jordan Wynn,Utah,Pac-12,4.0,66.0,116.0,56.9,727.0,6.0,5.2,2.0,1.7,6.3,6.53,11.0,181.8,123.2,
145.0,A.J. Graham,Marshall,CUSA,5.0,64.0,103.0,62.1,714.0,7.0,6.8,4.0,3.9,6.9,6.54,11.2,142.8,135.0,
146.0,Tarean Austin,New Mexico,MWC,7.0,60.0,117.0,51.3,706.0,3.0,2.6,1.0,0.9,6.0,6.16,11.8,100.9,108.7,
147.0,Rob Bolden,Penn State,Big Ten,10.0,53.0,135.0,39.3,685.0,2.0,1.5,7.0,5.2,5.1,3.04,12.9,68.5,76.4,
148.0,Clint Trickett,Florida State,ACC,9.0,44.0,72.0,61.1,675.0,7.0,9.7,4.0,5.6,9.4,8.82,15.3,75.0,160.8,
149.0,Kain Colter,Northwestern,Big Ten,13.0,55.0,82.0,67.1,673.0,6.0,7.3,1.0,1.2,8.2,9.12,12.2,51.8,157.7,
150.0,Carson Meger,UTEP,CUSA,12.0,71.0,112.0,63.4,669.0,2.0,1.8,5.0,4.5,6.0,4.32,9.4,55.8,110.5,
151.0,Larry Smith,Vanderbilt,SEC,10.0,68.0,123.0,55.3,668.0,5.0,4.1,6.0,4.9,5.4,4.05,9.8,66.8,104.6,
152.0,Cotton Turner,Houston,CUSA,9.0,50.0,77.0,64.9,652.0,6.0,7.8,1.0,1.3,8.5,9.44,13.0,72.4,159.2,
153.0,Robert Marve,Purdue,Big Ten,10.0,61.0,109.0,56.0,633.0,4.0,3.7,5.0,4.6,5.8,4.48,10.4,63.3,107.7,
154.0,Will Stein,Louisville,Big East,6.0,52.0,84.0,61.9,620.0,5.0,6.0,1.0,1.2,7.4,8.04,11.9,103.3,141.2,
155.0,Justin Worley,Tennessee,SEC,4.0,48.0,87.0,55.2,604.0,1.0,1.1,3.0,3.4,6.9,5.62,12.6,151.0,110.4,
156.0,Zack Stoudt,Ole Miss,SEC,6.0,58.0,120.0,48.3,559.0,2.0,1.7,8.0,6.7,4.7,1.99,9.6,93.2,79.6,
157.0,Garrett Grayson,Colorado State,MWC,4.0,43.0,77.0,55.8,542.0,2.0,2.6,6.0,7.8,7.0,4.05,12.6,135.5,108.0,
158.0,Shane Austin,Hawaii,WAC,13.0,47.0,88.0,53.4,500.0,2.0,2.3,3.0,3.4,5.7,4.6,10.6,38.5,101.8,
159.0,Joe Bauserman,Ohio State,Big Ten,6.0,40.0,86.0,46.5,492.0,5.0,5.8,1.0,1.2,5.7,6.36,12.3,82.0,111.4,
160.0,Andy Summerlin,Memphis,CUSA,5.0,45.0,94.0,47.9,469.0,0.0,0.0,2.0,2.1,5.0,4.03,10.4,93.8,85.5,
161.0,Chris Coyer,Temple,MAC,8.0,30.0,50.0,60.0,463.0,6.0,12.0,0.0,0.0,9.3,11.66,15.4,57.9,177.4,
162.0,Mike Gerardi,Temple,MAC,13.0,32.0,63.0,50.8,442.0,3.0,4.8,2.0,3.2,7.0,6.54,13.8,34.0,119.1,
163.0,Chris Masson,Louisiana,Sun Belt,10.0,45.0,83.0,54.2,437.0,2.0,2.4,4.0,4.8,5.3,3.58,9.7,43.7,96.8,
164.0,Dusty Kiel,Indiana,Big Ten,4.0,39.0,82.0,47.6,427.0,3.0,3.7,1.0,1.2,5.2,5.39,10.9,106.8,100.9,
165.0,Trent Steelman,Army,Ind,9.0,24.0,45.0,53.3,424.0,3.0,6.7,2.0,4.4,9.4,8.76,17.7,47.1,145.6,
166.0,Travaughn Colwell,New Mexico State,WAC,7.0,39.0,60.0,65.0,419.0,2.0,3.3,3.0,5.0,7.0,5.4,10.7,59.9,124.7,
167.0,Jake Medlock,Florida International,Sun Belt,5.0,37.0,56.0,66.1,376.0,1.0,1.8,1.0,1.8,6.7,6.27,10.2,75.2,124.8,
168.0,Bryan Bennett,Oregon,Pac-12,8.0,25.0,46.0,54.3,369.0,6.0,13.0,0.0,0.0,8.0,10.63,14.8,46.1,164.8,
169.0,Cody Wells,Louisiana-Monroe,Sun Belt,11.0,30.0,52.0,57.7,368.0,3.0,5.8,2.0,3.8,7.1,6.5,12.3,33.5,128.5,
170.0,Bobby Eveld,South Florida,Big East,6.0,37.0,67.0,55.2,354.0,1.0,1.5,4.0,6.0,5.3,2.9,9.6,59.0,92.6,
171.0,Andrew McNulty,North Texas,Sun Belt,7.0,28.0,51.0,54.9,352.0,1.0,2.0,3.0,5.9,6.9,4.65,12.6,50.3,107.6,
