Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
41.0,D'Juan Woods,Oklahoma State,Big 12,11.0,56.0,879.0,15.7,8.0,79.9,0.0,0.0,,0.0,0.0,56.0,879.0,15.7,8.0,
42.0,Earl Bennett,Vanderbilt,SEC,11.0,79.0,876.0,11.1,9.0,79.6,5.0,11.0,2.2,0.0,1.0,84.0,887.0,10.6,9.0,
43.0,Eric Deslauriers,Eastern Michigan,MAC,11.0,75.0,874.0,11.7,8.0,79.5,2.0,30.0,15.0,0.0,2.7,77.0,904.0,11.7,8.0,
44.0,Jason Brown,Air Force,MWC,11.0,49.0,874.0,17.8,5.0,79.5,1.0,1.0,1.0,0.0,0.1,50.0,875.0,17.5,5.0,
45.0,Vernon Davis,Maryland,ACC,11.0,51.0,871.0,17.1,6.0,79.2,1.0,7.0,7.0,0.0,0.6,52.0,878.0,16.9,6.0,
46.0,Chandler Williams,Florida International,Sun Belt,11.0,61.0,870.0,14.3,2.0,79.1,2.0,25.0,12.5,0.0,2.3,63.0,895.0,14.2,2.0,
47.0,Shaun Herbert,Northwestern,Big Ten,12.0,79.0,862.0,10.9,6.0,71.8,0.0,0.0,,0.0,0.0,79.0,862.0,10.9,6.0,
48.0,Joshua Tinch,Louisville,Big East,12.0,67.0,855.0,12.8,4.0,71.3,0.0,0.0,,0.0,0.0,67.0,855.0,12.8,4.0,
49.0,Mike Walker,UCF,CUSA,11.0,64.0,855.0,13.4,9.0,77.7,1.0,7.0,7.0,0.0,0.6,65.0,862.0,13.3,9.0,
50.0,Steve Sanders,Bowling Green,MAC,11.0,56.0,855.0,15.3,14.0,77.7,6.0,47.0,7.8,1.0,4.3,62.0,902.0,14.5,15.0,
51.0,Jonny Harline,BYU,MWC,12.0,63.0,853.0,13.5,5.0,71.1,0.0,0.0,,0.0,0.0,63.0,853.0,13.5,5.0,
52.0,Jarrett Hicks,Texas Tech,Big 12,11.0,65.0,850.0,13.1,10.0,77.3,0.0,0.0,,0.0,0.0,65.0,850.0,13.1,10.0,
53.0,Johnnie Lee Higgins Jr.,UTEP,CUSA,12.0,49.0,837.0,17.1,9.0,69.8,8.0,13.0,1.6,0.0,1.1,57.0,850.0,14.9,9.0,
54.0,Damien Linson,Central Michigan,MAC,11.0,56.0,832.0,14.9,4.0,75.6,4.0,6.0,1.5,0.0,0.5,60.0,838.0,14.0,4.0,
55.0,Jason Carter,Texas A&M,Big 12,11.0,54.0,827.0,15.3,6.0,75.2,17.0,99.0,5.8,0.0,9.0,71.0,926.0,13.0,6.0,
56.0,Travis Latendresse,Utah,MWC,9.0,55.0,810.0,14.7,8.0,90.0,0.0,0.0,,0.0,0.0,55.0,810.0,14.7,8.0,
57.0,Ted Ginn Jr.,Ohio State,Big Ten,12.0,51.0,803.0,15.7,4.0,66.9,12.0,83.0,6.9,1.0,6.9,63.0,886.0,14.1,5.0,
58.0,Clinton Solomon,Iowa,Big Ten,12.0,46.0,800.0,17.4,7.0,66.7,1.0,8.0,8.0,0.0,0.7,47.0,808.0,17.2,7.0,
59.0,Paul Dombrowski,New Mexico State,WAC,12.0,78.0,798.0,10.2,2.0,66.5,10.0,26.0,2.6,1.0,2.2,88.0,824.0,9.4,3.0,
60.0,Mario Urrutia,Louisville,Big East,11.0,37.0,797.0,21.5,7.0,72.5,0.0,0.0,,0.0,0.0,37.0,797.0,21.5,7.0,
61.0,Chris Francies,UTEP,CUSA,10.0,44.0,774.0,17.6,5.0,77.4,2.0,1.0,0.5,0.0,0.1,46.0,775.0,16.8,5.0,
62.0,Mike Thomas,Arizona,Pac-10,11.0,52.0,771.0,14.8,5.0,70.1,5.0,40.0,8.0,1.0,3.6,57.0,811.0,14.2,6.0,
63.0,Chansi Stuckey,Clemson,ACC,12.0,64.0,770.0,12.0,4.0,64.2,13.0,78.0,6.0,0.0,6.5,77.0,848.0,11.0,4.0,
64.0,Deyon Williams,Virginia,ACC,12.0,58.0,767.0,13.2,7.0,63.9,0.0,0.0,,0.0,0.0,58.0,767.0,13.2,7.0,
65.0,Will Blackmon,Boston College,ACC,12.0,51.0,763.0,15.0,4.0,63.6,3.0,21.0,7.0,0.0,1.8,54.0,784.0,14.5,4.0,
66.0,Tres Moses,Rutgers,Big East,12.0,45.0,758.0,16.8,5.0,63.2,2.0,-9.0,-4.5,0.0,-0.8,47.0,749.0,15.9,5.0,
67.0,Billy Pittman,Texas,Big 12,13.0,34.0,750.0,22.1,5.0,57.7,2.0,28.0,14.0,0.0,2.2,36.0,778.0,21.6,5.0,
68.0,Marcedes Lewis,UCLA,Pac-10,12.0,58.0,741.0,12.8,10.0,61.8,0.0,0.0,,0.0,0.0,58.0,741.0,12.8,10.0,AA
69.0,Tony Pennyman,Utah State,WAC,10.0,63.0,741.0,11.8,5.0,74.1,9.0,44.0,4.9,0.0,4.4,72.0,785.0,10.9,5.0,
70.0,Paul Williams,Fresno State,WAC,13.0,43.0,729.0,17.0,7.0,56.1,9.0,83.0,9.2,0.0,6.4,52.0,812.0,15.6,7.0,
71.0,Ross Dickerson,Hawaii,WAC,12.0,51.0,725.0,14.2,4.0,60.4,0.0,0.0,,0.0,0.0,51.0,725.0,14.2,4.0,
72.0,Jerramy Scott,Michigan State,Big Ten,11.0,49.0,722.0,14.7,4.0,65.6,12.0,67.0,5.6,2.0,6.1,61.0,789.0,12.9,6.0,
73.0,Preston Brown,Tulane,CUSA,11.0,47.0,720.0,15.3,6.0,65.5,1.0,5.0,5.0,0.0,0.5,48.0,725.0,15.1,6.0,
74.0,Dwayne Bowe,LSU,SEC,12.0,41.0,710.0,17.3,9.0,59.2,0.0,0.0,,0.0,0.0,41.0,710.0,17.3,9.0,
75.0,Brian Hernandez,Utah,MWC,11.0,39.0,709.0,18.2,3.0,64.5,0.0,0.0,,0.0,0.0,39.0,709.0,18.2,3.0,
76.0,Drouzon Quillen,Louisiana-Monroe,Sun Belt,11.0,45.0,707.0,15.7,9.0,64.3,0.0,0.0,,0.0,0.0,45.0,707.0,15.7,9.0,
77.0,Nichiren Flowers,Nevada,WAC,12.0,55.0,706.0,12.8,2.0,58.8,1.0,3.0,3.0,0.0,0.3,56.0,709.0,12.7,2.0,
78.0,Jason Montgomery,Akron,MAC,13.0,48.0,702.0,14.6,7.0,54.0,2.0,11.0,5.5,0.0,0.8,50.0,713.0,14.3,7.0,
79.0,Dallas Baker,Florida,SEC,12.0,52.0,697.0,13.4,5.0,58.1,0.0,0.0,,0.0,0.0,52.0,697.0,13.4,5.0,
80.0,Deon Butler,Penn State,Big Ten,11.0,37.0,691.0,18.7,9.0,62.8,1.0,6.0,6.0,0.0,0.5,38.0,697.0,18.3,9.0,
81.0,Steve Odom,Toledo,MAC,12.0,55.0,690.0,12.5,6.0,57.5,0.0,0.0,,0.0,0.0,55.0,690.0,12.5,6.0,
82.0,Donnie Avery,Houston,CUSA,12.0,44.0,688.0,15.6,5.0,57.3,0.0,0.0,,0.0,0.0,44.0,688.0,15.6,5.0,
83.0,Jonathan Orr,Wisconsin,Big Ten,13.0,40.0,688.0,17.2,8.0,52.9,0.0,0.0,,0.0,0.0,40.0,688.0,17.2,8.0,
84.0,Najah Pruden,Kent State,MAC,10.0,33.0,688.0,20.8,5.0,68.8,0.0,0.0,,0.0,0.0,33.0,688.0,20.8,5.0,
85.0,Cory Rodgers,Texas Christian,MWC,12.0,52.0,685.0,13.2,5.0,57.1,17.0,41.0,2.4,5.0,3.4,69.0,726.0,10.5,10.0,
86.0,Todd Watkins,BYU,MWC,12.0,49.0,678.0,13.8,9.0,56.5,0.0,0.0,,0.0,0.0,49.0,678.0,13.8,9.0,
87.0,D.J. Hall,Alabama,SEC,12.0,48.0,676.0,14.1,5.0,56.3,0.0,0.0,,0.0,0.0,48.0,676.0,14.1,5.0,
88.0,John Madsen,Utah,MWC,10.0,55.0,672.0,12.2,6.0,67.2,1.0,3.0,3.0,0.0,0.3,56.0,675.0,12.1,6.0,
89.0,Jesse Holley,North Carolina,ACC,11.0,47.0,670.0,14.3,1.0,60.9,0.0,0.0,,0.0,0.0,47.0,670.0,14.3,1.0,
90.0,Tony Scheffler,Western Michigan,MAC,11.0,57.0,670.0,11.8,9.0,60.9,0.0,0.0,,0.0,0.0,57.0,670.0,11.8,9.0,
91.0,Jordy Nelson,Kansas State,Big 12,11.0,45.0,669.0,14.9,8.0,60.8,1.0,-2.0,-2.0,0.0,-0.2,46.0,667.0,14.5,8.0,
92.0,Chris Davis,Florida State,ACC,13.0,51.0,666.0,13.1,5.0,51.2,5.0,21.0,4.2,0.0,1.6,56.0,687.0,12.3,5.0,
93.0,Johnny Walker,Colorado State,MWC,12.0,43.0,663.0,15.4,2.0,55.3,0.0,0.0,,0.0,0.0,43.0,663.0,15.4,2.0,
94.0,Mark Philmore,Northwestern,Big Ten,11.0,55.0,662.0,12.0,6.0,60.2,1.0,19.0,19.0,1.0,1.7,56.0,681.0,12.2,7.0,
95.0,Kevin Robinson,Utah State,WAC,11.0,43.0,661.0,15.4,8.0,60.1,13.0,91.0,7.0,1.0,8.3,56.0,752.0,13.4,9.0,
96.0,Rudy Burgess,Arizona State,Pac-10,12.0,59.0,655.0,11.1,4.0,54.6,145.0,644.0,4.4,6.0,53.7,204.0,1299.0,6.4,10.0,
97.0,Jhun Cook,UAB,CUSA,11.0,42.0,653.0,15.5,2.0,59.4,0.0,0.0,,0.0,0.0,42.0,653.0,15.5,2.0,
98.0,Keith Brown,Alabama,SEC,11.0,34.0,642.0,18.9,4.0,58.4,2.0,12.0,6.0,0.0,1.1,36.0,654.0,18.2,4.0,
99.0,Nate Swift,Nebraska,Big 12,12.0,45.0,641.0,14.2,7.0,53.4,0.0,0.0,,0.0,0.0,45.0,641.0,14.2,7.0,
100.0,Willie Reid,Florida State,ACC,11.0,50.0,634.0,12.7,1.0,57.6,1.0,5.0,5.0,0.0,0.5,51.0,639.0,12.5,1.0,
101.0,Mark Simmons,Kansas,Big 12,12.0,44.0,631.0,14.3,4.0,52.6,1.0,-14.0,-14.0,0.0,-1.2,45.0,617.0,13.7,4.0,
102.0,Hiram Moore,Marshall,CUSA,11.0,53.0,630.0,11.9,4.0,57.3,0.0,0.0,,0.0,0.0,53.0,630.0,11.9,4.0,
103.0,Bobby Chase,SMU,CUSA,11.0,39.0,625.0,16.0,4.0,56.8,0.0,0.0,,0.0,0.0,39.0,625.0,16.0,4.0,
104.0,Austin Flynn,Iowa State,Big 12,12.0,56.0,624.0,11.1,3.0,52.0,0.0,0.0,,0.0,0.0,56.0,624.0,11.1,3.0,
105.0,David Clowney,Virginia Tech,ACC,13.0,34.0,619.0,18.2,3.0,47.6,0.0,0.0,,0.0,0.0,34.0,619.0,18.2,3.0,
106.0,Erik Davis,Vanderbilt,SEC,9.0,46.0,619.0,13.5,3.0,68.8,0.0,0.0,,0.0,0.0,46.0,619.0,13.5,3.0,
107.0,Greg Carr,Florida State,ACC,12.0,30.0,618.0,20.6,9.0,51.5,1.0,-7.0,-7.0,0.0,-0.6,31.0,611.0,19.7,9.0,
108.0,Sinorice Moss,Miami (FL),ACC,12.0,37.0,614.0,16.6,6.0,51.2,7.0,55.0,7.9,0.0,4.6,44.0,669.0,15.2,6.0,
109.0,David Thomas,Texas,Big 12,13.0,50.0,613.0,12.3,5.0,47.2,0.0,0.0,,0.0,0.0,50.0,613.0,12.3,5.0,
110.0,Mark Bradford,Stanford,Pac-10,10.0,37.0,609.0,16.5,6.0,60.9,2.0,4.0,2.0,0.0,0.4,39.0,613.0,15.7,6.0,
111.0,Justin Harper,Central Michigan,MAC,10.0,64.0,607.0,9.5,4.0,60.7,7.0,55.0,7.9,0.0,5.5,71.0,662.0,9.3,4.0,
112.0,Bruce Gordon,Temple,Ind,10.0,42.0,601.0,14.3,1.0,60.1,0.0,0.0,,0.0,0.0,42.0,601.0,14.3,1.0,
113.0,Desean Jackson,California,Pac-10,11.0,38.0,601.0,15.8,7.0,54.6,8.0,48.0,6.0,0.0,4.4,46.0,649.0,14.1,7.0,
114.0,Sonny Shackelford,Washington,Pac-10,11.0,41.0,592.0,14.4,2.0,53.8,1.0,6.0,6.0,0.0,0.5,42.0,598.0,14.2,2.0,
115.0,Damarius Bilbo,Georgia Tech,ACC,12.0,40.0,591.0,14.8,2.0,49.3,0.0,0.0,,0.0,0.0,40.0,591.0,14.8,2.0,
116.0,Johnny Quinn,North Texas,Sun Belt,11.0,47.0,591.0,12.6,5.0,53.7,2.0,-1.0,-0.5,0.0,-0.1,49.0,590.0,12.0,5.0,
117.0,Clark Harris,Rutgers,Big East,12.0,38.0,584.0,15.4,4.0,48.7,0.0,0.0,,0.0,0.0,38.0,584.0,15.4,4.0,
118.0,Dan Melendez,Maryland,ACC,11.0,40.0,584.0,14.6,2.0,53.1,0.0,0.0,,0.0,0.0,40.0,584.0,14.6,2.0,
119.0,Thomas Parker,Florida Atlantic,Sun Belt,11.0,29.0,584.0,20.1,3.0,53.1,1.0,-2.0,-2.0,0.0,-0.2,30.0,582.0,19.4,3.0,
120.0,Evan Judge,Colorado,Big 12,13.0,41.0,583.0,14.2,2.0,44.8,0.0,0.0,,0.0,0.0,41.0,583.0,14.2,2.0,
121.0,Eugene Hampton,Troy,Sun Belt,11.0,39.0,582.0,14.9,2.0,52.9,1.0,4.0,4.0,0.0,0.4,40.0,586.0,14.7,2.0,
122.0,Ryan Scott,Memphis,CUSA,12.0,37.0,577.0,15.6,3.0,48.1,0.0,0.0,,0.0,0.0,37.0,577.0,15.6,3.0,
123.0,Anthony Fasano,Notre Dame,Ind,12.0,47.0,576.0,12.3,2.0,48.0,0.0,0.0,,0.0,0.0,47.0,576.0,12.3,2.0,
124.0,Aaron Kelly,Clemson,ACC,12.0,47.0,575.0,12.2,2.0,47.9,0.0,0.0,,0.0,0.0,47.0,575.0,12.2,2.0,
125.0,Montrell Jones,Louisville,Big East,12.0,43.0,574.0,13.3,5.0,47.8,0.0,0.0,,0.0,0.0,43.0,574.0,13.3,5.0,
126.0,Craig Chambers,Washington,Pac-10,11.0,31.0,573.0,18.5,6.0,52.1,0.0,0.0,,0.0,0.0,31.0,573.0,18.5,6.0,
127.0,Matt Trannon,Michigan State,Big Ten,11.0,40.0,573.0,14.3,4.0,52.1,0.0,0.0,,0.0,0.0,40.0,573.0,14.3,4.0,
128.0,Jerard Rabb,Boise State,WAC,13.0,38.0,572.0,15.1,5.0,44.0,0.0,0.0,,0.0,0.0,38.0,572.0,15.1,5.0,
129.0,Brian Calhoun,Wisconsin,Big Ten,13.0,53.0,571.0,10.8,2.0,43.9,348.0,1636.0,4.7,22.0,125.8,401.0,2207.0,5.5,24.0,
130.0,James Finley,Oregon,Pac-10,12.0,57.0,571.0,10.0,2.0,47.6,3.0,-2.0,-0.7,0.0,-0.2,60.0,569.0,9.5,2.0,
131.0,Brian Leonard,Rutgers,Big East,12.0,55.0,568.0,10.3,6.0,47.3,173.0,740.0,4.3,11.0,61.7,228.0,1308.0,5.7,17.0,
132.0,Ernie Wheelwright,Minnesota,Big Ten,12.0,37.0,568.0,15.4,5.0,47.3,1.0,3.0,3.0,0.0,0.3,38.0,571.0,15.0,5.0,
133.0,Martin Rucker,Missouri,Big 12,12.0,47.0,567.0,12.1,1.0,47.3,1.0,-3.0,-3.0,0.0,-0.3,48.0,564.0,11.8,1.0,
134.0,Eric Newman,Louisiana Tech,WAC,11.0,30.0,566.0,18.9,8.0,51.5,2.0,16.0,8.0,0.0,1.5,32.0,582.0,18.2,8.0,
135.0,Dominique Zeigler,Baylor,Big 12,11.0,48.0,563.0,11.7,5.0,51.2,0.0,0.0,,0.0,0.0,48.0,563.0,11.7,5.0,
136.0,Greg Estandia,Nevada-Las Vegas,MWC,11.0,49.0,563.0,11.5,7.0,51.2,0.0,0.0,,0.0,0.0,49.0,563.0,11.5,7.0,
137.0,Matt Miller,Arizona State,Pac-10,11.0,24.0,563.0,23.5,7.0,51.2,0.0,0.0,,0.0,0.0,24.0,563.0,23.5,7.0,
138.0,Joe Fernandez,Fresno State,WAC,11.0,46.0,561.0,12.2,8.0,51.0,0.0,0.0,,0.0,0.0,46.0,561.0,12.2,8.0,
139.0,Rufus Skillern,San Jose State,WAC,11.0,36.0,561.0,15.6,6.0,51.0,0.0,0.0,,0.0,0.0,36.0,561.0,15.6,6.0,
140.0,Craig Davis,LSU,SEC,11.0,35.0,559.0,16.0,2.0,50.8,0.0,0.0,,0.0,0.0,35.0,559.0,16.0,2.0,
141.0,Greg Kirkwood,Air Force,MWC,11.0,30.0,555.0,18.5,4.0,50.5,8.0,91.0,11.4,1.0,8.3,38.0,646.0,17.0,5.0,
142.0,Jonathan Fields,Northwestern,Big Ten,12.0,60.0,555.0,9.3,0.0,46.3,5.0,18.0,3.6,0.0,1.5,65.0,573.0,8.8,0.0,
143.0,Levi Dejohnette,Arkansas State,Sun Belt,12.0,43.0,554.0,12.9,1.0,46.2,2.0,11.0,5.5,0.0,0.9,45.0,565.0,12.6,1.0,
144.0,Cory McKinney,Florida International,Sun Belt,11.0,44.0,552.0,12.5,6.0,50.2,2.0,-10.0,-5.0,0.0,-0.9,46.0,542.0,11.8,6.0,
145.0,Scott Chandler,Iowa,Big Ten,12.0,47.0,552.0,11.7,2.0,46.0,0.0,0.0,,0.0,0.0,47.0,552.0,11.7,2.0,
146.0,Kory Sperry,Colorado State,MWC,12.0,42.0,547.0,13.0,4.0,45.6,0.0,0.0,,0.0,0.0,42.0,547.0,13.0,4.0,
147.0,Kyle Brown,Michigan State,Big Ten,9.0,36.0,546.0,15.2,2.0,60.7,2.0,9.0,4.5,0.0,1.0,38.0,555.0,14.6,2.0,
148.0,Limas Sweed,Texas,Big 12,13.0,36.0,545.0,15.1,5.0,41.9,0.0,0.0,,0.0,0.0,36.0,545.0,15.1,5.0,
149.0,Mike Espy,Ole Miss,SEC,11.0,52.0,543.0,10.4,3.0,49.4,4.0,8.0,2.0,0.0,0.7,56.0,551.0,9.8,3.0,
150.0,Leonard Pope,Georgia,SEC,12.0,39.0,541.0,13.9,4.0,45.1,0.0,0.0,,0.0,0.0,39.0,541.0,13.9,4.0,
151.0,Shawn Nelson,Southern Mississippi,CUSA,11.0,35.0,540.0,15.4,5.0,49.1,0.0,0.0,,0.0,0.0,35.0,540.0,15.4,5.0,
152.0,Justin McCullum,Stanford,Pac-10,9.0,36.0,539.0,15.0,5.0,59.9,0.0,0.0,,0.0,0.0,36.0,539.0,15.0,5.0,
153.0,Brian Clark,North Carolina State,ACC,10.0,25.0,537.0,21.5,6.0,53.7,0.0,0.0,,0.0,0.0,25.0,537.0,21.5,6.0,
154.0,Wendell Octave,Idaho,WAC,11.0,33.0,537.0,16.3,3.0,48.8,0.0,0.0,,0.0,0.0,33.0,537.0,16.3,3.0,
155.0,Brandon Myles,West Virginia,Big East,12.0,34.0,536.0,15.8,3.0,44.7,0.0,0.0,,0.0,0.0,34.0,536.0,15.8,3.0,
156.0,Brett Biggs,Akron,MAC,13.0,65.0,535.0,8.2,4.0,41.2,284.0,1230.0,4.3,10.0,94.6,349.0,1765.0,5.1,14.0,
157.0,Jeremy Trimble,Army,Ind,11.0,42.0,535.0,12.7,4.0,48.6,0.0,0.0,,0.0,0.0,42.0,535.0,12.7,4.0,
158.0,Bryan McClendon,Georgia,SEC,13.0,35.0,529.0,15.1,6.0,40.7,0.0,0.0,,0.0,0.0,35.0,529.0,15.1,6.0,
159.0,Logan Payne,Minnesota,Big Ten,12.0,37.0,529.0,14.3,2.0,44.1,1.0,11.0,11.0,0.0,0.9,38.0,540.0,14.2,2.0,
160.0,Taurean Henderson,Texas Tech,Big 12,12.0,67.0,528.0,7.9,5.0,44.0,148.0,872.0,5.9,17.0,72.7,215.0,1400.0,6.5,22.0,
161.0,Jarett Dillard,Rice,CUSA,11.0,35.0,524.0,15.0,5.0,47.6,1.0,-7.0,-7.0,0.0,-0.6,36.0,517.0,14.4,5.0,
162.0,Mario Hill,Ole Miss,SEC,8.0,34.0,524.0,15.4,2.0,65.5,2.0,11.0,5.5,0.0,1.4,36.0,535.0,14.9,2.0,
163.0,Drisan James,Boise State,WAC,12.0,34.0,518.0,15.2,2.0,43.2,7.0,70.0,10.0,0.0,5.8,41.0,588.0,14.3,2.0,
164.0,Ed Hinkel,Iowa,Big Ten,9.0,40.0,518.0,13.0,7.0,57.6,1.0,20.0,20.0,1.0,2.2,41.0,538.0,13.1,8.0,
165.0,A.J. Bennett,Eastern Michigan,MAC,11.0,60.0,511.0,8.5,4.0,46.5,6.0,-2.0,-0.3,0.0,-0.2,66.0,509.0,7.7,4.0,
166.0,Jared Ellerson,Minnesota,Big Ten,9.0,21.0,511.0,24.3,5.0,56.8,1.0,9.0,9.0,0.0,1.0,22.0,520.0,23.6,5.0,
