position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,56,10,15,15,4,GB,0.807501307358104,0.8183382883879129,14.918386022178673,20.213047314368403,15,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|YCO/A|BMI|aDOT|TWP%|BTT%|Y/RR|ATT|MTF|Breakout Age,SpeedxBMI,-0.07310583605805157
QB,56,10,15,15,1,GB,0.7925402543996661,0.7733208231857269,18.30125539690444,22.579062468200515,8,PDOM+|RDOM+|Draft Capital|Comp%|aDOT|Speed|Breakout Age|MTF,,-4.805954028886703
QB,56,10,15,15,8,GB,0.750999134498587,0.7640230854339882,18.33700625213415,23.037473617728736,12,PDOM+|RDOM+|Draft Capital|Comp%|ATT|Speed|Y/RR|Breakout Age|YCO/A|ADJ%|BMI,SpeedxBMI,-5.471153780969246
QB,56,10,15,15,6,GB,0.7499199441933355,0.753772512940639,18.825228060378482,23.53251575376801,9,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|MTF|TWP%|ATT,SpeedxBMI,-13.990324978245328
QB,56,10,15,15,9,GB,0.6868414943334861,0.7294673023975059,19.78505273569389,24.666638735391587,10,PDOM+|RDOM+|Draft Capital|Comp%|MTF|TWP%|ATT|aDOT|Y/RR,SpeedxBMI,-9.981204769635728
QB,56,10,15,15,2,GB,0.7826503186481242,0.7260977382694025,19.491056249796188,24.81977847250922,10,PDOM+|RDOM+|Draft Capital|Comp%|ATT|TWP%|BMI|aDOT|Breakout Age|MTF,,-7.718244770589838
QB,56,10,15,15,3,GB,0.6939524275052774,0.7253227343936266,17.568479568282502,24.854867334122364,7,PDOM+|RDOM+|Draft Capital|Comp%|TWP%|aDOT|ATT,,-11.603462147935362
QB,56,10,15,15,7,GB,0.7955554157172721,0.7047931179279887,19.443546731875102,25.766968742215116,12,PDOM+|RDOM+|Draft Capital|Comp%|BMI|ATT|TWP%|Speed|Breakout Age|Y/RR|BTT%|ADJ%,,0.9677908666726106
QB,56,10,15,15,0,GB,0.6845446597585101,0.5871768085362147,23.167421822460312,30.47067922156973,4,PDOM+|RDOM+|Draft Capital|Comp%,,13.854675440362461
QB,56,10,15,15,5,GB,0.6556212408341251,0.5819503108805464,23.009912194631813,30.662957714682058,5,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%,,0.1360420752737646
