position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,21,20,15,15,13,GB,0.8253780440359982,0.7570431912670598,19.873673079722558,27.23884473815154,12,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|Breakout Age|BMI|TWP%|Speed|MTF|BTT%|aDOT,,-11.251709083685915
QB,21,20,15,15,10,GB,0.8330996342648394,0.7466611252722128,21.257212585399703,27.81474389898454,15,PDOM+|RDOM+|Draft Capital|Comp%|TWP%|YCO/A|BTT%|Y/RR|aDOT|Breakout Age|ADJ%|Speed|BMI|MTF|ATT,,-16.79191500382134
QB,21,20,15,15,18,GB,0.84510374446632,0.7412674957529318,21.577625324205147,28.10927491322055,14,PDOM+|RDOM+|Draft Capital|Comp%|Speed|BMI|Y/RR|aDOT|YCO/A|TWP%|ADJ%|Breakout Age|MTF|BTT%,,-12.068124005241698
QB,21,20,15,15,4,GB,0.8430113056782194,0.734616581360637,21.13659027004157,28.468267575953107,16,PDOM+|RDOM+|Draft Capital|Comp%|BMI|Y/RR|BTT%|MTF|Speed|ADJ%|ATT|YCO/A|Breakout Age|TWP%|aDOT,SpeedxBMI,-15.914056326061601
QB,21,20,15,15,2,GB,0.7451712955998524,0.6871404586027545,23.732940790795812,30.90998890451759,6,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age,SpeedxBMI,-5.450904039792635
QB,21,20,15,15,3,GB,0.8093476429913993,0.6787603823363826,23.672356421648644,31.321221957331822,12,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|BMI|YCO/A|Y/RR|TWP%|BTT%|MTF,SpeedxBMI,-16.211551406056934
QB,21,20,15,15,7,GB,0.8141736974387814,0.6686126906865548,23.65714816138576,31.812081279402644,11,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|ADJ%|BMI|TWP%|MTF|BTT%|Speed,,-16.033708785649406
QB,21,20,15,15,0,GB,0.7103978192431745,0.6651205827597904,23.61135013793097,31.979257397099133,4,PDOM+|RDOM+|Draft Capital|Comp%,,-8.82649465434583
QB,21,20,15,15,11,GB,0.7103978192431745,0.6651205827597904,23.61135013793097,31.979257397099133,4,PDOM+|RDOM+|Draft Capital|Comp%,,-8.82649465434583
QB,21,20,15,15,1,GB,0.751339283710988,0.6637282612637183,24.727269637133684,32.04566820136598,7,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|ATT|Breakout Age,,-10.975368101025404
QB,21,20,15,15,5,GB,0.7408197266288857,0.6562662214180243,24.687308421160946,32.39927208976529,5,PDOM+|RDOM+|Draft Capital|Comp%,SpeedxBMI,-10.315608882510574
QB,21,20,15,15,19,GB,0.7408197266288857,0.6562662214180243,24.687308421160946,32.39927208976529,5,PDOM+|RDOM+|Draft Capital|Comp%,SpeedxBMI,-10.315608882510574
QB,21,20,15,15,12,GB,0.7732095586657104,0.6561153543515865,24.15685326222118,32.40638143894035,12,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|Speed|TWP%|BMI|Y/RR|ADJ%|Breakout Age,SpeedxBMI,-12.225779091793488
QB,21,20,15,15,17,GB,0.7746787022959072,0.6559893726973762,25.54366922602847,32.412316911410876,11,PDOM+|RDOM+|Draft Capital|Comp%|ATT|Breakout Age|ADJ%|BMI|Y/RR|TWP%|Speed,,-14.973175979186223
QB,21,20,15,15,16,GB,0.806751778192376,0.6356265285773768,25.09949435768398,33.35780933944517,14,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|YCO/A|TWP%|Speed|ATT|aDOT|BMI|Y/RR|BTT%,SpeedxBMI,-12.795847567379708
