Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
44.0,Patrick Garwo,Boston College,ACC,12.0,205.0,1045.0,5.1,7.0,87.1,3.0,19.0,6.3,0.0,1.6,208.0,1064.0,5.1,7.0,
45.0,Shermari Jones*,Coastal Carolina,Sun Belt,11.0,159.0,1040.0,6.5,13.0,94.5,3.0,28.0,9.3,0.0,2.5,162.0,1068.0,6.6,13.0,
46.0,Malik Cunningham*,Louisville,ACC,13.0,173.0,1031.0,6.0,20.0,79.3,1.0,9.0,9.0,0.0,0.7,174.0,1040.0,6.0,20.0,
47.0,Shamari Brooks*,Tulsa,American,13.0,218.0,1029.0,4.7,7.0,79.2,8.0,71.0,8.9,0.0,5.5,226.0,1100.0,4.9,7.0,
48.0,Isaiah Spiller,Texas A&M,SEC,12.0,179.0,1011.0,5.6,6.0,84.3,25.0,189.0,7.6,1.0,15.8,204.0,1200.0,5.9,7.0,
49.0,Evan Hull,Northwestern,Big Ten,12.0,196.0,1009.0,5.1,7.0,84.1,33.0,264.0,8.0,2.0,22.0,229.0,1273.0,5.6,9.0,
50.0,Rachaad White*,Arizona State,Pac-12,11.0,182.0,1006.0,5.5,15.0,91.5,43.0,456.0,10.6,1.0,41.5,225.0,1462.0,6.5,16.0,
51.0,Chase Brown,Illinois,Big Ten,10.0,170.0,1005.0,5.9,5.0,100.5,14.0,142.0,10.1,0.0,14.2,184.0,1147.0,6.2,5.0,
52.0,Tyrion Davis-Price*,LSU,SEC,12.0,211.0,1003.0,4.8,6.0,83.6,10.0,64.0,6.4,0.0,5.3,221.0,1067.0,4.8,6.0,
53.0,Kyren Williams*,Notre Dame,Ind,12.0,204.0,1002.0,4.9,14.0,83.5,42.0,359.0,8.5,3.0,29.9,246.0,1361.0,5.5,17.0,
54.0,Alton McCaskill*,Houston,American,14.0,189.0,961.0,5.1,16.0,68.6,21.0,113.0,5.4,2.0,8.1,210.0,1074.0,5.1,18.0,
55.0,Tucker Gregg*,Georgia State,Sun Belt,13.0,192.0,953.0,5.0,9.0,73.3,2.0,12.0,6.0,0.0,0.9,194.0,965.0,5.0,9.0,
56.0,Blake Corum*,Michigan,Big Ten,12.0,143.0,952.0,6.7,11.0,79.3,24.0,141.0,5.9,1.0,11.8,167.0,1093.0,6.5,12.0,
57.0,Camerun Peoples*,Appalachian State,Sun Belt,12.0,166.0,926.0,5.6,14.0,77.2,2.0,19.0,9.5,0.0,1.6,168.0,945.0,5.6,14.0,
58.0,Keaontay Ingram,USC,Pac-12,10.0,156.0,911.0,5.8,5.0,91.1,22.0,156.0,7.1,0.0,15.6,178.0,1067.0,6.0,5.0,
59.0,Devon Achane,Texas A&M,SEC,12.0,130.0,910.0,7.0,9.0,75.8,24.0,261.0,10.9,1.0,21.8,154.0,1171.0,7.6,10.0,
60.0,Carson Steele*,Ball State,MAC,13.0,192.0,891.0,4.6,6.0,68.5,12.0,157.0,13.1,1.0,12.1,204.0,1048.0,5.1,7.0,
61.0,Jashaun Corbin,Florida State,ACC,12.0,143.0,887.0,6.2,7.0,73.9,25.0,144.0,5.8,1.0,12.0,168.0,1031.0,6.1,8.0,
62.0,Calvin Tyler Jr.*,Utah State,MWC,12.0,196.0,884.0,4.5,7.0,73.7,11.0,50.0,4.5,0.0,4.2,207.0,934.0,4.5,7.0,
63.0,Max Borghi*,Washington State,Pac-12,12.0,160.0,880.0,5.5,12.0,73.3,16.0,156.0,9.8,0.0,13.0,176.0,1036.0,5.9,12.0,
64.0,Malik Willis*,Liberty,Ind,13.0,197.0,878.0,4.5,13.0,67.5,1.0,13.0,13.0,0.0,1.0,198.0,891.0,4.5,13.0,
65.0,Tyjae Spears,Tulane,American,12.0,129.0,863.0,6.7,9.0,71.9,19.0,145.0,7.6,0.0,12.1,148.0,1008.0,6.8,9.0,
66.0,Jamyest Williams*,Georgia State,Sun Belt,13.0,128.0,859.0,6.7,9.0,66.1,1.0,19.0,19.0,0.0,1.5,129.0,878.0,6.8,9.0,
67.0,Zamir White*,Georgia,SEC,15.0,160.0,856.0,5.4,11.0,57.1,9.0,75.0,8.3,0.0,5.0,169.0,931.0,5.5,11.0,
68.0,Chris Smith*,Louisiana,Sun Belt,13.0,153.0,855.0,5.6,8.0,65.8,14.0,75.0,5.4,1.0,5.8,167.0,930.0,5.6,9.0,
69.0,Ronald Awatt*,UTEP,CUSA,13.0,158.0,844.0,5.3,6.0,64.9,11.0,158.0,14.4,0.0,12.2,169.0,1002.0,5.9,6.0,
70.0,Montrell Johnson*,Louisiana,Sun Belt,14.0,162.0,838.0,5.2,12.0,59.9,6.0,53.0,8.8,0.0,3.8,168.0,891.0,5.3,12.0,
71.0,La'darius Jefferson*,Western Michigan,MAC,12.0,185.0,836.0,4.5,10.0,69.7,3.0,38.0,12.7,0.0,3.2,188.0,874.0,4.6,10.0,
72.0,Johnny Ford,Florida Atlantic,CUSA,11.0,131.0,831.0,6.3,5.0,75.5,23.0,282.0,12.3,2.0,25.6,154.0,1113.0,7.2,7.0,
73.0,Sam Howell*,North Carolina,ACC,12.0,183.0,828.0,4.5,11.0,69.0,0.0,0.0,,0.0,0.0,183.0,828.0,4.5,11.0,
74.0,Ky Thomas*,Minnesota,Big Ten,9.0,166.0,824.0,5.0,6.0,91.6,6.0,44.0,7.3,0.0,4.9,172.0,868.0,5.0,6.0,
75.0,Chez Mellusi*,Wisconsin,Big Ten,9.0,173.0,815.0,4.7,5.0,90.6,7.0,66.0,9.4,0.0,7.3,180.0,881.0,4.9,5.0,
76.0,Xavier Williams*,Kent State,MAC,13.0,125.0,812.0,6.5,3.0,62.5,4.0,40.0,10.0,0.0,3.1,129.0,852.0,6.6,3.0,
77.0,De'Montre Tuggle,Ohio,MAC,12.0,138.0,804.0,5.8,7.0,67.0,16.0,156.0,9.8,2.0,13.0,154.0,960.0,6.2,9.0,
78.0,Frank Gore Jr.,Southern Mississippi,CUSA,12.0,179.0,801.0,4.5,5.0,66.8,20.0,155.0,7.8,0.0,12.9,199.0,956.0,4.8,5.0,
79.0,Trestan Ebner*,Baylor,Big 12,14.0,148.0,799.0,5.4,2.0,57.1,28.0,284.0,10.1,2.0,20.3,176.0,1083.0,6.2,4.0,
80.0,Jabari Small*,Tennessee,SEC,11.0,141.0,796.0,5.6,9.0,72.4,9.0,77.0,8.6,0.0,7.0,150.0,873.0,5.8,9.0,
81.0,Logan Wright,Georgia Southern,Sun Belt,12.0,150.0,793.0,5.3,8.0,66.1,17.0,180.0,10.6,0.0,15.0,167.0,973.0,5.8,8.0,
82.0,Ronnie Rivers*,Fresno State,MWC,11.0,161.0,788.0,4.9,5.0,71.6,34.0,364.0,10.7,2.0,33.1,195.0,1152.0,5.9,7.0,
83.0,Marcus Williams Jr.,Louisiana Tech,CUSA,12.0,194.0,787.0,4.1,8.0,65.6,20.0,202.0,10.1,1.0,16.8,214.0,989.0,4.6,9.0,
84.0,Titus Swen*,Wyoming,MWC,13.0,132.0,785.0,5.9,7.0,60.4,6.0,30.0,5.0,0.0,2.3,138.0,815.0,5.9,7.0,
85.0,Garrett Shrader,Syracuse,ACC,12.0,173.0,781.0,4.5,14.0,65.1,0.0,0.0,,0.0,0.0,173.0,781.0,4.5,14.0,
86.0,Jerrion Ealy*,Ole Miss,SEC,12.0,133.0,768.0,5.8,5.0,64.0,32.0,218.0,6.8,2.0,18.2,165.0,986.0,6.0,7.0,
87.0,Tyler Nevens,San Jose State,MWC,11.0,167.0,766.0,4.6,7.0,69.6,8.0,42.0,5.3,1.0,3.8,175.0,808.0,4.6,8.0,
88.0,Raheem Blackshear*,Virginia Tech,ACC,13.0,133.0,765.0,5.8,6.0,58.8,25.0,249.0,10.0,1.0,19.2,158.0,1014.0,6.4,7.0,
89.0,Emory Jones*,Florida,SEC,13.0,143.0,758.0,5.3,4.0,58.3,2.0,28.0,14.0,1.0,2.2,145.0,786.0,5.4,5.0,
90.0,Zonovan Knight,North Carolina State,ACC,12.0,140.0,753.0,5.4,3.0,62.8,21.0,156.0,7.4,0.0,13.0,161.0,909.0,5.6,3.0,
91.0,David Bailey,Colorado State,MWC,11.0,197.0,752.0,3.8,9.0,68.4,15.0,134.0,8.9,2.0,12.2,212.0,886.0,4.2,11.0,
92.0,Jahmyr Gibbs,Georgia Tech,ACC,12.0,143.0,746.0,5.2,4.0,62.2,36.0,470.0,13.1,2.0,39.2,179.0,1216.0,6.8,6.0,
93.0,Will Shipley*,Clemson,ACC,10.0,149.0,738.0,5.0,11.0,73.8,16.0,116.0,7.3,0.0,11.6,165.0,854.0,5.2,11.0,
94.0,Haaziq Daniels*,Air Force,MWC,12.0,155.0,734.0,4.7,11.0,61.2,0.0,0.0,,0.0,0.0,155.0,734.0,4.7,11.0,
95.0,Johnny Richardson*,UCF,American,13.0,104.0,733.0,7.0,3.0,56.4,25.0,226.0,9.0,1.0,17.4,129.0,959.0,7.4,4.0,
96.0,Toa Taua*,Nevada,MWC,13.0,150.0,730.0,4.9,6.0,56.2,39.0,296.0,7.6,1.0,22.8,189.0,1026.0,5.4,7.0,
97.0,James Cook*,Georgia,SEC,15.0,113.0,728.0,6.4,7.0,48.5,27.0,284.0,10.5,4.0,18.9,140.0,1012.0,7.2,11.0,
98.0,Tre Siggers,SMU,American,11.0,147.0,727.0,4.9,9.0,66.1,9.0,56.0,6.2,1.0,5.1,156.0,783.0,5.0,10.0,
99.0,Jalen Mitchell*,Louisville,ACC,12.0,155.0,722.0,4.7,5.0,60.2,12.0,121.0,10.1,0.0,10.1,167.0,843.0,5.0,5.0,
100.0,Tayon Fleet-Davis*,Maryland,Big Ten,13.0,128.0,721.0,5.6,8.0,55.5,32.0,305.0,9.5,1.0,23.5,160.0,1026.0,6.4,9.0,
101.0,Calvin Hill,Texas State,Sun Belt,12.0,128.0,714.0,5.6,3.0,59.5,18.0,78.0,4.3,0.0,6.5,146.0,792.0,5.4,3.0,
102.0,Jayden Daniels*,Arizona State,Pac-12,13.0,138.0,710.0,5.1,6.0,54.6,0.0,0.0,,0.0,0.0,138.0,710.0,5.1,6.0,
103.0,Jordan Mims*,Fresno State,MWC,13.0,127.0,710.0,5.6,6.0,54.6,25.0,324.0,13.0,4.0,24.9,152.0,1034.0,6.8,10.0,
104.0,Devin Neal,Kansas,Big 12,11.0,158.0,707.0,4.5,8.0,64.3,7.0,57.0,8.1,1.0,5.2,165.0,764.0,4.6,9.0,
105.0,Dustin Crum*,Kent State,MAC,14.0,161.0,703.0,4.4,12.0,50.2,0.0,0.0,,1.0,0.0,161.0,703.0,4.4,13.0,
106.0,Isaiah Bowser*,UCF,American,8.0,159.0,703.0,4.4,9.0,87.9,9.0,75.0,8.3,0.0,9.4,168.0,778.0,4.6,9.0,
107.0,Kimani Vidal,Troy,Sun Belt,11.0,152.0,701.0,4.6,5.0,63.7,22.0,134.0,6.1,0.0,12.2,174.0,835.0,4.8,5.0,
108.0,Bucky Irving*,Minnesota,Big Ten,12.0,133.0,699.0,5.3,4.0,58.3,8.0,73.0,9.1,0.0,6.1,141.0,772.0,5.5,4.0,
109.0,T.J. Pledger*,Utah,Pac-12,14.0,104.0,694.0,6.7,6.0,49.6,10.0,107.0,10.7,0.0,7.6,114.0,801.0,7.0,6.0,
110.0,Juwuan Price,New Mexico State,Ind,12.0,135.0,692.0,5.1,10.0,57.7,26.0,181.0,7.0,0.0,15.1,161.0,873.0,5.4,10.0,
111.0,D'Vonte Price,Florida International,CUSA,9.0,129.0,682.0,5.3,6.0,75.8,10.0,83.0,8.3,0.0,9.2,139.0,765.0,5.5,6.0,
112.0,Jaren Mangham,South Florida,American,12.0,160.0,671.0,4.2,15.0,55.9,5.0,50.0,10.0,0.0,4.2,165.0,721.0,4.4,15.0,
113.0,Brandon Thomas,Memphis,American,9.0,116.0,669.0,5.8,8.0,74.3,8.0,52.0,6.5,0.0,5.8,124.0,721.0,5.8,8.0,
114.0,Spencer Sanders*,Oklahoma State,Big 12,13.0,146.0,668.0,4.6,6.0,51.4,1.0,6.0,6.0,0.0,0.5,147.0,674.0,4.6,6.0,
115.0,K.J. Jefferson*,Arkansas,SEC,13.0,146.0,664.0,4.5,6.0,51.1,0.0,0.0,,0.0,0.0,146.0,664.0,4.5,6.0,
116.0,Jarek Broussard,Colorado,Pac-12,11.0,142.0,661.0,4.7,2.0,60.1,13.0,81.0,6.2,0.0,7.4,155.0,742.0,4.8,2.0,
117.0,Darren Grainger*,Georgia State,Sun Belt,13.0,133.0,660.0,5.0,3.0,50.8,0.0,0.0,,0.0,0.0,133.0,660.0,5.0,3.0,
118.0,Kevin Harris*,South Carolina,SEC,12.0,152.0,659.0,4.3,4.0,54.9,11.0,89.0,8.1,0.0,7.4,163.0,748.0,4.6,4.0,
119.0,Aaron Dumas,New Mexico,MWC,11.0,136.0,658.0,4.8,2.0,59.8,0.0,0.0,,0.0,0.0,136.0,658.0,4.8,2.0,
120.0,Anthony Brown*,Oregon,Pac-12,14.0,151.0,658.0,4.4,9.0,47.0,0.0,0.0,,0.0,0.0,151.0,658.0,4.4,9.0,
121.0,Christian Anderson*,Army,Ind,12.0,116.0,652.0,5.6,9.0,54.3,0.0,0.0,,0.0,0.0,116.0,652.0,5.6,9.0,
122.0,Dae Dae Hunter,Hawaii,MWC,10.0,101.0,651.0,6.4,3.0,65.1,19.0,163.0,8.6,0.0,16.3,120.0,814.0,6.8,3.0,
123.0,Israel Abanikanda*,Pitt,ACC,13.0,123.0,651.0,5.3,7.0,50.1,24.0,197.0,8.2,1.0,15.2,147.0,848.0,5.8,8.0,
124.0,Zach Evans,Texas Christian,Big 12,6.0,92.0,648.0,7.0,5.0,108.0,10.0,130.0,13.0,1.0,21.7,102.0,778.0,7.6,6.0,
125.0,Isiah Pacheco*,Rutgers,Big Ten,12.0,167.0,647.0,3.9,5.0,53.9,13.0,25.0,1.9,0.0,2.1,180.0,672.0,3.7,5.0,
126.0,Snoop Conner*,Ole Miss,SEC,13.0,130.0,647.0,5.0,13.0,49.8,14.0,82.0,5.9,0.0,6.3,144.0,729.0,5.1,13.0,
127.0,Emani Bailey*,Louisiana,Sun Belt,11.0,102.0,642.0,6.3,8.0,58.4,15.0,153.0,10.2,0.0,13.9,117.0,795.0,6.8,8.0,
128.0,Isaac Ruoss,Navy,American,12.0,166.0,641.0,3.9,5.0,53.4,2.0,15.0,7.5,0.0,1.3,168.0,656.0,3.9,5.0,
129.0,Kobe Pace*,Clemson,ACC,11.0,104.0,641.0,6.2,6.0,58.3,12.0,131.0,10.9,0.0,11.9,116.0,772.0,6.7,6.0,
130.0,Braydon Bennett*,Coastal Carolina,Sun Belt,13.0,74.0,636.0,8.6,7.0,48.9,24.0,295.0,12.3,2.0,22.7,98.0,931.0,9.5,9.0,
131.0,Ricky Person Jr.,North Carolina State,ACC,12.0,135.0,636.0,4.7,5.0,53.0,28.0,240.0,8.6,2.0,20.0,163.0,876.0,5.4,7.0,
132.0,Calvin Camp,Charlotte,CUSA,12.0,113.0,635.0,5.6,4.0,52.9,15.0,130.0,8.7,1.0,10.8,128.0,765.0,6.0,5.0,
133.0,Anthony Watkins*,Tulsa,American,13.0,86.0,634.0,7.4,4.0,48.8,4.0,28.0,7.0,0.0,2.2,90.0,662.0,7.4,4.0,
134.0,Jermaine Brown Jr.*,UAB,CUSA,13.0,123.0,631.0,5.1,7.0,48.5,23.0,200.0,8.7,0.0,15.4,146.0,831.0,5.7,7.0,
135.0,Jawon Hamilton*,Eastern Michigan,MAC,11.0,101.0,623.0,6.2,4.0,56.6,1.0,7.0,7.0,0.0,0.6,102.0,630.0,6.2,4.0,
136.0,Kendre Miller,Texas Christian,Big 12,10.0,83.0,623.0,7.5,7.0,62.3,12.0,117.0,9.8,1.0,11.7,95.0,740.0,7.8,8.0,
137.0,Dedrick Parson,Hawaii,MWC,13.0,117.0,618.0,5.3,8.0,47.5,28.0,279.0,10.0,1.0,21.5,145.0,897.0,6.2,9.0,
138.0,Noah Whittington*,Western Kentucky,CUSA,12.0,101.0,617.0,6.1,2.0,51.4,12.0,58.0,4.8,0.0,4.8,113.0,675.0,6.0,2.0,
139.0,Hendon Hooker*,Tennessee,SEC,13.0,166.0,616.0,3.7,5.0,47.4,0.0,0.0,,0.0,0.0,166.0,616.0,3.7,5.0,
140.0,Brittain Brown,UCLA,Pac-12,10.0,102.0,615.0,6.0,7.0,61.5,18.0,129.0,7.2,0.0,12.9,120.0,744.0,6.2,7.0,
141.0,Tyrell Robinson*,Army,Ind,14.0,78.0,615.0,7.9,3.0,43.9,13.0,382.0,29.4,3.0,27.3,91.0,997.0,11.0,6.0,
142.0,Matt Corral*,Ole Miss,SEC,13.0,152.0,614.0,4.0,11.0,47.2,1.0,19.0,19.0,0.0,1.5,153.0,633.0,4.1,11.0,H-7
143.0,Ulysses Bentley IV,SMU,American,11.0,96.0,610.0,6.4,4.0,55.5,19.0,90.0,4.7,1.0,8.2,115.0,700.0,6.1,5.0,
144.0,Dorian Thompson-Robinson,UCLA,Pac-12,11.0,130.0,609.0,4.7,9.0,55.4,0.0,0.0,,0.0,0.0,130.0,609.0,4.7,9.0,
145.0,Christopher Brooks,California,Pac-12,12.0,116.0,607.0,5.2,4.0,50.6,19.0,131.0,6.9,3.0,10.9,135.0,738.0,5.5,7.0,
146.0,Christian Beal*,Wake Forest,ACC,12.0,131.0,604.0,4.6,7.0,50.3,9.0,55.0,6.1,0.0,4.6,140.0,659.0,4.7,7.0,
147.0,Christian Beal-Smith*,Wake Forest,ACC,12.0,131.0,604.0,4.6,7.0,50.3,9.0,55.0,6.1,0.0,4.6,140.0,659.0,4.7,7.0,
148.0,Stephen Carr,Indiana,Big Ten,9.0,155.0,600.0,3.9,6.0,66.7,15.0,93.0,6.2,1.0,10.3,170.0,693.0,4.1,7.0,
149.0,Trelon Smith*,Arkansas,SEC,13.0,119.0,598.0,5.0,5.0,46.0,4.0,21.0,5.3,0.0,1.6,123.0,619.0,5.0,5.0,
150.0,Elelyon Noa*,Utah State,MWC,14.0,138.0,597.0,4.3,4.0,42.6,11.0,85.0,7.7,0.0,6.1,149.0,682.0,4.6,4.0,
151.0,Jarquez Hunter*,Auburn,SEC,13.0,89.0,593.0,6.7,3.0,45.6,12.0,61.0,5.1,1.0,4.7,101.0,654.0,6.5,4.0,
152.0,Vincent Davis*,Pitt,ACC,14.0,142.0,593.0,4.2,4.0,42.4,23.0,125.0,5.4,0.0,8.9,165.0,718.0,4.4,4.0,
153.0,Rahjai Harris,East Carolina,American,12.0,165.0,583.0,3.5,4.0,48.6,24.0,162.0,6.8,1.0,13.5,189.0,745.0,3.9,5.0,
154.0,Shadrick Byrd,Charlotte,CUSA,12.0,132.0,583.0,4.4,3.0,48.6,21.0,256.0,12.2,2.0,21.3,153.0,839.0,5.5,5.0,
155.0,Zaquandre White*,South Carolina,SEC,12.0,88.0,583.0,6.6,2.0,48.6,19.0,202.0,10.6,3.0,16.8,107.0,785.0,7.3,5.0,
156.0,Carlinos Acie,Navy,American,12.0,66.0,580.0,8.8,2.0,48.3,3.0,15.0,5.0,0.0,1.3,69.0,595.0,8.6,2.0,
157.0,Nate Carter,Connecticut,Ind,12.0,125.0,578.0,4.6,2.0,48.2,19.0,127.0,6.7,0.0,10.6,144.0,705.0,4.9,2.0,
158.0,Raheim Sanders*,Arkansas,SEC,13.0,114.0,578.0,5.1,5.0,44.5,11.0,109.0,9.9,1.0,8.4,125.0,687.0,5.5,6.0,
159.0,Dominique Johnson*,Arkansas,SEC,13.0,97.0,575.0,5.9,7.0,44.2,7.0,71.0,10.1,1.0,5.5,104.0,646.0,6.2,8.0,
160.0,Dameon Pierce*,Florida,SEC,13.0,100.0,574.0,5.7,13.0,44.2,19.0,216.0,11.4,3.0,16.6,119.0,790.0,6.6,16.0,
161.0,Harrison Waylee*,Northern Illinois,MAC,5.0,101.0,574.0,5.7,4.0,114.8,1.0,6.0,6.0,0.0,1.2,102.0,580.0,5.7,4.0,
