Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
40.0,Ryquell Armstead*,Temple,American,10.0,210.0,1098.0,5.2,13.0,109.8,8.0,52.0,6.5,0.0,5.2,218.0,1150.0,5.3,13.0,
41.0,Zack Moss*,Utah,Pac-12,9.0,179.0,1096.0,6.1,11.0,121.8,8.0,50.0,6.3,1.0,5.6,187.0,1146.0,6.1,12.0,
42.0,Reggie Gallaspy II*,North Carolina State,ACC,13.0,228.0,1091.0,4.8,18.0,83.9,8.0,38.0,4.8,1.0,2.9,236.0,1129.0,4.8,19.0,
43.0,Malcolm Perry,Navy,American,13.0,172.0,1087.0,6.3,7.0,83.6,9.0,167.0,18.6,1.0,12.8,181.0,1254.0,6.9,8.0,
44.0,Reggie Corbin,Illinois,Big Ten,12.0,128.0,1085.0,8.5,9.0,90.4,16.0,176.0,11.0,0.0,14.7,144.0,1261.0,8.8,9.0,
45.0,Devine Ozigbo,Nebraska,Big Ten,12.0,155.0,1082.0,7.0,12.0,90.2,23.0,203.0,8.8,0.0,16.9,178.0,1285.0,7.2,12.0,
46.0,Lexington Thomas,Nevada-Las Vegas,MWC,12.0,215.0,1067.0,5.0,12.0,88.9,19.0,165.0,8.7,1.0,13.8,234.0,1232.0,5.3,13.0,
47.0,Kennedy Brooks*,Oklahoma,Big 12,12.0,119.0,1056.0,8.9,12.0,88.0,10.0,57.0,5.7,0.0,4.8,129.0,1113.0,8.6,12.0,
48.0,J.K. Dobbins*,Ohio State,Big Ten,14.0,230.0,1053.0,4.6,10.0,75.2,26.0,263.0,10.1,2.0,18.8,256.0,1316.0,5.1,12.0,
49.0,Wesley Fields*,Georgia Southern,Sun Belt,12.0,200.0,1050.0,5.3,9.0,87.5,10.0,237.0,23.7,1.0,19.8,210.0,1287.0,6.1,10.0,
50.0,D'Andre Swift*,Georgia,SEC,14.0,163.0,1049.0,6.4,10.0,74.9,32.0,297.0,9.3,3.0,21.2,195.0,1346.0,6.9,13.0,
51.0,Kevin Mensah,Connecticut,American,12.0,225.0,1045.0,4.6,6.0,87.1,10.0,39.0,3.9,0.0,3.3,235.0,1084.0,4.6,6.0,
52.0,Darwin Thompson*,Utah State,MWC,13.0,153.0,1044.0,6.8,14.0,80.3,23.0,351.0,15.3,2.0,27.0,176.0,1395.0,7.9,16.0,
53.0,Nick Brossette*,LSU,SEC,13.0,240.0,1039.0,4.3,14.0,79.9,14.0,78.0,5.6,0.0,6.0,254.0,1117.0,4.4,14.0,
54.0,Anthony McFarland,Maryland,Big Ten,12.0,131.0,1034.0,7.9,4.0,86.2,7.0,73.0,10.4,0.0,6.1,138.0,1107.0,8.0,4.0,
55.0,Tre Harbison*,Northern Illinois,MAC,14.0,206.0,1034.0,5.0,5.0,73.9,7.0,33.0,4.7,0.0,2.4,213.0,1067.0,5.0,5.0,
56.0,Frankie Hickson,Liberty,Ind,12.0,229.0,1032.0,4.5,11.0,86.0,10.0,57.0,5.7,0.0,4.8,239.0,1089.0,4.6,11.0,
57.0,Jordan Ellis*,Virginia,ACC,13.0,215.0,1026.0,4.8,10.0,78.9,7.0,69.0,9.9,0.0,5.3,222.0,1095.0,4.9,10.0,
58.0,CJ Verdell*,Oregon,Pac-12,13.0,202.0,1018.0,5.0,10.0,78.3,27.0,315.0,11.7,2.0,24.2,229.0,1333.0,5.8,12.0,
59.0,Elijah Holyfield*,Georgia,SEC,14.0,159.0,1018.0,6.4,7.0,72.7,5.0,40.0,8.0,0.0,2.9,164.0,1058.0,6.5,7.0,
60.0,Kelvin Hopkins Jr.*,Army,Ind,12.0,208.0,1017.0,4.9,17.0,84.8,0.0,0.0,,0.0,0.0,208.0,1017.0,4.9,17.0,
61.0,Jaret Patterson*,Buffalo,MAC,14.0,183.0,1013.0,5.5,14.0,72.4,7.0,62.0,8.9,0.0,4.4,190.0,1075.0,5.7,14.0,
62.0,Travon McMillian,Colorado,Pac-12,12.0,201.0,1009.0,5.0,7.0,84.1,14.0,118.0,8.4,1.0,9.8,215.0,1127.0,5.2,8.0,
63.0,Cade Carney*,Wake Forest,ACC,13.0,188.0,1005.0,5.3,8.0,77.3,4.0,34.0,8.5,0.0,2.6,192.0,1039.0,5.4,8.0,
64.0,Kyler Murray*,Oklahoma,Big 12,14.0,140.0,1001.0,7.2,12.0,71.5,0.0,0.0,,0.0,0.0,140.0,1001.0,7.2,12.0,H-1
65.0,Juwan Washington*,San Diego State,MWC,9.0,199.0,999.0,5.0,10.0,111.0,10.0,73.0,7.3,0.0,8.1,209.0,1072.0,5.1,10.0,
66.0,Cole Fagan,Air Force,MWC,12.0,185.0,997.0,5.4,7.0,83.1,3.0,53.0,17.7,0.0,4.4,188.0,1050.0,5.6,7.0,
67.0,Dexter Williams*,Notre Dame,Ind,9.0,158.0,995.0,6.3,12.0,110.6,16.0,133.0,8.3,1.0,14.8,174.0,1128.0,6.5,13.0,
68.0,Travis Homer*,Miami (FL),ACC,13.0,164.0,985.0,6.0,4.0,75.8,19.0,186.0,9.8,0.0,14.3,183.0,1171.0,6.4,4.0,
69.0,Deandre Torrey*,North Texas,CUSA,13.0,175.0,977.0,5.6,15.0,75.2,25.0,205.0,8.2,2.0,15.8,200.0,1182.0,5.9,17.0,
70.0,Elijah Mitchell*,Louisiana,Sun Belt,14.0,145.0,977.0,6.7,13.0,69.8,20.0,349.0,17.5,3.0,24.9,165.0,1326.0,8.0,16.0,
71.0,TaQuon Marshall*,Georgia Tech,ACC,12.0,216.0,971.0,4.5,11.0,80.9,1.0,22.0,22.0,0.0,1.8,217.0,993.0,4.6,11.0,
72.0,Shamari Brooks,Tulsa,American,11.0,229.0,967.0,4.2,7.0,87.9,6.0,31.0,5.2,0.0,2.8,235.0,998.0,4.2,7.0,
73.0,Patrick Laird*,California,Pac-12,13.0,223.0,961.0,4.3,5.0,73.9,51.0,288.0,5.6,4.0,22.2,274.0,1249.0,4.6,9.0,
74.0,Darnell Woolfolk*,Army,Ind,13.0,221.0,956.0,4.3,14.0,73.5,1.0,9.0,9.0,0.0,0.7,222.0,965.0,4.3,14.0,
75.0,Mike Weber*,Ohio State,Big Ten,13.0,172.0,954.0,5.5,5.0,73.4,21.0,112.0,5.3,1.0,8.6,193.0,1066.0,5.5,6.0,
76.0,Trey Sermon*,Oklahoma,Big 12,14.0,164.0,947.0,5.8,13.0,67.6,12.0,181.0,15.1,0.0,12.9,176.0,1128.0,6.4,13.0,
77.0,Justice Hill*,Oklahoma State,Big 12,10.0,158.0,930.0,5.9,9.0,93.0,13.0,68.0,5.2,0.0,6.8,171.0,998.0,5.8,9.0,
78.0,Scottie Phillips,Ole Miss,SEC,11.0,153.0,928.0,6.1,12.0,84.4,10.0,105.0,10.5,2.0,9.5,163.0,1033.0,6.3,14.0,
79.0,Bryce Perkins*,Virginia,ACC,13.0,212.0,923.0,4.4,9.0,71.0,1.0,9.0,9.0,0.0,0.7,213.0,932.0,4.4,9.0,
80.0,Bryant Koback*,Toledo,MAC,13.0,153.0,917.0,6.0,14.0,70.5,4.0,23.0,5.8,0.0,1.8,157.0,940.0,6.0,14.0,
81.0,Shai Werts*,Georgia Southern,Sun Belt,13.0,182.0,908.0,5.0,15.0,69.8,0.0,0.0,,0.0,0.0,182.0,908.0,5.0,15.0,
82.0,Gerold Bright*,Utah State,MWC,13.0,141.0,888.0,6.3,10.0,68.3,22.0,232.0,10.5,3.0,17.8,163.0,1120.0,6.9,13.0,
83.0,D.J. Knox*,Purdue,Big Ten,13.0,157.0,883.0,5.6,8.0,67.9,27.0,180.0,6.7,1.0,13.8,184.0,1063.0,5.8,9.0,
84.0,Damien Harris*,Alabama,SEC,15.0,150.0,876.0,5.8,9.0,58.4,22.0,204.0,9.3,0.0,13.6,172.0,1080.0,6.3,9.0,
85.0,Tobias Oliver*,Georgia Tech,ACC,12.0,152.0,876.0,5.8,12.0,73.0,0.0,0.0,,0.0,0.0,152.0,876.0,5.8,12.0,
86.0,Toa Taua*,Nevada,MWC,13.0,178.0,872.0,4.9,6.0,67.1,22.0,202.0,9.2,1.0,15.5,200.0,1074.0,5.4,7.0,
87.0,Moe Neal*,Syracuse,ACC,13.0,155.0,869.0,5.6,5.0,66.8,13.0,128.0,9.8,0.0,9.8,168.0,997.0,5.9,5.0,
88.0,Patrick Carr*,Houston,American,13.0,152.0,868.0,5.7,5.0,66.8,2.0,0.0,0.0,0.0,0.0,154.0,868.0,5.6,5.0,
89.0,Isaiah Bowser*,Northwestern,Big Ten,11.0,197.0,866.0,4.4,6.0,78.7,7.0,77.0,11.0,0.0,7.0,204.0,943.0,4.6,6.0,
90.0,Kerrith Whyte,Florida Atlantic,CUSA,12.0,134.0,866.0,6.5,8.0,72.2,10.0,160.0,16.0,2.0,13.3,144.0,1026.0,7.1,10.0,
91.0,Marcel Murray*,Arkansas State,Sun Belt,13.0,154.0,860.0,5.6,8.0,66.2,16.0,141.0,8.8,2.0,10.8,170.0,1001.0,5.9,10.0,
92.0,Nathan Rourke*,Ohio,MAC,13.0,134.0,860.0,6.4,15.0,66.2,0.0,0.0,,0.0,0.0,134.0,860.0,6.4,15.0,
93.0,Deon Jackson*,Duke,ACC,13.0,161.0,847.0,5.3,7.0,65.2,26.0,253.0,9.7,2.0,19.5,187.0,1100.0,5.9,9.0,
94.0,Corey Taylor II,Tulsa,American,11.0,178.0,846.0,4.8,11.0,76.9,4.0,45.0,11.3,0.0,4.1,182.0,891.0,4.9,11.0,
95.0,Kevin Marks*,Buffalo,MAC,14.0,180.0,845.0,4.7,13.0,60.4,13.0,60.0,4.6,0.0,4.3,193.0,905.0,4.7,13.0,
96.0,Maleek Irons*,Ohio,MAC,11.0,126.0,831.0,6.6,8.0,75.5,6.0,41.0,6.8,1.0,3.7,132.0,872.0,6.6,9.0,
97.0,Lamical Perine*,Florida,SEC,13.0,134.0,826.0,6.2,7.0,63.5,13.0,170.0,13.1,1.0,13.1,147.0,996.0,6.8,8.0,
98.0,Aca'Cedric Ware,USC,Pac-12,12.0,125.0,825.0,6.6,6.0,68.8,9.0,35.0,3.9,0.0,2.9,134.0,860.0,6.4,6.0,
99.0,Kennedy McKoy*,West Virginia,Big 12,12.0,145.0,802.0,5.5,8.0,66.8,17.0,224.0,13.2,1.0,18.7,162.0,1026.0,6.3,9.0,
100.0,Tra Minter,South Alabama,Sun Belt,12.0,183.0,801.0,4.4,6.0,66.8,23.0,201.0,8.7,0.0,16.8,206.0,1002.0,4.9,6.0,
101.0,Trace McSorley*,Penn State,Big Ten,13.0,170.0,798.0,4.7,12.0,61.4,0.0,0.0,,0.0,0.0,170.0,798.0,4.7,12.0,
102.0,Warren Wand*,Arkansas State,Sun Belt,13.0,139.0,792.0,5.7,4.0,60.9,26.0,213.0,8.2,1.0,16.4,165.0,1005.0,6.1,5.0,
103.0,JaTarvious Whitlow*,Auburn,SEC,13.0,150.0,787.0,5.2,6.0,60.5,15.0,173.0,11.5,2.0,13.3,165.0,960.0,5.8,8.0,
104.0,Johnny Ford*,South Florida,American,11.0,115.0,787.0,6.8,8.0,71.5,3.0,78.0,26.0,1.0,7.1,118.0,865.0,7.3,9.0,
105.0,Steven Peoples*,Virginia Tech,ACC,13.0,158.0,786.0,5.0,6.0,60.5,21.0,182.0,8.7,1.0,14.0,179.0,968.0,5.4,7.0,
106.0,Tre Watson*,Texas,Big 12,14.0,185.0,786.0,4.2,3.0,56.1,22.0,143.0,6.5,3.0,10.2,207.0,929.0,4.5,6.0,
107.0,Corey Dauphine*,Tulane,American,13.0,124.0,785.0,6.3,7.0,60.4,0.0,0.0,,0.0,0.0,124.0,785.0,6.3,7.0,
108.0,Najee Harris*,Alabama,SEC,15.0,117.0,783.0,6.7,4.0,52.2,4.0,7.0,1.8,0.0,0.5,121.0,790.0,6.5,4.0,
109.0,Marquis Young,Massachusetts,Ind,11.0,154.0,778.0,5.1,9.0,70.7,22.0,173.0,7.9,0.0,15.7,176.0,951.0,5.4,9.0,
110.0,Jordan Scarlett*,Florida,SEC,13.0,131.0,776.0,5.9,5.0,59.7,10.0,84.0,8.4,0.0,6.5,141.0,860.0,6.1,5.0,
111.0,Jamauri Bogan*,Western Michigan,MAC,13.0,169.0,764.0,4.5,16.0,58.8,3.0,28.0,9.3,0.0,2.2,172.0,792.0,4.6,16.0,
112.0,Matt Colburn*,Wake Forest,ACC,11.0,159.0,759.0,4.8,5.0,69.0,10.0,96.0,9.6,0.0,8.7,169.0,855.0,5.1,5.0,
113.0,Eric Dungey*,Syracuse,ACC,13.0,184.0,754.0,4.1,15.0,58.0,0.0,0.0,,0.0,0.0,184.0,754.0,4.1,15.0,
114.0,Raymond Calais*,Louisiana,Sun Belt,14.0,81.0,754.0,9.3,7.0,53.9,6.0,69.0,11.5,0.0,4.9,87.0,823.0,9.5,7.0,
115.0,Alonzo Smith,Miami (OH),MAC,11.0,141.0,746.0,5.3,9.0,67.8,10.0,69.0,6.9,0.0,6.3,151.0,815.0,5.4,9.0,
116.0,Mekhi Sargent*,Iowa,Big Ten,13.0,159.0,745.0,4.7,9.0,57.3,17.0,156.0,9.2,1.0,12.0,176.0,901.0,5.1,10.0,
117.0,Ronnie Rivers*,Fresno State,MWC,11.0,132.0,743.0,5.6,10.0,67.5,26.0,311.0,12.0,3.0,28.3,158.0,1054.0,6.7,13.0,
118.0,Chuba Hubbard*,Oklahoma State,Big 12,13.0,124.0,740.0,6.0,7.0,56.9,22.0,229.0,10.4,2.0,17.6,146.0,969.0,6.6,9.0,
119.0,Bryce Love*,Stanford,Pac-12,10.0,166.0,739.0,4.5,6.0,73.9,20.0,99.0,5.0,0.0,9.9,186.0,838.0,4.5,6.0,
120.0,Travis Dye*,Oregon,Pac-12,13.0,140.0,739.0,5.3,4.0,56.8,12.0,69.0,5.8,1.0,5.3,152.0,808.0,5.3,5.0,
121.0,Kylin Hill*,Mississippi State,SEC,11.0,117.0,734.0,6.3,4.0,66.7,22.0,176.0,8.0,4.0,16.0,139.0,910.0,6.5,8.0,
122.0,Rakeem Boyd,Arkansas,SEC,12.0,123.0,734.0,6.0,2.0,61.2,23.0,165.0,7.2,0.0,13.8,146.0,899.0,6.2,2.0,
123.0,AJ Bush,Illinois,Big Ten,10.0,138.0,733.0,5.3,8.0,73.3,0.0,0.0,,0.0,0.0,138.0,733.0,5.3,8.0,
124.0,C.J. Marable,Coastal Carolina,Sun Belt,12.0,118.0,719.0,6.1,6.0,59.9,15.0,180.0,12.0,2.0,15.0,133.0,899.0,6.8,8.0,
125.0,Izzy Matthews,Colorado State,MWC,12.0,166.0,717.0,4.3,4.0,59.8,27.0,169.0,6.3,1.0,14.1,193.0,886.0,4.6,5.0,
126.0,Adrian Killins*,UCF,American,13.0,147.0,715.0,4.9,4.0,55.0,19.0,377.0,19.8,4.0,29.0,166.0,1092.0,6.6,8.0,
127.0,Damarea Crockett*,Missouri,SEC,12.0,147.0,709.0,4.8,7.0,59.1,12.0,88.0,7.3,1.0,7.3,159.0,797.0,5.0,8.0,
128.0,Keaontay Ingram*,Texas,Big 12,13.0,142.0,708.0,5.0,3.0,54.5,27.0,170.0,6.3,2.0,13.1,169.0,878.0,5.2,5.0,
129.0,Cam Akers,Florida State,ACC,12.0,161.0,706.0,4.4,6.0,58.8,23.0,145.0,6.3,2.0,12.1,184.0,851.0,4.6,8.0,
130.0,Andrew Clair,Bowling Green,MAC,11.0,135.0,702.0,5.2,5.0,63.8,19.0,102.0,5.4,2.0,9.3,154.0,804.0,5.2,7.0,
131.0,Jaquis Dancy*,Louisiana Tech,CUSA,11.0,124.0,689.0,5.6,9.0,62.6,16.0,140.0,8.8,1.0,12.7,140.0,829.0,5.9,10.0,
132.0,Tyrone Owens,New Mexico,MWC,12.0,186.0,687.0,3.7,6.0,57.3,7.0,54.0,7.7,1.0,4.5,193.0,741.0,3.8,7.0,
133.0,Napoleon Maxwell*,Florida International,CUSA,13.0,128.0,684.0,5.3,7.0,52.6,9.0,38.0,4.2,0.0,2.9,137.0,722.0,5.3,7.0,
134.0,D'Eriq King*,Houston,American,11.0,111.0,674.0,6.1,14.0,61.3,1.0,12.0,12.0,0.0,1.1,112.0,686.0,6.1,14.0,
135.0,Derrick Gore,Louisiana-Monroe,Sun Belt,12.0,131.0,662.0,5.1,6.0,55.2,21.0,80.0,3.8,0.0,6.7,152.0,742.0,4.9,6.0,
136.0,Marcus Outlow,Coastal Carolina,Sun Belt,10.0,133.0,661.0,5.0,8.0,66.1,11.0,70.0,6.4,0.0,7.0,144.0,731.0,5.1,8.0,
137.0,James Gilbert,Ball State,MAC,11.0,152.0,659.0,4.3,7.0,59.9,15.0,88.0,5.9,0.0,8.0,167.0,747.0,4.5,7.0,
138.0,Jordan Mason*,Georgia Tech,ACC,13.0,108.0,659.0,6.1,7.0,50.7,1.0,2.0,2.0,0.0,0.2,109.0,661.0,6.1,7.0,
139.0,Clyde Edwards-Helaire*,LSU,SEC,13.0,146.0,658.0,4.5,7.0,50.6,11.0,96.0,8.7,0.0,7.4,157.0,754.0,4.8,7.0,
140.0,Jo-El Shaw,Kent State,MAC,10.0,138.0,657.0,4.8,7.0,65.7,9.0,84.0,9.3,2.0,8.4,147.0,741.0,5.0,9.0,
141.0,Tyler King*,Marshall,CUSA,8.0,108.0,655.0,6.1,4.0,81.9,7.0,43.0,6.1,0.0,5.4,115.0,698.0,6.1,4.0,
142.0,Rico Dowdle*,South Carolina,SEC,12.0,123.0,654.0,5.3,4.0,54.5,14.0,133.0,9.5,1.0,11.1,137.0,787.0,5.7,5.0,
143.0,Joshua Samuel,Western Kentucky,CUSA,12.0,120.0,641.0,5.3,1.0,53.4,3.0,9.0,3.0,0.0,0.8,123.0,650.0,5.3,1.0,
144.0,Joshua Jacobs*,Alabama,SEC,15.0,120.0,640.0,5.3,11.0,42.7,20.0,247.0,12.4,3.0,16.5,140.0,887.0,6.3,14.0,
145.0,Toren Young*,Iowa,Big Ten,13.0,136.0,637.0,4.7,5.0,49.0,7.0,27.0,3.9,1.0,2.1,143.0,664.0,4.6,6.0,
146.0,Sewo Olonilua*,Texas Christian,Big 12,13.0,135.0,635.0,4.7,2.0,48.8,15.0,86.0,5.7,0.0,6.6,150.0,721.0,4.8,2.0,
147.0,Caleb Evans,Louisiana-Monroe,Sun Belt,12.0,140.0,632.0,4.5,10.0,52.7,0.0,0.0,,0.0,0.0,140.0,632.0,4.5,10.0,
148.0,Ty Chandler,Tennessee,SEC,11.0,115.0,630.0,5.5,4.0,57.3,19.0,183.0,9.6,3.0,16.6,134.0,813.0,6.1,7.0,
149.0,Adrian Martinez,Nebraska,Big Ten,11.0,140.0,629.0,4.5,8.0,57.2,1.0,-11.0,-11.0,0.0,-1.0,141.0,618.0,4.4,8.0,
150.0,Quadraiz Wadley,UTEP,CUSA,12.0,123.0,627.0,5.1,7.0,52.3,6.0,91.0,15.2,1.0,7.6,129.0,718.0,5.6,8.0,
151.0,Dan Ellington,Georgia State,Sun Belt,11.0,159.0,625.0,3.9,5.0,56.8,0.0,0.0,,0.0,0.0,159.0,625.0,3.9,5.0,
152.0,Martell Pettaway*,West Virginia,Big 12,12.0,98.0,623.0,6.4,6.0,51.9,6.0,61.0,10.2,1.0,5.1,104.0,684.0,6.6,7.0,
153.0,Deejay Dallas*,Miami (FL),ACC,13.0,109.0,617.0,5.7,6.0,47.5,10.0,85.0,8.5,0.0,6.5,119.0,702.0,5.9,6.0,
154.0,Chaton Mobley*,Middle Tennessee State,CUSA,13.0,123.0,613.0,5.0,4.0,47.2,19.0,153.0,8.1,1.0,11.8,142.0,766.0,5.4,5.0,
155.0,Salvon Ahmed*,Washington,Pac-12,14.0,104.0,608.0,5.8,7.0,43.4,21.0,170.0,8.1,0.0,12.1,125.0,778.0,6.2,7.0,
156.0,Dontae Strickland*,Syracuse,ACC,13.0,121.0,599.0,5.0,6.0,46.1,15.0,94.0,6.3,0.0,7.2,136.0,693.0,5.1,6.0,
157.0,Darius Anderson*,Texas Christian,Big 12,11.0,124.0,598.0,4.8,3.0,54.4,7.0,19.0,2.7,0.0,1.7,131.0,617.0,4.7,3.0,
158.0,Michael Carter,North Carolina,ACC,9.0,84.0,597.0,7.1,2.0,66.3,25.0,135.0,5.4,1.0,15.0,109.0,732.0,6.7,3.0,
159.0,Chase Jasmin*,San Diego State,MWC,13.0,138.0,592.0,4.3,5.0,45.5,7.0,52.0,7.4,1.0,4.0,145.0,644.0,4.4,6.0,
160.0,Holton Ahlers,East Carolina,American,10.0,119.0,592.0,5.0,6.0,59.2,0.0,0.0,,0.0,0.0,119.0,592.0,5.0,6.0,
161.0,Christian Gibson,New Mexico State,Ind,12.0,96.0,590.0,6.1,6.0,49.2,8.0,73.0,9.1,0.0,6.1,104.0,663.0,6.4,6.0,
