position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,56,10,15,15,9,GB,0.6997219978612463,0.7507522414811384,54.32651560829807,74.66942850614957,12,DOM+|Draft Capital|Breakout Age|Y/RR|CC%|FUM|YAC/R|Drop%|REC%|aDOT|MTF,SpeedxBMI,-0.06162069941194267
WR,56,10,15,15,5,GB,0.6720709498138479,0.7077615973217808,64.32994397117919,80.85294427059289,9,DOM+|Draft Capital|MTF|aDOT|Breakout Age|CC%|REC%|Y/REC,SpeedxBMI,14.945100088331447
WR,56,10,15,15,7,GB,0.6520565251117588,0.698487750350109,60.892648688220476,82.1258121259987,10,DOM+|Draft Capital|Y/REC|FUM|aDOT|Y/RR|MTF|REC%|Drop%,SpeedxBMI,-0.12913959073047132
WR,56,10,15,15,1,GB,0.6677862249937365,0.6921007185287886,61.11224169629357,82.99110257156757,7,DOM+|Draft Capital|CC%|Breakout Age|aDOT|Y/REC,SpeedxBMI,-23.310632471413363
WR,56,10,15,15,8,GB,0.6256426437402054,0.6843973062621778,65.36735022354598,84.02287688121869,7,DOM+|Draft Capital|aDOT|Y/REC|REC%|MTF,SpeedxBMI,19.358487794385262
WR,56,10,15,15,0,GB,0.5693597150872158,0.6562304065664335,66.50091340916883,87.69219218112133,3,DOM+|Draft Capital,SpeedxBMI,7.250711521576712
WR,56,10,15,15,2,GB,0.5693597150872158,0.6562304065664335,66.50091340916883,87.69219218112133,3,DOM+|Draft Capital,SpeedxBMI,7.250711521576712
WR,56,10,15,15,3,GB,0.6556690030982112,0.6433289853538979,68.03023181717707,89.32254843942884,8,DOM+|Draft Capital|Y/RR|aDOT|Y/REC|CC%|MTF,SpeedxBMI,-14.484797406715034
WR,56,10,15,15,4,GB,0.6611367289740964,0.6227540509235141,68.32741189695948,91.86275991596841,5,DOM+|Draft Capital|Y/REC|Breakout Age,SpeedxBMI,-28.280763611353784
WR,56,10,15,15,6,GB,0.653447459815249,0.6138159878761305,70.37483509795334,92.94463832621967,5,DOM+|Draft Capital|YAC/R|Drop%,SpeedxBMI,-30.99842664996087
