position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,21,10,15,15,7,GB,0.7169676165942411,0.6795508212414325,64.81884510537047,81.00254152697599,13,DOM+|Draft Capital|Y/REC|YAC/R|Drop%|CC%|REC%|FUM|Y/RR|Breakout Age|aDOT|MTF,SpeedxBMI,7.146508147923863
WR,21,10,15,15,9,GB,0.7246314136922882,0.651774240232712,65.9712544311179,84.44025016998378,6,DOM+|Draft Capital|YAC/R|Breakout Age|Y/RR,SpeedxBMI,1.955303969369354
WR,21,10,15,15,6,GB,0.6872685761753913,0.6322099162171178,67.89191706550552,86.77988532521044,7,DOM+|Draft Capital|FUM|YAC/R|Breakout Age|aDOT,SpeedxBMI,-6.407355924670183
WR,21,10,15,15,5,GB,0.6798845940604074,0.6281253000769025,67.8549910084128,87.2604363412594,7,DOM+|Draft Capital|YAC/R|Y/RR|MTF|Drop%,SpeedxBMI,-9.022810385421295
WR,21,10,15,15,8,GB,0.6849022608677635,0.627304697837776,69.71851834966624,87.35666048657674,10,DOM+|Draft Capital|Drop%|REC%|aDOT|Y/REC|Y/RR|FUM|YAC/R,SpeedxBMI,-10.423804446372008
WR,21,10,15,15,4,GB,0.6991092001040994,0.608980794463079,69.01466940195732,89.47837915145479,10,DOM+|Draft Capital|Y/REC|Drop%|CC%|aDOT|Y/RR|REC%|MTF,SpeedxBMI,-14.281396693006613
WR,21,10,15,15,1,GB,0.6575754442101686,0.5933742711910588,67.44709765996473,91.2465580759059,6,DOM+|Draft Capital|MTF|Y/REC|aDOT,SpeedxBMI,-15.040498201956893
WR,21,10,15,15,2,GB,0.7045366966466492,0.5878463942102726,71.09907646556532,91.86469042698559,6,DOM+|Draft Capital|Breakout Age|MTF|YAC/R,SpeedxBMI,3.2421044670311834
WR,21,10,15,15,3,GB,0.6127278380984708,0.5671186728594473,71.17552044767386,94.14635062392624,5,DOM+|Draft Capital|Y/REC|aDOT,SpeedxBMI,-5.581076831962357
WR,21,10,15,15,0,GB,0.6264299368540264,0.519815962564417,75.36710909997956,99.15689606046689,3,DOM+|Draft Capital,SpeedxBMI,21.71084838116567
