feature,shap_mean_abs,kind
Y/RR,15.476152110516868,base
DOM+,5.804342720688838,base
Y/REC,4.85817437156867,base
YAC/R,3.238591030260925,base
SpeedxBMI,2.916837229889296,interaction
CC%,2.3463395833019147,base
REC%,2.3294523896361237,base
Drop%,1.6239746513343865,base
aDOT,1.5704143882852297,base
MTF,0.8859478575374036,base
FUM,0.12115739227331516,base
Draft Capital,0.1,base
Breakout Age,0.1,base
