position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,34,40,15,15,33,GB,0.5802411323819913,0.6365753635550779,27.97978948419548,35.61003441740423,9,DOM+|Draft Capital|Y/REC|CC%|FUM|YAC/R|REC%|Y/RR,SpeedxBMI,-7.154525651678048
TE,34,40,15,15,8,GB,0.5937511757971669,0.6275648147836461,28.634646786362733,36.04877928551718,13,DOM+|Draft Capital|REC%|CC%|Y/REC|YAC/R|Drop%|aDOT|Breakout Age|FUM|MTF|Y/RR,SpeedxBMI,-10.870068361739275
TE,34,40,15,15,28,GB,0.5951521179446027,0.6254603318592955,28.646625952063985,36.1504844624273,13,DOM+|Draft Capital|YAC/R|CC%|Drop%|Breakout Age|REC%|aDOT|FUM|Y/REC|MTF|Y/RR,SpeedxBMI,-8.65491859759399
TE,34,40,15,15,7,GB,0.6019410747383882,0.6211178052099489,28.76827543231497,36.359450351865135,13,DOM+|Draft Capital|CC%|MTF|YAC/R|Y/RR|aDOT|Breakout Age|Drop%|REC%|FUM|Y/REC,SpeedxBMI,-10.518619158036671
TE,34,40,15,15,21,GB,0.5973116138051782,0.6204057141567156,29.343595628397317,36.39360224093852,12,DOM+|Draft Capital|Breakout Age|Y/REC|FUM|CC%|REC%|aDOT|YAC/R|MTF|Y/RR,SpeedxBMI,-7.247163724792393
TE,34,40,15,15,19,GB,0.567955740985577,0.6100250741472881,29.216747082130233,36.88786783433576,6,DOM+|Draft Capital|Y/RR|FUM|MTF,SpeedxBMI,-3.977057748760832
TE,34,40,15,15,6,GB,0.5773361611888933,0.6077788016236826,29.150737190484612,36.99395315072692,10,DOM+|Draft Capital|YAC/R|Breakout Age|CC%|FUM|REC%|Y/RR|aDOT,SpeedxBMI,-16.142762646147172
TE,34,40,15,15,36,GB,0.5571185165528844,0.5761320901823652,30.76667391852975,38.4574496590567,7,DOM+|Draft Capital|MTF|Y/RR|aDOT|FUM,SpeedxBMI,14.369271374195533
TE,34,40,15,15,4,GB,0.3952092317249267,0.5755823767175471,32.598526799710434,38.48237927457861,4,DOM+|Draft Capital|YAC/R,SpeedxBMI,-6.7166456816467885
TE,34,40,15,15,14,GB,0.603103235378441,0.5749924419004496,31.081073612742895,38.5091149833589,11,DOM+|Draft Capital|Y/REC|REC%|Y/RR|FUM|CC%|aDOT|YAC/R|Drop%,SpeedxBMI,-12.378148464282923
TE,34,40,15,15,24,GB,0.3325929832152107,0.5672833023465707,33.763142834940496,38.856800548492046,5,DOM+|Draft Capital|Drop%|YAC/R,SpeedxBMI,-3.374538976403231
TE,34,40,15,15,39,GB,0.565921861710034,0.5656606464864784,32.304007831094644,38.929587451178584,10,DOM+|Draft Capital|REC%|MTF|Breakout Age|FUM|Drop%|aDOT|Y/RR,SpeedxBMI,-20.346893274112023
TE,34,40,15,15,32,GB,0.5473294548425593,0.5631249871378406,32.62285816529877,39.043056931826584,8,DOM+|Draft Capital|Breakout Age|aDOT|Y/RR|Drop%|MTF,SpeedxBMI,-18.72574246328707
TE,34,40,15,15,26,GB,0.5736896646851541,0.5608369698322765,32.196975497627726,39.14516225996055,9,DOM+|Draft Capital|Y/RR|MTF|CC%|Drop%|REC%|aDOT,SpeedxBMI,-9.530470564362101
TE,34,40,15,15,17,GB,0.5946205076838973,0.5578740395314618,31.499676967778285,39.27699190716926,11,DOM+|Draft Capital|REC%|Y/RR|Drop%|CC%|Breakout Age|FUM|aDOT|Y/REC,SpeedxBMI,-19.978071948406484
