position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,21,40,15,50,32,GB,0.7046224823508614,0.7173480276497098,58.7311283144464,76.07554532802477,15,DOM+|Draft Capital|Breakout Age|YAC/R|Drop%|ELU|REC%|Y/REC|Wide%|Slot%|FUM|CC%|MTF|aDOT,SpeedxBMI,6.043849980485541
WR,21,40,15,50,15,GB,0.705961897442616,0.7116871363560828,59.40740313758394,76.83358081410876,11,DOM+|Draft Capital|ELU|Slot%|YAC/R|Y/REC|Drop%|Wide%|Breakout Age|REC%,SpeedxBMI,9.84327375054867
WR,21,40,15,50,36,GB,0.7214199004018503,0.7113406647545955,61.17830051725471,76.87973321363928,13,DOM+|Draft Capital|REC%|MTF|Wide%|FUM|ELU|Breakout Age|aDOT|Y/RR|YAC/R|Drop%,SpeedxBMI,-8.746549403158594
WR,21,40,15,50,5,GB,0.7275711159911226,0.7097051509357215,62.32280752368962,77.09722187430098,12,DOM+|Draft Capital|Wide%|Y/RR|ELU|Y/REC|Slot%|REC%|Breakout Age|FUM,SpeedxBMI|Wide%xSlot%,-11.09552640715509
WR,21,40,15,50,8,GB,0.7209879155975256,0.7091061083543748,61.51060964182818,77.17672848164543,13,DOM+|Draft Capital|Y/REC|REC%|Breakout Age|CC%|Wide%|MTF|Y/RR|YAC/R|Slot%,SpeedxBMI|Wide%xSlot%,-10.976739935546497
WR,21,40,15,50,23,GB,0.7252519331333367,0.7039224359007319,62.743238135054895,77.86132921585984,14,DOM+|Draft Capital|Slot%|FUM|Y/RR|Y/REC|REC%|YAC/R|aDOT|ELU|Wide%|Breakout Age|CC%,SpeedxBMI,-9.413332312670954
WR,21,40,15,50,20,GB,0.674099199665145,0.7024734169008873,63.5076840489955,78.05162536787614,13,DOM+|Draft Capital|Wide%|Slot%|aDOT|Drop%|CC%|MTF|Y/REC|Y/RR|FUM,SpeedxBMI|Wide%xSlot%,-35.387984475609315
WR,21,40,15,50,2,GB,0.711256711126653,0.7023746146093954,60.848305165781234,78.06458393992291,12,DOM+|Draft Capital|REC%|CC%|Breakout Age|Slot%|YAC/R|FUM|MTF|Y/REC,SpeedxBMI|Wide%xSlot%,9.259255152678852
WR,21,40,15,50,9,GB,0.7041405685819898,0.7018494217689992,61.26143721576606,78.13343036856804,10,DOM+|Draft Capital|Drop%|Wide%|REC%|ELU|YAC/R|Breakout Age,SpeedxBMI|Wide%xSlot%,5.69948047724212
WR,21,40,15,50,18,GB,0.7218621197917036,0.700958938340228,62.933950522318405,78.25002355437104,14,DOM+|Draft Capital|Slot%|FUM|CC%|Breakout Age|REC%|Wide%|ELU|YAC/R|Y/RR|Y/REC,SpeedxBMI|Wide%xSlot%,-3.9447317619232667
WR,21,40,15,50,35,GB,0.6885873533682719,0.6958956222316373,63.75358250092038,78.9097014159228,11,DOM+|Draft Capital|REC%|Slot%|YAC/R|Y/RR|MTF|ELU|Y/REC|Drop%,SpeedxBMI,-24.638423647106574
WR,21,40,15,50,27,GB,0.719237683845427,0.6956684045695782,61.546608983173876,78.9391753914742,15,DOM+|Draft Capital|Wide%|REC%|Y/REC|Drop%|CC%|ELU|YAC/R|Breakout Age|Slot%|FUM|aDOT|Y/RR,SpeedxBMI,21.496861824910162
WR,21,40,15,50,39,GB,0.7208989130168989,0.6909144197621448,62.258498018574514,79.55334334293447,16,DOM+|Draft Capital|ELU|Breakout Age|CC%|REC%|aDOT|Wide%|Slot%|FUM|YAC/R|Drop%|Y/RR|Y/REC|MTF,SpeedxBMI,8.30992848581004
WR,21,40,15,50,25,GB,0.7181931211066523,0.6899921105850284,64.41312610492122,79.67194823568019,14,DOM+|Draft Capital|MTF|CC%|FUM|Y/RR|Slot%|YAC/R|aDOT|ELU|Breakout Age|Y/REC|Drop%,SpeedxBMI,-3.3779691171080133
WR,21,40,15,50,30,GB,0.7217519266626804,0.6877441828863451,62.97823154245187,79.96028490505176,12,DOM+|Draft Capital|REC%|Breakout Age|Drop%|YAC/R|Wide%|CC%|ELU|Y/RR|FUM,SpeedxBMI,29.791593764046443
