position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,56,20,15,50,6,GB,0.7048744066158243,0.7706398571069168,52.42642757738651,71.62855202424292,10,DOM+|Draft Capital|MTF|Y/RR|Y/REC|REC%|aDOT|Breakout Age|Drop%,SpeedxBMI,2.973066396136568
WR,56,20,15,50,13,GB,0.6936735201686197,0.7696415301803384,51.795202004585306,71.78427016012046,9,DOM+|Draft Capital|Breakout Age|CC%|Drop%|YAC/R|MTF,SpeedxBMI|Wide%xSlot%,-3.3914758324750593
WR,56,20,15,50,5,GB,0.6979310736726402,0.763297696319986,53.88220669823247,72.7659894354069,12,DOM+|Draft Capital|REC%|Breakout Age|aDOT|MTF|FUM|ELU|YAC/R|Drop%,SpeedxBMI|Wide%xSlot%,-9.115064517612659
WR,56,20,15,50,19,GB,0.6952355030003187,0.7545014739097947,54.384575081055836,74.10570465459227,13,DOM+|Draft Capital|REC%|Breakout Age|Wide%|aDOT|MTF|FUM|ELU|CC%|Y/RR|Drop%,SpeedxBMI,3.497141680140607
WR,56,20,15,50,4,GB,0.698106711645463,0.7452817961374483,53.62793900274065,75.48439673095237,14,DOM+|Draft Capital|Y/REC|Breakout Age|Slot%|Wide%|CC%|REC%|Y/RR|YAC/R|MTF|aDOT,SpeedxBMI|Wide%xSlot%,-9.0388462967176
WR,56,20,15,50,3,GB,0.7072597113458828,0.7200269734128094,59.12211166248863,79.1380405157967,13,DOM+|Draft Capital|aDOT|Y/RR|ELU|Breakout Age|Slot%|MTF|Drop%|CC%|Y/REC|REC%,SpeedxBMI,-11.218146387080708
WR,56,20,15,50,18,GB,0.6968636213739184,0.7028689921673645,63.920291480570306,81.52694802069797,13,DOM+|Draft Capital|aDOT|REC%|CC%|Y/RR|MTF|Drop%|ELU|Breakout Age|Wide%,SpeedxBMI|Wide%xSlot%,-5.488421156080034
WR,56,20,15,50,10,GB,0.6805976173315081,0.6909907853004655,60.7628881632369,83.14055358076065,12,DOM+|Draft Capital|FUM|Slot%|Y/RR|MTF|CC%|Y/REC|YAC/R|Drop%,SpeedxBMI|Wide%xSlot%,-6.569334558843613
WR,56,20,15,50,11,GB,0.6775340378869887,0.6859181550271795,61.83624551744216,83.82018468419619,12,DOM+|Draft Capital|Drop%|ELU|YAC/R|aDOT|Y/REC|Slot%|Wide%|REC%|Y/RR,SpeedxBMI,-11.634117415722281
WR,56,20,15,50,15,GB,0.6500026070664656,0.6850484443574405,65.13620725654614,83.93615590998058,6,DOM+|Draft Capital|YAC/R|Wide%|CC%,SpeedxBMI,-31.077322131488337
WR,56,20,15,50,8,GB,0.6685069783848806,0.6771144930928663,66.32417241647218,84.98679910460078,11,DOM+|Draft Capital|Slot%|REC%|ELU|FUM|aDOT|Drop%|YAC/R|Y/REC,SpeedxBMI,-19.010014189590457
WR,56,20,15,50,9,GB,0.668428245703279,0.6731130226741928,67.27425849758191,85.51179173876508,13,DOM+|Draft Capital|Wide%|Y/REC|aDOT|FUM|YAC/R|Drop%|REC%|MTF|CC%|Slot%,SpeedxBMI,-9.965249003463947
WR,56,20,15,50,12,GB,0.6170129178525048,0.6719248112926668,63.661292543897304,85.66706546624987,6,DOM+|Draft Capital|MTF|Slot%,SpeedxBMI|Wide%xSlot%,-20.837694743333614
WR,56,20,15,50,17,GB,0.6662754224981052,0.6677948642074732,65.21984433922486,86.20458547115965,6,DOM+|Draft Capital|Slot%|REC%|Y/RR,SpeedxBMI,-0.4939957217312076
WR,56,20,15,50,0,GB,0.5906055237800095,0.664282672862069,62.97810072411759,86.65908019255978,3,DOM+|Draft Capital,SpeedxBMI,-19.02670303121398
