position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,21,20,15,100,7,GB,0.7341783902569518,0.7045195080093355,61.17834987581852,77.78278174259594,7,DOM+|Draft Capital|YAC/R|ELU|Breakout Age|Y/RR,SpeedxBMI,-15.488768421908333
WR,21,20,15,100,15,GB,0.7067298425286804,0.7033080454176435,60.90139046200886,77.94207236294706,11,DOM+|Draft Capital|ELU|Slot%|YAC/R|Y/REC|Drop%|Wide%|Breakout Age|REC%,SpeedxBMI,-3.933109866917746
WR,21,20,15,100,2,GB,0.711256711126653,0.7023746146093954,60.848305165781234,78.06458393992291,12,DOM+|Draft Capital|REC%|CC%|Breakout Age|Slot%|YAC/R|FUM|MTF|Y/REC,SpeedxBMI|Wide%xSlot%,9.259255152678852
WR,21,20,15,100,9,GB,0.7041405685819898,0.7018494217689992,61.26143721576606,78.13343036856804,10,DOM+|Draft Capital|Drop%|Wide%|REC%|ELU|YAC/R|Breakout Age,SpeedxBMI|Wide%xSlot%,5.69948047724212
WR,21,20,15,100,18,GB,0.7218621197917036,0.700958938340228,62.933950522318405,78.25002355437104,14,DOM+|Draft Capital|Slot%|FUM|CC%|Breakout Age|REC%|Wide%|ELU|YAC/R|Y/RR|Y/REC,SpeedxBMI|Wide%xSlot%,-3.9447317619232667
WR,21,20,15,100,19,GB,0.6833614680214555,0.7008671038867551,64.48689963141666,78.26203778494137,14,DOM+|Draft Capital|ELU|MTF|FUM|Drop%|Wide%|Y/RR|aDOT|YAC/R|Y/REC|REC%|Slot%,SpeedxBMI,-30.702301042531634
WR,21,20,15,100,8,GB,0.7251443068695983,0.699074839471266,62.28379911231104,78.49614241173175,13,DOM+|Draft Capital|Y/REC|REC%|Breakout Age|CC%|Wide%|MTF|Y/RR|YAC/R|Slot%,SpeedxBMI|Wide%xSlot%,0.7376866500305002
WR,21,20,15,100,16,GB,0.7263586136951045,0.6888881922113816,62.003739900058555,79.81367554706108,16,DOM+|Draft Capital|Y/REC|Slot%|MTF|ELU|Breakout Age|Drop%|CC%|Y/RR|FUM|Wide%|REC%|YAC/R,SpeedxBMI|Wide%xSlot%,4.405133408380618
WR,21,20,15,100,3,GB,0.7188400248397772,0.6843057572958539,63.39903537315657,80.39932357213509,15,DOM+|Draft Capital|Y/REC|Breakout Age|aDOT|YAC/R|Wide%|MTF|ELU|Drop%|FUM|Y/RR|CC%,SpeedxBMI|Wide%xSlot%,-10.79208632197632
WR,21,20,15,100,11,GB,0.719977191967662,0.6637099909273825,65.63698247228952,82.9804998339997,14,DOM+|Draft Capital|Y/RR|Y/REC|YAC/R|Drop%|aDOT|Wide%|ELU|CC%|FUM|Breakout Age,SpeedxBMI|Wide%xSlot%,-19.591133728820537
WR,21,20,15,100,5,GB,0.737930797384623,0.6593970864254657,64.16591994934566,83.51091523471317,12,DOM+|Draft Capital|Wide%|Y/RR|ELU|Y/REC|Slot%|REC%|Breakout Age|FUM,SpeedxBMI|Wide%xSlot%,-22.939761862021797
WR,21,20,15,100,6,GB,0.6945091456625024,0.6571676785025493,65.61041275819902,83.7837787697885,6,DOM+|Draft Capital|Y/RR|MTF,SpeedxBMI|Wide%xSlot%,-22.080137127607745
WR,21,20,15,100,13,GB,0.681934299932046,0.6265281694750602,68.10939697391156,87.44761900763585,7,DOM+|Draft Capital|Slot%|REC%|Drop%,SpeedxBMI|Wide%xSlot%,-20.655099684388432
WR,21,20,15,100,1,GB,0.6822097566169457,0.6189047982759425,68.65182183232623,88.33560836600297,7,DOM+|Draft Capital|CC%|Wide%|aDOT|REC%,SpeedxBMI,-25.13603727310543
WR,21,20,15,100,12,GB,0.6856049690290903,0.611534072062859,68.64807846829237,89.18576268239667,5,DOM+|Draft Capital|aDOT|Drop%,SpeedxBMI,1.759054385271548
