position,seed,n_subsets,max_base_feats,n_iter_per_model,best_test_R2,best_test_MAE,best_test_RMSE,runtime_sec,leaderboard_csv,predictions_csv,metadata_json,model_pickle,best_model_tag,best_bases,best_interactions
QB,12,20,15,100,0.5385835202171323,24.921804745737273,35.09448847804995,424.0998547077179,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed12_subs20_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed12_subs20_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed12_subs20_base15_iter100.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed12_subs20_base15_iter100.pkl,GB,PDOM+|RDOM+|Draft Capital|Breakout Age|ELU,SpeedxBMI
QB,34,20,15,100,0.6142893555486438,18.444057276074272,25.376841787418492,371.77124354150146,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed34_subs20_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed34_subs20_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed34_subs20_base15_iter100.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed34_subs20_base15_iter100.pkl,GB,PDOM+|RDOM+|Draft Capital|Breakout Age,SpeedxBMI
QB,56,20,15,100,0.621159347291525,21.958278523117983,29.18961587010505,383.75995799992234,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed56_subs20_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed56_subs20_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed56_subs20_base15_iter100.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed56_subs20_base15_iter100.pkl,GB,PDOM+|RDOM+|Draft Capital|Breakout Age|ELU,SpeedxBMI
QB,12,20,15,200,0.5882861706744568,25.069037615885346,33.15050078704615,780.1299620000646,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed12_subs20_base15_iter200.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed12_subs20_base15_iter200.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed12_subs20_base15_iter200.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed12_subs20_base15_iter200.pkl,GB,PDOM+|RDOM+|Draft Capital|Breakout Age|ELU,SpeedxBMI
QB,34,20,15,200,0.7114461090744745,16.915799115425113,21.949277404897327,765.5702341655269,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed34_subs20_base15_iter200.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed34_subs20_base15_iter200.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed34_subs20_base15_iter200.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed34_subs20_base15_iter200.pkl,GB,PDOM+|RDOM+|Draft Capital|Breakout Age,SpeedxBMI
QB,56,20,15,200,0.5950618139465271,22.93144087443424,30.17827823120717,748.2564484998584,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed56_subs20_base15_iter200.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed56_subs20_base15_iter200.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed56_subs20_base15_iter200.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed56_subs20_base15_iter200.pkl,GB,PDOM+|RDOM+|Draft Capital|ELU,SpeedxBMI
QB,12,20,15,300,0.5623997685614788,25.974681912823172,34.176779576275,1201.8376056244597,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed12_subs20_base15_iter300.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed12_subs20_base15_iter300.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed12_subs20_base15_iter300.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed12_subs20_base15_iter300.pkl,GB,PDOM+|RDOM+|Draft Capital|ELU|Breakout Age,SpeedxBMI
QB,34,20,15,300,0.6944620145338238,17.374904592443126,22.586002160835527,9046.712498500012,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed34_subs20_base15_iter300.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed34_subs20_base15_iter300.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed34_subs20_base15_iter300.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed34_subs20_base15_iter300.pkl,GB,PDOM+|RDOM+|Draft Capital,SpeedxBMI
QB,56,20,15,300,0.5950618139465271,22.93144087443424,30.17827823120717,1145.9825727092102,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed56_subs20_base15_iter300.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed56_subs20_base15_iter300.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed56_subs20_base15_iter300.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed56_subs20_base15_iter300.pkl,GB,PDOM+|RDOM+|Draft Capital|ELU,SpeedxBMI
QB,12,30,15,100,0.5385835202171323,24.921804745737273,35.09448847804995,633.6518064169213,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_leaderboard_seed12_subs30_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_preds_seed12_subs30_base15_iter100.csv,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_wide_best_meta_seed12_subs30_base15_iter100.json,/Users/chasesiegel/Desktop/Comp_Sci/Capstone/Dynasty/data/Bakery/_derived/QB/qb_model_seed12_subs30_base15_iter100.pkl,GB,PDOM+|RDOM+|Draft Capital|Breakout Age|ELU,SpeedxBMI
