feature,shap_mean_abs,kind
PYPA,6.298231701066025,base
Comp%,6.211689810156525,base
YCO/A,5.832178733712489,base
BTT%,3.28425957495045,base
RDOM+,3.063471539794836,base
SpeedxBMI,1.5039791986182032,interaction
PDOM+,1.0581415813352737,base
TWP%,1.0581029005966454,base
Y/REC,0.9286601580461483,base
RYPA,0.5297189649820323,base
Draft Capital,0.1,base
Breakout Age,0.1,base
REC%,0.053992660333384825,base
