feature,tree_feature_importance,kind
Draft Capital,0.1,base
Comp%,0.08310996623074203,base
PYPA,0.06241057934849826,base
Breakout Age,0.061830038216399805,base
BTT%,0.047108710841187326,base
YCO/A,0.036576316477475675,base
RDOM+,0.025845370851001234,base
PDOM+,0.021615321005811122,base
SpeedxBMI,0.012332321328296368,interaction
TWP%,0.006753848298434929,base
Y/REC,0.0056267335130165685,base
RYPA,0.0035809174075817013,base
REC%,4.254307982986096e-05,base
