position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,21,40,15,15,13,GB,0.8253780440359982,0.7570431912670598,19.873673079722558,27.23884473815154,12,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|Breakout Age|BMI|TWP%|Speed|MTF|BTT%|aDOT,,-11.251709083685915
QB,21,40,15,15,24,GB,0.8329633083381806,0.7561868524188412,20.422246741823628,27.286806273890623,13,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|BTT%|MTF|Speed|aDOT|TWP%|BMI|YCO/A|Y/RR,,-12.064163913556616
QB,21,40,15,15,10,GB,0.8330996342648394,0.7466611252722128,21.257212585399703,27.81474389898454,15,PDOM+|RDOM+|Draft Capital|Comp%|TWP%|YCO/A|BTT%|Y/RR|aDOT|Breakout Age|ADJ%|Speed|BMI|MTF|ATT,,-16.79191500382134
QB,21,40,15,15,20,GB,0.8340070546489533,0.7461086288701038,20.686934569440425,27.845057399936287,15,PDOM+|RDOM+|Draft Capital|Comp%|TWP%|BTT%|YCO/A|ATT|MTF|BMI|Y/RR|aDOT|Breakout Age|Speed|ADJ%,,-18.59308572558161
QB,21,40,15,15,18,GB,0.84510374446632,0.7412674957529318,21.577625324205147,28.10927491322055,14,PDOM+|RDOM+|Draft Capital|Comp%|Speed|BMI|Y/RR|aDOT|YCO/A|TWP%|ADJ%|Breakout Age|MTF|BTT%,,-12.068124005241698
QB,21,40,15,15,22,GB,0.8362827051102443,0.7399556786848167,21.060210920406412,28.180444179721118,15,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|Y/RR|aDOT|YCO/A|BMI|MTF|TWP%|ADJ%|Speed|ATT|BTT%,,-16.628275745426166
QB,21,40,15,15,4,GB,0.8430113056782194,0.734616581360637,21.13659027004157,28.468267575953107,16,PDOM+|RDOM+|Draft Capital|Comp%|BMI|Y/RR|BTT%|MTF|Speed|ADJ%|ATT|YCO/A|Breakout Age|TWP%|aDOT,SpeedxBMI,-15.914056326061601
QB,21,40,15,15,33,GB,0.8388366253723823,0.7219681884448526,21.503493148240988,29.13878182394673,14,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|Y/RR|YCO/A|MTF|aDOT|ATT|Breakout Age|BMI|BTT%|Speed,,-14.703620557030828
QB,21,40,15,15,26,GB,0.801283616689977,0.6948477317360132,23.30976343650728,30.526882020700384,10,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|MTF|YCO/A|ADJ%|Speed,SpeedxBMI,-15.674021574369561
QB,21,40,15,15,2,GB,0.7451712955998524,0.6871404586027545,23.732940790795812,30.90998890451759,6,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age,SpeedxBMI,-5.450904039792635
QB,21,40,15,15,35,GB,0.7725900232067504,0.6828170671358654,23.084422031209204,31.12282797437744,8,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|Breakout Age|ADJ%|TWP%,,-15.846106174650544
QB,21,40,15,15,3,GB,0.8093476429913993,0.6787603823363826,23.672356421648644,31.321221957331822,12,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|BMI|YCO/A|Y/RR|TWP%|BTT%|MTF,SpeedxBMI,-16.211551406056934
QB,21,40,15,15,7,GB,0.8141736974387814,0.6686126906865548,23.65714816138576,31.812081279402644,11,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|ADJ%|BMI|TWP%|MTF|BTT%|Speed,,-16.033708785649406
QB,21,40,15,15,29,GB,0.7375426153974891,0.6664416301678842,24.402189947425217,31.916118459774328,8,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|Speed|BMI,SpeedxBMI,-6.978256427044372
QB,21,40,15,15,0,GB,0.7109115992420533,0.6649290333724865,23.617980864409038,31.98840207894823,4,PDOM+|RDOM+|Draft Capital|Comp%,,-8.82649465434583
