feature,shap_mean_abs,kind
RDOM+,10.279264570672332,base
PDOM+,3.310307279138884,base
SpeedxBMI,2.0028506926006324,interaction
DOM+,0.5970447536503958,base
Draft Capital,0.3,base
Breakout Age,0.15,base
