position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,56,40,15,15,29,GB,0.47273717135572163,0.6283113772217785,35.605378489064634,44.46685343482406,10,DOM+|RDOM+|Draft Capital|ELU|Y/RR|10+|YCO/A|Breakout Age|FUM,SpeedxBMI,-10.966725078460653
RB,56,40,15,15,25,GB,0.4273078554880994,0.6055085711412933,34.45258194003102,45.81055474903458,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM,SpeedxBMI,-17.7880375289234
RB,56,40,15,15,10,GB,0.44256644479776935,0.5930986723845642,34.28039169018775,46.52552886331067,8,DOM+|RDOM+|Draft Capital|ELU|FUM|Breakout Age|MTF,SpeedxBMI,-15.817187211966052
RB,56,40,15,15,15,GB,0.4354239609065295,0.566887180075728,35.72556453848778,48.00066835908241,8,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM|10+,SpeedxBMI,-11.924401000130734
RB,56,40,15,15,32,GB,0.4796336635487893,0.5615950395970821,38.060078304780674,48.293034454028046,9,DOM+|RDOM+|Draft Capital|ELU|YCO/A|MTF|Break%|10+,SpeedxBMI,-20.570437727188807
RB,56,40,15,15,36,GB,0.47727512332010824,0.5547179980689261,37.998392006359765,48.67033503873124,12,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|Break%|10+|YCO/A|Breakout Age|Y/RR,SpeedxBMI,10.076626743704374
RB,56,40,15,15,31,GB,0.4131051736765848,0.5436240405814681,38.37429994429203,49.272902356417504,6,DOM+|RDOM+|Draft Capital|ELU|Breakout Age,SpeedxBMI,-12.010870539447582
RB,56,40,15,15,2,GB,0.49424442417914205,0.5375653748229243,39.49737385601555,49.59888773957519,12,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|10+|YCO/A|Y/RR|Breakout Age|Break%,SpeedxBMI,-17.15168379164026
RB,56,40,15,15,7,GB,0.438834065977025,0.5361850885372041,37.16289128293436,49.67285457849476,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Y/RR,SpeedxBMI,-7.776687720442874
RB,56,40,15,15,18,GB,0.44328629858345064,0.5327460635181389,37.04388778863349,49.85666788407756,8,DOM+|RDOM+|Draft Capital|ELU|FUM|Breakout Age|Break%,SpeedxBMI,-13.526241696308961
RB,56,40,15,15,12,GB,0.43854594329403646,0.5324122774794026,38.78373251774878,49.87447243044358,8,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Break%|YCO/A,SpeedxBMI,-10.664590714653892
RB,56,40,15,15,39,GB,0.48938456936462926,0.5227299361191198,39.81868625167511,50.388202084169066,12,DOM+|RDOM+|Draft Capital|ELU|Y/RR|Breakout Age|YCO/A|MTF|10+|FUM|Break%,SpeedxBMI,-12.494208522296192
RB,56,40,15,15,14,GB,0.49083120059292024,0.5103754438415469,39.87087922585956,51.036203509747104,12,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Break%|10+|MTF|Y/RR|Breakout Age|FUM,SpeedxBMI,-13.124795178925648
RB,56,40,15,15,27,GB,0.43916504952127916,0.5081552862534213,40.96065444436315,51.1517821268831,7,DOM+|RDOM+|Draft Capital|ELU|10+|FUM,SpeedxBMI,-15.177043406101381
RB,56,40,15,15,11,GB,0.48404119157410663,0.5077365091591683,40.67937738745382,51.17355387343436,12,DOM+|RDOM+|Draft Capital|ELU|FUM|Y/RR|10+|Break%|YCO/A|MTF|Breakout Age,SpeedxBMI,-11.702711634192072
