position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,21,40,15,15,21,GB,0.5841135005145649,0.5682930821938134,45.23492172058154,57.39998471268099,10,DOM+|RDOM+|Draft Capital|ELU|MTF|10+|Y/RR|Breakout Age|Break%,SpeedxBMI,-5.255464461946786
RB,21,40,15,15,33,GB,0.5861238583145372,0.5658799938512209,44.942708880870306,57.5601839244548,9,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR|10+|YCO/A,SpeedxBMI,-10.257754156751945
RB,21,40,15,15,20,GB,0.5691409963023192,0.5585524726484077,46.89119532498794,58.04393098188085,8,DOM+|RDOM+|Draft Capital|ELU|Y/RR|10+|YCO/A,SpeedxBMI,-9.386987828080477
RB,21,40,15,15,24,GB,0.5756334516938039,0.5576105585045696,42.42424985470504,58.1058219923552,9,DOM+|RDOM+|Draft Capital|ELU|Break%|Y/RR|10+|MTF,SpeedxBMI,-19.103268634013627
RB,21,40,15,15,32,GB,0.5962633390045246,0.5550684726255841,45.98077924378356,58.27252850490594,10,DOM+|RDOM+|Draft Capital|ELU|Break%|YCO/A|FUM|MTF|Y/RR,SpeedxBMI,-19.97311757663111
RB,21,40,15,15,29,GB,0.5975140805974175,0.5502024067028055,45.95260607179022,58.590315472297924,10,DOM+|RDOM+|Draft Capital|ELU|Y/RR|YCO/A|FUM|Break%|MTF,SpeedxBMI,-20.005649261545514
RB,21,40,15,15,27,GB,0.5432787845243107,0.5460427256787732,45.32873680608066,58.86061054522766,7,DOM+|RDOM+|Draft Capital|ELU|Break%|Y/RR,SpeedxBMI,-20.95094539959474
RB,21,40,15,15,2,GB,0.6190718922415487,0.5449916195322559,46.930072544666835,58.92871494760905,8,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Breakout Age|Y/RR,SpeedxBMI,-12.180065055020279
RB,21,40,15,15,10,GB,0.6252814558244756,0.5407541956014053,47.65078027974745,59.20247613606442,11,DOM+|RDOM+|Draft Capital|ELU|YCO/A|10+|MTF|Breakout Age|Y/RR|Break%,SpeedxBMI,-23.48329480919786
RB,21,40,15,15,8,GB,0.6302343189269294,0.5394182222354728,47.6627736794337,59.28852536347419,11,DOM+|RDOM+|Draft Capital|ELU|MTF|Break%|YCO/A|Breakout Age|10+|Y/RR,SpeedxBMI,-21.820399592499573
RB,21,40,15,15,14,GB,0.6462584994337087,0.5325764970169797,47.27136665657842,59.727253643662074,10,DOM+|RDOM+|Draft Capital|ELU|MTF|Breakout Age|Break%|FUM|YCO/A,SpeedxBMI,-10.947690431172687
RB,21,40,15,15,17,GB,0.528683248918026,0.5296934904833936,45.170426965433364,59.91116540624799,7,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR,SpeedxBMI,2.4123906127015986
RB,21,40,15,15,15,GB,0.6142665825712962,0.5286768147848545,45.72747726730518,59.97588633012815,10,DOM+|RDOM+|Draft Capital|ELU|Y/RR|YCO/A|FUM|MTF|10+,SpeedxBMI,-16.21914503424527
RB,21,40,15,15,38,GB,0.6388063624220305,0.5228705531913003,46.848241529989984,60.34417900824839,9,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|Breakout Age|YCO/A,SpeedxBMI,-14.963874174432163
RB,21,40,15,15,13,GB,0.6193089839256751,0.5220123988702752,47.56349638520851,60.398421472807954,10,DOM+|RDOM+|Draft Capital|ELU|Break%|10+|FUM|MTF|YCO/A,SpeedxBMI,-14.05960252913788
