position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,34,40,15,50,22,GB,0.6160442179875648,0.5163154608744615,40.0453267389557,52.343449409791866,10,DOM+|RDOM+|Draft Capital|ELU|FUM|YCO/A|MTF|Breakout Age|Break%,SpeedxBMI,-14.887497509322225
RB,34,40,15,50,20,GB,0.6129304075107025,0.5085982614795792,40.03390592645456,52.75936752674948,12,DOM+|RDOM+|Draft Capital|ELU|Break%|YCO/A|10+|Breakout Age|FUM|Y/RR|MTF,SpeedxBMI,-15.146223383049026
RB,34,40,15,50,5,GB,0.6129015368547893,0.5085982614795792,40.033905926454565,52.75936752674948,12,DOM+|RDOM+|Draft Capital|ELU|10+|Breakout Age|YCO/A|Y/RR|Break%|MTF|FUM,SpeedxBMI,-15.146223383049053
RB,34,40,15,50,6,GB,0.6124891234318877,0.5085982614795792,40.03390592645456,52.75936752674948,12,DOM+|RDOM+|Draft Capital|ELU|10+|FUM|Y/RR|Breakout Age|Break%|MTF|YCO/A,SpeedxBMI,-15.14622338304904
RB,34,40,15,50,19,GB,0.6130875306809945,0.5085982614795791,40.033905926454565,52.759367526749486,12,DOM+|RDOM+|Draft Capital|ELU|10+|Y/RR|MTF|FUM|Breakout Age|YCO/A|Break%,SpeedxBMI,-15.14622338304903
RB,34,40,15,50,8,GB,0.612768143272872,0.5085982614795791,40.03390592645456,52.759367526749486,12,DOM+|RDOM+|Draft Capital|ELU|10+|Break%|FUM|MTF|Y/RR|YCO/A|Breakout Age,SpeedxBMI,-15.146223383049023
RB,34,40,15,50,38,GB,0.612598184903289,0.5085982614795791,40.033905926454565,52.759367526749486,12,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM|10+|YCO/A|Break%|MTF|Y/RR,SpeedxBMI,-15.146223383049035
RB,34,40,15,50,26,GB,0.6077290195737804,0.5073453995539103,40.15140445909313,52.82658149803696,10,DOM+|RDOM+|Draft Capital|ELU|MTF|Break%|YCO/A|10+|Breakout Age,SpeedxBMI,-15.926510775021894
RB,34,40,15,50,4,GB,0.6156207097483825,0.5064212788636648,40.184276926169794,52.876104292621875,11,DOM+|RDOM+|Draft Capital|ELU|10+|FUM|Y/RR|YCO/A|MTF|Breakout Age,SpeedxBMI,-8.37121021154451
RB,34,40,15,50,25,GB,0.5712606334560412,0.5063799483719692,41.30895586421435,52.878318072864445,9,DOM+|RDOM+|Draft Capital|ELU|10+|YCO/A|Break%|MTF,SpeedxBMI,-16.59722715793722
RB,34,40,15,50,17,GB,0.6197194573805527,0.5055197980669973,39.99762145414955,52.92436918489708,11,DOM+|RDOM+|Draft Capital|ELU|MTF|YCO/A|Break%|FUM|Breakout Age|10+,SpeedxBMI,-10.040264483321405
RB,34,40,15,50,37,GB,0.6140363846938012,0.4944480693582515,40.682241582145615,53.51359443759133,11,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM|Y/RR|MTF|Break%|YCO/A,SpeedxBMI,-16.428480320768752
RB,34,40,15,50,9,GB,0.6132598491110303,0.4944480693582515,40.682241582145615,53.51359443759133,11,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Y/RR|FUM|Break%|Breakout Age|MTF,SpeedxBMI,-16.428480320768735
RB,34,40,15,50,18,GB,0.5842396058806031,0.4867665286233185,42.53172944251882,53.91861428527513,7,DOM+|RDOM+|Draft Capital|ELU|YCO/A|MTF,SpeedxBMI,-15.879664665620385
RB,34,40,15,50,28,GB,0.608988589135954,0.48576078448367166,42.30987092186141,53.97141850848469,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|MTF,SpeedxBMI,3.7629259724044366
