position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,21,20,15,50,19,GB,0.5709442295192547,0.610112761374338,43.563563370092865,54.54899868993925,6,DOM+|RDOM+|Draft Capital|ELU|YCO/A,SpeedxBMI,-13.069442028752972
RB,21,20,15,50,13,GB,0.6301909134800453,0.6080310504835953,42.212326256883905,54.69443057557861,10,DOM+|RDOM+|Draft Capital|ELU|Break%|10+|FUM|MTF|YCO/A,SpeedxBMI,-29.195287359114445
RB,21,20,15,50,15,GB,0.6315851544325858,0.6078308308604823,43.13202229929924,54.708397881157175,10,DOM+|RDOM+|Draft Capital|ELU|Y/RR|YCO/A|FUM|MTF|10+,SpeedxBMI,-26.277684834417858
RB,21,20,15,50,10,GB,0.6436951897691855,0.6051040606462424,44.592346606391104,54.89826341635893,11,DOM+|RDOM+|Draft Capital|ELU|YCO/A|10+|MTF|Breakout Age|Y/RR|Break%,SpeedxBMI,-23.00274770058337
RB,21,20,15,50,8,GB,0.6438292096117526,0.6050884847974725,44.59556260671894,54.89934607957712,11,DOM+|RDOM+|Draft Capital|ELU|MTF|Break%|YCO/A|Breakout Age|10+|Y/RR,SpeedxBMI,-23.001773993654535
RB,21,20,15,50,6,GB,0.5886318802874105,0.5764100328359467,44.822827041088274,56.85780704586277,8,DOM+|RDOM+|Draft Capital|ELU|YCO/A|FUM|Y/RR,SpeedxBMI,-29.504866487643692
RB,21,20,15,50,17,GB,0.5693938333403861,0.5568952901673276,43.22808258461161,58.152776626648375,7,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR,SpeedxBMI,-5.319299892881914
RB,21,20,15,50,5,GB,0.6334069424112001,0.5556194020412242,46.133117138625565,58.236439812217604,10,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Break%|FUM|YCO/A|Y/RR,SpeedxBMI,-29.234686684701654
RB,21,20,15,50,4,GB,0.6594367205103508,0.548368250349245,46.07746898589588,58.70965189327247,12,DOM+|RDOM+|Draft Capital|ELU|MTF|YCO/A|Breakout Age|Y/RR|Break%|FUM|10+,SpeedxBMI,-27.82309364151787
RB,21,20,15,50,2,GB,0.6190718922415487,0.5449916195322559,46.930072544666835,58.92871494760905,8,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Breakout Age|Y/RR,SpeedxBMI,-12.180065055020279
RB,21,20,15,50,14,GB,0.6677524362376638,0.5429839164143957,45.39768763309447,59.05858194139883,10,DOM+|RDOM+|Draft Capital|ELU|MTF|Breakout Age|Break%|FUM|YCO/A,SpeedxBMI,-27.78093212063554
RB,21,20,15,50,12,GB,0.5399855100893878,0.5360616979201198,45.09171478817473,59.504167990575034,6,DOM+|RDOM+|Draft Capital|ELU|Y/RR,SpeedxBMI,0.38894431079324676
RB,21,20,15,50,1,GB,0.6273847620754885,0.527815499251136,47.1270577804226,60.03066252737137,7,DOM+|RDOM+|Draft Capital|ELU|MTF|Breakout Age,SpeedxBMI,-4.7587044090509485
RB,21,20,15,50,3,GB,0.5923397270797861,0.517072054425779,46.50143636990521,60.70974957856154,9,DOM+|RDOM+|Draft Capital|ELU|10+|Break%|Breakout Age|Y/RR,SpeedxBMI,-17.626866599767432
RB,21,20,15,50,0,GB,0.5556660045133336,0.5098921960904043,46.440490349534905,61.15938105640378,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-3.8676994869302095
