position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,56,20,15,100,18,GB,0.4705699583798842,0.6087304524376288,36.392822866138836,45.62309976692205,8,DOM+|RDOM+|Draft Capital|ELU|FUM|Breakout Age|Break%,SpeedxBMI,19.169836020602965
RB,56,20,15,100,15,GB,0.4419053130857241,0.588253557797281,37.02825173033843,46.80170692669459,8,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|FUM|10+,SpeedxBMI,6.432523880748608
RB,56,20,15,100,11,GB,0.4836957041177468,0.5664505724546822,36.547633028703814,48.02485625848929,12,DOM+|RDOM+|Draft Capital|ELU|FUM|Y/RR|10+|Break%|YCO/A|MTF|Breakout Age,SpeedxBMI,15.456167800423309
RB,56,20,15,100,8,GB,0.48092749697288023,0.5654421031309079,36.60059043821208,48.08067857083087,12,DOM+|RDOM+|Draft Capital|ELU|Break%|Y/RR|MTF|FUM|10+|YCO/A|Breakout Age,SpeedxBMI,15.456167800423309
RB,56,20,15,100,4,GB,0.4863892339427049,0.5647873152771196,36.568532687142046,48.116888698460954,12,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR|Break%|YCO/A|FUM|10+|Breakout Age,SpeedxBMI,15.45616780042329
RB,56,20,15,100,2,GB,0.4858995699045947,0.564032025743354,36.59400576425301,48.158622809012016,12,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|10+|YCO/A|Y/RR|Breakout Age|Break%,SpeedxBMI,15.456167800423307
RB,56,20,15,100,19,GB,0.46440691744226625,0.5330933332674581,36.971686129456735,49.83813734923227,7,DOM+|RDOM+|Draft Capital|ELU|MTF|10+,SpeedxBMI,-9.136245689818484
RB,56,20,15,100,10,GB,0.4703698474675795,0.5260038367543611,38.33971831987991,50.21508223487396,8,DOM+|RDOM+|Draft Capital|ELU|FUM|Breakout Age|MTF,SpeedxBMI,-3.487415104615796
RB,56,20,15,100,12,GB,0.4716717292065802,0.5162213027739542,40.79597214204613,50.73061595759841,8,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Break%|YCO/A,SpeedxBMI,-16.645180585080464
RB,56,20,15,100,14,GB,0.4914661986406749,0.5055639848753197,39.74285953832257,51.286352604651164,12,DOM+|RDOM+|Draft Capital|ELU|YCO/A|Break%|10+|MTF|Y/RR|Breakout Age|FUM,SpeedxBMI,-7.038304966177463
RB,56,20,15,100,3,GB,0.4912983139300697,0.49670520827470843,40.364151411225784,51.7437599198745,9,DOM+|RDOM+|Draft Capital|ELU|Y/RR|YCO/A|10+|Break%,SpeedxBMI,-3.6629458123791827
RB,56,20,15,100,1,GB,0.48912708510750685,0.492133688225321,39.155500819458446,51.97822778445531,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|MTF,SpeedxBMI,-8.937869854804456
RB,56,20,15,100,0,GB,0.46035507448061347,0.48943141131672396,43.04524785385006,52.11632832001475,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-15.15539862864283
RB,56,20,15,100,9,GB,0.46035507448061347,0.48943141131672396,43.04524785385006,52.11632832001475,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-15.15539862864283
RB,56,20,15,100,6,GB,0.46839261277199207,0.487747026921581,38.82368239469845,52.20222436873586,10,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR|Break%|Breakout Age|10+,SpeedxBMI,-7.483906826860581
