Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards
85.0,Darrius Heyward-Bey,Maryland,ACC,13.0,45.0,694.0,15.4,5.0,53.4,5.0,5.0,1.0,0.0,0.4,50.0,699.0,14.0,5.0,
86.0,Ian Sample,Hawaii,WAC,14.0,54.0,690.0,12.8,10.0,49.3,0.0,0.0,,0.0,0.0,54.0,690.0,12.8,10.0,
87.0,Jayson Swain,Tennessee,SEC,13.0,49.0,688.0,14.0,6.0,52.9,2.0,-1.0,-0.5,0.0,-0.1,51.0,687.0,13.5,6.0,
88.0,Terry Moss,Ball State,MAC,12.0,27.0,685.0,25.4,8.0,57.1,0.0,0.0,,0.0,0.0,27.0,685.0,25.4,8.0,
89.0,Chris Davis,Florida State,ACC,13.0,49.0,684.0,14.0,4.0,52.6,5.0,28.0,5.6,1.0,2.2,54.0,712.0,13.2,5.0,
90.0,Cody Slate,Marshall,CUSA,12.0,43.0,684.0,15.9,6.0,57.0,0.0,2.0,,1.0,0.2,43.0,686.0,16.0,7.0,
91.0,Nick Cleaver,New Mexico State,WAC,12.0,50.0,684.0,13.7,4.0,57.0,0.0,0.0,,0.0,0.0,50.0,684.0,13.7,4.0,
92.0,Duke Calhoun,Memphis,CUSA,12.0,42.0,681.0,16.2,6.0,56.8,10.0,51.0,5.1,1.0,4.3,52.0,732.0,14.1,7.0,
93.0,Derrick Stewart,Cincinnati,Big East,13.0,33.0,675.0,20.5,5.0,51.9,3.0,-4.0,-1.3,0.0,-0.3,36.0,671.0,18.6,5.0,
94.0,Michael Ford,Wyoming,MWC,12.0,60.0,674.0,11.2,4.0,56.2,1.0,1.0,1.0,0.0,0.1,61.0,675.0,11.1,4.0,
95.0,Jeron Harvey,Houston,CUSA,14.0,41.0,671.0,16.4,4.0,47.9,0.0,0.0,,0.0,0.0,41.0,671.0,16.4,4.0,
96.0,Steve Breaston,Michigan,Big Ten,13.0,58.0,670.0,11.6,2.0,51.5,10.0,79.0,7.9,0.0,6.1,68.0,749.0,11.0,2.0,
97.0,Jamarko Simmons,Western Michigan,MAC,13.0,61.0,668.0,11.0,2.0,51.4,7.0,38.0,5.4,0.0,2.9,68.0,706.0,10.4,2.0,
98.0,Sonny Shackelford,Washington,Pac-10,12.0,50.0,666.0,13.3,7.0,55.5,1.0,3.0,3.0,0.0,0.3,51.0,669.0,13.1,7.0,
99.0,Chandler Williams,Florida International,Sun Belt,10.0,67.0,664.0,9.9,1.0,66.4,3.0,-9.0,-3.0,0.0,-0.9,70.0,655.0,9.4,1.0,
100.0,Hakeem Nicks,North Carolina,ACC,11.0,39.0,660.0,16.9,4.0,60.0,1.0,10.0,10.0,0.0,0.9,40.0,670.0,16.8,4.0,
101.0,Oderick Turner,Pitt,Big East,12.0,44.0,660.0,15.0,8.0,55.0,2.0,7.0,3.5,0.0,0.6,46.0,667.0,14.5,8.0,
102.0,Corey Partridge,Bowling Green,MAC,10.0,55.0,658.0,12.0,3.0,65.8,3.0,18.0,6.0,0.0,1.8,58.0,676.0,11.7,3.0,
103.0,Dominique Douglas,Iowa,Big Ten,13.0,49.0,654.0,13.3,2.0,50.3,2.0,-7.0,-3.5,0.0,-0.5,51.0,647.0,12.7,2.0,
104.0,Drisan James,Boise State,WAC,13.0,36.0,650.0,18.1,4.0,50.0,7.0,54.0,7.7,0.0,4.2,43.0,704.0,16.4,4.0,
105.0,D'Juan Woods,Oklahoma State,Big 12,13.0,41.0,647.0,15.8,5.0,49.8,0.0,0.0,,0.0,0.0,41.0,647.0,15.8,5.0,
106.0,Eron Riley,Duke,ACC,12.0,32.0,643.0,20.1,3.0,53.6,0.0,0.0,,0.0,0.0,32.0,643.0,20.1,3.0,
107.0,Chase Coffman,Missouri,Big 12,13.0,58.0,638.0,11.0,9.0,49.1,0.0,0.0,,0.0,0.0,58.0,638.0,11.0,9.0,
108.0,Deon Butler,Penn State,Big Ten,13.0,48.0,637.0,13.3,2.0,49.0,1.0,-3.0,-3.0,0.0,-0.2,49.0,634.0,12.9,2.0,
109.0,John Carlson,Notre Dame,Ind,11.0,47.0,634.0,13.5,4.0,57.6,0.0,0.0,,0.0,0.0,47.0,634.0,13.5,4.0,
110.0,Johnny Quinn,North Texas,Sun Belt,11.0,57.0,633.0,11.1,4.0,57.5,1.0,0.0,0.0,0.0,0.0,58.0,633.0,10.9,4.0,
111.0,Maurice Purify,Nebraska,Big 12,14.0,34.0,630.0,18.5,7.0,45.0,1.0,1.0,1.0,0.0,0.1,35.0,631.0,18.0,7.0,
112.0,Paul Hubbard,Wisconsin,Big Ten,13.0,38.0,627.0,16.5,5.0,48.2,0.0,0.0,,0.0,0.0,38.0,627.0,16.5,5.0,
113.0,Greg Carr,Florida State,ACC,13.0,34.0,619.0,18.2,12.0,47.6,0.0,0.0,,0.0,0.0,34.0,619.0,18.2,12.0,
114.0,Nate Morton,Wake Forest,ACC,14.0,38.0,617.0,16.2,4.0,44.1,6.0,28.0,4.7,0.0,2.0,44.0,645.0,14.7,4.0,
115.0,Ryan Bugg,Tulsa,CUSA,13.0,45.0,617.0,13.7,4.0,47.5,0.0,0.0,,0.0,0.0,45.0,617.0,13.7,4.0,
116.0,Chad Schroeder,Texas A&M,Big 12,13.0,39.0,612.0,15.7,4.0,47.1,3.0,-6.0,-2.0,0.0,-0.5,42.0,606.0,14.4,4.0,
117.0,James Johnson,Georgia Tech,ACC,14.0,39.0,608.0,15.6,7.0,43.4,0.0,0.0,,0.0,0.0,39.0,608.0,15.6,7.0,
118.0,Damarcus Davis,Tulane,CUSA,12.0,51.0,607.0,11.9,4.0,50.6,1.0,-1.0,-1.0,0.0,-0.1,52.0,606.0,11.7,4.0,
119.0,Daniel Robinson,UTEP,CUSA,12.0,37.0,606.0,16.4,7.0,50.5,0.0,0.0,,0.0,0.0,37.0,606.0,16.4,7.0,
120.0,Emmanuel Sanders,SMU,CUSA,12.0,46.0,605.0,13.2,9.0,50.4,2.0,6.0,3.0,0.0,0.5,48.0,611.0,12.7,9.0,
121.0,Gary Banks,Troy,Sun Belt,13.0,68.0,603.0,8.9,8.0,46.4,6.0,21.0,3.5,0.0,1.6,74.0,624.0,8.4,8.0,
122.0,Brent Casteel,Utah,MWC,13.0,39.0,600.0,15.4,10.0,46.2,51.0,262.0,5.1,0.0,20.2,90.0,862.0,9.6,10.0,
123.0,Jason Hill,Washington State,Pac-10,10.0,41.0,600.0,14.6,7.0,60.0,2.0,-6.0,-3.0,0.0,-0.6,43.0,594.0,13.8,7.0,
124.0,Mike Thomas,Arizona,Pac-10,12.0,50.0,597.0,11.9,2.0,49.8,6.0,68.0,11.3,0.0,5.7,56.0,665.0,11.9,2.0,
125.0,Terrence Nunn,Nebraska,Big 12,14.0,42.0,597.0,14.2,3.0,42.6,4.0,19.0,4.8,0.0,1.4,46.0,616.0,13.4,3.0,
126.0,Luke Swan,Wisconsin,Big Ten,13.0,35.0,595.0,17.0,5.0,45.8,0.0,0.0,,0.0,0.0,35.0,595.0,17.0,5.0,
127.0,Scott Chandler,Iowa,Big Ten,13.0,46.0,591.0,12.8,6.0,45.5,0.0,0.0,,0.0,0.0,46.0,591.0,12.8,6.0,
128.0,Frantz Simeon,Florida Atlantic,Sun Belt,12.0,35.0,590.0,16.9,1.0,49.2,1.0,1.0,1.0,0.0,0.1,36.0,591.0,16.4,1.0,
129.0,Keith Brown,Alabama,SEC,11.0,44.0,590.0,13.4,3.0,53.6,6.0,45.0,7.5,0.0,4.1,50.0,635.0,12.7,3.0,
130.0,Jerard Rabb,Boise State,WAC,13.0,37.0,586.0,15.8,4.0,45.1,1.0,9.0,9.0,0.0,0.7,38.0,595.0,15.7,4.0,
131.0,Johnny Walker,Colorado State,MWC,12.0,58.0,586.0,10.1,0.0,48.8,5.0,14.0,2.8,0.0,1.2,63.0,600.0,9.5,0.0,
132.0,Lance Leggett,Miami (FL),ACC,13.0,38.0,584.0,15.4,4.0,44.9,0.0,0.0,,0.0,0.0,38.0,584.0,15.4,4.0,
133.0,Kevin Ogletree,Virginia,ACC,12.0,52.0,582.0,11.2,4.0,48.5,7.0,63.0,9.0,0.0,5.3,59.0,645.0,10.9,4.0,
134.0,Kevin Robinson,Utah State,WAC,12.0,36.0,582.0,16.2,5.0,48.5,6.0,35.0,5.8,0.0,2.9,42.0,617.0,14.7,5.0,
135.0,Richard Sherman,Stanford,Pac-10,12.0,34.0,581.0,17.1,3.0,48.4,3.0,-17.0,-5.7,0.0,-1.4,37.0,564.0,15.2,3.0,
136.0,Selwyn Lymon,Purdue,Big Ten,13.0,33.0,580.0,17.6,3.0,44.6,0.0,0.0,,0.0,0.0,33.0,580.0,17.6,3.0,
137.0,Andre Caldwell,Florida,SEC,14.0,57.0,577.0,10.1,6.0,41.2,21.0,102.0,4.9,1.0,7.3,78.0,679.0,8.7,7.0,
138.0,Shannon Woods,Texas Tech,Big 12,13.0,75.0,572.0,7.6,2.0,44.0,152.0,926.0,6.1,10.0,71.2,227.0,1498.0,6.6,12.0,
139.0,Robert Jordan,California,Pac-10,13.0,46.0,571.0,12.4,4.0,43.9,3.0,-6.0,-2.0,0.0,-0.5,49.0,565.0,11.5,4.0,
140.0,Syndric Steptoe,Arizona,Pac-10,12.0,55.0,568.0,10.3,2.0,47.3,7.0,34.0,4.9,0.0,2.8,62.0,602.0,9.7,2.0,
141.0,Curtis Brown,BYU,MWC,13.0,62.0,566.0,9.1,3.0,43.5,201.0,1010.0,5.0,7.0,77.7,263.0,1576.0,6.0,10.0,
142.0,Chris Hopkins,Toledo,MAC,12.0,54.0,565.0,10.5,7.0,47.1,0.0,0.0,,0.0,0.0,54.0,565.0,10.5,7.0,
143.0,Eric Newman,Louisiana Tech,WAC,13.0,45.0,565.0,12.6,2.0,43.5,1.0,-11.0,-11.0,0.0,-0.8,46.0,554.0,12.0,2.0,
144.0,Caleb Spencer,Nevada,WAC,13.0,55.0,564.0,10.3,2.0,43.4,2.0,-1.0,-0.5,1.0,-0.1,57.0,563.0,9.9,3.0,
145.0,Matt Spaeth,Minnesota,Big Ten,11.0,47.0,564.0,12.0,4.0,51.3,0.0,0.0,,0.0,0.0,47.0,564.0,12.0,4.0,
146.0,Jomar Wright,Duke,ACC,12.0,40.0,561.0,14.0,2.0,46.8,1.0,-4.0,-4.0,0.0,-0.3,41.0,557.0,13.6,2.0,
147.0,Michael Bumpus,Washington State,Pac-10,12.0,60.0,558.0,9.3,1.0,46.5,0.0,0.0,,0.0,0.0,60.0,558.0,9.3,1.0,
148.0,Anthony Russo,Washington,Pac-10,12.0,32.0,552.0,17.3,2.0,46.0,2.0,4.0,2.0,0.0,0.3,34.0,556.0,16.4,2.0,
149.0,Derrick Smith,Louisiana,Sun Belt,12.0,41.0,551.0,13.4,1.0,45.9,2.0,6.0,3.0,0.0,0.5,43.0,557.0,13.0,1.0,
150.0,Jordy Nelson,Kansas State,Big 12,13.0,39.0,547.0,14.0,1.0,42.1,0.0,0.0,,0.0,0.0,39.0,547.0,14.0,1.0,
151.0,McKay Jacobson,BYU,MWC,13.0,28.0,547.0,19.5,3.0,42.1,0.0,0.0,,0.0,0.0,28.0,547.0,19.5,3.0,
152.0,Adrian Arrington,Michigan,Big Ten,13.0,40.0,544.0,13.6,8.0,41.8,0.0,0.0,,0.0,0.0,40.0,544.0,13.6,8.0,
153.0,Kevin Challenger,Boston College,ACC,13.0,47.0,543.0,11.6,5.0,41.8,0.0,0.0,,0.0,0.0,47.0,543.0,11.6,5.0,
154.0,Legedu Naanee,Boise State,WAC,13.0,35.0,541.0,15.5,6.0,41.6,7.0,90.0,12.9,0.0,6.9,42.0,631.0,15.0,6.0,
155.0,Jeremy Trimble,Army,Ind,12.0,52.0,534.0,10.3,2.0,44.5,1.0,41.0,41.0,1.0,3.4,53.0,575.0,10.8,3.0,
156.0,Rocky Ross,UCF,CUSA,12.0,36.0,531.0,14.8,2.0,44.3,0.0,0.0,,0.0,0.0,36.0,531.0,14.8,2.0,
157.0,Obed Cetoute,Central Michigan,MAC,14.0,36.0,529.0,14.7,5.0,37.8,0.0,0.0,,0.0,0.0,36.0,529.0,14.7,5.0,
158.0,Brett Swain,San Diego State,MWC,12.0,47.0,528.0,11.2,2.0,44.0,4.0,2.0,0.5,0.0,0.2,51.0,530.0,10.4,2.0,
159.0,Quan Cosby,Texas,Big 12,13.0,45.0,525.0,11.7,2.0,40.4,0.0,0.0,,0.0,0.0,45.0,525.0,11.7,2.0,
160.0,Jemalle Cornelius,Florida,SEC,14.0,34.0,523.0,15.4,3.0,37.4,4.0,20.0,5.0,0.0,1.4,38.0,543.0,14.3,3.0,
161.0,Brandon Myles,West Virginia,Big East,13.0,36.0,522.0,14.5,8.0,40.2,0.0,0.0,,0.0,0.0,36.0,522.0,14.5,8.0,
162.0,Darius Reynaud,West Virginia,Big East,13.0,39.0,520.0,13.3,2.0,40.0,14.0,221.0,15.8,0.0,17.0,53.0,741.0,14.0,2.0,
163.0,Ryan Scott,Memphis,CUSA,12.0,47.0,520.0,11.1,3.0,43.3,0.0,0.0,,0.0,0.0,47.0,520.0,11.1,3.0,
164.0,Matt Trannon,Michigan State,Big Ten,10.0,44.0,518.0,11.8,3.0,51.8,0.0,0.0,,0.0,0.0,44.0,518.0,11.8,3.0,
165.0,Juaquin Iglesias,Oklahoma,Big 12,14.0,41.0,514.0,12.5,2.0,36.7,2.0,6.0,3.0,0.0,0.4,43.0,520.0,12.1,2.0,
166.0,Gary Barnidge,Louisville,Big East,13.0,31.0,511.0,16.5,4.0,39.3,0.0,0.0,,0.0,0.0,31.0,511.0,16.5,4.0,
