Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards
14.0,Alfred Morris,Florida Atlantic,Sun Belt,12.0,263.0,1392.0,5.3,11.0,116.0,7.0,114.0,16.3,2.0,9.5,270.0,1506.0,5.6,13.0,
15.0,Anthony Dixon,Mississippi State,SEC,11.0,257.0,1391.0,5.4,12.0,126.5,18.0,123.0,6.8,0.0,11.2,275.0,1514.0,5.5,12.0,
16.0,Lance Dunbar,North Texas,Sun Belt,12.0,200.0,1378.0,6.9,17.0,114.8,28.0,300.0,10.7,2.0,25.0,228.0,1678.0,7.4,19.0,
17.0,Ben Tate,Auburn,SEC,13.0,263.0,1362.0,5.2,10.0,104.8,20.0,105.0,5.3,0.0,8.1,283.0,1467.0,5.2,10.0,
18.0,Bernard Pierce,Temple,MAC,12.0,236.0,1361.0,5.8,16.0,113.4,8.0,39.0,4.9,0.0,3.3,244.0,1400.0,5.7,16.0,
19.0,Montario Hardesty,Tennessee,SEC,13.0,282.0,1345.0,4.8,13.0,103.5,25.0,302.0,12.1,1.0,23.2,307.0,1647.0,5.4,14.0,
20.0,Vai Taua,Nevada,WAC,11.0,172.0,1345.0,7.8,10.0,122.3,12.0,99.0,8.3,2.0,9.0,184.0,1444.0,7.8,12.0,
21.0,Robert Turbin,Utah State,WAC,12.0,207.0,1296.0,6.3,13.0,108.0,30.0,418.0,13.9,5.0,34.8,237.0,1714.0,7.2,18.0,
22.0,Daniel Thomas,Kansas State,Big 12,12.0,247.0,1265.0,5.1,11.0,105.4,25.0,257.0,10.3,0.0,21.4,272.0,1522.0,5.6,11.0,
23.0,Curtis Steele,Memphis,CUSA,10.0,198.0,1239.0,6.3,15.0,123.9,18.0,123.0,6.8,1.0,12.3,216.0,1362.0,6.3,16.0,
24.0,Keith Toston,Oklahoma State,Big 12,13.0,227.0,1218.0,5.4,11.0,93.7,25.0,261.0,10.4,1.0,20.1,252.0,1479.0,5.9,12.0,
25.0,C.J. Spiller,Clemson,ACC,14.0,216.0,1212.0,5.6,12.0,86.6,36.0,503.0,14.0,4.0,35.9,252.0,1715.0,6.8,16.0,"H-6,AA"
26.0,Ricky Dobbs,Navy,Ind,13.0,315.0,1203.0,3.8,27.0,92.5,0.0,0.0,,0.0,0.0,315.0,1203.0,3.8,27.0,
27.0,Alexander Robinson,Iowa State,Big 12,12.0,232.0,1195.0,5.2,6.0,99.6,17.0,261.0,15.4,3.0,21.8,249.0,1456.0,5.8,9.0,
28.0,Jordan Todman,Connecticut,Big East,13.0,235.0,1188.0,5.1,14.0,91.4,21.0,185.0,8.8,0.0,14.2,256.0,1373.0,5.4,14.0,
29.0,Shawnbrey McNeal,SMU,CUSA,13.0,236.0,1188.0,5.0,12.0,91.4,31.0,283.0,9.1,2.0,21.8,267.0,1471.0,5.5,14.0,
30.0,Colin Kaepernick,Nevada,WAC,13.0,161.0,1183.0,7.3,16.0,91.0,1.0,6.0,6.0,1.0,0.5,162.0,1189.0,7.3,17.0,
31.0,Dominique Lindsay,East Carolina,CUSA,12.0,239.0,1180.0,4.9,6.0,98.3,19.0,151.0,7.9,1.0,12.6,258.0,1331.0,5.2,7.0,
32.0,Dexter McCluster,Ole Miss,SEC,13.0,181.0,1169.0,6.5,8.0,89.9,44.0,520.0,11.8,3.0,40.0,225.0,1689.0,7.5,11.0,
33.0,Evan Royster,Penn State,Big Ten,13.0,205.0,1169.0,5.7,6.0,89.9,16.0,187.0,11.7,2.0,14.4,221.0,1356.0,6.1,8.0,
34.0,Brandon West,Western Michigan,MAC,12.0,214.0,1164.0,5.4,10.0,97.0,27.0,217.0,8.0,1.0,18.1,241.0,1381.0,5.7,11.0,
35.0,Dwight Dasher,Middle Tennessee State,Sun Belt,13.0,224.0,1154.0,5.2,13.0,88.8,0.0,0.0,,0.0,0.0,224.0,1154.0,5.2,13.0,
36.0,Jeremy Avery,Boise State,WAC,14.0,209.0,1151.0,5.5,6.0,82.2,23.0,257.0,11.2,1.0,18.4,232.0,1408.0,6.1,7.0,
37.0,Roy Helu Jr.,Nebraska,Big 12,14.0,220.0,1147.0,5.2,10.0,81.9,19.0,149.0,7.8,0.0,10.6,239.0,1296.0,5.4,10.0,
38.0,Daniel Porter,Louisiana Tech,WAC,12.0,211.0,1132.0,5.4,11.0,94.3,21.0,142.0,6.8,0.0,11.8,232.0,1274.0,5.5,11.0,
39.0,Darius Marshall,Marshall,CUSA,10.0,227.0,1131.0,5.0,11.0,113.1,12.0,27.0,2.3,0.0,2.7,239.0,1158.0,4.8,11.0,
40.0,Frank Goodin,Louisiana-Monroe,Sun Belt,12.0,219.0,1126.0,5.1,13.0,93.8,18.0,138.0,7.7,0.0,11.5,237.0,1264.0,5.3,13.0,
41.0,Chris Polk,Washington,Pac-10,12.0,226.0,1113.0,4.9,5.0,92.8,25.0,171.0,6.8,0.0,14.3,251.0,1284.0,5.1,5.0,
42.0,Brynn Harvey,UCF,CUSA,12.0,261.0,1109.0,4.2,14.0,92.4,14.0,83.0,5.9,0.0,6.9,275.0,1192.0,4.3,14.0,
43.0,Andre Dixon,Connecticut,Big East,13.0,239.0,1093.0,4.6,14.0,84.1,11.0,112.0,10.2,1.0,8.6,250.0,1205.0,4.8,15.0,
44.0,Harvey Unga,BYU,MWC,12.0,208.0,1087.0,5.2,11.0,90.6,16.0,121.0,7.6,1.0,10.1,224.0,1208.0,5.4,12.0,
45.0,Eddie Wide,Utah,MWC,13.0,203.0,1069.0,5.3,12.0,82.2,17.0,154.0,9.1,1.0,11.8,220.0,1223.0,5.6,13.0,
46.0,Chad Spann,Northern Illinois,MAC,13.0,179.0,1038.0,5.8,19.0,79.8,10.0,122.0,12.2,1.0,9.4,189.0,1160.0,6.1,20.0,
47.0,Josh Nesbitt,Georgia Tech,ACC,14.0,279.0,1037.0,3.7,18.0,74.1,0.0,0.0,,0.0,0.0,279.0,1037.0,3.7,18.0,
48.0,Luke Lippincott,Nevada,WAC,12.0,134.0,1034.0,7.7,9.0,86.2,10.0,109.0,10.9,2.0,9.1,144.0,1143.0,7.9,11.0,
49.0,Delone Carter,Syracuse,Big East,12.0,236.0,1021.0,4.3,11.0,85.1,11.0,117.0,10.6,1.0,9.8,247.0,1138.0,4.6,12.0,
50.0,Andre Anderson,Tulane,CUSA,12.0,238.0,1016.0,4.3,8.0,84.7,30.0,230.0,7.7,1.0,19.2,268.0,1246.0,4.6,9.0,
51.0,Seth Smith,New Mexico State,WAC,13.0,246.0,1016.0,4.1,1.0,78.2,11.0,48.0,4.4,0.0,3.7,257.0,1064.0,4.1,1.0,
52.0,Damion Fletcher,Southern Mississippi,CUSA,12.0,219.0,1015.0,4.6,8.0,84.6,29.0,289.0,10.0,1.0,24.1,248.0,1304.0,5.3,9.0,
53.0,Joe McKnight,USC,Pac-10,12.0,164.0,1014.0,6.2,8.0,84.5,22.0,146.0,6.6,0.0,12.2,186.0,1160.0,6.2,8.0,
54.0,Dajuane Collins,Toledo,MAC,12.0,178.0,991.0,5.6,14.0,82.6,17.0,116.0,6.8,0.0,9.7,195.0,1107.0,5.7,14.0,
55.0,Demaundray Woolridge,Idaho,WAC,13.0,171.0,979.0,5.7,18.0,75.3,3.0,20.0,6.7,0.0,1.5,174.0,999.0,5.7,18.0,
56.0,Vince Murray,Navy,Ind,13.0,182.0,971.0,5.3,6.0,74.7,3.0,31.0,10.3,0.0,2.4,185.0,1002.0,5.4,6.0,
57.0,Jared Tew,Air Force,MWC,13.0,238.0,970.0,4.1,9.0,74.6,10.0,79.0,7.9,0.0,6.1,248.0,1049.0,4.2,9.0,
58.0,Joe Martinek,Rutgers,Big East,13.0,206.0,967.0,4.7,9.0,74.4,12.0,140.0,11.7,0.0,10.8,218.0,1107.0,5.1,9.0,
59.0,Shane Vereen,California,Pac-10,13.0,183.0,952.0,5.2,12.0,73.2,25.0,244.0,9.8,2.0,18.8,208.0,1196.0,5.8,14.0,
60.0,Bobby Rainey,Western Kentucky,Sun Belt,12.0,144.0,939.0,6.5,6.0,78.3,13.0,83.0,6.4,1.0,6.9,157.0,1022.0,6.5,7.0,
61.0,Ralph Bolden,Purdue,Big Ten,12.0,200.0,935.0,4.7,9.0,77.9,20.0,261.0,13.1,2.0,21.8,220.0,1196.0,5.4,11.0,
62.0,Tim Tebow,Florida,SEC,14.0,217.0,910.0,4.2,14.0,65.0,0.0,0.0,,0.0,0.0,217.0,910.0,4.2,14.0,H-5
63.0,Derrick Locke,Kentucky,SEC,12.0,195.0,907.0,4.7,6.0,75.6,31.0,284.0,9.2,2.0,23.7,226.0,1191.0,5.3,8.0,
64.0,Baron Batch,Texas Tech,Big 12,13.0,168.0,884.0,5.3,14.0,68.0,57.0,395.0,6.9,1.0,30.4,225.0,1279.0,5.7,15.0,
65.0,Miquale Lewis,Ball State,MAC,12.0,181.0,871.0,4.8,5.0,72.6,28.0,151.0,5.4,0.0,12.6,209.0,1022.0,4.9,5.0,
66.0,Jahvid Best,California,Pac-10,9.0,141.0,867.0,6.1,12.0,96.3,22.0,213.0,9.7,4.0,23.7,163.0,1080.0,6.6,16.0,
67.0,Asher Clark,Air Force,MWC,13.0,151.0,865.0,5.7,7.0,66.5,5.0,41.0,8.2,0.0,3.2,156.0,906.0,5.8,7.0,
68.0,Derrick Washington,Missouri,Big 12,13.0,190.0,865.0,4.6,10.0,66.5,26.0,156.0,6.0,0.0,12.0,216.0,1021.0,4.7,10.0,
69.0,D.D. Kyles,Middle Tennessee State,Sun Belt,12.0,139.0,857.0,6.2,3.0,71.4,14.0,182.0,13.0,1.0,15.2,153.0,1039.0,6.8,4.0,
70.0,Christine Michael,Texas A&M,Big 12,12.0,166.0,844.0,5.1,10.0,70.3,15.0,66.0,4.4,0.0,5.5,181.0,910.0,5.0,10.0,
71.0,Adam Robinson,Iowa,Big Ten,11.0,181.0,834.0,4.6,5.0,75.8,10.0,80.0,8.0,0.0,7.3,191.0,914.0,4.8,5.0,
72.0,Jermaine Thomas,Florida State,ACC,13.0,163.0,832.0,5.1,9.0,64.0,17.0,129.0,7.6,1.0,9.9,180.0,961.0,5.3,10.0,
73.0,Isaiah Pead,Cincinnati,Big East,13.0,121.0,806.0,6.7,9.0,62.0,20.0,201.0,10.1,2.0,15.5,141.0,1007.0,7.1,11.0,
74.0,Rodney Stewart,Colorado,Big 12,11.0,198.0,804.0,4.1,9.0,73.1,12.0,65.0,5.4,0.0,5.9,210.0,869.0,4.1,9.0,
75.0,Dimitri Nance,Arizona State,Pac-10,12.0,188.0,795.0,4.2,6.0,66.3,28.0,216.0,7.7,1.0,18.0,216.0,1011.0,4.7,7.0,
76.0,Warren Norman,Vanderbilt,SEC,12.0,145.0,783.0,5.4,3.0,65.3,19.0,108.0,5.7,1.0,9.0,164.0,891.0,5.4,4.0,
77.0,Terrelle Pryor,Ohio State,Big Ten,13.0,162.0,779.0,4.8,7.0,59.9,0.0,0.0,,0.0,0.0,162.0,779.0,4.8,7.0,
78.0,Toney Baker,North Carolina State,ACC,12.0,160.0,773.0,4.8,6.0,64.4,28.0,355.0,12.7,3.0,29.6,188.0,1128.0,6.0,9.0,
79.0,B.J. Daniels,South Florida,Big East,13.0,175.0,772.0,4.4,9.0,59.4,0.0,0.0,,0.0,0.0,175.0,772.0,4.4,9.0,
80.0,Leonard Mason,Colorado State,MWC,10.0,156.0,766.0,4.9,2.0,76.6,6.0,30.0,5.0,0.0,3.0,162.0,796.0,4.9,2.0,
81.0,Doug Martin,Boise State,WAC,14.0,129.0,765.0,5.9,15.0,54.6,8.0,68.0,8.5,0.0,4.9,137.0,833.0,6.1,15.0,
82.0,Cyrus Gray,Texas A&M,Big 12,13.0,159.0,757.0,4.8,5.0,58.2,28.0,226.0,8.1,2.0,17.4,187.0,983.0,5.3,7.0,
83.0,Joseph Turner,Texas Christian,MWC,13.0,147.0,754.0,5.1,11.0,58.0,3.0,31.0,10.3,0.0,2.4,150.0,785.0,5.2,11.0,
84.0,Trent Richardson,Alabama,SEC,14.0,145.0,751.0,5.2,8.0,53.6,16.0,126.0,7.9,0.0,9.0,161.0,877.0,5.4,8.0,
85.0,Chris Brown,Oklahoma,Big 12,13.0,182.0,749.0,4.1,7.0,57.6,19.0,131.0,6.9,1.0,10.1,201.0,880.0,4.4,8.0,
86.0,Jeff Demps,Florida,SEC,14.0,99.0,745.0,7.5,7.0,53.2,8.0,52.0,6.5,0.0,3.7,107.0,797.0,7.4,7.0,
87.0,Brandon Saine,Ohio State,Big Ten,13.0,145.0,739.0,5.1,4.0,56.8,17.0,224.0,13.2,2.0,17.2,162.0,963.0,5.9,6.0,
88.0,Mikel Leshoure,Illinois,Big Ten,11.0,108.0,734.0,6.8,5.0,66.7,14.0,177.0,12.6,2.0,16.1,122.0,911.0,7.5,7.0,
89.0,Reggie Arnold,Arkansas State,Sun Belt,12.0,168.0,723.0,4.3,12.0,60.3,18.0,112.0,6.2,0.0,9.3,186.0,835.0,4.5,12.0,
90.0,Washaun Ealey,Georgia,SEC,9.0,125.0,717.0,5.7,3.0,79.7,3.0,23.0,7.7,0.0,2.6,128.0,740.0,5.8,3.0,
91.0,Dan Lefevour,Central Michigan,MAC,14.0,183.0,713.0,3.9,15.0,50.9,1.0,24.0,24.0,0.0,1.7,184.0,737.0,4.0,15.0,
92.0,Ryan Houston,North Carolina,ACC,13.0,191.0,713.0,3.7,9.0,54.8,11.0,82.0,7.5,0.0,6.3,202.0,795.0,3.9,9.0,
93.0,Trent Steelman,Army,Ind,12.0,202.0,706.0,3.5,5.0,58.8,1.0,1.0,1.0,0.0,0.1,203.0,707.0,3.5,5.0,
94.0,Demarco Murray,Oklahoma,Big 12,12.0,171.0,705.0,4.1,8.0,58.8,41.0,522.0,12.7,4.0,43.5,212.0,1227.0,5.8,12.0,
95.0,Willie Geter,Bowling Green,MAC,13.0,176.0,705.0,4.0,9.0,54.2,42.0,407.0,9.7,1.0,31.3,218.0,1112.0,5.1,10.0,
96.0,Charles Sims,Houston,CUSA,14.0,132.0,698.0,5.3,9.0,49.9,70.0,759.0,10.8,1.0,54.2,202.0,1457.0,7.2,10.0,
97.0,Armando Allen,Notre Dame,Ind,9.0,142.0,697.0,4.9,3.0,77.4,28.0,216.0,7.7,0.0,24.0,170.0,913.0,5.4,3.0,
98.0,Graig Cooper,Miami (FL),ACC,12.0,134.0,695.0,5.2,4.0,57.9,18.0,132.0,7.3,1.0,11.0,152.0,827.0,5.4,5.0,
99.0,Princeton McCarty,Idaho,WAC,13.0,115.0,680.0,5.9,3.0,52.3,11.0,202.0,18.4,2.0,15.5,126.0,882.0,7.0,5.0,
100.0,Matthew Tucker,Texas Christian,MWC,13.0,105.0,676.0,6.4,8.0,52.0,3.0,19.0,6.3,0.0,1.5,108.0,695.0,6.4,8.0,
101.0,Patrick Mealy,Army,Ind,12.0,110.0,673.0,6.1,3.0,56.1,2.0,41.0,20.5,0.0,3.4,112.0,714.0,6.4,3.0,
102.0,Bryce Beall,Houston,CUSA,13.0,139.0,670.0,4.8,7.0,51.5,32.0,311.0,9.7,3.0,23.9,171.0,981.0,5.7,10.0,
103.0,Allen Bradford,USC,Pac-10,13.0,115.0,668.0,5.8,8.0,51.4,1.0,2.0,2.0,0.0,0.2,116.0,670.0,5.8,8.0,
104.0,Jeremiah Masoli,Oregon,Pac-10,12.0,121.0,668.0,5.5,13.0,55.7,0.0,0.0,,0.0,0.0,121.0,668.0,5.5,13.0,
105.0,John Mosure,Colorado State,MWC,11.0,124.0,650.0,5.2,7.0,59.1,13.0,155.0,11.9,1.0,14.1,137.0,805.0,5.9,8.0,
106.0,Jacquise Terry,Kent State,MAC,12.0,138.0,649.0,4.7,4.0,54.1,17.0,205.0,12.1,0.0,17.1,155.0,854.0,5.5,4.0,
107.0,Tory Harrison,Southern Mississippi,CUSA,13.0,105.0,647.0,6.2,10.0,49.8,13.0,69.0,5.3,0.0,5.3,118.0,716.0,6.1,10.0,
108.0,Meco Brown,Northern Illinois,MAC,11.0,148.0,645.0,4.4,4.0,58.6,10.0,81.0,8.1,0.0,7.4,158.0,726.0,4.6,4.0,
109.0,Brandon Wegher,Iowa,Big Ten,12.0,162.0,641.0,4.0,8.0,53.4,13.0,112.0,8.6,0.0,9.3,175.0,753.0,4.3,8.0,
110.0,Alvester Alexander,Wyoming,MWC,13.0,136.0,640.0,4.7,7.0,49.2,8.0,101.0,12.6,0.0,7.8,144.0,741.0,5.1,7.0,
111.0,Ed Wesley,Texas Christian,MWC,13.0,101.0,638.0,6.3,4.0,49.1,8.0,170.0,21.3,3.0,13.1,109.0,808.0,7.4,7.0,
112.0,Edward Wesley,Texas Christian,MWC,13.0,101.0,638.0,6.3,4.0,49.1,8.0,170.0,21.3,3.0,13.1,109.0,808.0,7.4,7.0,
113.0,Keola Antolin,Arizona,Pac-10,13.0,114.0,637.0,5.6,4.0,49.0,17.0,83.0,4.9,0.0,6.4,131.0,720.0,5.5,4.0,
114.0,Dwayne Priest,Eastern Michigan,MAC,11.0,175.0,633.0,3.6,7.0,57.5,9.0,84.0,9.3,0.0,7.6,184.0,717.0,3.9,7.0,
115.0,Kenny Miles,South Carolina,SEC,13.0,117.0,626.0,5.4,1.0,48.2,21.0,137.0,6.5,0.0,10.5,138.0,763.0,5.5,1.0,
116.0,Chris Garrett,Ohio,MAC,12.0,147.0,621.0,4.2,2.0,51.8,16.0,65.0,4.1,0.0,5.4,163.0,686.0,4.2,2.0,
117.0,Anthony Allen,Georgia Tech,ACC,14.0,64.0,618.0,9.7,6.0,44.1,5.0,112.0,22.4,1.0,8.0,69.0,730.0,10.6,7.0,
118.0,Damien Berry,Miami (FL),ACC,13.0,93.0,616.0,6.6,8.0,47.4,5.0,68.0,13.6,0.0,5.2,98.0,684.0,7.0,8.0,
119.0,Brandon Bolden,Ole Miss,SEC,13.0,129.0,614.0,4.8,4.0,47.2,20.0,209.0,10.5,1.0,16.1,149.0,823.0,5.5,5.0,
120.0,Darius Willis,Indiana,Big Ten,9.0,123.0,607.0,4.9,6.0,67.4,10.0,88.0,8.8,0.0,9.8,133.0,695.0,5.2,6.0,
121.0,Shawn Southward,Troy,Sun Belt,13.0,110.0,602.0,5.5,12.0,46.3,13.0,123.0,9.5,0.0,9.5,123.0,725.0,5.9,12.0,
122.0,Dan Herron,Ohio State,Big Ten,10.0,153.0,600.0,3.9,7.0,60.0,11.0,66.0,6.0,1.0,6.6,164.0,666.0,4.1,8.0,
123.0,Ike Nduka,Buffalo,MAC,8.0,96.0,598.0,6.2,6.0,74.8,9.0,86.0,9.6,0.0,10.8,105.0,684.0,6.5,6.0,
124.0,Caleb King,Georgia,SEC,10.0,114.0,594.0,5.2,7.0,59.4,10.0,108.0,10.8,1.0,10.8,124.0,702.0,5.7,8.0,
125.0,Lamon Muldrow,San Jose State,WAC,12.0,131.0,592.0,4.5,3.0,49.3,19.0,133.0,7.0,0.0,11.1,150.0,725.0,4.8,3.0,
126.0,Jason Ford,Illinois,Big Ten,12.0,97.0,588.0,6.1,4.0,49.0,11.0,128.0,11.6,0.0,10.7,108.0,716.0,6.6,4.0,
127.0,Marcus Curry,Navy,Ind,11.0,80.0,585.0,7.3,5.0,53.2,10.0,287.0,28.7,3.0,26.1,90.0,872.0,9.7,8.0,
128.0,Dujuan Harris,Troy,Sun Belt,13.0,151.0,583.0,3.9,10.0,44.8,27.0,242.0,9.0,2.0,18.6,178.0,825.0,4.6,12.0,
129.0,Moise Plancher,South Florida,Big East,13.0,129.0,581.0,4.5,5.0,44.7,6.0,37.0,6.2,0.0,2.8,135.0,618.0,4.6,5.0,
130.0,Chris Rainey,Florida,SEC,14.0,89.0,575.0,6.5,5.0,41.1,10.0,161.0,16.1,1.0,11.5,99.0,736.0,7.4,6.0,
131.0,Randall Cobb,Kentucky,SEC,12.0,94.0,573.0,6.1,10.0,47.8,39.0,447.0,11.5,4.0,37.3,133.0,1020.0,7.7,14.0,
132.0,Nic Grigsby,Arizona,Pac-10,10.0,79.0,567.0,7.2,5.0,56.7,13.0,57.0,4.4,0.0,5.7,92.0,624.0,6.8,5.0,
133.0,Shaun Draughn,North Carolina,ACC,10.0,124.0,567.0,4.6,1.0,56.7,21.0,125.0,6.0,0.0,12.5,145.0,692.0,4.8,1.0,
134.0,Johnathan Franklin,UCLA,Pac-10,13.0,126.0,566.0,4.5,5.0,43.5,6.0,57.0,9.5,0.0,4.4,132.0,623.0,4.7,5.0,
135.0,Onterio McCalebb,Auburn,SEC,11.0,105.0,565.0,5.4,4.0,51.4,6.0,58.0,9.7,0.0,5.3,111.0,623.0,5.6,4.0,
136.0,Austen Arnaud,Iowa State,Big 12,12.0,147.0,561.0,3.8,8.0,46.8,0.0,0.0,,0.0,0.0,147.0,561.0,3.8,8.0,
137.0,Brandon Thermilus,Buffalo,MAC,11.0,124.0,560.0,4.5,4.0,50.9,9.0,99.0,11.0,2.0,9.0,133.0,659.0,5.0,6.0,
138.0,Bryan Schroeder,Central Michigan,MAC,11.0,100.0,559.0,5.6,5.0,50.8,34.0,284.0,8.4,3.0,25.8,134.0,843.0,6.3,8.0,
139.0,Cory Sykes,Ball State,MAC,12.0,90.0,559.0,6.2,3.0,46.6,0.0,0.0,,0.0,0.0,90.0,559.0,6.2,3.0,
140.0,Brandon Sullivan,San Diego State,MWC,10.0,154.0,558.0,3.6,4.0,55.8,16.0,117.0,7.3,0.0,11.7,170.0,675.0,4.0,4.0,
141.0,Leon Wright-Jackson,Hawaii,WAC,13.0,74.0,554.0,7.5,7.0,42.6,17.0,127.0,7.5,0.0,9.8,91.0,681.0,7.5,7.0,
142.0,Toben Opurum,Kansas,Big 12,11.0,133.0,554.0,4.2,9.0,50.4,13.0,105.0,8.1,1.0,9.5,146.0,659.0,4.5,10.0,
143.0,Tre' Newton,Texas,Big 12,14.0,116.0,552.0,4.8,6.0,39.4,14.0,108.0,7.7,0.0,7.7,130.0,660.0,5.1,6.0,
144.0,Charles Scott,LSU,SEC,9.0,116.0,542.0,4.7,4.0,60.2,8.0,54.0,6.8,1.0,6.0,124.0,596.0,4.8,5.0,
145.0,Channing Trotter,Nevada-Las Vegas,MWC,12.0,114.0,541.0,4.7,9.0,45.1,19.0,103.0,5.4,0.0,8.6,133.0,644.0,4.8,9.0,
146.0,Josh Adams,Wake Forest,ACC,12.0,113.0,541.0,4.8,4.0,45.1,28.0,307.0,11.0,0.0,25.6,141.0,848.0,6.0,4.0,
147.0,Matt Brown,Temple,MAC,11.0,89.0,529.0,5.9,5.0,48.1,5.0,18.0,3.6,0.0,1.6,94.0,547.0,5.8,5.0,
148.0,Andy Dalton,Texas Christian,MWC,13.0,116.0,512.0,4.4,3.0,39.4,0.0,0.0,,0.0,0.0,116.0,512.0,4.4,3.0,
149.0,Juice Williams,Illinois,Big Ten,11.0,143.0,507.0,3.5,4.0,46.1,2.0,-1.0,-0.5,0.0,-0.1,145.0,506.0,3.5,4.0,
150.0,Jerrod Johnson,Texas A&M,Big 12,13.0,145.0,506.0,3.5,8.0,38.9,0.0,0.0,,0.0,0.0,145.0,506.0,3.5,8.0,
151.0,Brandon Minor,Michigan,Big Ten,9.0,96.0,502.0,5.2,8.0,55.8,1.0,1.0,1.0,0.0,0.1,97.0,503.0,5.2,8.0,
152.0,Chris Relf,Mississippi State,SEC,10.0,76.0,500.0,6.6,2.0,50.0,0.0,0.0,,0.0,0.0,76.0,500.0,6.6,2.0,
153.0,Brandon Stewart,Wyoming,MWC,13.0,123.0,498.0,4.0,2.0,38.3,16.0,152.0,9.5,2.0,11.7,139.0,650.0,4.7,4.0,
154.0,Javarris James,Miami (FL),ACC,12.0,103.0,492.0,4.8,6.0,41.0,13.0,85.0,6.5,0.0,7.1,116.0,577.0,5.0,6.0,
155.0,Andre Ellington,Clemson,ACC,14.0,68.0,491.0,7.2,4.0,35.1,11.0,55.0,5.0,0.0,3.9,79.0,546.0,6.9,4.0,
156.0,Charles Ross,Rice,CUSA,12.0,97.0,491.0,5.1,11.0,40.9,16.0,130.0,8.1,0.0,10.8,113.0,621.0,5.5,11.0,
157.0,Alex Gillett,Eastern Michigan,MAC,9.0,95.0,484.0,5.1,2.0,53.8,0.0,0.0,,0.0,0.0,95.0,484.0,5.1,2.0,
158.0,Carlos Brown,Michigan,Big Ten,11.0,81.0,480.0,5.9,4.0,43.6,10.0,122.0,12.2,1.0,11.1,91.0,602.0,6.6,5.0,
159.0,Robbie Rouse,Fresno State,WAC,13.0,82.0,479.0,5.8,4.0,36.8,0.0,0.0,,0.0,0.0,82.0,479.0,5.8,4.0,
160.0,Zac Stacy,Vanderbilt,SEC,10.0,107.0,478.0,4.5,3.0,47.8,7.0,72.0,10.3,0.0,7.2,114.0,550.0,4.8,3.0,
161.0,Kingsley Ehie,Army,Ind,12.0,114.0,473.0,4.1,2.0,39.4,0.0,0.0,,0.0,0.0,114.0,473.0,4.1,2.0,
162.0,Vic Anderson,Louisville,Big East,8.0,89.0,473.0,5.3,5.0,59.1,12.0,89.0,7.4,0.0,11.1,101.0,562.0,5.6,5.0,
163.0,Larry Caper,Michigan State,Big Ten,12.0,120.0,468.0,3.9,6.0,39.0,3.0,47.0,15.7,0.0,3.9,123.0,515.0,4.2,6.0,
