player_name,pos,rank,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Rashaad Penny,RB,31.0,1996-02-02,San Diego State,MWC,2018,1,2016.0,20.58,0.112,0.085,0.0,0.0,0.69,0.525,,,290.0,,,86.0,,35.0,56.6,1276.0,,,,,,,,,2231.0,,,1.0,3.0,86.0,1297.0,,58.0,2.0,166.0,,,,,,129.0,19.0,,135.0,326.0,,,23.0,1.0,,,25.0,308.0,,,,,,,1297.0,,4.47,7.8,0.96,106.0,4.46,30.68,136.8328
Sony Michel,RB,48.0,1995-02-17,Georgia,SEC,2018,1,2015.0,20.537,0.101,0.101,0.0,0.0,0.383,0.383,,,188.0,,,42.0,,20.5,51.2,621.5,,,,,,,,,1209.5,,,1.5,9.0,42.0,678.5,107.4,32.0,2.0,54.5,,,,,,161.5,17.0,,142.5,215.0,,,0.0,0.0,,,24.5,205.0,,,,,,,678.5,,3.67,6.65,1.05,123.0,4.54,29.844,135.49176
Nick Chubb,RB,38.0,1995-12-27,Georgia,SEC,2018,2,2014.0,18.68,0.027,0.027,0.0,0.0,0.401,0.401,,,223.5,,,46.0,,19.5,41.15,513.5,,,,,,,,,1237.0,,,0.5,1.5,46.0,828.0,87.9,38.5,1.5,113.5,,,,,,58.0,4.5,,83.5,261.5,,,0.0,0.0,,,6.0,228.0,,,,,,,828.0,,3.705,5.5,0.655,102.0,4.52,31.657,143.08963999999995
Kerryon Johnson,RB,110.0,1997-06-30,Auburn,SEC,2018,2,2016.0,19.173,0.077,0.077,0.024,0.024,0.492,0.492,,,285.0,,,50.0,,17.0,32.0,446.0,,,,,,,,,1394.0,,,0.0,7.0,50.0,826.0,,31.0,1.0,119.0,,,,,,193.0,24.0,,205.0,341.0,,,0.0,0.0,,,25.0,309.0,,,,,,,826.0,,2.9,4.9,0.94,163.0,4.539,29.704,134.826456
Derrius Guice,RB,28.0,1997-06-21,LSU,SEC,2018,2,2016.0,19.198,0.074,0.074,0.0,0.0,0.475,0.475,,,210.0,,,46.0,,18.5,44.75,601.0,,,,,,,,,1321.0,,,1.0,4.0,46.0,756.5,111.7,32.0,2.0,111.5,,,,,,115.0,13.5,,86.0,254.5,,,0.0,0.0,,,17.0,223.5,,,,,,,756.5,,3.665,6.45,1.345,87.0,4.49,32.137,144.29513
Royce Freeman,RB,57.0,1996-02-24,Oregon,Pac-12,2018,3,2014.0,18.519,0.058,0.055,0.0,0.0,0.464,0.441,,,263.0,,,66.5,,29.0,41.9,703.0,,,,,,,,,1658.0,,,1.5,8.0,66.5,945.0,108.6,54.0,2.0,92.0,,,,,,252.5,20.5,,204.5,334.0,,,0.0,0.0,,,24.0,283.5,,,,,,,945.0,,3.58,6.3,1.2,158.5,4.54,31.936,144.98944
Nyheim Hines,RB,145.0,1996-11-12,North Carolina State,ACC,2018,4,2017.0,20.802,0.021,0.02,0.0,0.0,0.413,0.392,,,196.0,,,37.0,,15.0,44.2,491.0,,,,,,,,,1111.0,,,2.0,9.0,37.0,737.0,61.2,26.0,0.0,17.0,,,,,,152.0,26.0,,192.0,247.0,,,0.0,0.0,,,33.0,222.0,,,,,,,737.0,,3.76,5.7,0.79,177.0,4.38,30.103,131.85114000000002
Mark Walton,RB,204.0,1997-03-29,Miami (FL),ACC,2018,4,2015.0,18.426,0.033,0.032,0.0,0.0,0.378,0.359,,,132.5,,,21.5,,14.0,53.05,396.5,,,,,,,,,772.0,,,0.5,5.0,21.5,441.0,61.1,21.5,0.0,42.0,,,,,,165.5,17.0,,120.0,153.5,,,0.0,0.0,,,22.0,149.5,,,,,,,441.0,,3.19,6.45,1.355,88.0,4.6,28.981,133.3126
Ito Smith,RB,120.0,1995-09-11,Southern Mississippi,CUSA,2018,4,2014.0,18.973,0.101,0.071,0.0,0.0,0.64,0.448,,,256.5,,,56.0,,18.5,40.75,585.0,,,,,,,,,1435.0,,,3.0,7.0,56.0,789.0,,40.0,3.0,94.0,,,,,,424.0,41.5,,309.0,368.0,,,0.0,0.0,,,54.0,298.0,,,,,,,789.0,,3.07,5.6,1.375,146.5,,,
Kalen Ballage,RB,242.0,1995-12-22,Arizona State,Pac-12,2018,4,2015.0,19.693,0.06,0.057,0.018,0.017,0.343,0.326,,,142.0,,,14.0,,7.0,32.9,191.5,,,,,,,,,597.0,,,3.0,11.5,14.0,367.5,64.95,12.0,1.5,62.5,,,,,,280.0,32.0,,210.0,191.5,,,0.0,0.0,,,41.5,174.0,,,,,,,367.5,,2.6,4.2,1.4,75.0,4.46,30.078,134.14788
Chase Edmonds,RB,294.0,1996-04-13,Bowling Green,MAC,2018,4,,,0.0,0.0,0.0,0.0,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,30.27,137.7285
Jordan Wilkins,RB,231.0,1994-07-18,Ole Miss,SEC,2018,5,2017.0,23.124,0.048,0.048,0.0,0.0,0.551,0.551,,,155.0,,,32.0,,16.0,47.7,482.0,,,,,,,,,1010.0,,,2.0,11.0,32.0,518.0,16.3,29.0,1.0,90.0,,,,,,244.0,27.0,,167.0,178.0,,,0.0,0.0,,,31.0,182.0,,,,,,,518.0,,3.34,6.5,1.46,62.0,4.539,28.495,129.338805
John Kelly,RB,98.0,1996-10-04,Tennessee,SEC,2018,6,2017.0,20.909,0.072,0.072,0.002,0.002,0.596,0.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.558,30.989,141.247862
Boston Scott,RB,249.0,1995-04-27,Louisiana Tech,CUSA,2018,6,2016.0,21.35,0.06,0.042,0.0,0.0,0.414,0.29,,,179.0,,,41.0,,17.0,36.3,377.0,,,,,,,,,1038.0,,,0.0,11.0,41.0,698.0,0.0,32.0,0.0,49.0,,,,,,183.0,21.0,,184.0,241.0,,,0.0,0.0,,,24.0,200.0,,,,,,,698.0,,3.9,5.8,0.99,105.0,,,
David Williams,RB,297.0,1994-06-17,San Jose State,MWC,2018,7,,,0.09,0.069,0.0,0.0,0.329,0.25,,,117.0,,,11.0,,9.0,28.7,179.0,,,,,,,,,624.0,,,1.0,5.0,11.0,370.0,39.8,17.0,2.0,73.0,,,,,,171.0,10.0,,124.0,154.0,,,0.0,0.0,,,12.0,127.0,,,,,,,370.0,,3.16,5.3,1.38,33.0,,,
Bo Scarbrough,RB,142.0,1994-09-29,Alabama,SEC,2018,7,2016.0,21.925,0.012,0.012,0.0,0.0,0.237,0.237,,,124.5,,,28.0,,10.5,38.7,283.0,,,,,,,,,704.5,,,1.0,2.5,28.0,480.0,75.8,20.5,1.5,53.5,,,,,,65.5,10.5,,79.5,167.5,,,0.0,0.0,,,12.5,135.0,,,,,,,480.0,,3.85,5.65,0.725,70.0,4.52,30.078,135.95255999999998
Justin Jackson,RB,177.0,1996-04-22,Northwestern,Big Ten,2018,7,2014.0,18.36,0.04,0.04,0.016,0.016,0.598,0.598,,,292.0,,,50.5,,18.5,36.75,529.5,,,,,,,,,1414.5,,,6.0,8.0,50.5,894.5,,36.5,1.0,155.5,,,,,,247.5,39.5,,327.0,350.5,,,0.0,0.0,,,52.0,331.5,,,,,,,894.5,,3.05,4.85,0.765,135.5,4.52,26.986,121.97672
Josh Jacobs,RB,26.0,1998-02-11,Alabama,SEC,2019,1,2018.0,20.553,0.054,0.054,0.0,0.0,0.274,0.274,,,121.0,,,33.0,,6.0,22.8,147.0,,,,,,,,,645.0,,,2.0,5.0,33.0,493.0,7.3,23.0,1.0,42.0,,,,,,247.0,20.0,,143.0,162.0,,,0.0,0.0,,,23.0,141.0,,,,,,,493.0,,4.07,5.3,1.73,78.0,4.573,31.563,144.337599
Miles Sanders,RB,44.0,1997-05-01,Penn State,Big Ten,2019,2,2018.0,21.336,0.025,0.025,0.0,0.0,0.372,0.372,,,220.0,,,47.0,,15.0,35.1,448.0,,,,,,,,,1276.0,,,2.0,2.0,47.0,845.0,,38.0,5.0,55.0,,,,,,129.0,23.0,,265.0,320.0,,,0.0,0.0,,,32.0,243.0,,,,,,,845.0,,3.84,5.8,0.49,157.0,4.49,29.425,132.11825000000002
Darrell Henderson,RB,47.0,1997-08-19,Memphis,American,2019,3,2016.0,19.036,0.097,0.082,0.018,0.016,0.473,0.402,,,214.0,,,57.0,,41.0,70.8,1352.0,,,,,,,,,1909.0,,,0.0,3.0,57.0,1318.0,,55.0,2.0,110.0,,,,,,295.0,19.0,,176.0,253.0,,,0.0,0.0,,,23.0,233.0,,,,,,,1318.0,,6.16,8.9,1.68,99.0,4.49,31.623,141.98727000000002
David Montgomery,RB,62.0,1997-06-07,Iowa State,Big 12,2019,3,2017.0,20.235,0.033,0.032,0.0,0.0,0.709,0.673,,,257.0,,,92.5,,16.5,30.95,365.0,,,,,,,,,1180.5,,,0.5,13.0,92.5,888.5,142.9,36.5,1.0,87.0,,,,,,226.5,29.0,,237.0,305.5,,,0.0,0.0,,,35.0,286.0,,,,,,,888.5,,3.455,4.6,0.935,169.0,4.63,31.85,147.4655
Devin Singletary,RB,73.0,1997-09-03,Florida Atlantic,CUSA,2019,3,2016.0,18.995,0.032,0.022,0.001,0.001,0.547,0.383,,,281.5,,,89.5,,31.0,47.75,773.5,,,,,,,,,1616.5,,,2.5,5.0,89.5,1090.5,120.15,52.0,2.5,50.5,,,,,,119.5,13.0,,192.5,348.0,,,0.0,0.0,,,18.5,294.5,,,,,,,1090.5,,3.875,5.7,0.65,229.5,4.66,31.791,148.14606
Damien Harris,RB,76.0,1997-02-11,Alabama,SEC,2019,3,2017.0,20.553,0.019,0.019,0.0,0.0,0.289,0.289,,,142.0,,,27.5,,12.0,42.45,399.0,,,,,,,,,935.0,,,1.5,5.0,27.5,562.5,,25.0,0.0,57.0,,,,,,147.5,17.0,,133.5,189.0,,,0.0,0.0,,,20.0,159.0,,,,,,,562.5,,4.0,6.6,1.065,84.5,4.57,30.989,141.61973
Alexander Mattison,RB,149.0,1998-06-19,Boise State,MWC,2019,3,2017.0,19.203,0.023,0.017,0.0,0.0,0.679,0.516,,,302.0,,,68.0,,9.0,19.0,269.0,,,,,,,,,1415.0,,,0.0,7.0,68.0,862.0,1.1,37.0,0.0,111.0,,,,,,173.0,27.0,,285.0,357.0,,,0.0,0.0,,,32.0,329.0,,,,,,,862.0,,2.85,4.7,0.61,188.0,4.67,30.82,143.9294
Bryce Love,RB,90.0,1997-07-08,Stanford,Pac-12,2019,4,2016.0,19.151,0.01,0.01,0.0,0.0,0.565,0.537,,,213.5,,,59.5,,22.5,53.85,854.0,,,,,,,,,1425.0,,,2.0,4.0,59.5,856.0,2.15,36.0,2.0,138.0,,,,,,66.0,13.0,,102.5,229.5,,,0.0,0.0,,,16.0,226.5,,,,,,,856.0,,3.925,6.25,0.605,70.0,4.495,29.532,132.74634
Justice Hill,RB,165.0,1997-11-14,Oklahoma State,Big 12,2019,4,2016.0,18.798,0.02,0.019,0.0,0.0,0.434,0.412,,,213.0,,,42.0,,19.0,44.4,533.5,,,,,,,,,1198.0,,,1.5,6.5,42.0,639.5,92.45,36.5,1.0,35.5,,,,,,131.0,22.0,,258.0,251.5,,,0.0,0.0,,,29.5,235.0,,,,,,,639.5,,2.935,5.7,0.485,160.5,4.4,28.407,124.9908
Benny Snell Jr.,RB,94.0,1998-02-27,Kentucky,SEC,2019,4,2016.0,18.511,0.02,0.02,0.023,0.023,0.621,0.621,,,276.0,,,45.0,,17.0,31.85,442.0,,,,,,,,,1392.5,,,1.5,2.0,45.0,908.5,49.2,36.5,1.5,87.0,,,,,,88.0,13.5,,139.5,339.5,,,0.0,0.0,,,17.0,289.5,,,,,,,908.5,,3.295,5.05,0.64,186.5,,,
Tony Pollard,RB,88.0,1997-04-30,Memphis,American,2019,4,,,0.121,0.103,0.0,0.0,0.133,0.113,,,79.0,,,19.0,,12.0,47.8,267.0,,,,,,,,,559.0,,,5.0,10.0,19.0,280.0,,16.0,0.0,34.0,,,,,,458.0,39.0,,258.0,298.0,,,0.0,0.0,,,60.0,118.0,,,,,,,280.0,,3.54,7.1,1.78,37.0,4.52,28.478,128.72056
Ryquell Armstead,RB,271.0,1996-10-30,Temple,American,2019,5,2016.0,19.838,0.008,0.007,0.0,0.0,0.5,0.425,,,210.0,,,31.0,,16.0,39.9,439.0,,,,,,,,,1101.0,,,1.0,1.0,31.0,701.0,,28.0,1.0,36.0,,,,,,52.0,8.0,,135.0,248.0,,,0.0,0.0,,,11.0,218.0,,,,,,,701.0,,3.34,5.2,0.39,165.0,4.45,30.68,136.526
Qadree Ollison,RB,179.0,1996-09-08,Pitt,ACC,2019,5,2015.0,18.979,0.028,0.027,0.0,0.0,0.447,0.424,,,203.0,,,26.5,,17.0,47.15,553.5,,,,,,,,,1170.0,,,2.5,2.0,26.5,681.0,26.4,30.0,1.0,125.0,,,,,,71.5,12.5,,151.5,268.0,,,0.0,0.0,,,19.0,215.5,,,,,,,681.0,,3.38,5.8,0.475,73.0,4.58,30.078,137.75724
Jordan Scarlett,RB,157.0,1996-02-09,Florida,SEC,2019,5,2016.0,20.561,0.01,0.01,0.0,0.0,0.394,0.394,,,155.0,,,46.0,,10.0,31.55,258.5,,,,,,,,,830.0,,,3.0,1.5,46.0,597.0,80.35,21.0,1.5,74.0,,,,,,49.5,6.5,,108.5,207.0,,,0.0,0.0,,,10.0,161.5,,,,,,,597.0,,3.87,5.45,0.42,79.0,4.47,29.007,129.66129
Trayveon Williams,RB,97.0,1997-10-18,Texas A&M,SEC,2019,6,2016.0,18.872,0.062,0.062,0.0,0.0,0.631,0.631,,,270.0,,,47.0,,32.0,48.7,856.0,,,,,,,,,1756.0,,,1.0,12.0,47.0,1022.0,,57.0,3.0,88.0,,,,,,282.0,28.0,,298.0,372.0,,,0.0,0.0,,,35.0,298.0,,,,,,,1022.0,,3.79,6.5,0.95,180.0,4.51,31.319,141.24868999999998
Ty Johnson,RB,125.0,1997-09-17,Maryland,Big Ten,2019,6,2016.0,18.957,0.028,0.028,0.0,0.0,0.254,0.254,,,101.5,,,16.5,,11.0,55.8,389.0,,,,,,,,,690.0,,,1.0,0.0,16.5,419.5,,15.5,0.0,31.5,,,,,,41.0,5.5,,100.0,165.0,,,0.0,0.0,,,9.0,107.0,,,,,,,419.5,,4.38,7.05,0.385,64.5,,,
Dexter Williams,RB,247.0,1997-01-06,Notre Dame,Ind,2019,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,21.0,,,2.0,,0.0,0.0,0.0,,,,,,,,,84.0,,,0.0,0.0,2.0,47.0,21.3,2.0,0.0,4.0,,,,,,0.0,0.0,,12.0,34.0,,,0.0,0.0,,,0.0,21.0,,,,,,,47.0,,2.24,4.0,0.0,16.0,4.57,29.565,135.11205
Travis Homer,RB,148.0,1998-08-07,Miami (FL),ACC,2019,6,2017.0,19.069,0.048,0.046,0.0,0.0,0.36,0.342,,,163.5,,,30.0,,14.5,48.55,474.5,,,,,,,,,976.5,,,2.5,7.0,30.0,662.5,87.4,27.5,2.5,36.0,,,,,,202.5,18.5,,200.5,222.0,,,0.0,0.0,,,25.5,182.0,,,,,,,662.5,,4.055,6.0,1.02,121.5,4.48,28.837,129.18976
Rodney Anderson,RB,262.0,1980-11-19,Oklahoma,Big 12,2019,6,2017.0,36.783,0.081,0.077,0.0,0.0,0.387,0.368,,,188.0,,,30.0,,22.0,46.1,535.0,,,,,,,,,1161.0,,,2.0,5.0,30.0,731.0,66.4,34.0,0.0,102.0,,,,,,281.0,17.0,,177.0,263.0,,,0.0,0.0,,,21.0,205.0,,,,,,,731.0,,3.89,6.2,1.59,83.0,4.577,30.377,139.035529
Darwin Thompson,RB,198.0,1997-02-12,Utah State,MWC,2019,6,2018.0,21.55,0.077,0.059,0.0,0.0,0.386,0.293,,,151.0,,,47.0,,14.0,50.5,527.0,,,,,,,,,1044.0,,,2.0,13.0,47.0,765.0,173.7,27.0,0.0,53.0,,,,,,367.0,24.0,,192.0,184.0,,,0.0,0.0,,,31.0,175.0,,,,,,,765.0,,5.07,6.9,1.91,96.0,,,
Mike Weber,RB,206.0,1997-08-25,Ohio State,Big Ten,2019,7,2016.0,19.02,0.019,0.019,0.0,0.0,0.302,0.302,,,176.5,,,41.5,,13.5,34.55,356.0,,,,,,,,,1026.0,,,2.5,1.5,41.5,543.5,75.8,31.5,4.0,58.0,,,,,,100.5,22.5,,207.0,269.5,,,0.0,0.0,,,29.5,199.0,,,,,,,543.5,,3.075,5.8,0.495,118.5,4.47,30.272,135.31583999999998
Kerrith Whyte Jr,RB,260.0,1996-10-31,Houston,CUSA,2019,7,,,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myles Gaskin,RB,230.0,1997-02-15,Washington,Pac-12,2019,7,2015.0,18.541,0.078,0.075,0.013,0.013,0.531,0.504,,,241.0,,,45.0,,17.5,37.35,498.5,,,,,,,,,1318.0,,,1.0,7.5,44.5,759.5,0.0,35.5,1.5,117.5,,,,,,154.5,20.0,,182.5,278.0,,,5.5,0.5,,,26.5,260.5,,,,,,,767.0,,3.21,5.55,0.88,121.5,4.58,30.27,138.6366
Clyde Edwards-Helaire,RB,43.0,1999-04-11,LSU,SEC,2020,1,2018.0,19.392,0.046,0.046,0.0,0.0,0.532,0.532,,,214.0,,,71.0,,21.0,44.7,635.0,,,,,,,,,1419.0,,,3.0,14.0,71.0,782.0,18.4,36.0,1.0,79.0,,,,,,453.0,55.0,,422.0,263.0,,,0.0,0.0,,,64.0,269.0,,,,,,,782.0,,3.65,6.6,1.07,134.0,4.6,32.417,149.1182
D'Andre Swift,RB,37.0,1999-01-14,Georgia,SEC,2020,2,2018.0,19.63,0.054,0.054,0.0,0.0,0.401,0.401,,,197.0,,,40.0,,18.0,37.5,458.0,,,,,,,,,1220.0,,,0.0,4.0,40.0,700.0,57.1,39.0,3.0,25.0,,,,,,216.0,24.0,,190.0,222.0,,,0.0,0.0,,,29.0,221.0,,,,,,,700.0,,3.55,6.2,1.14,160.0,4.48,32.231,144.39488000000003
Jonathan Taylor,RB,10.0,1999-01-19,Wisconsin,Big Ten,2020,2,2017.0,18.617,0.184,0.184,0.0,0.0,0.582,0.582,,,320.0,,,87.0,,30.0,39.3,787.0,,,,,,,,,2002.0,,,4.0,5.0,87.0,1256.0,70.7,61.0,6.0,153.0,,,,,,243.0,26.0,,114.0,400.0,,,0.0,0.0,,,37.0,346.0,,,,,,,1256.0,,3.93,6.3,2.13,154.0,4.39,32.424,142.34135999999998
Cam Akers,RB,29.0,1999-06-22,Florida State,ACC,2020,2,2017.0,18.196,0.116,0.11,0.007,0.007,0.604,0.574,,,231.0,,,76.0,,15.0,33.3,380.0,,,,,,,,,1142.0,,,5.0,8.0,76.0,904.0,,35.0,3.0,51.0,,,,,,225.0,30.0,,196.0,277.0,,,0.0,0.0,,,38.0,261.0,,,,,,,904.0,,3.91,4.9,1.15,176.0,4.47,31.133,139.16450999999998
J.K. Dobbins,RB,17.0,1998-12-17,Ohio State,Big Ten,2020,2,2017.0,18.708,0.054,0.054,0.0,0.0,0.537,0.537,,,301.0,,,73.0,,31.0,47.5,952.0,,,,,,,,,2003.0,,,2.0,2.0,73.0,1208.0,15.2,51.0,3.0,58.0,,,,,,247.0,23.0,,211.0,371.0,,,0.0,0.0,,,28.0,324.0,,,,,,,1208.0,,4.01,6.7,1.17,243.0,4.531,30.861,139.831191
Antonio Gibson,RB,36.0,1998-06-23,Memphis,American,2020,3,2019.0,21.191,0.209,0.178,0.0,0.0,0.133,0.113,,,33.0,,,16.0,,6.0,61.8,228.0,,,,,,,,,369.0,,,2.0,17.0,16.0,255.0,359.2,11.0,0.0,13.0,,,,,,735.0,38.0,,330.0,259.0,,,0.0,0.0,,,58.0,71.0,,,,,,,255.0,,7.73,11.2,2.23,18.0,4.39,30.919,135.73441
Ke'Shawn Vaughn,RB,50.0,1997-05-04,Vanderbilt,SEC,2020,3,2015.0,18.327,0.119,0.119,0.0,0.0,0.747,0.747,,,199.0,,,55.0,,12.0,39.0,401.0,,,,,,,,,1028.0,,,3.0,8.0,55.0,743.0,,32.0,2.0,60.0,,,,,,286.0,29.0,,223.0,247.0,,,0.0,0.0,,,33.0,228.0,,,,,,,743.0,,3.73,5.2,1.28,139.0,4.51,30.702,138.46602
Zack Moss,RB,72.0,1997-12-15,Utah,Pac-12,2020,3,2017.0,19.713,0.074,0.07,0.0,0.0,0.487,0.463,,,223.5,,,76.5,,21.0,40.35,524.0,,,,,,,,,1286.5,,,1.5,13.0,76.5,897.5,109.6,38.0,1.5,68.0,,,,,,315.0,28.5,,209.0,318.5,,,0.0,0.0,,,33.0,252.0,,,,,,,897.5,,3.995,5.75,1.66,155.5,4.65,32.928,153.1152
Darrynton Evans,RB,160.0,1998-07-09,Appalachian State,Sun Belt,2020,3,2018.0,20.148,0.118,0.09,0.002,0.002,0.485,0.369,,,256.0,,,50.0,,22.0,47.8,709.0,,,,,,,,,1484.0,,,1.0,6.0,50.0,761.0,366.7,43.0,0.0,20.0,,,,,,198.0,21.0,,192.0,308.0,,,0.0,0.0,,,27.0,277.0,,,,,,,761.0,,2.97,5.8,1.03,232.0,4.41,29.124,128.43684
Joshua Kelley,RB,246.0,1997-11-20,UCLA,Pac-12,2020,4,2018.0,20.78,0.034,0.032,0.0,0.0,0.631,0.599,,,227.0,,,39.0,,13.5,32.8,383.5,,,,,,,,,1150.0,,,0.5,2.0,39.0,641.5,47.15,27.5,1.5,73.0,,,,,,132.0,19.0,,186.5,256.0,,,0.0,0.0,,,24.5,246.0,,,,,,,641.5,,2.825,5.05,0.67,151.0,4.49,29.565,132.74685000000002
La'Mical Perine,RB,186.0,1998-01-30,Florida,SEC,2020,4,2017.0,19.587,0.09,0.09,0.0,0.0,0.386,0.386,,,134.0,,,26.0,,8.0,33.35,206.5,,,,,,,,,614.0,,,0.5,5.5,26.0,428.5,56.8,18.0,1.0,68.5,,,,,,175.0,25.5,,202.5,177.5,,,0.0,0.0,,,32.0,159.5,,,,,,,428.5,,3.205,4.6,0.805,63.5,4.62,30.123,139.16826
Anthony McFarland Jr.,RB,113.0,1977-12-18,Nevada,WAC,2020,4,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeeJay Dallas,RB,162.0,1998-09-16,Miami (FL),ACC,2020,4,2018.0,19.959,0.059,0.056,0.0,0.0,0.475,0.452,,,115.0,,,36.0,,12.0,49.6,341.0,,,,,,,,,687.0,,,1.0,7.0,36.0,407.0,,21.0,0.0,70.0,,,,,,140.0,14.0,,160.0,146.0,,,0.0,0.0,,,16.0,129.0,,,,,,,407.0,,3.54,6.0,0.88,44.0,4.58,31.133,142.58914
Jason Huntley,RB,131.0,1998-04-20,New Mexico State,Ind,2020,5,,,0.076,0.045,0.0,0.0,0.175,0.105,,,72.0,,,24.0,,3.0,28.0,121.0,,,,,,,,,432.0,,,6.0,8.0,24.0,316.0,130.0,11.0,1.0,1.0,,,,,,363.0,36.0,,217.0,92.0,,,0.0,0.0,,,47.0,108.0,,,,,,,316.0,,4.39,6.0,1.67,68.0,,,
Eno Benjamin,RB,158.0,1999-04-13,Arizona State,Pac-12,2020,7,2018.0,19.387,0.101,0.096,0.0,0.0,0.723,0.686,,,253.0,,,62.0,,11.0,23.0,245.0,,,,,,,,,1067.0,,,3.0,9.0,62.0,735.0,0.0,32.0,6.0,45.0,,,,,,346.0,42.0,,323.0,302.0,,,0.0,0.0,,,52.0,295.0,,,,,,,735.0,,2.91,4.2,1.07,208.0,4.57,30.565,139.68205
Raymond Calais,RB,319.0,1998-04-02,Louisiana,Sun Belt,2020,7,2018.0,20.416,0.02,0.015,0.0,0.0,0.215,0.164,,,96.5,,,16.5,,11.5,57.05,459.0,,,,,,,,,810.5,,,0.5,2.5,16.5,391.5,4.9,22.0,0.5,15.5,,,,,,77.0,9.5,,91.0,109.5,,,0.0,0.0,,,10.0,106.0,,,,,,,391.5,,4.2,8.55,0.97,78.5,4.42,28.582,126.33244
Najee Harris,RB,33.0,1998-03-09,Alabama,SEC,2021,1,2019.0,21.481,0.093,0.093,0.0,0.0,0.658,0.658,,,252.0,,,71.0,,18.0,31.8,465.0,,,,,,,,,1464.0,,,1.0,22.0,71.0,821.0,194.8,47.0,2.0,128.0,,,,,,425.0,43.0,,296.0,274.0,,,0.0,0.0,,,53.0,295.0,,,,,,,821.0,,3.26,5.8,1.44,123.0,,,
Travis Etienne,RB,12.0,1999-01-26,Clemson,ACC,2021,1,2017.0,18.598,0.069,0.066,0.0,0.0,0.463,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,30.846,137.2647
Javonte Williams,RB,18.0,2000-04-25,North Carolina,ACC,2021,2,2019.0,19.351,0.091,0.086,0.0,0.0,0.473,0.449,,,157.0,,,76.0,,27.0,56.5,660.0,,,,,,,,,1168.0,,,3.0,9.0,76.0,720.0,51.4,42.0,1.0,57.0,,,,,,276.0,24.0,,168.0,183.0,,,0.0,0.0,,,30.0,181.0,,,,,,,720.0,,4.59,7.4,1.64,95.0,4.55,31.304,142.4332
Trey Sermon,RB,114.0,1999-01-30,Ohio State,Big Ten,2021,3,2018.0,19.587,0.023,0.023,0.0,0.0,0.317,0.317,,,116.0,,,33.0,,16.0,53.1,462.0,,,,,,,,,870.0,,,1.0,4.0,33.0,469.0,,27.0,0.0,22.0,,,,,,95.0,12.0,,96.0,139.0,,,0.0,0.0,,,15.0,128.0,,,,,,,469.0,,4.04,7.5,0.99,94.0,4.57,29.156,133.24292
Michael Carter,RB,79.0,1999-03-08,North Carolina,ACC,2021,4,2017.0,18.486,0.056,0.053,0.0,0.0,0.373,0.354,,,127.0,,,37.0,,17.0,48.5,486.0,,,,,,,,,902.0,,,1.5,5.0,37.0,508.0,86.9,27.5,0.5,47.5,,,,,,183.5,18.0,,119.5,158.0,,,0.0,0.0,,,23.0,145.0,,,,,,,508.0,,3.855,6.85,1.46,78.0,4.5,31.478,141.651
Kene Nwangwu,RB,232.0,1998-02-09,Iowa State,Big 12,2021,4,,,0.004,0.004,0.0,0.0,0.137,0.13,,,61.0,,,9.0,,5.0,49.0,166.0,,,,,,,,,339.0,,,1.0,1.0,9.0,202.0,,7.0,0.0,14.0,,,,,,22.0,3.0,,40.0,72.0,,,0.0,0.0,,,4.0,64.0,,,,,,,202.0,,3.31,5.6,0.55,46.0,,,
