position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,789,10,5,RF,0.5551184974048627,0.6578059577399099,1.6521040697674416,1.8831316484727372,10,DOM+|Drop Rate|Breakout Age|aYPTPA|CC%|YAC/R|aDOT|EPA/P|Y/RR,SpeedxBMI,11.999425000000038
TE,789,10,6,RF,0.5584307323952777,0.6558428297386786,1.6582983720930258,1.8885255786662674,10,DOM+|aDOT|aYPTPA|Breakout Age|YAC/R|CC%|Y/RR|EPA/P|Drop Rate,SpeedxBMI,11.858100000000062
TE,789,10,1,RF,0.5376244876107708,0.6505902746175156,1.6353675468871138,1.9028824238379272,6,DOM+|aYPTPA|Breakout Age|Drop Rate|Y/RR,SpeedxBMI,12.1792494525382
TE,789,10,8,RF,0.5386127654451366,0.6470489626013189,1.6442470718745148,1.912501091392919,7,DOM+|EPA/P|Y/RR|CC%|Drop Rate|Breakout Age,SpeedxBMI,11.945550190056952
TE,789,10,4,Ridge,0.505858004832775,0.6301410283264726,1.6625145090369786,1.957773921643848,9,DOM+|aDOT|EPA/P|CC%|YAC/R|aYPTPA|Drop Rate|Y/RR,SpeedxBMI,13.006035450203857
TE,789,10,3,Ridge,0.45016604969853613,0.5358589350143995,1.7990559110457858,2.1931556627109368,6,DOM+|aDOT|Drop Rate|aYPTPA|YAC/R,SpeedxBMI,13.65603276464864
TE,789,10,7,Ridge,0.4362848879335165,0.4942458440999381,1.8345733964702744,2.289360526521003,3,DOM+|Breakout Age,SpeedxBMI,12.947816789730396
TE,789,10,9,Ridge,0.42652954957379396,0.48831428501234053,1.8572012888517277,2.3027463715360863,5,DOM+|EPA/P|aDOT|Breakout Age,SpeedxBMI,13.059608081073133
TE,789,10,0,Ridge,0.41716905174628127,0.4871768304413734,1.802868360125585,2.30530440207636,2,DOM+,SpeedxBMI,13.339469042345069
TE,789,10,2,Ridge,0.439040827388003,0.4854474012427331,1.822773248483718,2.3091882994362565,5,DOM+|Drop Rate|EPA/P|Breakout Age,SpeedxBMI,13.0002498617176
