position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,789,30,21,RF,0.5518877272338327,0.6709190081685075,1.6148974815806494,1.8466979160113854,8,DOM+|EPA/P|aDOT|Breakout Age|YAC/R|Y/RR|Drop Rate,SpeedxBMI,12.014619047156547
TE,789,30,26,RF,0.5501895723600482,0.6650780299111928,1.625753729172636,1.8630146879961267,10,DOM+|Drop Rate|Y/RR|CC%|aYPTPA|aDOT|YAC/R|EPA/P|Breakout Age,SpeedxBMI,11.99661484777806
TE,789,30,17,RF,0.554362737942754,0.6594464983680497,1.6449706871595267,1.8786121869545696,10,DOM+|Breakout Age|Y/RR|Drop Rate|EPA/P|aYPTPA|YAC/R|aDOT|CC%,SpeedxBMI,11.907333333333382
TE,789,30,5,RF,0.5551184974048626,0.6578059577399099,1.6521040697674412,1.8831316484727372,10,DOM+|Drop Rate|Breakout Age|aYPTPA|CC%|YAC/R|aDOT|EPA/P|Y/RR,SpeedxBMI,11.999425000000038
TE,789,30,19,RF,0.55502874193413,0.6573443459626183,1.647429534883724,1.8844013707343774,10,DOM+|aYPTPA|Y/RR|aDOT|EPA/P|CC%|Drop Rate|YAC/R|Breakout Age,SpeedxBMI,11.98120000000005
TE,789,30,11,RF,0.5505669459279593,0.6572851265396539,1.6566895053506676,1.8845641994217073,10,DOM+|aDOT|Drop Rate|aYPTPA|CC%|YAC/R|Y/RR|Breakout Age|EPA/P,SpeedxBMI,11.875270531809365
TE,789,30,6,RF,0.5584307323952779,0.6558428297386785,1.6582983720930258,1.8885255786662674,10,DOM+|aDOT|aYPTPA|Breakout Age|YAC/R|CC%|Y/RR|EPA/P|Drop Rate,SpeedxBMI,11.85810000000006
TE,789,30,22,RF,0.5563702490903071,0.6549265679290877,1.6632787728545158,1.8910378518783735,8,DOM+|aDOT|Y/RR|CC%|Breakout Age|YAC/R|Drop Rate,SpeedxBMI,11.907813888888949
TE,789,30,18,RF,0.5546799214422562,0.6527643967253967,1.6661936422319814,1.8969530605673899,9,DOM+|CC%|YAC/R|aDOT|Drop Rate|Y/RR|aYPTPA|Breakout Age,SpeedxBMI,11.89175327112702
TE,789,30,1,RF,0.5376244876107706,0.6505902746175156,1.6353675468871138,1.9028824238379272,6,DOM+|aYPTPA|Breakout Age|Drop Rate|Y/RR,SpeedxBMI,12.179249452538201
TE,789,30,27,RF,0.5568494064054283,0.650025831614747,1.675149965571413,1.904418779545262,8,DOM+|Breakout Age|aYPTPA|Y/RR|Drop Rate|aDOT|YAC/R,SpeedxBMI,11.895122222222273
TE,789,30,8,RF,0.5386127654451366,0.6470489626013189,1.6442470718745144,1.912501091392919,7,DOM+|EPA/P|Y/RR|CC%|Drop Rate|Breakout Age,SpeedxBMI,11.94555019005695
TE,789,30,23,RF,0.45453707755900863,0.6413345238832542,1.6731313558418113,1.9279210615812112,6,DOM+|CC%|Drop Rate|YAC/R|aDOT,SpeedxBMI,11.528516666666597
TE,789,30,25,RF,0.5446108362023618,0.641037788255528,1.6689668968289466,1.9287184126335526,8,DOM+|aDOT|Y/RR|aYPTPA|EPA/P|YAC/R|Breakout Age,SpeedxBMI,11.561500000000033
TE,789,30,10,RF,0.5409225866631656,0.6315712667660612,1.6822426960454102,1.9539849156320932,8,DOM+|YAC/R|aYPTPA|aDOT|Y/RR|Breakout Age|EPA/P,SpeedxBMI,11.4131550253522
