position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,123,60,54,GB,0.623503072116628,0.7728788695695331,1.3179037911237916,1.5572157102399589,10,Y/RR|DOM+|EPA/P|BMI|YAC/R|CC%|Drop Rate|aDOT|40 Time|Breakout Age,,13.542241805853832
TE,123,60,40,GB,0.681413254443406,0.7592172126488803,1.3107178864210205,1.6033662023607196,12,Y/RR|40 Time|CC%|DOM+|Conference Rank|BMI|Drop Rate|aDOT|Draft Age|aYPTPA|YAC/R|EPA/P,,12.39844419749131
TE,123,60,35,GB,0.5607852425439966,0.7560128734944193,1.26458839319018,1.6139997462369655,10,40 Time|Drop Rate|Draft Age|BMI|aDOT|aYPTPA|Breakout Age|YAC/R|Y/RR|EPA/P,,12.983550005638083
TE,123,60,21,GB,0.6817044931564697,0.7547851758046615,1.3220314202730743,1.6180553236774153,13,DOM+|Breakout Age|aYPTPA|Y/RR|Drop Rate|Conference Rank|BMI|CC%|EPA/P|Draft Age|YAC/R|aDOT|40 Time,,12.389109561975452
TE,123,60,24,GB,0.6803927184502759,0.7545231086721201,1.3157546175058326,1.6189197206109895,13,Conference Rank|aDOT|YAC/R|aYPTPA|DOM+|Drop Rate|EPA/P|Y/RR|Draft Age|BMI|Breakout Age|CC%|40 Time,,12.297188102157618
TE,123,60,29,GB,0.6779290957872708,0.7492277857149003,1.3314008361443375,1.6362878791066522,13,40 Time|YAC/R|Breakout Age|EPA/P|Y/RR|Drop Rate|DOM+|Conference Rank|CC%|BMI|aDOT|Draft Age|aYPTPA,,12.403958444382633
TE,123,60,50,GB,0.6839266991823105,0.7452586031209646,1.3190852731781813,1.6491864919184822,12,BMI|Conference Rank|aDOT|Breakout Age|Draft Age|YAC/R|40 Time|Y/RR|Drop Rate|CC%|EPA/P|DOM+,,13.147533156124565
TE,123,60,14,GB,0.663601384056433,0.7435273850771102,1.3589734736806178,1.654780924264385,12,aYPTPA|DOM+|Drop Rate|Y/RR|CC%|aDOT|Draft Age|40 Time|YAC/R|BMI|Breakout Age|EPA/P,,12.97646148031363
TE,123,60,56,GB,0.6648744816295178,0.7429266614551414,1.341485001661841,1.6567177481685744,12,EPA/P|aDOT|Drop Rate|aYPTPA|YAC/R|Draft Age|CC%|DOM+|Breakout Age|Y/RR|BMI|40 Time,,13.508643859524554
TE,123,60,12,GB,0.6647652419428957,0.7388814918493031,1.3607872153234943,1.6697014867915407,12,40 Time|Y/RR|YAC/R|Drop Rate|BMI|Breakout Age|aYPTPA|DOM+|aDOT|EPA/P|CC%|Draft Age,,13.490886256924755
TE,123,60,18,GB,0.6834331424576903,0.7327510770152861,1.3718017736171164,1.689188001076353,10,BMI|Y/RR|EPA/P|Conference Rank|40 Time|DOM+|YAC/R|Drop Rate|Draft Age|aYPTPA,,12.693652235980128
TE,123,60,46,GB,0.6869337715783992,0.7283036446822642,1.4070900724908928,1.7031853477319234,10,aDOT|Y/RR|DOM+|BMI|YAC/R|Conference Rank|40 Time|aYPTPA|Draft Age|Breakout Age,,12.758481171284991
TE,123,60,43,GB,0.6816959790712906,0.720973809341715,1.416352303453796,1.7260067547013638,11,Y/RR|Breakout Age|DOM+|YAC/R|Conference Rank|BMI|Draft Age|40 Time|aDOT|EPA/P|CC%,,12.813902514485278
TE,123,60,17,GB,0.5815274117964353,0.7191150075176993,1.3462937961187833,1.731746321643383,7,aDOT|Conference Rank|aYPTPA|DOM+|YAC/R|Drop Rate|40 Time,,12.248421421184569
TE,123,60,33,GB,0.673218333386807,0.7161313940185257,1.390483293843539,1.7409194946275597,11,Y/RR|YAC/R|40 Time|Drop Rate|Conference Rank|Draft Age|aDOT|CC%|DOM+|aYPTPA|EPA/P,,13.054296763596906
