position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,456,45,14,GB,0.6974911020277943,0.7087341075845106,1.338881561599333,1.6332122719161375,9,Draft Age|aDOT|BMI|Drop Rate|Y/RR|40 Time|DOM+|EPA/P|Conference Rank,,14.874339211181846
TE,456,45,31,GB,0.7222102573383788,0.6819365617939278,1.391116638504774,1.7066901954818312,12,aDOT|YAC/R|EPA/P|aYPTPA|40 Time|Breakout Age|Y/RR|DOM+|Draft Age|Drop Rate|CC%|Conference Rank,,13.837496413651197
TE,456,45,30,GB,0.7250337652094341,0.6738325570210948,1.4069434229418838,1.7282959944394725,13,CC%|Y/RR|Drop Rate|EPA/P|DOM+|Draft Age|40 Time|YAC/R|aDOT|Conference Rank|BMI|aYPTPA|Breakout Age,,13.872851728111547
TE,456,45,6,GB,0.7247685080957711,0.6692660161064132,1.3999645286986895,1.7403525345440098,13,Conference Rank|EPA/P|Drop Rate|DOM+|Breakout Age|40 Time|aYPTPA|Draft Age|BMI|Y/RR|YAC/R|CC%|aDOT,,13.843748453752674
TE,456,45,25,GB,0.5188368371030323,0.6690386429695834,1.4432728610832677,1.7409506609038425,11,BMI|aYPTPA|aDOT|Drop Rate|CC%|DOM+|EPA/P|Y/RR|Breakout Age|Draft Age|Conference Rank,,13.06675761832696
TE,456,45,27,GB,0.7247684900347647,0.667895169758157,1.4064500262062223,1.7439555644506333,13,YAC/R|Y/RR|Drop Rate|CC%|EPA/P|Breakout Age|Conference Rank|DOM+|aYPTPA|aDOT|40 Time|BMI|Draft Age,,13.874962914198935
TE,456,45,36,GB,0.7250139993589781,0.6669990771767356,1.4120742115013187,1.7463067691946048,13,aYPTPA|DOM+|Conference Rank|Breakout Age|CC%|40 Time|Drop Rate|YAC/R|Draft Age|BMI|EPA/P|aDOT|Y/RR,,13.780532961774501
TE,456,45,37,GB,0.7262800396677502,0.6655573436783314,1.4179224570329911,1.7500830195920967,13,YAC/R|Breakout Age|Y/RR|Conference Rank|Draft Age|aDOT|DOM+|EPA/P|aYPTPA|Drop Rate|40 Time|CC%|BMI,,13.761565565182787
TE,456,45,8,GB,0.7255265613675339,0.6650067724399027,1.4280314456786527,1.7515229512631432,12,Drop Rate|CC%|DOM+|BMI|Y/RR|Conference Rank|Breakout Age|YAC/R|40 Time|Draft Age|aDOT|aYPTPA,,13.947266204701624
TE,456,45,5,GB,0.4554508986131287,0.6635683264403582,1.4636440818072114,1.7552794038452666,6,Conference Rank|Y/RR|Breakout Age|DOM+|Draft Age|aDOT,,12.125496893469348
TE,456,45,20,GB,0.7243234159781793,0.663473704518819,1.4246672502304063,1.7555262239971792,13,Draft Age|Conference Rank|CC%|DOM+|Drop Rate|40 Time|BMI|Breakout Age|aYPTPA|EPA/P|Y/RR|YAC/R|aDOT,,13.907329526293182
TE,456,45,4,GB,0.7239086631913663,0.6603304483381307,1.4256200144614914,1.7637057384238335,13,EPA/P|DOM+|BMI|YAC/R|CC%|aYPTPA|aDOT|Draft Age|Conference Rank|40 Time|Breakout Age|Drop Rate|Y/RR,,13.85329768756246
TE,456,45,19,GB,0.7216790480847814,0.6557107235205609,1.442561412424769,1.7756590000394616,12,aYPTPA|Y/RR|CC%|Breakout Age|YAC/R|Drop Rate|BMI|EPA/P|40 Time|Draft Age|aDOT|DOM+,,13.673032441115756
TE,456,45,41,GB,0.5639732448435766,0.631375489697004,1.4445389464890075,1.8373416637427065,11,Y/RR|BMI|YAC/R|EPA/P|aYPTPA|DOM+|Breakout Age|Draft Age|Drop Rate|aDOT|CC%,,11.04485941510567
TE,456,45,24,GB,0.7184217397761422,0.6286477789009536,1.4391056608634074,1.8441270230448028,8,Conference Rank|40 Time|DOM+|YAC/R|aYPTPA|Draft Age|aDOT|Y/RR,,14.114539742426977
