position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,123,20,3,RF,0.5554529956326995,0.7259847453116812,1.4515677470314328,1.7104381576287786,10,DOM+|CC%|Breakout Age|YAC/R|aDOT|aYPTPA|Drop Rate|Y/RR|EPA/P,SpeedxBMI,12.098866666666675
TE,123,20,8,RF,0.55550342173662,0.7226771807617351,1.466125099981859,1.7207303121567827,10,DOM+|aDOT|Breakout Age|EPA/P|YAC/R|Drop Rate|aYPTPA|CC%|Y/RR,SpeedxBMI,11.990040664682537
TE,123,20,17,RF,0.552957108428022,0.7216950062072944,1.4114097674418595,1.7237747132397128,9,DOM+|aYPTPA|Breakout Age|YAC/R|aDOT|CC%|EPA/P|Y/RR,SpeedxBMI,11.801010000000037
TE,123,20,7,RF,0.5717521815335763,0.7189148997523469,1.4455927404617657,1.7323630761837725,7,DOM+|Breakout Age|Drop Rate|CC%|Y/RR|YAC/R,SpeedxBMI,12.426255249819626
TE,123,20,2,RF,0.5517108192385327,0.7099067148844262,1.4890580650116945,1.7599034556761837,8,DOM+|aYPTPA|Drop Rate|CC%|Breakout Age|Y/RR|EPA/P,SpeedxBMI,12.081003155739042
TE,123,20,5,RF,0.5418250417791872,0.7029956863208713,1.4739443950719848,1.7807435685494708,8,DOM+|Drop Rate|EPA/P|Y/RR|Breakout Age|CC%|aDOT,SpeedxBMI,12.22150000000002
TE,123,20,11,RF,0.5372974253504518,0.7002216764062235,1.4990021029051697,1.7890402821829594,7,DOM+|EPA/P|Drop Rate|YAC/R|aDOT|Y/RR,SpeedxBMI,11.229757007575762
TE,123,20,13,RF,0.5052993268211521,0.6808487141146494,1.4988755893337784,1.8459430796443088,4,DOM+|aDOT|Y/RR,SpeedxBMI,11.514993636918632
TE,123,20,4,Ridge,0.5289857650938765,0.6751549241232682,1.5124694904523872,1.8623364778989673,5,DOM+|EPA/P|aYPTPA|Y/RR,SpeedxBMI,14.173912768322037
TE,123,20,18,RF,0.5237167746556292,0.6691350596543988,1.597786978396821,1.879513203927674,9,DOM+|Drop Rate|aDOT|EPA/P|YAC/R|aYPTPA|Breakout Age|CC%,SpeedxBMI,11.730749999999986
TE,123,20,10,RF,0.5226408141571346,0.6430118271173986,1.5946561440662863,1.9523016440345526,6,DOM+|aDOT|YAC/R|CC%|Breakout Age,SpeedxBMI,12.145611337239137
TE,123,20,9,RF,0.46084308488822356,0.6292901042593557,1.66117162346751,1.9894686301465154,5,DOM+|aDOT|EPA/P|Drop Rate,SpeedxBMI,11.265216812169298
TE,123,20,12,RF,0.5055132006663717,0.6224617494810879,1.6905333624951475,2.0077077040053224,5,DOM+|EPA/P|YAC/R|aDOT,SpeedxBMI,11.114591317633876
TE,123,20,15,RF,0.47350470724965926,0.6193432464155366,1.6486855813953478,2.0159825828266644,6,DOM+|EPA/P|Drop Rate|CC%|Breakout Age,SpeedxBMI,11.939290000000073
TE,123,20,19,RF,0.4526805718876372,0.6105507135321935,1.6420449239971917,2.039132573555692,3,DOM+|aYPTPA,SpeedxBMI,11.443311444805197
