position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,456,30,13,RF,0.5484081178517771,0.6171281194510172,1.5273630257899662,1.8725117632408967,4,DOM+|aDOT|Y/RR,SpeedxBMI,11.389164254061217
TE,456,30,3,RF,0.541367584913352,0.6160484791423515,1.5382318012797922,1.8751500034826067,4,DOM+|Y/RR|EPA/P,SpeedxBMI,11.337121411505153
TE,456,30,11,RF,0.615187969160428,0.6135305487234197,1.5375511802661093,1.881288515031754,10,DOM+|Breakout Age|aDOT|YAC/R|EPA/P|CC%|Y/RR|Drop Rate|aYPTPA,SpeedxBMI,11.062315594833194
TE,456,30,17,RF,0.5869368993447539,0.609522574016631,1.607066202804513,1.891018531496842,7,DOM+|aDOT|Drop Rate|Y/RR|Breakout Age|EPA/P,SpeedxBMI,11.505741666666674
TE,456,30,25,RF,0.6138578418422735,0.6083935202042313,1.5413216719035256,1.8937504698892331,10,DOM+|aYPTPA|Breakout Age|aDOT|EPA/P|YAC/R|Drop Rate|Y/RR|CC%,SpeedxBMI,11.15982500000001
TE,456,30,22,RF,0.5487653731912827,0.6080599294940803,1.5318077192207722,1.8945568956217635,3,DOM+|Y/RR,SpeedxBMI,11.276174257045964
TE,456,30,18,RF,0.6121292695910501,0.6071311737753344,1.5547611990329027,1.8968002735320948,10,DOM+|CC%|Y/RR|EPA/P|YAC/R|aYPTPA|Drop Rate|Breakout Age|aDOT,SpeedxBMI,10.938650901812968
TE,456,30,26,RF,0.6096086928746276,0.6061434354340485,1.5254297392975835,1.8991832142349139,7,DOM+|CC%|aDOT|Y/RR|YAC/R|Breakout Age,SpeedxBMI,10.98029442460317
TE,456,30,5,RF,0.6142030932439921,0.6047503952558624,1.557715088973824,1.9025388816710447,9,DOM+|EPA/P|Drop Rate|YAC/R|aDOT|Breakout Age|aYPTPA|Y/RR,SpeedxBMI,11.411309047619035
TE,456,30,20,RF,0.6109062191005091,0.6043826271023065,1.5588439601107922,1.903423804157828,10,DOM+|Y/RR|Drop Rate|aYPTPA|Breakout Age|EPA/P|aDOT|YAC/R|CC%,SpeedxBMI,11.143817708333337
TE,456,30,8,RF,0.6114568207209563,0.6033010204692859,1.5641398886218192,1.9060239814102589,10,DOM+|Y/RR|Breakout Age|YAC/R|CC%|Drop Rate|aYPTPA|aDOT|EPA/P,SpeedxBMI,11.313500000000024
TE,456,30,21,RF,0.5833102430855663,0.6025734193730243,1.6332832752928343,1.9077711371692394,6,DOM+|aYPTPA|CC%|Y/RR|Breakout Age,SpeedxBMI,11.514973150361234
TE,456,30,29,RF,0.6071359677009462,0.6011617985330469,1.5337371834577327,1.9111562433761367,9,DOM+|aYPTPA|CC%|Breakout Age|Y/RR|YAC/R|EPA/P|aDOT,SpeedxBMI,11.250801897546898
TE,456,30,14,RF,0.5807109263240517,0.6010774243027938,1.6490967152427827,1.9113583852584881,8,DOM+|EPA/P|CC%|Y/RR|Drop Rate|Breakout Age|aDOT,SpeedxBMI,11.538037499999989
TE,456,30,16,RF,0.5772902094006204,0.5960272778518333,1.517286923065091,1.9234187233920765,9,DOM+|EPA/P|YAC/R|CC%|Drop Rate|aYPTPA|Y/RR|aDOT,SpeedxBMI,11.197500416666669
