position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,123,45,34,GB,0.8473943738698668,0.889886207920779,0.5591558951123599,0.7076183071817921,15,YAC/R|Y/RR|40 Time|UCTPRR|Conference Rank|Draft Capital|EPA/P|Slot%|CTPRR|Wide%|aYPTPA|Draft Age|BMI|Breakout Age,Wide%xSlot%,12.07285733149396
WR,123,45,20,GB,0.8738598940506324,0.8793157705695753,0.5724879655907217,0.7408042438577572,16,Wide%|aDOT|BMI|CTPRR|Breakout Age|Drop Rate|EPA/P|aYPTPA|Conference Rank|DOM+|CC%|Draft Age|Y/RR|Draft Capital|YAC/R|40 Time,,12.09862035714207
WR,123,45,5,GB,0.8534226335842696,0.8771228900422511,0.5608959309779005,0.7475042993210118,17,BMI|CTPRR|aYPTPA|Slot%|aDOT|EPA/P|40 Time|Drop Rate|Breakout Age|Conference Rank|DOM+|UCTPRR|Y/RR|YAC/R|Draft Capital|Wide%|CC%,,11.968462901473014
WR,123,45,36,GB,0.8656072161787725,0.87654572901439,0.5752936046580911,0.7492577785603299,15,40 Time|EPA/P|Y/RR|DOM+|Slot%|BMI|Breakout Age|Wide%|Draft Age|Drop Rate|CTPRR|YAC/R|Draft Capital|aDOT,Wide%xSlot%,12.136074271635524
WR,123,45,28,GB,0.8647491113812993,0.8764294696917675,0.5673336027422621,0.7496104909569217,17,Slot%|YAC/R|aDOT|DOM+|aYPTPA|Y/RR|Wide%|CC%|Draft Age|UCTPRR|EPA/P|Conference Rank|Drop Rate|Breakout Age|CTPRR|40 Time|Draft Capital,,11.843617918648599
WR,123,45,16,GB,0.8619960070091844,0.8730568456528153,0.5733459587187334,0.7597712288104963,17,aDOT|Drop Rate|CC%|Draft Age|CTPRR|40 Time|YAC/R|UCTPRR|Wide%|Slot%|Conference Rank|Draft Capital|EPA/P|DOM+|Y/RR|Breakout Age,Wide%xSlot%,11.947223115968757
WR,123,45,4,GB,0.8143242637017124,0.8566809025404482,0.6165490463590634,0.8072912271319926,15,aDOT|aYPTPA|Draft Age|YAC/R|EPA/P|UCTPRR|Wide%|BMI|Slot%|Drop Rate|CC%|Draft Capital|DOM+|Conference Rank|40 Time,,11.90658238689347
WR,123,45,7,GB,0.8283049151284857,0.8492982850137523,0.6395001999287571,0.8278226368608855,11,UCTPRR|Y/RR|DOM+|Breakout Age|Wide%|aDOT|aYPTPA|EPA/P|Drop Rate|Draft Age|Draft Capital,,12.529037956124633
WR,123,45,27,GB,0.8296644395574182,0.8460910005633453,0.6473483847338661,0.8365852595677288,14,CTPRR|EPA/P|Conference Rank|aYPTPA|Draft Capital|BMI|Wide%|Drop Rate|aDOT|Y/RR|DOM+|Slot%|Draft Age|Breakout Age,,12.357753555432708
WR,123,45,9,GB,0.8259946040070906,0.8438043917271135,0.6450029808681237,0.8427768742634849,9,CTPRR|UCTPRR|YAC/R|40 Time|Draft Capital|Breakout Age|DOM+|Conference Rank|Wide%,,12.06605479651035
WR,123,45,30,GB,0.7805377587754269,0.8415231577225859,0.6526264651356732,0.8489089361828978,8,YAC/R|aDOT|UCTPRR|Y/RR|Draft Age|DOM+|Draft Capital|Conference Rank,,12.284150320672232
WR,123,45,17,GB,0.8381729507639047,0.8386197995560289,0.6556613077082307,0.8566498161293327,14,YAC/R|EPA/P|Slot%|Drop Rate|Wide%|Conference Rank|40 Time|Breakout Age|aDOT|DOM+|CC%|UCTPRR|CTPRR|Draft Capital,,12.010457090077713
WR,123,45,19,GB,0.7625286016993199,0.8264657902899665,0.6761262850725603,0.8883226831715579,11,Draft Age|UCTPRR|Y/RR|BMI|aDOT|aYPTPA|Wide%|Draft Capital|DOM+|CTPRR|CC%,,12.491455853087533
WR,123,45,26,GB,0.7742944161260227,0.7986867675362864,0.752276798172129,0.9567850084637639,7,DOM+|Drop Rate|aDOT|Conference Rank|Draft Capital|Breakout Age|Slot%,,11.9372517690258
WR,123,45,11,GB,0.7572715996050068,0.7900964583865964,0.7475433192785971,0.9769854229057954,14,Y/RR|Drop Rate|40 Time|UCTPRR|EPA/P|Wide%|CC%|Slot%|YAC/R|DOM+|Draft Capital|CTPRR|Conference Rank,Wide%xSlot%,11.797107640926912
