position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,789,20,13,GB,0.7973518267499042,0.8771849539478318,0.6023628792631476,0.7347128561517494,9,DOM+|Draft Age|Draft Capital|UCTPRR|Wide%|Y/RR|Breakout Age|Slot%,Wide%xSlot%,11.822525283251007
WR,789,20,15,GB,0.8267055270092646,0.8744401120328769,0.6217264421612049,0.7428776822398576,9,DOM+|Breakout Age|CTPRR|40 Time|EPA/P|YAC/R|Draft Capital|aYPTPA,Wide%xSlot%,11.871716597007696
WR,789,20,10,GB,0.729132570048848,0.8155991563340226,0.6759570228254702,0.9002710886678438,4,DOM+|Draft Capital|Draft Age,Wide%xSlot%,11.849665967086812
WR,789,20,9,GB,0.6987808185220209,0.6905342922760271,0.9059936161849612,1.1662673490331137,7,DOM+|aDOT|BMI|EPA/P|Draft Capital|Drop Rate,Wide%xSlot%,11.789231631757819
WR,789,20,18,GB,0.5696377931567822,0.45216889910894364,1.2478552579125626,1.5517265592053209,7,DOM+|40 Time|Breakout Age|UCTPRR|Y/RR|Slot%,Wide%xSlot%,12.206409040213254
WR,789,20,5,GB,0.501710925172639,0.42216769777855945,1.336602024311497,1.5936493125188809,7,DOM+|Breakout Age|aDOT|Wide%|UCTPRR|40 Time,Wide%xSlot%,11.863545601807344
WR,789,20,7,GB,0.4472114966561671,0.42059020522671176,1.3448255916298177,1.5958231754661747,6,DOM+|Breakout Age|CC%|YAC/R|Slot%,Wide%xSlot%,11.307747760134037
WR,789,20,6,GB,0.38693412947301303,0.4131119020847587,1.2118949471142517,1.6060886116161568,6,DOM+|Conference Rank|40 Time|EPA/P|CC%,Wide%xSlot%,11.83751638289368
WR,789,20,17,GB,0.38038561830012596,0.39632056916223823,1.2541963191946484,1.6289023159404563,5,DOM+|Conference Rank|40 Time|UCTPRR,Wide%xSlot%,12.101367398378988
WR,789,20,14,GB,0.46251757192147175,0.38795771898491915,1.3783365893735624,1.6401462076048854,7,DOM+|BMI|Slot%|EPA/P|YAC/R|Breakout Age,Wide%xSlot%,11.321637001355432
WR,789,20,11,GB,0.35841353801342934,0.37003528487824633,1.2412141157244563,1.6639871341730201,5,DOM+|40 Time|CC%|CTPRR,Wide%xSlot%,12.171777387136133
WR,789,20,12,GB,0.30286613492636966,0.345277202485228,1.3134534070026933,1.6963699993032229,6,DOM+|UCTPRR|BMI|YAC/R|Slot%,Wide%xSlot%,11.892799418897331
WR,789,20,2,GB,0.3751021433147483,0.31705183292776196,1.373013421886372,1.732549787024404,5,DOM+|Wide%|aYPTPA|40 Time,Wide%xSlot%,12.062879161094173
WR,789,20,8,GB,0.32396256894621017,0.3013192767361693,1.5037034084493612,1.7523918800636635,5,DOM+|aYPTPA|BMI|Breakout Age,Wide%xSlot%,11.003680907978257
WR,789,20,4,GB,0.16165840151841587,0.21172804830822411,1.499838797060478,1.8613579068416504,6,DOM+|aDOT|Slot%|UCTPRR|Wide%,Wide%xSlot%,12.137254851039083
