position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,123,55,34,GB,0.8473943738698668,0.889886207920779,0.5591558951123599,0.7076183071817921,15,YAC/R|Y/RR|40 Time|UCTPRR|Conference Rank|Draft Capital|EPA/P|Slot%|CTPRR|Wide%|aYPTPA|Draft Age|BMI|Breakout Age,Wide%xSlot%,12.07285733149396
WR,123,55,20,GB,0.8738598940506324,0.8793157705695753,0.5724879655907217,0.7408042438577572,16,Wide%|aDOT|BMI|CTPRR|Breakout Age|Drop Rate|EPA/P|aYPTPA|Conference Rank|DOM+|CC%|Draft Age|Y/RR|Draft Capital|YAC/R|40 Time,,12.09862035714207
WR,123,55,45,GB,0.8668222896401344,0.8783143876021899,0.5702903297978197,0.7438713234059959,18,Slot%|Draft Capital|EPA/P|Drop Rate|CC%|aDOT|Breakout Age|Y/RR|BMI|DOM+|CTPRR|Wide%|YAC/R|aYPTPA|UCTPRR|40 Time|Draft Age,Wide%xSlot%,12.12652109284537
WR,123,55,47,GB,0.8713380213710147,0.8774139086112619,0.5869522023554516,0.7466185908811211,17,Draft Age|BMI|DOM+|CC%|Y/RR|aDOT|40 Time|Drop Rate|Wide%|aYPTPA|Breakout Age|CTPRR|Conference Rank|Draft Capital|UCTPRR|EPA/P|YAC/R,,12.509638953148551
WR,123,55,5,GB,0.8534226335842696,0.8771228900422511,0.5608959309779005,0.7475042993210118,17,BMI|CTPRR|aYPTPA|Slot%|aDOT|EPA/P|40 Time|Drop Rate|Breakout Age|Conference Rank|DOM+|UCTPRR|Y/RR|YAC/R|Draft Capital|Wide%|CC%,,11.968462901473014
WR,123,55,36,GB,0.8656072161787725,0.87654572901439,0.5752936046580911,0.7492577785603299,15,40 Time|EPA/P|Y/RR|DOM+|Slot%|BMI|Breakout Age|Wide%|Draft Age|Drop Rate|CTPRR|YAC/R|Draft Capital|aDOT,Wide%xSlot%,12.136074271635524
WR,123,55,28,GB,0.8647491113812993,0.8764294696917675,0.5673336027422621,0.7496104909569217,17,Slot%|YAC/R|aDOT|DOM+|aYPTPA|Y/RR|Wide%|CC%|Draft Age|UCTPRR|EPA/P|Conference Rank|Drop Rate|Breakout Age|CTPRR|40 Time|Draft Capital,,11.843617918648599
WR,123,55,16,GB,0.8619960070091844,0.8730568456528153,0.5733459587187334,0.7597712288104963,17,aDOT|Drop Rate|CC%|Draft Age|CTPRR|40 Time|YAC/R|UCTPRR|Wide%|Slot%|Conference Rank|Draft Capital|EPA/P|DOM+|Y/RR|Breakout Age,Wide%xSlot%,11.947223115968757
WR,123,55,48,GB,0.8693783810699465,0.8618044741547635,0.6114815541014305,0.7927298141778517,18,YAC/R|40 Time|aDOT|Draft Capital|Breakout Age|DOM+|CC%|Y/RR|Drop Rate|Slot%|CTPRR|aYPTPA|UCTPRR|BMI|Conference Rank|Draft Age|Wide%|EPA/P,,12.23639727250042
WR,123,55,4,GB,0.8143242637017124,0.8566809025404482,0.6165490463590634,0.8072912271319926,15,aDOT|aYPTPA|Draft Age|YAC/R|EPA/P|UCTPRR|Wide%|BMI|Slot%|Drop Rate|CC%|Draft Capital|DOM+|Conference Rank|40 Time,,11.90658238689347
WR,123,55,7,GB,0.8283049151284857,0.8492982850137523,0.6395001999287571,0.8278226368608855,11,UCTPRR|Y/RR|DOM+|Breakout Age|Wide%|aDOT|aYPTPA|EPA/P|Drop Rate|Draft Age|Draft Capital,,12.529037956124633
WR,123,55,27,GB,0.8296644395574182,0.8460910005633453,0.6473483847338661,0.8365852595677288,14,CTPRR|EPA/P|Conference Rank|aYPTPA|Draft Capital|BMI|Wide%|Drop Rate|aDOT|Y/RR|DOM+|Slot%|Draft Age|Breakout Age,,12.357753555432708
WR,123,55,46,GB,0.7917549644419226,0.8447130919827373,0.6503245355066678,0.8403217839210771,13,Drop Rate|BMI|Breakout Age|CC%|CTPRR|40 Time|Slot%|YAC/R|aDOT|Wide%|Draft Capital|EPA/P,Wide%xSlot%,11.86383049074616
WR,123,55,9,GB,0.8259946040070906,0.8438043917271135,0.6450029808681237,0.8427768742634849,9,CTPRR|UCTPRR|YAC/R|40 Time|Draft Capital|Breakout Age|DOM+|Conference Rank|Wide%,,12.06605479651035
WR,123,55,30,GB,0.7805377587754269,0.8415231577225859,0.6526264651356732,0.8489089361828978,8,YAC/R|aDOT|UCTPRR|Y/RR|Draft Age|DOM+|Draft Capital|Conference Rank,,12.284150320672232
