position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,789,60,3,GB,0.8617805838742042,0.9236227326246305,0.4543034902040998,0.5793938881379025,17,UCTPRR|YAC/R|Slot%|EPA/P|Wide%|aYPTPA|Draft Capital|CC%|40 Time|BMI|CTPRR|Y/RR|Drop Rate|Draft Age|DOM+|Breakout Age,Wide%xSlot%,11.79340737963024
WR,789,60,5,GB,0.8503841739484133,0.9216909692298035,0.45939208474649085,0.5866752619886174,16,aYPTPA|UCTPRR|Drop Rate|DOM+|Draft Capital|Wide%|YAC/R|Draft Age|Conference Rank|aDOT|40 Time|Y/RR|BMI|Breakout Age|CTPRR|CC%,,11.80458615551879
WR,789,60,20,GB,0.8587206491944978,0.9201982816282952,0.4590066207777418,0.5922403228681878,18,Conference Rank|aDOT|Draft Age|Wide%|Draft Capital|Y/RR|Breakout Age|UCTPRR|YAC/R|CTPRR|EPA/P|DOM+|Drop Rate|40 Time|Slot%|aYPTPA|BMI|CC%,,12.00134836299754
WR,789,60,30,GB,0.8563119997119234,0.9197920723761511,0.4701847956457227,0.5937457298727085,14,EPA/P|Breakout Age|YAC/R|aYPTPA|CC%|40 Time|Drop Rate|UCTPRR|aDOT|Wide%|Draft Age|DOM+|Y/RR|Draft Capital,,11.756394535270534
WR,789,60,34,GB,0.858714488164044,0.9187982100965403,0.47190095337437427,0.5974129778796596,16,Breakout Age|YAC/R|Drop Rate|Draft Capital|aDOT|Y/RR|Conference Rank|CTPRR|BMI|Wide%|UCTPRR|Draft Age|EPA/P|40 Time|aYPTPA|DOM+,,11.95596147470005
WR,789,60,54,GB,0.8570595050772682,0.9176223982531198,0.46593473536914637,0.6017227389573396,19,BMI|Slot%|CC%|aDOT|DOM+|40 Time|Y/RR|aYPTPA|Breakout Age|UCTPRR|Conference Rank|YAC/R|Draft Capital|CTPRR|EPA/P|Draft Age|Wide%|Drop Rate,Wide%xSlot%,11.889578640338163
WR,789,60,15,GB,0.8162915664784809,0.9172759220242331,0.4898830295249513,0.6029868196287843,10,Y/RR|Breakout Age|aYPTPA|Drop Rate|UCTPRR|Draft Capital|EPA/P|40 Time|Wide%|Slot%,,11.574672420825706
WR,789,60,17,GB,0.8514302224980781,0.9136734576571917,0.5050089797043269,0.6159763311607576,17,Draft Capital|CC%|EPA/P|Y/RR|aYPTPA|BMI|40 Time|CTPRR|Slot%|DOM+|Drop Rate|aDOT|UCTPRR|YAC/R|Conference Rank|Wide%|Breakout Age,,11.819992768671034
WR,789,60,42,GB,0.8486376339924169,0.9133684438086475,0.5008640308435649,0.617063572932479,16,Wide%|EPA/P|Drop Rate|Y/RR|aYPTPA|UCTPRR|Breakout Age|Conference Rank|aDOT|CTPRR|BMI|YAC/R|CC%|40 Time|DOM+|Draft Capital,,11.717501943107312
WR,789,60,47,GB,0.8424783843516581,0.9101098622091175,0.5138136118329952,0.6285616419978138,17,Conference Rank|Draft Capital|Drop Rate|UCTPRR|CC%|CTPRR|BMI|Slot%|aDOT|Breakout Age|YAC/R|40 Time|EPA/P|Draft Age|Wide%|Y/RR|aYPTPA,,11.953321692913846
WR,789,60,8,GB,0.8519463140068442,0.9074232515812686,0.5174610596532416,0.6378856217463247,17,CTPRR|EPA/P|Y/RR|Wide%|UCTPRR|YAC/R|Slot%|BMI|CC%|Draft Capital|40 Time|DOM+|Drop Rate|aYPTPA|Breakout Age|Conference Rank,Wide%xSlot%,11.898219970388729
WR,789,60,9,GB,0.828641267937741,0.8993353708644233,0.5405684508470128,0.6651663957376316,12,Draft Capital|Breakout Age|40 Time|Drop Rate|Wide%|BMI|Y/RR|YAC/R|CTPRR|UCTPRR|Slot%|DOM+,,11.424889666264779
WR,789,60,28,GB,0.8340634518251223,0.8903079552662505,0.5414833252277942,0.694351563287555,16,UCTPRR|aYPTPA|Y/RR|Draft Capital|BMI|CTPRR|YAC/R|aDOT|CC%|Breakout Age|Drop Rate|Conference Rank|Draft Age|Slot%|EPA/P|DOM+,,12.160094503995646
WR,789,60,56,GB,0.8478358733883902,0.8897710794190872,0.5717924183243214,0.6960487035129819,16,CC%|Conference Rank|CTPRR|Drop Rate|Wide%|Slot%|DOM+|EPA/P|aDOT|40 Time|Draft Capital|aYPTPA|BMI|YAC/R|Breakout Age|Draft Age,,11.983987672275177
WR,789,60,51,GB,0.8306600027874318,0.8881874924485117,0.5492754997343093,0.7010307127555071,16,UCTPRR|Conference Rank|DOM+|Draft Age|Wide%|EPA/P|Draft Capital|YAC/R|CC%|aYPTPA|BMI|CTPRR|40 Time|Drop Rate|Y/RR|aDOT,,12.17037077528352
