position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,456,10,8,GB,0.7691327762397364,0.872288902927824,0.6952063183972822,0.8793376562574228,6,DOM+|Draft Age|Conference Rank|40 Time|Draft Capital,Wide%xSlot%,12.042208136771281
WR,456,10,7,GB,0.8111454411155474,0.8685770822110134,0.7204671485480133,0.8920247536733856,8,DOM+|CTPRR|BMI|Draft Age|Draft Capital|Breakout Age|EPA/P,Wide%xSlot%,12.023109271205014
WR,456,10,6,GB,0.3776866637314665,0.6655756471728631,1.171223316663411,1.422952167000022,5,DOM+|Slot%|YAC/R|Draft Age,Wide%xSlot%,12.753675953726313
WR,456,10,4,GB,0.4957108211753547,0.6431540919393315,1.179330505585573,1.469879436744575,8,DOM+|Breakout Age|EPA/P|Drop Rate|BMI|40 Time|aDOT,Wide%xSlot%,11.578318707579784
WR,456,10,9,GB,0.22905358159023378,0.5694016076146019,1.3500408546685263,1.6146468727060193,8,DOM+|Y/RR|UCTPRR|BMI|EPA/P|Wide%|YAC/R,Wide%xSlot%,11.370313173024993
WR,456,10,1,GB,0.23751820496440282,0.49817300949860277,1.4297898065121801,1.7430841815025762,4,DOM+|Slot%|YAC/R,Wide%xSlot%,11.586616497468892
WR,456,10,5,GB,0.23208762969531033,0.4033405448373858,1.5720740960955133,1.900660798201238,6,DOM+|Drop Rate|aDOT|Conference Rank|Wide%,Wide%xSlot%,10.486848742266103
WR,456,10,0,GB,0.16869130931035844,0.3417086809010733,1.6268532688626838,1.9964131313737767,2,DOM+,Wide%xSlot%,11.691091533734467
WR,456,10,2,GB,0.16869130931035844,0.3417086809010733,1.6268532688626838,1.9964131313737767,2,DOM+,Wide%xSlot%,11.691091533734467
WR,456,10,3,GB,0.16869130931035844,0.3417086809010733,1.6268532688626838,1.9964131313737767,2,DOM+,Wide%xSlot%,11.691091533734467
