position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
WR,456,20,16,GB,0.778675514054288,0.8838587722041175,0.6693346560732802,0.8385608067491145,7,DOM+|Draft Age|40 Time|Conference Rank|EPA/P|Draft Capital,Wide%xSlot%,12.002926767173106
WR,456,20,8,GB,0.7691327762397364,0.872288902927824,0.6952063183972822,0.8793376562574228,6,DOM+|Draft Age|Conference Rank|40 Time|Draft Capital,Wide%xSlot%,12.042208136771281
WR,456,20,7,GB,0.8111454411155474,0.8685770822110134,0.7204671485480133,0.8920247536733856,8,DOM+|CTPRR|BMI|Draft Age|Draft Capital|Breakout Age|EPA/P,Wide%xSlot%,12.023109271205014
WR,456,20,19,GB,0.4887312422066138,0.7392520729348164,1.0317914029794468,1.2564690230381586,7,DOM+|Y/RR|Wide%|Draft Age|40 Time|CTPRR,Wide%xSlot%,11.63127441669259
WR,456,20,18,GB,0.3899027226620274,0.6801125153514463,1.1331588792468026,1.3916818977884562,9,DOM+|Draft Age|YAC/R|aDOT|Wide%|Drop Rate|aYPTPA|CTPRR,Wide%xSlot%,12.621475384391692
WR,456,20,6,GB,0.3776866637314665,0.6655756471728631,1.171223316663411,1.422952167000022,5,DOM+|Slot%|YAC/R|Draft Age,Wide%xSlot%,12.753675953726313
WR,456,20,15,GB,0.3744214244120786,0.6540896415928534,1.1582858256675614,1.4471819508082762,7,DOM+|UCTPRR|Conference Rank|Y/RR|Draft Age|aDOT,Wide%xSlot%,11.50636124547835
WR,456,20,4,GB,0.4957108211753547,0.6431540919393315,1.179330505585573,1.469879436744575,8,DOM+|Breakout Age|EPA/P|Drop Rate|BMI|40 Time|aDOT,Wide%xSlot%,11.578318707579784
WR,456,20,13,GB,0.2609678803063328,0.5981565183908235,1.2714049551379523,1.5598032384908471,8,DOM+|CTPRR|BMI|Y/RR|CC%|Conference Rank|Slot%,Wide%xSlot%,10.897166464783853
WR,456,20,9,GB,0.22905358159023378,0.5694016076146019,1.3500408546685263,1.6146468727060193,8,DOM+|Y/RR|UCTPRR|BMI|EPA/P|Wide%|YAC/R,Wide%xSlot%,11.370313173024993
WR,456,20,1,GB,0.23751820496440282,0.49817300949860277,1.4297898065121801,1.7430841815025762,4,DOM+|Slot%|YAC/R,Wide%xSlot%,11.586616497468892
WR,456,20,14,GB,0.28450820913821573,0.49544093431975234,1.4297842143970478,1.7478226401650716,7,DOM+|Conference Rank|aYPTPA|aDOT|EPA/P|Drop Rate,Wide%xSlot%,10.581269337970864
WR,456,20,12,GB,0.38947944252675826,0.4651780227711353,1.4435911673383972,1.7994756585982792,7,DOM+|Breakout Age|Slot%|EPA/P|CTPRR|Conference Rank,Wide%xSlot%,11.084850220379376
WR,456,20,5,GB,0.23208762969531033,0.4033405448373858,1.5720740960955133,1.900660798201238,6,DOM+|Drop Rate|aDOT|Conference Rank|Wide%,Wide%xSlot%,10.486848742266103
WR,456,20,11,GB,0.18632693933113267,0.39392104942763195,1.5781452666782019,1.9156049659879864,4,DOM+|Drop Rate|CTPRR,Wide%xSlot%,11.507234327954723
